Organisational Unit,Payment Date,Amount,Benificiary Name
CA LEP,2017-06-05,5700.00,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,5800.00,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,4200.00,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,4200.00,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,1578.75,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,3110.63,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,1684.00,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,2210.25,BLOOM PROCUREMENT SERVICES LTD
COMMUNITIES,2017-06-05,400.50,CERTA
CA LEP,2017-06-05,3400.00,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,3100.00,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,3025.00,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,3200.00,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,2150.00,BLOOM PROCUREMENT SERVICES LTD
CA LEP,2017-06-05,3916.00,BLOOM PROCUREMENT SERVICES LTD
PLACE,2017-06-05,7442.72,ELEVEN DESIGN CONSULTANTS LTD
PLACE,2017-06-05,1550.00,TRAFFIC MANAGEMENT SERVICES (TMS) LTD
COMMUNITIES,2017-06-05,982.00,RECYCLING REVOLUTION
COMMUNITIES,2017-06-05,646.48,SHEFFIELD CREDIT UNION
COMMUNITIES,2017-06-05,450.96,REDACTED PERSONAL DATA
COMMUNITIES,2017-06-05,4933.97,COMMUNITY INTEGRATED CARE
PLACE,2017-06-05,4721.98,COBALT TELEPHONE TECHNOLOGIES LTD
PLACE,2017-06-05,8205.94,AIRWAVE SOLUTIONS LIMITED
COMMUNITIES,2017-06-05,4166.24,VIRIDOR WASTE MANAGEMENT
COMMUNITIES,2017-06-05,3224.00,VIRIDOR WASTE MANAGEMENT
RESOURCES,2017-06-05,350.00,TOTALJOBS GROUP LIMITED
COMMUNITIES,2017-06-05,766.32,PSC MAILING T/A PSC SYSTEMS
RESOURCES,2017-06-05,534.28,SHEFFIELD NEWSPAPERS LTD
RESOURCES,2017-06-05,345.71,SHEFFIELD NEWSPAPERS LTD
RESOURCES,2017-06-05,817.13,SHEFFIELD NEWSPAPERS LTD
RESOURCES,2017-06-05,345.71,SHEFFIELD NEWSPAPERS LTD
RESOURCES,2017-06-05,345.71,SHEFFIELD NEWSPAPERS LTD
RESOURCES,2017-06-05,408.56,SHEFFIELD NEWSPAPERS LTD
COMMUNITIES,2017-06-05,2199.16,INITIATEC LIMITED
CYPF,2017-06-05,800.00,LIFEWISE/SOUTH YORKSHIRE POLICE
CA LEP,2017-06-05,1385.53,MOTT MACDONALD UK
RESOURCES,2017-06-05,345.71,SHEFFIELD NEWSPAPERS LTD
RESOURCES,2017-06-05,408.56,SHEFFIELD NEWSPAPERS LTD
RESOURCES,2017-06-05,848.56,SHEFFIELD NEWSPAPERS LTD
RESOURCES,2017-06-05,345.71,SHEFFIELD NEWSPAPERS LTD
CYPF,2017-06-05,285.00,R J WOOD
CYPF,2017-06-05,388.13,FORENSIC TESTING SERVICE LTD
CYPF,2017-06-05,1467.30,FORENSIC TESTING SERVICE LTD
CYPF,2017-06-05,339.10,FORENSIC TESTING SERVICE LTD
COMMUNITIES,2017-06-05,253.65,EARL MARSHALL GUEST HOUSE LTD
CYPF,2017-06-05,427.00,BETHANY SCHOOL
CYPF,2017-06-05,949.00,BETHANY SCHOOL
CYPF,2017-06-05,704.00,BETHANY SCHOOL
PLACE,2017-06-05,8886.00,SYPTE
COMMUNITIES,2017-06-05,404.00,OSMOND GROUP LIMITED
CYPF,2017-06-05,369.00,COLLIS MEDIATION LTD
