"Body","Organisation Name","Date","Internal Ref Number","Invoice Number","Net Amount","Irrecoverable VAT","Supplier(Beneficiary) Name","Supplier Registered Company Number","Supplier Registered Charity Number","Supplier ID","VAT Registration Number","Expense Area","Procurement Classification: Council's Procurement Category Name","Expense Code","BVACOP","Proclass","Extended Description","Source","Subsource","Definition","Purpose of Spend (Summary)"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","11/06/2015","24879119","15101958","637.40","N/A","Facultatieve Technologies","","","S209904","","Communities & Service Support (obsolete)-Recreation & Support","Equipment Furniture And Materials","06114059","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","22/06/2015","24928478","15102070","428.57","N/A","Facultatieve Technologies","","","S209904","","Communities & Service Support (obsolete)-Recreation & Support","Equipment Furniture And Materials","06114059","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","19/06/2015","24926659","INV2026530","495.00","N/A","Falcontec Ltd","","","S5502","","Economy and Environment (obsolete)-Economy and Investment","Catering Clothing And Uniforms","16604240","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","19/06/2015","24926660","INV2026530","551.00","N/A","Falcontec Ltd","","","S5502","","Economy and Environment (obsolete)-Economy and Investment","Catering Clothing And Uniforms","16604240","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","19/06/2015","24926661","INV2026530","15.00","N/A","Falcontec Ltd","","","S5502","","Economy and Environment (obsolete)-Economy and Investment","Catering Clothing And Uniforms","16604240","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24830085","TP178798","612.36","N/A","Farthing Wood PDN","","","S16016","","Children and Young People's Services-Childrens Services Unit","Other Committees Of The Council","70545016","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","19/06/2015","24926095","SBS 23Jun15","87234.00","N/A","Ferney Lee Primary School","","","S6802","","Children and Young People's Services-Education","Contributions To Funds And Provisions","22124951","","","","CQ","SBS","Schools Budget Share","Monthly payment of school budgets to schools"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","11/06/2015","24879178","153664","403.88","N/A","Ferno (UK) Limited","","","S179856","","Communities & Service Support (obsolete)-Sport & Leisure Management DSO","Equipment Furniture And Materials","92554006","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","11/06/2015","24879179","153664","51.50","N/A","Ferno (UK) Limited","","","S179856","","Communities & Service Support (obsolete)-Sport & Leisure Management DSO","Equipment Furniture And Materials","92554006","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","03/06/2015","24832239","2123","800.00","N/A","First Aid Professionals Ltd","","","S212190","","Deputy Chief Executive (obsolete)-Human Resources","Services","86354411","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","04/06/2015","24833137","5501","1522.50","N/A","Five Arrows Business Finance re Centrobed Ltd","","","S278377","","Adult Services and Wellbeing-Adult Health & Social Care","Equipment Furniture And Materials","88414060","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","04/06/2015","24833138","5501","30.00","N/A","Five Arrows Business Finance re Centrobed Ltd","","","S278377","","Adult Services and Wellbeing-Adult Health & Social Care","Communications And Computers","88414500","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945303","55030","3941.43","N/A","Five Rivers Child Care Limited","","","S202524","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945305","55973&55975","2937.85","N/A","Five Rivers Child Care Limited","","","S202524","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945302","55974&55976","2937.85","N/A","Five Rivers Child Care Limited","","","S202524","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945306","55977&55979","2983.58","N/A","Five Rivers Child Care Limited","","","S202524","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945304","55978&55980","2983.58","N/A","Five Rivers Child Care Limited","","","S202524","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","19/06/2015","24926691","SXH/BJS/L/13.4329","1750.00","N/A","Forbes Solicitors","","","S145273","","Chief Executive's Office (obsolete)-Law & Administration Service","Services","80434408","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","25/06/2015","24935207","3258/003","16465.00","N/A","Fore Consulting Limited","","","S269704","","Economy and Environment (obsolete)-Highways & Engineering Services - Capital","Consultant Fees","570102728552","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827430","630156757","3448.13","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827436","630156811","6497.60","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827435","630156830","3121.70","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827434","630156831","3121.70","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827433","630157060","3187.42","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827432","630157061","3412.94","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827431","630157125","3341.49","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","15/06/2015","24882378","630157175","5409.50","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","15/06/2015","24882379","8003977","847.80","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72435550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945312","630160155","3336.90","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945311","630160214","6288.00","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945310","630160230","3021.00","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945308","630160231","3021.00","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945314","630160441","925.38","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945307","630160442","990.85","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945309","630160501","3233.77","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945313","630160553","5235.00","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945315","8004298","1130.40","N/A","Foster Care Associates Limited","","","S22732","","Children and Young People's Services-Childrens Care Services","Private Contractors","72435550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827443","144222","3125.02","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827437","144223","3336.84","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827439","144224","3432.01","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827440","144225","3376.74","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827446","144226","3376.74","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827445","144227","3360.24","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827438","144228","4011.97","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827444","144229","3125.02","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827441","144230","3260.41","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","01/06/2015","24827442","144231","3360.24","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945323","146263","3024.22","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945327","146289","3229.20","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945321","146329","3321.30","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945322","146419","3267.81","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945324","146435","3267.81","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945320","146446","3251.85","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945328","146463","3882.56","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945326","146471","3024.22","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945325","146620","3251.85","N/A","Fostering Solutions Limited","","","S42660","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","15/06/2015","24882383","4406","3330.29","N/A","Fostering Yorkshire Ltd","","","S68274","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","15/06/2015","24882382","4407","2921.53","N/A","Fostering Yorkshire Ltd","","","S68274","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","15/06/2015","24882381","4411","3232.86","N/A","Fostering Yorkshire Ltd","","","S68274","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","15/06/2015","24882380","4414","3321.43","N/A","Fostering Yorkshire Ltd","","","S68274","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945317","4431","3222.86","N/A","Fostering Yorkshire Ltd","","","S68274","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945316","4432","2827.29","N/A","Fostering Yorkshire Ltd","","","S68274","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945318","4436","3128.57","N/A","Fostering Yorkshire Ltd","","","S68274","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","29/06/2015","24945319","4439","3214.29","N/A","Fostering Yorkshire Ltd","","","S68274","","Children and Young People's Services-Childrens Care Services","Private Contractors","72465550","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24831196","sup-people06","13715.25","N/A","Foundation (ex Foundation Housing)","","","S31956","","Adult Services and Wellbeing-Adult Health & Social Care","Voluntary Associations","884M5403","","","","CQ","SP","Supporting People","Payments to providers of accommodation for vulnerable people"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24830602","25MAY-21JUN","1725.92","N/A","Four Seasons Health Care Ltd re Cedars Care Home","","","S250513","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88735599","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","25/06/2015","24935780","22JUN-19JUL","1725.92","N/A","Four Seasons Health Care Ltd re Cedars Care Home","","","S250513","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88735599","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24830598","25MAY-21JUN","1888.24","N/A","Four Seasons Healthcare Ltd","","","S15633","","Adult Services and Wellbeing-Adult Health & Social Care","Independent Sector Homes","88735800","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24830600","25MAY-21JUN","40892.11","N/A","Four Seasons Healthcare Ltd","","","S12881","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88735599","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24830601","25MAY-21JUN","3771.92","N/A","Four Seasons Healthcare Ltd","","","S12881","","Adult Services and Wellbeing-Adult Health & Social Care","Independent Sector Homes","88735899","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24830596","25MAY-21JUN","6429.28","N/A","Four Seasons Healthcare Ltd","","","S15633","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88735599","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24830594","25MAY-21JUN","26125.06","N/A","Four Seasons Healthcare Ltd","","","S15632","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88735500","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24830595","25MAY-21JUN","1816.24","N/A","Four Seasons Healthcare Ltd","","","S15633","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88725500","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24830597","25MAY-21JUN","2983.82","N/A","Four Seasons Healthcare Ltd","","","S15633","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88735500","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","25/06/2015","24935778","22JUN-19JUL","40163.76","N/A","Four Seasons Healthcare Ltd","","","S12881","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88735599","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","25/06/2015","24935776","22JUN-19JUL","1888.24","N/A","Four Seasons Healthcare Ltd","","","S15633","","Adult Services and Wellbeing-Adult Health & Social Care","Independent Sector Homes","88735800","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","25/06/2015","24935775","22JUN-19JUL","1232.45","N/A","Four Seasons Healthcare Ltd","","","S15633","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88735500","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","25/06/2015","24935774","22JUN-19JUL","6429.28","N/A","Four Seasons Healthcare Ltd","","","S15633","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88735599","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","25/06/2015","24935773","22JUN-19JUL","1816.24","N/A","Four Seasons Healthcare Ltd","","","S15633","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88725500","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","25/06/2015","24935772","22JUN-19JUL","10498.88","N/A","Four Seasons Healthcare Ltd","","","S15632","","Adult Services and Wellbeing-Adult Health & Social Care","Private Contractors","88735500","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","25/06/2015","24935779","22JUN-19JUL","-1830.46","N/A","Four Seasons Healthcare Ltd","","","S12881","","Adult Services and Wellbeing-Adult Health & Social Care","Independent Sector Homes","88735899","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","02/06/2015","24830709","25MAY-21JUN","2204.00","N/A","Four Seasons Healthcare Southfield Court Care Home","","","S94258","","Adult Services and Wellbeing-Adult Health & Social Care","Independent Sector Homes","88735800","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","25/06/2015","24935881","22JUN-19JUL","2204.00","N/A","Four Seasons Healthcare Southfield Court Care Home","","","S94258","","Adult Services and Wellbeing-Adult Health & Social Care","Independent Sector Homes","88735800","","","","CQ","RC","Residential Care","Payments to homes for people assessed as needing residential/nursing care"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","16/06/2015","24885691","45112980","333.34","N/A","Francotyp- Postalia Ltd  - Postage","","","S35083","","Children and Young People's Services-Childrens Care Services","Communications And Computers","72424500","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","16/06/2015","24885690","45112980","333.33","N/A","Francotyp- Postalia Ltd  - Postage","","","S35083","","Children and Young People's Services-Childrens Care Services","Communications And Computers","72404500","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","16/06/2015","24885689","45112980","333.33","N/A","Francotyp- Postalia Ltd  - Postage","","","S35083","","Children and Young People's Services-Childrens Care Services","Communications And Computers","72324500","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","04/06/2015","24833614","1/Y15027","1650.00","N/A","Frederick G Markland Associates Limited","","","S276759","","Economy and Environment (obsolete)-Highways and Engineering Services","Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds","56042048","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","24/06/2015","24932906","7908H","522.00","N/A","Fresco Picturewall Ltd","","","S8553","","Communities & Service Support (obsolete)-Customer Services and Communications","Miscellaneous Expenses","10404818","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
"http://statistics.data.gov.uk/doc/local-authority-district/00CY","The Borough of Calderdale","16/06/2015","24885324","1822","3239.50","N/A","Friendly Private Hire Ltd","","","S194537","","Economy and Environment (obsolete)-Transport Services","Contract Hire And Operating Leases","78523218","","","","IV","AP","Accounts Payable Invoices","Payment of accounts payable invoices"
