Payment Date,Benificiary Name,Amount
2012-11-06,Redacted Personal Data,3851.24
2012-11-06,Redacted Personal Data,2593.32
2012-11-06,Redacted Personal Data,2731.24
2012-11-06,Redacted Personal Data,1536.8
2012-11-06,Redacted Personal Data,723.2
2012-11-06,Redacted Personal Data,3458.4
2012-11-06,Redacted Personal Data,1498
2012-11-06,Redacted Personal Data,1679
2012-11-06,Redacted Personal Data,1800.2
2012-11-06,Redacted Personal Data,800
2012-11-06,Redacted Personal Data,1171.8
2012-11-06,Redacted Personal Data,1669.2
2012-11-06,Redacted Personal Data,608.96
2012-11-06,Redacted Personal Data,684.8
2012-11-06,Redacted Personal Data,725.4
2012-11-06,Redacted Personal Data,723.2
2012-11-06,Redacted Personal Data,4280
2012-11-06,Redacted Personal Data,2039.28
2012-11-06,Redacted Personal Data,700
2012-11-06,Redacted Personal Data,1580.6
2012-11-06,Redacted Personal Data,856.28
2012-11-06,Redacted Personal Data,800.08
2012-11-06,Redacted Personal Data,861.32
2012-11-06,Redacted Personal Data,1027.2
2012-11-06,Redacted Personal Data,858.8
2012-11-06,Redacted Personal Data,1198.4
2012-11-06,Redacted Personal Data,6045
2012-11-06,Redacted Personal Data,932.32
2012-11-06,Redacted Personal Data,513.6
2012-11-06,Redacted Personal Data,874.76
2012-11-06,Redacted Personal Data,2600.08
2012-11-06,Redacted Personal Data,1446.4
2012-11-06,Redacted Personal Data,565
2012-11-06,Redacted Personal Data,600
2012-11-06,Redacted Personal Data,2829.6
2012-11-06,Redacted Personal Data,2252.84
2012-11-06,Redacted Personal Data,642.2
2012-11-06,Redacted Personal Data,1412.4
2012-11-27,Redacted Personal Data,8465.98
2012-11-20,Redacted Personal Data,1540
2012-11-20,Redacted Personal Data,1540
2012-11-20,Redacted Personal Data,1540
2012-11-20,Redacted Personal Data,1800
2012-11-20,Redacted Personal Data,3080
2012-11-20,Redacted Personal Data,1540
2012-11-06,Redacted Personal Data,1540
2012-11-06,Redacted Personal Data,1540
2012-11-20,Redacted Personal Data,1540
2012-11-20,Redacted Personal Data,3080
2012-11-06,Redacted Personal Data,688.12
2012-11-06,Redacted Personal Data,783
2012-11-06,Redacted Personal Data,2537.1
2012-11-06,Redacted Personal Data,840.96
2012-11-06,Redacted Personal Data,802.16
2012-11-06,Redacted Personal Data,4210.56
2012-11-06,Redacted Personal Data,1198.4
2012-11-06,Redacted Personal Data,5218.32
2012-11-06,Redacted Personal Data,7713.58
2012-11-06,Redacted Personal Data,1849.27
2012-11-06,Redacted Personal Data,660.48
2012-11-06,Redacted Personal Data,1125
2012-11-06,Redacted Personal Data,1198.4
2012-11-06,Redacted Personal Data,1183.16
2012-11-06,Redacted Personal Data,2661.68
2012-11-06,Redacted Personal Data,1239.8
2012-11-06,Redacted Personal Data,668.64
2012-11-06,Redacted Personal Data,5390.6
2012-11-06,Redacted Personal Data,1187.84
2012-11-06,Redacted Personal Data,552.76
2012-11-06,Redacted Personal Data,607.12
2012-11-06,Redacted Personal Data,2610.8
2012-11-06,Redacted Personal Data,539.92
2012-11-06,Redacted Personal Data,1498
2012-11-06,Redacted Personal Data,800
2012-11-06,Redacted Personal Data,1284
2012-11-06,Redacted Personal Data,2128.96
2012-11-06,Redacted Personal Data,513.6
2012-11-06,Redacted Personal Data,3197.28
2012-11-06,Redacted Personal Data,1026
2012-11-06,Redacted Personal Data,2663.24
2012-11-06,Redacted Personal Data,642
2012-11-06,Redacted Personal Data,1341.56
2012-11-06,Redacted Personal Data,711.84
2012-11-06,Redacted Personal Data,732.44
2012-11-06,Redacted Personal Data,6902.2
2012-11-06,Redacted Personal Data,649.2
2012-11-06,Redacted Personal Data,1369.6
2012-11-06,Redacted Personal Data,818.8
2012-11-06,Redacted Personal Data,700
2012-11-06,Redacted Personal Data,576.48
2012-11-06,Redacted Personal Data,725
2012-11-06,Redacted Personal Data,550.4
2012-11-06,Redacted Personal Data,2390.36
2012-11-06,Redacted Personal Data,7487.64
2012-11-06,Redacted Personal Data,1926.4
2012-11-06,Redacted Personal Data,621.32
2012-11-06,Redacted Personal Data,1217.68
2012-11-06,Redacted Personal Data,558.76
2012-11-06,Redacted Personal Data,1712
2012-11-06,Redacted Personal Data,829.68
2012-11-06,Redacted Personal Data,1450.88
2012-11-06,Redacted Personal Data,1027.2
2012-11-06,Redacted Personal Data,5648.84
2012-11-06,Redacted Personal Data,721.8
2012-11-06,Redacted Personal Data,846.96
2012-11-06,Redacted Personal Data,636.68
2012-11-06,Redacted Personal Data,709.72
2012-11-06,Redacted Personal Data,2187.53
2012-11-06,Redacted Personal Data,504.92
2012-11-06,Redacted Personal Data,1576.38
2012-11-06,Redacted Personal Data,825.52
2012-11-06,Redacted Personal Data,577.92
2012-11-06,Redacted Personal Data,614.36
2012-11-06,Redacted Personal Data,1200
2012-11-06,Redacted Personal Data,941.6
2012-11-06,Redacted Personal Data,900
2012-11-06,Redacted Personal Data,1989
2012-11-06,Redacted Personal Data,2655.76
2012-11-06,Redacted Personal Data,1380
2012-11-06,Redacted Personal Data,1926
2012-11-06,Redacted Personal Data,591.2
2012-11-06,Redacted Personal Data,813.2
2012-11-06,Redacted Personal Data,4060.48
2012-11-06,Redacted Personal Data,4121.28
2012-11-06,Redacted Personal Data,1424.92
2012-11-06,Redacted Personal Data,9947.72
2012-11-06,Redacted Personal Data,3998.6
2012-11-06,Redacted Personal Data,608.89
2012-11-06,Redacted Personal Data,1295.52
2012-11-06,Redacted Personal Data,548
2012-11-06,Redacted Personal Data,1338
2012-11-06,Redacted Personal Data,848.2
2012-11-06,Redacted Personal Data,1334.32
2012-11-06,Redacted Personal Data,1220.4
2012-11-06,Redacted Personal Data,1163.12
2012-11-06,Redacted Personal Data,748.52
2012-11-06,Redacted Personal Data,806.52
2012-11-06,Redacted Personal Data,1968.8
2012-11-06,Redacted Personal Data,952.72
2012-11-06,Redacted Personal Data,770.4
2012-11-06,Redacted Personal Data,1200
2012-11-06,Redacted Personal Data,894.56
2012-11-06,Redacted Personal Data,595.76
2012-11-06,Redacted Personal Data,1564.4
2012-11-06,Redacted Personal Data,821.4
2012-11-06,Redacted Personal Data,9947.72
2012-11-06,Redacted Personal Data,3998.56
2012-11-27,Redacted Personal Data,4714.92
2012-11-06,Redacted Personal Data,734.28
2012-11-06,Redacted Personal Data,800.08
2012-11-06,Redacted Personal Data,986.16
2012-11-06,Redacted Personal Data,1477.14
2012-11-06,Redacted Personal Data,1500
2012-11-27,Redacted Personal Data,328.16
2012-11-06,Redacted Personal Data,434.8
2012-11-20,Redacted Personal Data,6956.8
2012-11-20,Redacted Personal Data,869.6
2012-11-20,Redacted Personal Data,1902.8
2012-11-20,Redacted Personal Data,1304.4
2012-11-06,Redacted Personal Data,9014.88
2012-11-20,Redacted Personal Data,11375.23
2012-11-20,Redacted Personal Data,6273.54
2012-11-20,Redacted Personal Data,4240.4
2012-11-06,Redacted Personal Data,1468
2012-11-20,Redacted Personal Data,9612.19
2012-11-06,Redacted Personal Data,3043.6
2012-11-20,Redacted Personal Data,3207.2
2012-11-20,Redacted Personal Data,4348
2012-11-06,Redacted Personal Data,434.8
2012-11-20,Redacted Personal Data,434.8
2012-11-20,Redacted Personal Data,869.6
2012-11-20,Redacted Personal Data,1304.4
2012-11-20,Redacted Personal Data,1133.59
2012-11-20,Redacted Personal Data,869.6
2012-11-06,Redacted Personal Data,1902.8
2012-11-06,Redacted Personal Data,4210.56
2012-11-06,Redacted Personal Data,2118.2
2012-11-06,Redacted Personal Data,12230.8
2012-11-06,Redacted Personal Data,2128.96
2012-11-06,Redacted Personal Data,2593.36
2012-11-06,Redacted Personal Data,2731.24
2012-11-06,Redacted Personal Data,3458.4
2012-11-06,Redacted Personal Data,1600.12
2012-11-06,Redacted Personal Data,614.4
2012-11-06,Redacted Personal Data,184.8
2012-11-06,Redacted Personal Data,274.68
2012-11-06,Redacted Personal Data,6045
2012-11-06,Redacted Personal Data,932.32
2012-11-06,Redacted Personal Data,2600.12
2012-11-20,RESOLVE(CARE NORTHERN)LTD,22533.64
2012-11-20,RISEDALE REST HOME,1448.14
2012-11-20,RIVERSIDE HOUSE,1864.56
2012-11-20,ROSEBERRY CARE CENTRES LTD,5029.88
2012-11-20,ROSEWOOD VILLA RESIDENTIAL HOME,7274.57
2012-11-20,S.E.L.F. LTD 14/15 PARK VIEW,4640
2012-11-20,S.E.L.F. LTD 14/15 PARK VIEW,4640
2012-11-20,SCARBOROUGH COURT NURSING HOME,1842.6
2012-11-06,SOUTH CHOWDENE NURSING HOME,1660
2012-11-06,SOUTHERN CROSS HEALTHCARE GROUP LTD,8811.8
2012-11-06,SOUTHERN CROSS HEALTHCARE GROUP PLC,3014.59
2012-11-06,SOUTHERN CROSS HEALTHCARE GROUP PLC,1822.88
2012-11-20,SOUTHWELL COURT CARE HOME,1856
2012-11-06,SOVEREIGN COURT,5153.52
2012-11-06,SOVEREIGN COURT,3340
2012-11-06,SOVEREIGN COURT,17298.96
2012-11-06,SOVEREIGN COURT,5100
2012-11-06,SOVEREIGN COURT,2272.76
2012-11-06,SOVEREIGN LODGE CARE HOME,39120
2012-11-20,SPRINGFIELD HOUSE,3799.43
2012-11-20,ST AIDENS COTTAGE,2920
2012-11-20,ST ANNES RESIDENTIAL HOME,1787.08
2012-11-27,ST ANTHONYS OF PADUA CARE SERVICES,27598.93
2012-11-19,ST ANTHONYS OF PADUA CARE SERVICES,8004
2012-11-27,ST ANTHONYS OF PADUA CARE SERVICES,2612.5
2012-11-27,ST ANTHONYS OF PADUA CARE SERVICES,620.36
2012-11-27,ST ANTHONYS OF PADUA CARE SERVICES,6719.84
2012-11-06,ST CATHERINES,-3759.16
2012-11-06,ST CATHERINES,14872
2012-11-06,ST CATHERINES,2205.06
2012-11-06,ST CATHERINES,434.8
2012-11-06,ST CATHERINES,15927.81
2012-11-06,ST CUTHBERTS CAR (ALAN SHEARER BREAK),795
2012-11-27,ST CUTHBERTS CARE,33588.64
2012-11-06,ST JOSEPHS,7280
2012-11-06,ST JOSEPHS,21840
2012-11-06,ST JOSEPHS,869.6
2012-11-06,ST JOSEPHS,1739.2
2012-11-06,ST JOSEPHS,598.4
2012-11-06,ST JOSEPHS,13226
2012-11-20,ST MARKS COURT,1752
2012-11-06,ST PETERS COURT,3446.12
2012-11-20,STANLEY BURN RESIDENTIAL CARE HOME,1844.36
2012-11-20,STANTON LODGE NDS (NEURO DISABILITY SUIT,1542.32
2012-11-20,STANTON LODGE NDS (NEURO DISABILITY SUIT,1542.32
2012-11-20,STANTON LODGE NDS (NEURO DISABILITY SUIT,1542.32
2012-11-27,STONHAM,31401.36
2012-11-27,STONHAM,1682.7
2012-11-20,SUNNINGDALE LODGE EMI UNIT,1848.8
2012-11-20,SUTHERLAND COURT,61380
2012-11-20,SUTHERLAND COURT,1800
2012-11-20,SWAN LODGE,1691.6
2012-11-20,SWAN LODGE,1770.67
2012-11-06,TAMARIS HEALTHCARE (ENGLAND)LTD,3697.6
2012-11-27,THE CAMPHILL VILLAGE TRUST,824.4
2012-11-27,THE EDWARD LLOYD TRUST,87295.84
2012-11-27,THE EDWARD LLOYD TRUST,1519.6
2012-11-20,THE FOXWALLS,2724
2012-11-06,THE GRANGE,1687.04
2012-11-20,THE LAWNS,1717.04
2012-11-06,THE MANOR HOUSE,5460
2012-11-20,THE STANHOPE SUITE,1883.96
2012-11-20,THOMAS KNIGHT CARE HOME,1905.16
2012-11-20,THORNBECK COLLEGE,9413.68
2012-11-20,THORNBECK COLLEGE,13472.36
2012-11-27,THORNBECK COLLEGE,28523.24
2012-11-20,UNITED RESPONSE,4591.92
2012-11-27,UNITED RESPONSE,24491.68
2012-11-27,UNITED RESPONSE,18657.16
2012-11-27,UNITED RESPONSE,11962.03
2012-11-27,UNITED RESPONSE,16621.92
2012-11-27,UNITED RESPONSE,15853.04
2012-11-27,UNITED RESPONSE,1144
2012-11-27,UNITED RESPONSE,4321.28
2012-11-06,VALLEY LODGE CARE HOME,1607.04
2012-11-20,VALLEY VIEW RESIDENTIAL HOME,3416
2012-11-20,VOYAGE,2800
2012-11-20,VOYAGE,3192.49
2012-11-20,VOYAGE,2800
2012-11-20,VOYAGE,3192.53
2012-11-20,WALKER LODGE,47151.72
2012-11-20,WALKER LODGE,1744
2012-11-20,WALLACE MEWS,4663.2
2012-11-20,WALLACE MEWS,3600
2012-11-20,WALLDENE COURT,1760.6
2012-11-06,WASHINGTON GRANGE,1720
2012-11-06,WAVERLEY LODGE,3264
2012-11-06,WAVERLEY LODGE,8160
2012-11-06,WAVERLEY LODGE,869.6
2012-11-06,WAVERLEY LODGE,962.77
2012-11-06,WAVERLEY LODGE,2608.8
2012-11-06,WAVERLEY LODGE,1816.84
2012-11-06,WAVERLEY LODGE,1107.21
2012-11-20,WELLBURN HOUSE,1885.32
2012-11-06,WENSLEY HOUSE,1890.28
2012-11-20,WENTWORTH GRANGE,4540.69
2012-11-06,WEST FARM RESIDENTIAL CARE,5524.17
2012-11-20,WESTMINSTER HAWTHORNS,3026.12
2012-11-20,WESTMINSTER HAWTHORNS,3026.16
2012-11-06,WESTOE GRANGE,1743.76
2012-11-06,WESTWOOD LODGE NURSING HOME,29436
2012-11-06,WESTWOOD LODGE NURSING HOME,11088
2012-11-06,WESTWOOD LODGE NURSING HOME,10954.8
2012-11-06,WESTWOOD LODGE NURSING HOME,4336
2012-11-06,WESTWOOD LODGE NURSING HOME,434.8
2012-11-06,WESTWOOD LODGE NURSING HOME,9211.74
2012-11-06,WESTWOOD LODGE NURSING HOME,1795.2
2012-11-06,WESTWOOD LODGE NURSING HOME,1196.8
2012-11-06,WESTWOOD LODGE NURSING HOME,9131.2
2012-11-20,WHEATFIELD COURT,29445.72
2012-11-20,WHEATFIELD COURT,3456
2012-11-20,WHEATFIELD COURT,1304.4
2012-11-20,WHEATFIELD COURT,5357.36
2012-11-20,WHEATFIELD COURT,434.8
2012-11-20,WHEATFIELD COURT,33867.9
2012-11-20,WHITWOOD HALL CARE HOME,18328
2012-11-20,WHORLTON GRANGE,20592
2012-11-20,WHORLTON HALL,13000
2012-11-20,WILLOW LODGE,1716.8
2012-11-20,WILLOW LODGE,1760.6
2012-11-06,WINDSOR COURT NURSING &,3400.08
2012-11-06,WINDSOR COURT NURSING &,3526.56
2012-11-06,WINDSOR COURT NURSING &,434.8
2012-11-06,WINDSOR COURT NURSING &,2151.84
2012-11-20,WOODLANDS CARE HOME FOR THE ELDERLY,11580.97
2012-11-20,WORDSWORTH HOUSE,20379.33
2012-11-20,WORDSWORTH HOUSE,5184
2012-11-20,WORDSWORTH HOUSE,4829.39
2012-11-20,WORDSWORTH HOUSE,6437.14
2012-11-20,WORDSWORTH HOUSE,434.8
2012-11-20,WORDSWORTH HOUSE,-2103.48
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.5
2012-11-02,CORONA ENERGY,249.1
2012-11-02,CORONA ENERGY,2153.16
2012-11-02,CORONA ENERGY,210.89
2012-11-02,CORONA ENERGY,260.72
2012-11-02,CORONA ENERGY,292.5
2012-11-02,CORONA ENERGY,256.8
2012-11-02,CORONA ENERGY,429.75
2012-11-02,CORONA ENERGY,562.2
2012-11-02,CORONA ENERGY,191.86
2012-11-02,CORONA ENERGY,2251.74
2012-11-01,CORONA ENERGY,1227.48
2012-11-01,CORONA ENERGY,1064.35
2012-11-02,CORONA ENERGY,1856.99
2012-11-02,CORONA ENERGY,267.48
2012-11-02,CORONA ENERGY,1668.35
2012-11-02,CORONA ENERGY,52.88
2012-11-02,CORONA ENERGY,54.71
2012-11-02,CORONA ENERGY,58.06
2012-11-02,CORONA ENERGY,156.64
2012-11-02,CORONA ENERGY,200.75
2012-11-02,CORONA ENERGY,159.58
2012-11-02,CORONA ENERGY,3868.25
2012-11-02,CORONA ENERGY,65.69
2012-11-02,CORONA ENERGY,759.48
2012-11-05,N POWER NORTHERN LTD,242.78
2012-11-19,N POWER NORTHERN LTD,2272.11
2012-11-05,N POWER NORTHERN LTD,34.22
2012-11-19,N POWER NORTHERN LTD,12623.68
2012-11-05,N POWER NORTHERN LTD,201.84
2012-11-05,N POWER NORTHERN LTD,220.4
2012-11-05,N POWER NORTHERN LTD,186.99
2012-11-05,N POWER NORTHERN LTD,221.38
2012-11-05,N POWER NORTHERN LTD,288.02
2012-11-05,N POWER NORTHERN LTD,387.65
2012-11-05,N POWER NORTHERN LTD,-18.66
2012-11-05,N POWER NORTHERN LTD,423.11
2012-11-05,N POWER NORTHERN LTD,733.01
2012-11-05,N POWER NORTHERN LTD,2658.66
2012-11-05,N POWER NORTHERN LTD,1543.9
2012-11-05,N POWER NORTHERN LTD,2424.65
2012-11-05,N POWER NORTHERN LTD,169.17
2012-11-05,N POWER NORTHERN LTD,85.53
2012-11-05,N POWER NORTHERN LTD,479.01
2012-11-05,N POWER NORTHERN LTD,174.44
2012-11-05,N POWER NORTHERN LTD,334.95
2012-11-19,N POWER NORTHERN LTD,2491.25
2012-11-05,N POWER NORTHERN LTD,398.52
2012-11-05,N POWER NORTHERN LTD,1009.06
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,34.38
2012-11-06,AZZURRI COMMUNICATIONS LTD,23.04
2012-11-06,AZZURRI COMMUNICATIONS LTD,22.92
2012-11-06,AZZURRI COMMUNICATIONS LTD,254.65
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,34.38
2012-11-06,AZZURRI COMMUNICATIONS LTD,38.26
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,1.4
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,18.21
2012-11-06,AZZURRI COMMUNICATIONS LTD,17.24
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,51.92
2012-11-06,AZZURRI COMMUNICATIONS LTD,38.75
2012-11-06,AZZURRI COMMUNICATIONS LTD,38.66
2012-11-06,AZZURRI COMMUNICATIONS LTD,102.58
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,63.85
2012-11-06,AZZURRI COMMUNICATIONS LTD,20.93
2012-11-06,AZZURRI COMMUNICATIONS LTD,13.1
2012-11-06,AZZURRI COMMUNICATIONS LTD,24.01
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.68
2012-11-06,AZZURRI COMMUNICATIONS LTD,15.58
2012-11-06,AZZURRI COMMUNICATIONS LTD,-7.34
2012-11-06,AZZURRI COMMUNICATIONS LTD,190.01
2012-11-06,AZZURRI COMMUNICATIONS LTD,240.66
2012-11-06,AZZURRI COMMUNICATIONS LTD,68.76
2012-11-06,AZZURRI COMMUNICATIONS LTD,15.34
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,15.34
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.5
2012-11-06,AZZURRI COMMUNICATIONS LTD,15.76
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,38.04
2012-11-06,AZZURRI COMMUNICATIONS LTD,42.19
2012-11-06,AZZURRI COMMUNICATIONS LTD,34.52
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.46
2012-11-06,AZZURRI COMMUNICATIONS LTD,-82.55
2012-11-06,AZZURRI COMMUNICATIONS LTD,736.81
2012-11-06,AZZURRI COMMUNICATIONS LTD,11.76
2012-11-02,VODAFONE CORPORATE,162.58
2012-11-02,VODAFONE CORPORATE,-41
2012-11-02,VODAFONE CORPORATE,25.97
2012-11-02,VODAFONE CORPORATE,-7.5
2012-11-02,VODAFONE CORPORATE,11.25
2012-11-02,VODAFONE CORPORATE,11.25
2012-11-02,VODAFONE CORPORATE,361.08
2012-11-02,VODAFONE CORPORATE,45.58
2012-11-02,VODAFONE CORPORATE,17.11
2012-11-02,VODAFONE CORPORATE,11.25
2012-11-02,VODAFONE CORPORATE,134.5
2012-11-02,VODAFONE CORPORATE,56.63
2012-11-02,VODAFONE CORPORATE,-31.88
2012-11-02,VODAFONE CORPORATE,11.65
2012-11-02,VODAFONE CORPORATE,48.93
2012-11-02,VODAFONE CORPORATE,-51.77
2012-11-02,VODAFONE CORPORATE,537.8
2012-11-02,VODAFONE CORPORATE,-39
2012-11-02,VODAFONE CORPORATE,11.31
2012-11-02,VODAFONE CORPORATE,11.41
2012-11-02,VODAFONE CORPORATE,11.61
2012-11-02,VODAFONE CORPORATE,93.15
2012-11-02,VODAFONE CORPORATE,11.49
2012-11-02,VODAFONE CORPORATE,266.5
2012-11-02,VODAFONE CORPORATE,266.58
2012-11-02,VODAFONE CORPORATE,11.87
2012-11-02,VODAFONE CORPORATE,11.25
2012-11-02,VODAFONE CORPORATE,23.88
2012-11-02,VODAFONE CORPORATE,11.25
2012-11-02,VODAFONE CORPORATE,84.08
2012-11-02,VODAFONE CORPORATE,-7.5
2012-11-02,VODAFONE CORPORATE,747.73
2012-11-02,VODAFONE CORPORATE,102.47
2012-11-02,VODAFONE CORPORATE,355.55
2012-11-02,VODAFONE CORPORATE,121.54
2012-11-02,VODAFONE CORPORATE,321.08
2012-11-02,VODAFONE CORPORATE,88.71
2012-11-02,VODAFONE CORPORATE,68.61
2012-11-02,VODAFONE CORPORATE,-71
2012-11-02,VODAFONE CORPORATE,-20.5
2012-11-02,VODAFONE CORPORATE,1064.72
2012-11-02,VODAFONE CORPORATE,152.03
2012-11-02,VODAFONE CORPORATE,293.01
2012-11-02,VODAFONE CORPORATE,11.25
2012-11-02,VODAFONE CORPORATE,438.9
2012-11-02,VODAFONE CORPORATE,216.3
2012-11-02,VODAFONE CORPORATE,27.78
2012-11-02,VODAFONE CORPORATE,58.5
2012-11-02,VODAFONE CORPORATE,172.92
2012-11-02,VODAFONE CORPORATE,-4.63
2012-11-02,VODAFONE CORPORATE,365.43
2012-11-02,VODAFONE CORPORATE,178.07
2012-11-02,VODAFONE CORPORATE,207.04
2012-11-02,VODAFONE CORPORATE,339.39
2012-11-02,VODAFONE CORPORATE,227.5
2012-11-02,VODAFONE CORPORATE,37.06
2012-11-02,VODAFONE CORPORATE,11.62
2012-11-02,VODAFONE CORPORATE,55.36
2012-11-02,VODAFONE CORPORATE,58.02
2012-11-02,VODAFONE CORPORATE,11.41
2012-11-02,VODAFONE CORPORATE,5746.26
2012-11-02,VODAFONE CORPORATE,151.8
2012-11-02,VODAFONE CORPORATE,62.64
2012-11-02,VODAFONE CORPORATE,275.06
2012-11-12,BPP,429.17
2012-11-16,MANCHESTER METROPOLITAN UNIVERSITY,950
2012-11-20,NORTHUMBERLAND COUNTY COUNCIL,27500
2012-11-05,CIPFA,1503.75
2012-11-14,DATASTOR,1001.74
2012-11-29,RYECROFT GLENTON,7547.83
2012-11-09,ASHURST LLP CLIENT ACCOUNT,13675151
2012-11-09,DURHAM COUNTY COUNCIL,338829
2012-11-26,TWEDCO,8292.73
2012-11-26,TWEDCO,3960.42
2012-11-26,TWEDCO,25
2012-11-26,TWEDCO,1024.29
2012-11-26,TWEDCO,6690.22
2012-11-26,TWEDCO,12129.29
2012-11-26,TWEDCO,1235.08
2012-11-26,TWEDCO,4318.84
2012-11-29,DICKINSON DEES,784
2012-11-20,DICKINSON DEES,1997
2012-11-09,EVERSHEDS,20404.5
2012-12-02,POTTS PRINTERS LTD,5273.82
2012-11-20,UNIVERSITY OF NORTHUMBRIA,3400
2012-11-23,NEWCASTLE GATESHEAD INITIATIVE,48167
2012-11-23,NEWCASTLE GATESHEAD INITIATIVE,48167
2012-11-28,UNIVERSITY OF NEWCASTLE UPON TYNE,7500
2012-11-28,UNIVERSITY OF NEWCASTLE UPON TYNE,2500
2012-11-16,DTZ DEBENHAM TIE LEUNG,2430.99
2012-11-15,NEWCASTLE YMCA,1000
2012-11-30,ONE LOVE NORTH EAST CIC,888
2012-11-01,REGENESIS MEDIA CIC,1500
2012-11-12,STATEX PRESS NORTHERN LTD,552
2012-11-06,GATESHEAD MBC,43000
2012-11-05,MUCKLE LLP,74853.8
2012-11-23,N POWER NORTHERN LTD,2197
2012-11-23,Q-MATIC UK LTD,618.9
2012-11-22,STOPFORD INFORMATION SYSTEMS LTD,9385
2012-11-23,STOPFORD INFORMATION SYSTEMS LTD,9385
2012-12-02,NEWCASTLE AND NORTH TYNESIDE LIFT CO LTD,29852.81
2012-12-02,NEWCASTLE AND NORTH TYNESIDE LIFT CO LTD,13569.13
2012-11-23,UNIVERSITY OF NEWCASTLE UPON TYNE,473.2
2012-11-16,ADARE LTD,40654.58
2012-11-13,IRIS LEGAL,5337.5
2012-11-07,Redacted Personal Data,570
2012-11-02,THOMSON REUTERS,744
2012-11-22,DATASTOR,1348
2012-11-28,ADARE LTD,1083.01
2012-11-28,ADARE LTD,461.05
2012-11-27,PAKFLATT,756.25
2012-11-01,SIGNET SIGNS LTD,2535
2012-11-09,SUPPLIES TEAM LTD,548.28
2012-11-16,PAYNE SECURITY,433.5
2012-11-12,BRITISH GAS BUSINESS,1417.43
2012-11-20,BEECHAM PEACOCK LLP,6047.96
2012-11-09,BEN HOARE BELL SOLICITORS,4100
2012-11-23,CHANDLERS SOLICITORS,6284.4
2012-11-23,DEPARTMENT FOR WORK & PENSIONS,566
2012-11-26,DWF LLP,1828
2012-11-26,DWP,712
2012-11-16,DWP,600
2012-11-28,DWP,2181
2012-11-05,DWP,585
2012-11-05,HAY & KILNER,5250
2012-11-22,KELLY PLANT HIRE,5102.52
2012-11-16,MARSH UK LTD,8312.71
2012-11-20,NEW LAW SOLICITORS LLP,574.22
2012-11-08,NORTHERN GAS NETWORKS LTD,881.33
2012-11-28,PAUL DODDS SOLICITORS CLIENT A/C,9024.45
2012-11-23,Redacted Personal Data,3356
2012-11-09,Redacted Personal Data,3811.2
2012-11-26,Redacted Personal Data,1400
2012-11-26,Redacted Personal Data,1250
2012-11-16,Redacted Personal Data,6800
2012-11-06,Redacted Personal Data,10000
2012-11-27,Redacted Personal Data,5000
2012-11-23,Redacted Personal Data,1755.58
2012-11-02,Redacted Personal Data,1958.99
2012-11-02,Redacted Personal Data,1419.98
2012-11-22,Redacted Personal Data,3340
2012-11-14,Redacted Personal Data,1500
2012-11-27,Redacted Personal Data,1500
2012-11-09,Redacted Personal Data,1600
2012-11-23,Redacted Personal Data,1925
2012-11-20,Redacted Personal Data,1000
2012-11-23,RESOLUTE MANAGEMENT,1475.89
2012-11-16,ROSS ALDRIDGE SOLICITORS,4944.6
2012-11-22,SHAW & CO SOLICITORS,11500
2012-11-08,SSE CONTRACTING LIMITED,1300.71
2012-11-06,THOMPSONS SOLICITORS,11375
2012-11-27,WINN SOLICITORS,3024.62
2012-11-23,WINN SOLICITORS,6236.17
2012-11-02,WINN SOLICITORS,1939.57
2012-11-30,ZURICH MUNICIPAL,1495
2012-11-30,CENTRE WEST (NEWCASTLE),51414.33
2012-11-14,EVERSHEDS,1750
2012-11-30,MYKNOWLEDGEMAP,5576
2012-11-14,MYKNOWLEDGEMAP,5576
2012-11-28,STONEWALL,1500
2012-11-10,AT COMPUTERS,6000
2012-11-04,SMAILES & HANNANT,840
