Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-06409,438.44,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,28-Aug-13,1308-06410,828.48,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Voluntary Sector,505,30-Aug-13,1308-06411,2500,R,Mencap
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,06-Aug-13,1308-06412,2657.6,R,Mencap
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,28-Aug-13,1308-06413,3446.08,R,Mencap
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28-Aug-13,1308-06414,9127.65,R,Meridian Care Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,28-Aug-13,1308-06415,1230,R,Meridian Care Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,28-Aug-13,1308-06416,24560.4,R,Meridian Care Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28-Aug-13,1308-06417,3636.23,R,Meridian Care Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28-Aug-13,1308-06418,38294.01,R,Meridian Care Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Statutory Housing,Supplies and Services,Other Hired And Contracted Services,265,22-Aug-13,1308-06419,525,R,Meridian Properties Leeds Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Statutory Housing,Supplies and Services,Other Hired And Contracted Services,265,08-Aug-13,1308-06420,650,R,Meridian Properties Leeds Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Direct Payments,626,28-Aug-13,1308-06421,560,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Planning & Sustainable Development,Supplies and Services,Consultancy Services,259,15-Aug-13,1308-06422,8115,R,Met Office
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Support And Facilities General Fund,Supplies and Services,Operational Materials,205,07-Aug-13,1308-06423,1158.84,R,Metamark Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,30-Aug-13,1308-06424,716,R,Metco 2000 Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Home Care,568,01-Aug-13,1308-06425,618.14,R,Methodist Homes
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Home Care,568,29-Aug-13,1308-06426,704.95,R,Methodist Homes
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Payments To Voluntary Organisations,561,02-Aug-13,1308-06427,9148.85,R,Methodist Homes For The Aged
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Payments To Voluntary Organisations,561,02-Aug-13,1308-06428,14150.77,R,Methodist Homes For The Aged
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Payments To Voluntary Organisations,561,02-Aug-13,1308-06429,20505.2,R,Methodist Homes For The Aged
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Payments To Voluntary Organisations,561,02-Aug-13,1308-06430,31647.4,R,Methodist Homes For The Aged
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06431,902.68,R,Methodist Homes For The Aged
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,28-Aug-13,1308-06432,847.64,R,Methodist Homes For The Aged
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,08-Aug-13,1308-06433,3762,R,Metric Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,02-Aug-13,1308-06434,9089.5,R,Mgb Plastics Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,14-Aug-13,1308-06435,10202.5,R,Mgb Plastics Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-06436,514.8,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-06437,890,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,28-Aug-13,1308-06438,537.2,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,28-Aug-13,1308-06439,1535.76,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Generic Services,Third Party Payments,Fees To Carers,563,15-Aug-13,1308-06440,513.55,R,Michael Hall
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Asylum Seekers,626,28-Aug-13,1308-06441,2773.54,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-06442,2983.95,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-06443,1542.76,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-06444,859,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,06-Aug-13,1308-06445,600,R,Mid Yorkshire Hospitals Nhs Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06446,700,R,Mid Yorkshire Hospitals Nhs Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Supplies and Services,Bought In Professional Services,277,09-Aug-13,1308-06447,3129,R,Mike Pinnock
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06448,8940,R,Milbury Care Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,28-Aug-13,1308-06449,10960.16,R,Milewood Healthcare
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,02-Aug-13,1308-06450,10143.3,R,Milewood Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,General External Residential Placements,507,22-Aug-13,1308-06451,10481.41,R,Milewood Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-06452,600,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,02-Aug-13,1308-06453,1370,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-06454,1380,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-06455,1380,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-06456,1380,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-06457,1380,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,02-Aug-13,1308-06458,1830,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,02-Aug-13,1308-06459,2565,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,02-Aug-13,1308-06460,2565,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-06461,3520,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-06462,5100,R,Mill Lane Lift Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06463,14555.12,R,Mill Lodge Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28-Aug-13,1308-06464,1008.08,R,Mill Lodge Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,28-Aug-13,1308-06465,7455.28,R,Millennium Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,21-Aug-13,1308-06466,2332.2,R,Millennium Care Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,02-Aug-13,1308-06467,2332.2,R,Millennium Care Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Regeneration Management,Capital,Construction,3,13-Aug-13,1308-06468,44773.04,C,Miller Homes Ltd - Yorkshire
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28-Aug-13,1308-06469,1202.48,R,Millfields Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Capital,Land,1,15-Aug-13,1308-06470,833,C,Mills & Reeve
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Customer Services,Supplies and Services,Other Hired And Contracted Services,265,02-Aug-13,1308-06471,507.4,R,Mina Hassan
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,08-Aug-13,1308-06472,1600.64,R,Mineral Cottage
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,28-Aug-13,1308-06473,19296.24,R,Mineral Cottage Residential Home Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Regeneration Management,Capital,Other Costs,7,14-Aug-13,1308-06474,4674.62,C,Mitchell And Hargreaves & Sons
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,02-Aug-13,1308-06475,1254.81,R,Mitchell Powersystems
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Environmental Health,Supplies and Services,Bought In Professional Services,277,27-Aug-13,1308-06476,16659.58,R,Mitie Pest Control
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Primary Schools,Capital,Construction,3,27-Aug-13,1308-06477,26881.36,C,Mitie Tilley Roofing Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-06478,612.36,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Corporate Governance,Supplies and Services,Genl Legal - Miscellaneous,733,05-Aug-13,1308-06479,4112.5,R,Miw Office Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,East North East,Capital,Construction,3,28-Aug-13,1308-06480,22208,C,Mmx Communications Services Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Support And Facilities General Fund,Supplies and Services,Computer Software & Equipment,214,28-Aug-13,1308-06481,6670,R,Modern Mindset Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Employees,Agency Staff,8,08-Aug-13,1308-06482,836,R,Modis International Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Employees,Agency Staff,8,01-Aug-13,1308-06483,4435.85,R,Modis International Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Capital,Other Costs,7,02-Aug-13,1308-06484,2060,C,Modis International Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Capital,Other Costs,7,01-Aug-13,1308-06485,4120,C,Modis International Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Changing the Workplace,Capital,Other Costs,7,02-Aug-13,1308-06486,6720,C,Modis International Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Changing the Workplace,Capital,Other Costs,7,06-Aug-13,1308-06487,9888,C,Modis International Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Changing the Workplace,Capital,Other Costs,7,02-Aug-13,1308-06488,11536,C,Modis International Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Personal Budgets,627,28-Aug-13,1308-06489,686.4,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,28-Aug-13,1308-06490,1007.56,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,21-Aug-13,1308-06491,1690,R,Moira Innes
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Direct Payments,626,28-Aug-13,1308-06492,934.48,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-06493,966.88,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Operational Materials,205,16-Aug-13,1308-06494,6958.5,R,Momentum Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Executive Support  ,Transport,Public Transport Expenses,310,01-Jul-13,1308-06495,679.73,R,Momentumcoa
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-06496,1077.6,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Employees,Agency Staff,8,23-Aug-13,1308-06497,3696.9,R,Monarch Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,14-Aug-13,1308-06498,432,R,Mone Bros Excavations Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,13-Aug-13,1308-06499,641.54,R,Monks &Crane Industrial Group Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,28-Aug-13,1308-06500,16807.8,R,Montague Drive
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06501,3627.72,R,Moorfield House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06502,7934.86,R,Moorfield House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,28-Aug-13,1308-06503,1326.4,R,Moorfield House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,28-Aug-13,1308-06504,6549.24,R,Moorfield House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06505,3365.2,R,Moorfield House
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Corporate Services,Premises,Rents,141,15-Aug-13,1308-06506,9093.5,R,Moorhead Properties Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06507,1342.36,R,Moorleigh Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-06508,23570.82,R,Moorleigh Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,28-Aug-13,1308-06509,6390.27,R,Moorleigh Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Strategic Accounts,Miscellaneous,Supplies and Services,Non-Recurring Grants,227,15-Aug-13,1308-06510,600,R,Moortown Social Club Over 60s Section
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,28-Aug-13,1308-06511,6482.36,R,Moorville Residential
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Executive Support,Supplies and Services,'Well Being' Large Grants Projects,230,09-Aug-13,1308-06512,8250,R,Morley Elderly Action
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Supplies and Services,Non-Recurring Grants,227,15-Aug-13,1308-06513,820,R,Morley Town Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,General Maintenance,104,07-Aug-13,1308-06514,-12870,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,01-Aug-13,1308-06515,976.32,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,08-Aug-13,1308-06516,2340.72,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,01-Aug-13,1308-06517,3790.08,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,22-Aug-13,1308-06518,9937.2,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,21-Aug-13,1308-06519,10819.2,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,08-Aug-13,1308-06520,15346.8,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,08-Aug-13,1308-06521,15640.8,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,06-Aug-13,1308-06522,15699.6,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,16-Aug-13,1308-06523,19639.2,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,08-Aug-13,1308-06524,24637.2,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,19-Aug-13,1308-06525,25786.18,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Income,Other Income - Other,973,19-Aug-13,1308-06526,-6137.57,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,E. Offices,Premises,General Maintenance,104,07-Aug-13,1308-06527,7797.58,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,E. Offices,Premises,General Maintenance,104,14-Aug-13,1308-06528,10491.36,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,E. Offices,Premises,General Maintenance,104,21-Aug-13,1308-06529,18696.99,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,E. Offices,Premises,General Maintenance,104,28-Aug-13,1308-06530,28550.38,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,E. Offices,Premises,H.R.A. - Special Maintenance,106,21-Aug-13,1308-06531,492.24,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,E. Offices,Premises,H.R.A. - Special Maintenance,106,28-Aug-13,1308-06532,705.88,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,S. Offices,Premises,General Maintenance,104,07-Aug-13,1308-06533,46428.22,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,S. Offices,Premises,General Maintenance,104,28-Aug-13,1308-06534,49374.29,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,S. Offices,Premises,General Maintenance,104,14-Aug-13,1308-06535,58975.05,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,S. Offices,Premises,General Maintenance,104,21-Aug-13,1308-06536,108234.47,R,Morrison Fs
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,S. Offices,Premises,General Maintenance,104,28-Aug-13,1308-06537,348616.31,R,Morrison Fs
