Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,05-Dec-13,1312-04917,2199.55,R,Independence Mobility Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,04-Dec-13,1312-04918,2389,R,Independence Mobility Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Transport,Repairs To LCC Vehicles,341,13-Dec-13,1312-04919,880,R,Independent Parts And Service
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Supplies and Services,Other Hired And Contracted Services,265,27-Dec-13,1312-04920,667,R,Independent Playground Inspections
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Supplies and Services,Bought In Professional Services,277,17-Dec-13,1312-04921,1575.6,R,Independent Thinking Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Corporate Governance,Supplies and Services,Memberships,226,13-Dec-13,1312-04922,500,R,Information Commissioners Office
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Contributions To Extended Facilities,271,10-Dec-13,1312-04923,10080,R,Ingleby Gallery Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,18-Dec-13,1312-04924,3279.31,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Premises,Other,114,20-Dec-13,1312-04925,2990.14,R,Initial Projects Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Premises,Other,114,30-Dec-13,1312-04926,6036.71,R,Initial Projects Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Cleaning Maintenance & Toiletries,127,09-Dec-13,1312-04927,483.24,R,Initial Washroom Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Cleaning Maintenance & Toiletries,127,20-Dec-13,1312-04928,483.24,R,Initial Washroom Solutions
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East  ,East - North East,East - North East,Supplies and Services,Commissions,264,30-Dec-13,1312-04929,27591.5,R,Inland Revenue
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Income,Admissions  Booking Fees & Ticket Sales,933,03-Dec-13,1312-04930,10085,R,Inner City Music Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Income,Service Charges & Security Fees,938,03-Dec-13,1312-04931,-528,R,Inner City Music Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Income,Income from Hire Of Rooms & Equipment,956,03-Dec-13,1312-04932,-3127.33,R,Inner City Music Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Income,Other Income,973,03-Dec-13,1312-04933,-836.15,R,Inner City Music Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,20-Nov-13,1312-04934,565.68,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,04-Nov-13,1312-04935,694.8,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,04-Nov-13,1312-04936,884.4,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,27-Nov-13,1312-04937,924,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,29-Nov-13,1312-04938,1063.8,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,27-Nov-13,1312-04939,1248,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,27-Nov-13,1312-04940,1275,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,20-Nov-13,1312-04941,1322.4,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,27-Nov-13,1312-04942,1386,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,13-Nov-13,1312-04943,1406.4,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,20-Nov-13,1312-04944,1583.88,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,01-Nov-13,1312-04945,1710,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,06-Nov-13,1312-04946,2080.8,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,06-Nov-13,1312-04947,2511.9,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra  ,Supplies and Services,Other Hired And Contracted Services,265,06-Nov-13,1312-04948,2787.6,R,Inner City Roofing
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Computer Software & Equipment,214,13-Dec-13,1312-04949,517,R,Ins Sudlows Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Computer Software & Equipment,214,27-Dec-13,1312-04950,605,R,Ins Sudlows Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Computer Software & Equipment,214,27-Dec-13,1312-04951,834.2,R,Ins Sudlows Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Computer Software & Equipment,214,20-Dec-13,1312-04952,886.72,R,Ins Sudlows Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Supplies and Services,Publication And Promotion,267,24-Dec-13,1312-04953,718,R,Inspired By:Creative Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Printing,215,17-Dec-13,1312-04954,840,R,Inspired By:Creative Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Publication And Promotion,267,11-Dec-13,1312-04955,1300,R,Inspired By:Creative Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,20-Dec-13,1312-04956,470.4,R,Instarmac Group Plc
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Other Hired And Contracted Services,265,12-Dec-13,1312-04957,540,R,Institute Of Swimming
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Other Hired And Contracted Services,265,12-Dec-13,1312-04958,700,R,Institute Of Swimming
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Adoptions - Allowances,560,16-Dec-13,1312-04959,480,R,Integrate Families Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Information Technology,Supplies and Services,Computer Software & Equipment,214,17-Dec-13,1312-04960,3988,R,Integrated Document Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Supplies and Services,Computer Software & Equipment,214,27-Dec-13,1312-04961,13096,R,Integrated Skills Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Streetscene Environmental Services,Supplies and Services,Bought In Professional Services,277,04-Dec-13,1312-04962,17387.5,R,Integrated Skills Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Supplies and Services,Memberships,226,16-Dec-13,1312-04963,2427.86,R,Intercountry Adoption Centre
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Supplies and Services,Publication And Promotion,267,20-Dec-13,1312-04964,500,R,Intermarketing & Communications Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Supplies and Services,Publication And Promotion,267,05-Dec-13,1312-04965,800,R,Intermarketing & Communications Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,05-Dec-13,1312-04966,533,R,International Lift Equipment Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,27-Dec-13,1312-04967,1560,R,International Lift Equipment Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,27-Dec-13,1312-04968,1748.44,R,International Lift Equipment Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,02-Dec-13,1312-04969,2173,R,International Lift Equipment Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,05-Dec-13,1312-04970,2550,R,International Lift Equipment Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,27-Dec-13,1312-04971,83588.17,R,International Lift Equipment Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,27-Dec-13,1312-04972,83588.17,R,International Lift Equipment Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,06-Dec-13,1312-04973,420,R,Intro Industrial Supplies
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Leeds Community Equip Store Pooled Budgt,Supplies and Services,Other Equipment,203,13-Dec-13,1312-04974,499.4,R,Invacare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,18-Dec-13,1312-04975,1324.08,R,Inverclyde Council
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Supplies and Services,PFI Unitary Charges,278,31-Dec-13,1312-04976,3963966.19,R,Investors In The Community
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Employees,Tuition & Course Fees,73,19-Dec-13,1312-04977,795,R,Ioda Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Employees,Tuition & Course Fees,73,30-Dec-13,1312-04978,795,R,Ioda Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Employees,Tuition & Course Fees,73,19-Dec-13,1312-04979,1590,R,Ioda Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Employees,Training Costs,71,12-Dec-13,1312-04980,450,R,Ioda Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Partnership Development & Leadership,Employees,Training Costs,71,27-Dec-13,1312-04981,450,R,Ioda Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Employees,Professionally Linked Training,76,14-Nov-13,1312-04982,954,R,Ioda Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services  ,Employees,Professionally Linked Training,76,14-Nov-13,1312-04983,954,R,Ioda Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Resaleable Materials,204,06-Dec-13,1312-04984,6148,R,Iql Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,13-Dec-13,1312-04985,3326.95,R,Ireland Wood Childrens Centre
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Public Health,Third Party Payments,Public Health Commissioned Services,526,16-Dec-13,1312-04986,17862.58,R,Ireland Wood/ Horsforth Medical Practice
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Direct Payments,626,18-Dec-13,1312-04987,1537.68,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transfer Payments,Direct Payments,626,04-Dec-13,1312-04988,679,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Personalised Budgets,627,18-Dec-13,1312-04989,547.84,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Assessment And Care Management,Transfer Payments,Direct Payments,626,13-Dec-13,1312-04990,448,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,27-Dec-13,1312-04991,6680,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,27-Dec-13,1312-04992,21232.86,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Section 17,551,19-Dec-13,1312-04993,2041.35,R,Ison Harrison Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services General Fund,Transport,Private Hire,360,24-Dec-13,1312-04994,1324.4,R,Its Roadrunner Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Supplies and Services,Other Hired And Contracted Services,265,19-Dec-13,1312-04995,2400,R,Itv Studios Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,18-Dec-13,1312-04996,5977,R,Ivy Cottage
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,18-Dec-13,1312-04997,2729.76,R,Ivy House Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,18-Dec-13,1312-04998,1302.12,R,Ivy House Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,18-Dec-13,1312-04999,5002.32,R,Ivy House Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,18-Dec-13,1312-05000,8671.84,R,Ivy Mead
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,18-Dec-13,1312-05001,7600,R,Ivy Mead
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Supplies and Services,Operational Materials,205,10-Dec-13,1312-05002,815.65,R,Izvg Llp
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Food & Drink,231,24-Dec-13,1312-05003,435.78,R,J & S Foods Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Food & Drink,231,18-Dec-13,1312-05004,485.8,R,J & S Foods Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,27-Dec-13,1312-05005,425.63,R,J & S Foods Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,03-Dec-13,1312-05006,447.63,R,J & S Foods Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,11-Dec-13,1312-05007,458,R,J & S Foods Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,27-Dec-13,1312-05008,485.61,R,J & S Foods Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,27-Dec-13,1312-05009,763.51,R,J & S Foods Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,24-Dec-13,1312-05010,1550,R,J A Gardiner
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,18-Dec-13,1312-05011,675,R,J Fines
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Adult Services,Supplies and Services,Recurring & Major Grants Projects,229,11-Dec-13,1312-05012,452.08,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,18-Dec-13,1312-05013,1149.88,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Third Party Payments,Services Rendered By Other Organisations,511,13-Dec-13,1312-05014,1018.5,R,J Jubb
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,20-Dec-13,1312-05015,1907.76,R,J K Electric
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,18-Dec-13,1312-05016,21200.68,R,J Martin & A Singh-Sall Joint
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,06-Dec-13,1312-05017,427.5,R,J P Lennard Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Customer Services,Supplies and Services,Other Hired And Contracted Services,265,30-Dec-13,1312-05018,419.85,R,J P Tang
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Customer Services,Supplies and Services,Other Hired And Contracted Services,265,03-Dec-13,1312-05019,442.1,R,J P Tang
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,8,06-Dec-13,1312-05020,1803.6,R,J Paul D Associates Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,8,05-Dec-13,1312-05021,2499.6,R,J Paul D Associates Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,06-Dec-13,1312-05022,445,R,J S Miller Distribution Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,27-Dec-13,1312-05023,1360,R,J S Miller Distribution Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,03-Dec-13,1312-05024,480,R,J Scarth & Sons
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,03-Dec-13,1312-05025,600,R,J Scarth & Sons
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,20-Dec-13,1312-05026,1925.5,R,J Scarth & Sons
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,20-Dec-13,1312-05027,6336,R,J Scarth & Sons
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,24-Dec-13,1312-05028,465,R,J W Crowther & Son Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Maintenance Of Buildings,101,06-Dec-13,1312-05029,465,R,J W Crowther & Son Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,24-Dec-13,1312-05030,1136,R,J W Crowther & Son Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,24-Dec-13,1312-05031,2499.2,R,J W Crowther & Son Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,06-Dec-13,1312-05032,2953.6,R,J W Crowther & Son Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Supplies and Services,Other Hired And Contracted Services,265,24-Dec-13,1312-05033,488.75,R,J W Crowther & Son Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Hra,Supplies and Services,Market Research,260,24-Dec-13,1312-05034,570,R,Jack Dammes Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,SEN Placements,566,27-Dec-13,1312-05035,786.27,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Personal Budgets,627,18-Dec-13,1312-05036,3691.32,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,18-Dec-13,1312-05037,8228.08,R,Jackson Avenue
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Benefits,Supplies and Services,Bought In Professional Services,277,20-Dec-13,1312-05038,700,R,Jacobs
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Housing,Parks & Countryside,Supplies and Services,Other Hired And Contracted Services,265,06-Dec-13,1312-05039,2755.93,R,Jacobs Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,18-Dec-13,1312-05040,2959.59,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,18-Dec-13,1312-05041,744.96,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transfer Payments,Personalised Budgets,627,18-Dec-13,1312-05042,968,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,27-Dec-13,1312-05043,737,R,James Armstrong And Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,27-Dec-13,1312-05044,737,R,James Armstrong And Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,27-Dec-13,1312-05045,737,R,James Armstrong And Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,23-Dec-13,1312-05046,2295,R,James Armstrong And Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,23-Dec-13,1312-05047,2295,R,James Armstrong And Co Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Direct Payments,626,18-Dec-13,1312-05048,719.44,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Bought In Professional Services,277,13-Dec-13,1312-05049,1232,R,James Cross
