Supplier Name,Category Family,Invoice GL Date,Spend
Cranfield University,Professional Services Direct,2018-07-22,40154.50
Currie & Brown (UK) Ltd,Professional Services Direct,2018-07-23,28346.50
Currie & Brown (UK) Ltd,Professional Services Direct,2018-07-22,38297.35
Currie & Brown (UK) Ltd,Professional Services Direct,2018-07-27,26188.50
Cyclescheme Ltd,HR and Training,2018-07-03,469214.46
D-SEC Ltd,Buildings,2018-07-18,31593.00
DB Cargo (UK) Ltd,Regulatory Charges,2018-07-19,103779.43
DB Cargo (UK) Ltd,Rail Fleet,2018-07-02,52392.86
DB Cargo (UK) Ltd,Regulatory Charges,2018-07-28,328260.00
DB Cargo (UK) Ltd,Logistics,2018-07-19,216274.56
DB Cargo (UK) Ltd,Logistics,2018-07-19,1957113.53
DB Cargo (UK) Ltd,Logistics,2018-07-19,907344.55
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-07-03,149424.43
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-07-09,195859.08
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-07-03,129115.59
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-07-03,25500.00
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-07-31,129115.59
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-07-04,45900.51
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-07-03,29505.31
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-07-31,27774.24
DHL Supply Chain t/a Exel Europe Ltd,Logistics,2018-07-18,1279778.15
DHL Supply Chain t/a Exel Europe Ltd,Logistics,2018-07-18,62309.51
DHL Supply Chain t/a Exel Europe Ltd,Logistics,2018-07-18,567885.51
Datum Monitoring Services Ltd,General Civils,2018-07-24,51517.84
Datum Monitoring Services Ltd,General Civils,2018-07-05,33253.26
Deloitte LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-14,44542.00
Deloitte LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-25,118778.00
Deloitte LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-27,61000.00
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-20,33057.00
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-23,48627.25
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-04,983840.00
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-28,67147.00
Devon County Council,Buildings,2018-07-27,202866.00
Dron & Wright Chartered Surveyors,Land & Property Acquisitions (incl. Business Consultancy),2018-07-30,80333.65
Dual Inventive Ltd,Signalling,2018-07-02,37269.20
Dyer & Butler,Buildings,2018-07-17,50432.54
Dyer & Butler,Buildings,2018-07-02,34636.19
Dyer & Butler,Buildings,2018-07-17,68255.96
Dyer & Butler,General Civils,2018-07-30,44269.80
Dyer & Butler,General Civils,2018-07-26,46300.07
Dyer & Butler,General Civils,2018-07-26,33853.57
Dyer & Butler,General Civils,2018-07-27,65943.53
Dyer & Butler,General Civils,2018-07-05,78834.30
Dyer & Butler,General Civils,2018-07-18,247278.10
Dyer & Butler,Buildings,2018-07-30,25801.12
Dyer & Butler,General Civils,2018-07-09,32763.36
Dyer & Butler,General Civils,2018-07-17,165217.75
Dyer & Butler,General Civils,2018-07-04,33068.83
Dyer & Butler,General Civils,2018-07-05,214897.43
Dyer & Butler,Buildings,2018-07-16,167555.39
Dyer & Butler,General Civils,2018-07-11,88278.28
Dyer & Butler,Buildings,2018-07-05,37046.72
Dyer & Butler,Buildings,2018-07-23,37046.72
Dyer & Butler,General Civils,2018-07-17,78648.54
EB REBOSIO SRL,Plant and Tools,2018-07-13,28120.00
EB REBOSIO SRL,Plant and Tools,2018-07-13,31376.00
EB REBOSIO SRL,Plant and Tools,2018-07-14,40848.00
EB REBOSIO SRL,Plant and Tools,2018-07-19,50949.60
EDC Systems Ltd t/a Traffilog UK,Road Fleet,2018-07-13,46679.50
EDF Energy Customers Ltd,Utilities,2018-07-09,30121577.85
ESRI (UK) Ltd,Information Technology,2018-07-27,63288.35
ESRI (UK) Ltd,Information Technology,2018-07-03,33727.50
ESRI (UK) Ltd,Information Technology,2018-07-03,330002.00
East Coast Main Line Company Ltd t/a Virgin Trains East Coast,Buildings,2018-07-26,61349.00
East Midlands Trains Ltd,Recruitment Services,2018-07-30,140766.70
East Midlands Trains Ltd,Regulatory Charges,2018-07-05,819389.71
East West Rail Phase 2 Alliance,General Civils,2018-07-03,2604168.81
East West Rail Phase 2 Alliance,General Civils,2018-07-03,2994145.00
Echo Managed Services Ltd,Facilities - Soft Services,2018-07-31,77464.68
Echo Managed Services Ltd,Facilities - Soft Services,2018-07-31,66230.01
Ede & Wilkinson Ltd,Buildings,2018-07-12,50560.04
Ede & Wilkinson Ltd,Buildings,2018-07-17,25112.07
Ede & Wilkinson Ltd,Buildings,2018-07-17,78861.29
Ede & Wilkinson Ltd,Buildings,2018-07-06,75209.17
Ede & Wilkinson Ltd,Buildings,2018-07-06,79959.91
Edmundson Electrical Ltd,Buildings,2018-07-22,114436.63
Eleven Marketing & Communications Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-12,25195.96
Energy Networks Association,Regulatory Charges,2018-07-09,25450.00
Engineering Integration Ltd,Professional Services Direct,2018-07-04,33010.00
Engineering Integration Ltd,Professional Services Direct,2018-07-31,45902.50
Environmental Forestry UK Ltd,Infrastructure Support Services,2018-07-07,47508.20
Environmental Forestry UK Ltd,Infrastructure Support Services,2018-07-07,45277.38
Environmental Resources Management Ltd,Professional Services Direct,2018-07-11,31055.70
Equib Ltd,Professional Services Direct,2018-07-30,25795.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-05,87496.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-07,45000.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,127496.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,51582.50
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,25495.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,26862.50
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,70000.00
Europcar Group UK Ltd,Road Fleet,2018-07-13,301170.88
Europcar Group UK Ltd,Road Fleet,2018-07-16,272055.26
European Braking Systems Ltd,Rail Fleet,2018-07-20,26250.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-30,33749.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-22,30774.50
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-15,30403.20
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-14,192237.25
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-20,157371.86
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-05,32000.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-09,29000.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-04,88806.69
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-18,45830.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-30,35000.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-16,40583.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-14,27769.90
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-16,29086.16
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-14,29289.19
Faithful + Gould,Professional Services Direct,2018-07-06,30800.00
First Greater Western Ltd,Professional Services Direct,2018-07-10,196475.00
First Greater Western Ltd,Regulatory Charges,2018-07-22,1306240.72
First Greater Western Ltd,Regulatory Charges,2018-07-28,551427.18
Folglade Pipe & Fittings Ltd,Plant and Tools,2018-07-04,25170.00
Fone-Alarm Installations Ltd,Telecoms,2018-07-05,220109.75
Fone-Alarm Installations Ltd,Telecoms,2018-07-24,269411.27
Force One Ltd,Plant and Tools,2018-07-23,36069.75
Fourway Communication Ltd,Telecoms,2018-07-24,31631.70
Fourway Communication Ltd,Telecoms,2018-07-16,54998.43
Francis & Lewis International Ltd,Plant and Tools,2018-07-14,28829.96
Francis & Lewis International Ltd,Plant and Tools,2018-07-04,28850.80
Frankham Consultancy Group Ltd,Professional Services Direct,2018-07-05,28084.50
Frankham Consultancy Group Ltd,Professional Services Direct,2018-07-09,56738.68
Freightliner HeavyHaul Ltd,Logistics,2018-07-06,1752038.67
Freightliner HeavyHaul Ltd,Logistics,2018-07-23,1097323.18
Freightliner HeavyHaul Ltd,Logistics,2018-07-30,1752038.67
Freightliner HeavyHaul Ltd,Logistics,2018-07-03,1752038.67
Freightliner Ltd,Regulatory Charges,2018-07-22,26250.00
Frequentis AG,Telecoms,2018-07-19,329836.44
Fuel Learning,HR and Training,2018-07-19,25337.50
Fugro NL Land B.V.,Professional Services Direct,2018-07-20,62709.80
Fugro NL Land B.V.,Professional Services Direct,2018-07-05,44473.80
Fugro NL Land B.V.,Professional Services Direct,2018-07-11,264367.19
Fugro NL Land B.V.,Professional Services Direct,2018-07-05,120710.36
Fugro NL Land B.V.,Professional Services Direct,2018-07-19,37807.88
Fugro NL Land B.V.,Professional Services Direct,2018-07-28,48535.96
Fugro NL Land B.V.,Intelligent Infrastructure,2018-07-04,64796.60
Fujitsu Services Ltd,Telecoms,2018-07-26,47685.17
Fujitsu Services Ltd,Telecoms,2018-07-28,33701.55
Fujitsu Services Ltd,Telecoms,2018-07-26,64107.91
Fullmen Ltd,Plant and Tools,2018-07-25,32076.90
Fullmen Ltd,Plant and Tools,2018-07-11,96946.85
Furrer & Frey AG,Professional Services Direct,2018-07-23,322108.98
Furrer & Frey AG,Plant and Tools,2018-07-22,38521.44
Furrer & Frey AG,Professional Services Direct,2018-07-27,39827.50
Furrer & Frey AG,Plant and Tools,2018-07-28,30028.24
Furrer & Frey AG,Plant and Tools,2018-07-30,30347.68
Fuse Rail Ltd,Electrification and Fixed Plant,2018-07-05,29311.05
Fuse Rail Ltd,Electrification and Fixed Plant,2018-07-19,28071.93
Fuse Rail Ltd,Electrification and Fixed Plant,2018-07-19,36089.87
Fuse Rail Ltd,Electrification and Fixed Plant,2018-07-12,32878.70
Future Purchasing Consulting Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-20,78118.61
G.O.S. Tool & Engineering Services Ltd,On Track Plant,2018-07-09,60000.00
G.O.S. Tool & Engineering Services Ltd,On Track Plant,2018-07-09,62333.00
GAI-TRONICS,Telecoms,2018-07-23,37209.60
GB Railfreight Ltd,Track,2018-07-03,68341.26
GB Railfreight Ltd,Logistics,2018-07-19,127090.94
GB Railfreight Ltd,Logistics,2018-07-19,127090.94
GB Railfreight Ltd,Logistics,2018-07-19,127090.94
GB Railfreight Ltd,Logistics,2018-07-05,142556.39
GB Railfreight Ltd,Logistics,2018-07-23,123193.00
GB Railfreight Ltd,Logistics,2018-07-23,112100.18
GB Railfreight Ltd,Logistics,2018-07-24,1234677.02
GB Railfreight Ltd,Logistics,2018-07-19,127090.94
GB Railfreight Ltd,Logistics,2018-07-19,206014.04
GB Railfreight Ltd,Logistics,2018-07-13,39650.63
GVA Grimley Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-09,42680.00
Galliford Try Construction (UK) Ltd,Buildings,2018-07-09,96365.00
Galliford Try Construction (UK) Ltd,Buildings,2018-07-05,518413.00
Galliford Try Construction (UK) Ltd,Buildings,2018-07-04,85760.14
Galliford Try Construction (UK) Ltd,Buildings,2018-07-30,102150.86
Galliford Try Construction (UK) Ltd,Buildings,2018-07-03,1586626.31
Galliford Try Construction (UK) Ltd,Buildings,2018-07-30,1640207.07
Galliford Try Construction (UK) Ltd,Buildings,2018-07-13,55734.58
Galliford Try Construction (UK) Ltd,Buildings,2018-07-27,126878.11
Galliford Try Infrastructure Ltd,Buildings,2018-07-27,81792.66
Galliford Try Infrastructure Ltd,Buildings,2018-07-24,35298.48
Galliford Try Infrastructure Ltd,Buildings,2018-07-25,133413.81
Ganymede Solutions Ltd,Contingent Labour,2018-07-24,86225.92
Ganymede Solutions Ltd,Contingent Labour,2018-07-25,53356.16
Ganymede Solutions Ltd,Contingent Labour,2018-07-24,43842.06
Ganymede Solutions Ltd,Contingent Labour,2018-07-25,26524.53
Ganymede Solutions Ltd,Contingent Labour,2018-07-24,29901.96
Ganymede Solutions Ltd,Contingent Labour,2018-07-24,28107.08
Ganymede Solutions Ltd,Contingent Labour,2018-07-25,29109.20
Gauge Communication Ltd,Telecoms,2018-07-11,36330.13
Geoffrey Osborne Ltd,Buildings,2018-07-03,29569.41
Geoffrey Osborne Ltd,Buildings,2018-07-09,296608.27
Geoffrey Osborne Ltd,Buildings,2018-07-03,32521.97
Geoffrey Osborne Ltd,Buildings,2018-07-27,48782.95
Geoffrey Osborne Ltd,Buildings,2018-07-16,101776.59
Geoffrey Osborne Ltd,Buildings,2018-07-23,217589.12
Geoffrey Osborne Ltd,Buildings,2018-07-02,90659.77
Geoffrey Osborne Ltd,Buildings,2018-07-27,207000.00
Geoffrey Osborne Ltd,Buildings,2018-07-16,32367.97
Geoffrey Osborne Ltd,Buildings,2018-07-27,148967.01
Geoffrey Osborne Ltd,Buildings,2018-07-03,31779.62
Geoffrey Osborne Ltd,Buildings,2018-07-19,43376.00
Geoffrey Osborne Ltd,Buildings,2018-07-26,138320.98
Geoffrey Osborne Ltd,Buildings,2018-07-23,30203.05
Geoffrey Osborne Ltd,Buildings,2018-07-31,67960.85
Geoffrey Osborne Ltd,Buildings,2018-07-03,88936.50
Geoffrey Osborne Ltd,Buildings,2018-07-03,65244.72
Geoffrey Osborne Ltd,Buildings,2018-07-27,55924.04
Geoffrey Osborne Ltd,Buildings,2018-07-12,74751.71
Geoffrey Osborne Ltd,Buildings,2018-07-12,62068.14
Geoffrey Osborne Ltd,Professional Services Direct,2018-07-27,74445.20
Geoffrey Osborne Ltd,Professional Services Direct,2018-07-03,54109.56
Geoffrey Osborne Ltd,General Civils,2018-07-02,63482.92
Geoffrey Osborne Ltd,General Civils,2018-07-30,82287.35
Geoffrey Osborne Ltd,General Civils,2018-07-30,39120.73
Geoffrey Osborne Ltd,General Civils,2018-07-03,57810.31
Geoffrey Osborne Ltd,General Civils,2018-07-30,97098.23
Geoffrey Osborne Ltd,General Civils,2018-07-11,96102.00
Geoffrey Osborne Ltd,General Civils,2018-07-30,93456.98
Geoffrey Osborne Ltd,General Civils,2018-07-02,98081.55
Geoffrey Osborne Ltd,General Civils,2018-07-02,55791.99
Geoffrey Osborne Ltd,General Civils,2018-07-30,89291.76
Geoffrey Osborne Ltd,Buildings,2018-07-27,31549.73
Geoffrey Osborne Ltd,Buildings,2018-07-02,37389.44
Geoffrey Osborne Ltd,General Civils,2018-07-02,110593.41
Geoffrey Osborne Ltd,General Civils,2018-07-30,65308.65
Geoffrey Osborne Ltd,Professional Services Direct,2018-07-09,125599.15
Geoffrey Osborne Ltd,Professional Services Direct,2018-07-27,50205.69
Geoffrey Osborne Ltd,General Civils,2018-07-27,36222.71
Geoffrey Osborne Ltd,General Civils,2018-07-11,27543.19
Geoffrey Osborne Ltd,Buildings,2018-07-27,31625.84
Geoffrey Osborne Ltd,General Civils,2018-07-11,35000.00
Geoffrey Osborne Ltd,General Civils,2018-07-03,112345.65
Geoffrey Osborne Ltd,General Civils,2018-07-30,302345.44
Geoffrey Osborne Ltd,General Civils,2018-07-02,369161.23
Geoffrey Osborne Ltd,General Civils,2018-07-30,799565.33
Geoffrey Osborne Ltd,General Civils,2018-07-11,36401.00
Geoffrey Osborne Ltd,Professional Services Direct,2018-07-27,25128.20
Geoffrey Osborne Ltd,General Civils,2018-07-11,60000.31
Geoffrey Osborne Ltd,General Civils,2018-07-02,40987.61
Geoffrey Osborne Ltd,General Civils,2018-07-30,27019.98
Geoffrey Osborne Ltd,General Civils,2018-07-03,139649.80
Geoffrey Osborne Ltd,General Civils,2018-07-30,99424.57
Geoffrey Osborne Ltd,General Civils,2018-07-11,66301.00
Geoffrey Osborne Ltd,General Civils,2018-07-31,33945.00
Geoffrey Osborne Ltd,General Civils,2018-07-03,348998.28
Geoffrey Osborne Ltd,General Civils,2018-07-30,256009.33
Geoffrey Osborne Ltd,General Civils,2018-07-11,144999.51
Geoffrey Osborne Ltd,Professional Services Direct,2018-07-27,25334.84
George Corderoy & Co,Professional Services Direct,2018-07-14,36584.24
Getzner Werkstoffe GmbH,Sleepers and Bearers,2018-07-07,49082.88
Getzner Werkstoffe GmbH,Sleepers and Bearers,2018-07-25,36096.00
Getzner Werkstoffe GmbH,Sleepers and Bearers,2018-07-25,36096.00
Getzner Werkstoffe GmbH,Sleepers and Bearers,2018-07-28,36096.00
Giffen Group Ltd,Electrification and Fixed Plant,2018-07-05,245898.18
Gleeds Cost Management Ltd,Professional Services Direct,2018-07-14,260412.96
Global Rail Construction Ltd,Contingent Labour,2018-07-18,54918.08
Global Rail Construction Ltd,General Civils,2018-07-09,263079.37
Govia Thameslink Railway Ltd,Rail Fleet,2018-07-07,35470.09
Govia Thameslink Railway Ltd,Regulatory Charges,2018-07-09,54199.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-07-06,517270.29
Govia Thameslink Railway Ltd,Regulatory Charges,2018-07-31,372896.89
Govia Thameslink Railway Ltd,Regulatory Charges,2018-07-06,339306.51
Govia Thameslink Railway Ltd,Regulatory Charges,2018-07-31,574916.49
Govia Thameslink Railway Ltd,Regulatory Charges,2018-07-06,72500.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-07-26,162108.67
Govia Thameslink Railway Ltd,Regulatory Charges,2018-07-09,52000.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-07-17,57000.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-07-28,183626.24
Grants of Shoreditch Ltd,Buildings,2018-07-17,61737.14
Ground Control Ltd,Infrastructure Support Services,2018-07-02,49457.76
Ground Control Ltd,Infrastructure Support Services,2018-07-09,50918.05
Ground Control Ltd,Infrastructure Support Services,2018-07-13,70199.55
Ground Control Ltd,Infrastructure Support Services,2018-07-10,78371.88
Ground Control Ltd,Infrastructure Support Services,2018-07-12,48601.04
Ground Control Ltd,Infrastructure Support Services,2018-07-22,65131.95
Ground Control Ltd,Infrastructure Support Services,2018-07-05,100477.42
Ground Control Ltd,Infrastructure Support Services,2018-07-13,61203.70
Ground Control Ltd,Infrastructure Support Services,2018-07-27,182558.79
Ground Control Ltd,Infrastructure Support Services,2018-07-10,63054.13
Ground Control Ltd,Infrastructure Support Services,2018-07-24,203398.81
Ground Control Ltd,Infrastructure Support Services,2018-07-10,25249.51
Ground Control Ltd,Infrastructure Support Services,2018-07-26,158274.41
Ground Control Ltd,Infrastructure Support Services,2018-07-10,63933.16
Ground Control Ltd,Infrastructure Support Services,2018-07-27,59695.50
H & M Security Services Ltd,Facilities & Utilities,2018-07-11,46700.61
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-07-06,31065.80
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-07-06,35176.85
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-07-06,71592.36
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-07-06,82129.03
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-07-13,30718.35
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-07-13,61289.01
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-07-13,217309.90
HS1 Limited,Regulatory Charges,2018-07-16,53226.11
HS1 Limited,Regulatory Charges,2018-07-26,138428.81
HSW Consultancy Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,46812.50
HSW Consultancy Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-10,42550.00
HSW Consultancy Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,25325.00
Hack Partners Ltd,Regulatory Charges,2018-07-22,50000.00
Hack Partners Ltd,Regulatory Charges,2018-07-25,50000.00
Harmona Consulting Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-12,25925.00
Harsco Rail Ltd,On Track Machines,2018-07-26,357127.64
Harsco Rail Ltd,On Track Machines,2018-07-26,109628.20
Harsco Rail Ltd,On Track Machines,2018-07-19,33945.59
Harsco Rail Ltd,On Track Machines,2018-07-18,537790.49
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-07-11,86212.80
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-07-05,107766.00
Hedson Rail Ltd,Electrification and Fixed Plant,2018-07-20,50430.00
Hedson Rail Ltd,Professional Services Direct,2018-07-17,25305.50
Henry Williams Ltd,Signalling,2018-07-06,56829.50
Hevertech Ltd,Buildings,2018-07-22,39912.50
High Motive Ltd,Telecoms,2018-07-27,52673.00
Hire Station Ltd,Plant and Tools,2018-07-02,71202.27
Hire Station Ltd,Plant and Tools,2018-07-03,59145.78
Hire Station Ltd,Plant and Tools,2018-07-02,41904.43
Hire Station Ltd,Plant and Tools,2018-07-10,41787.84
Hire Station Ltd,Plant and Tools,2018-07-27,43500.50
Hitachi Capital Vehicle Solutions Ltd,Road Fleet,2018-07-12,50296.66
Hitachi Rail Europe Ltd,Signalling,2018-07-12,1729689.70
Hitachi Rail Europe Ltd,Electrification and Fixed Plant,2018-07-31,187000.00
Hitachi Rail Europe Ltd,Signalling,2018-07-17,180350.00
Hitachi Rail Europe Ltd,Information Technology,2018-07-30,46520.29
Hitachi Rail Europe Ltd,Information Technology,2018-07-30,37146.30
Hochtief (Uk) Construction Ltd,Buildings,2018-07-04,1167948.07
Hochtief (Uk) Construction Ltd,Buildings,2018-07-05,45209.21
Howells Railway Products Ltd,Railway Spares,2018-07-02,28177.00
Hurley Palmer Flatt Ltd,Professional Services Direct,2018-07-22,28000.00
Ignite Energy Ltd,Utilities,2018-07-07,419984.82
Infra Safety Services Labour Ltd,Contingent Labour,2018-07-13,35184.00
Infrasig Ltd,Signalling,2018-07-09,166685.56
Infrasig Ltd,Signalling,2018-07-13,31032.18
Infrasig Ltd,Signalling,2018-07-14,183920.09
Infrasig Ltd,Signalling,2018-07-17,332852.92
Infrasig Ltd,Signalling,2018-07-22,183920.09
Insight Software Development LLP,Information Technology,2018-07-31,58250.00
Instalcom Ltd,Telecoms,2018-07-19,40780.59
Interflon (UK) Ltd,Supplies and Services,2018-07-19,38706.12
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-19,35136.85
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-19,39081.08
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-19,123644.15
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-26,120828.03
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-19,115600.23
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-19,79121.00
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-19,131764.23
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-19,94781.92
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-19,64567.46
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-19,87311.69
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-09,184970.29
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-16,186238.63
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-07-19,130446.69
J Murphy & Sons Ltd,General Civils,2018-07-03,564521.49
J Murphy & Sons Ltd,General Civils,2018-07-06,150000.11
J Murphy & Sons Ltd,General Civils,2018-07-06,107999.52
J Murphy & Sons Ltd,General Civils,2018-07-25,255711.61
J Murphy & Sons Ltd,Buildings,2018-07-05,226076.52
J Murphy & Sons Ltd,Buildings,2018-07-05,165931.08
J Murphy & Sons Ltd,Buildings,2018-07-26,170356.06
J Murphy & Sons Ltd,Buildings,2018-07-28,86405.80
J Murphy & Sons Ltd,Buildings,2018-07-24,215992.93
J Murphy & Sons Ltd,General Civils,2018-07-09,37833.02
J Murphy & Sons Ltd,Buildings,2018-07-04,195876.69
J Murphy & Sons Ltd,Buildings,2018-07-30,45323.22
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-07-02,86953.60
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-07-19,289736.34
J Murphy & Sons Ltd,General Civils,2018-07-09,203000.00
J Murphy & Sons Ltd,General Civils,2018-07-09,40849.02
J Murphy & Sons Ltd,Buildings,2018-07-09,90692.15
J Murphy & Sons Ltd,General Civils,2018-07-24,300000.00
J Murphy & Sons Ltd,General Civils,2018-07-24,167000.00
J Murphy & Sons Ltd,General Civils,2018-07-09,49266.73
J Murphy & Sons Ltd,General Civils,2018-07-09,47512.27
J Murphy & Sons Ltd,Buildings,2018-07-05,173014.00
J Murphy & Sons Ltd,General Civils,2018-07-16,54359.28
J Murphy & Sons Ltd,General Civils,2018-07-23,45040.51
J Murphy & Sons Ltd,General Civils,2018-07-03,457218.90
J Murphy & Sons Ltd,General Civils,2018-07-30,240354.12
J Murphy & Sons Ltd,General Civils,2018-07-03,1305474.72
J Murphy & Sons Ltd,General Civils,2018-07-23,51250.00
J Murphy & Sons Ltd,General Civils,2018-07-19,27903.33
J Murphy & Sons Ltd,General Civils,2018-07-25,195153.42
J Murphy & Sons Ltd,Professional Services Direct,2018-07-03,47410.28
J Murphy & Sons Ltd,General Civils,2018-07-31,37817.04
J Murphy & Sons Ltd,General Civils,2018-07-02,60000.00
J Murphy & Sons Ltd,General Civils,2018-07-02,95145.00
J Murphy & Sons Ltd,General Civils,2018-07-19,89583.30
J Murphy & Sons Ltd,General Civils,2018-07-31,43013.67
J Murphy & Sons Ltd,Buildings,2018-07-31,29290.08
J Murphy & Sons Ltd,General Civils,2018-07-31,97781.81
J Murphy & Sons Ltd,General Civils,2018-07-03,37011.17
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-07-16,472085.32
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-07-23,721695.55
J Murphy & Sons Ltd,Buildings,2018-07-11,114268.65
J Murphy & Sons Ltd,General Civils,2018-07-11,49002.19
J Murphy & Sons Ltd,Buildings,2018-07-03,29238.40
JSD Research & Development Ltd,Rail Fleet,2018-07-27,49390.00
JSD Research & Development Ltd,Rail Fleet,2018-07-04,293752.51
JSD Research & Development Ltd,Rail Fleet,2018-07-14,77341.94
JSS Rail Ltd t/a Sisk Rail,General Civils,2018-07-20,47970.97
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-07-28,30000.00
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-07-31,35072.70
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-07-31,50427.88
JSS Rail Ltd t/a Sisk Rail,Infrastructure Support Services,2018-07-11,31200.42
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-07-03,26920.81
Jacobs UK Ltd,Professional Services Direct,2018-07-23,70899.97
Jacobs UK Ltd,Professional Services Direct,2018-07-14,76937.64
Jacobs UK Ltd,Professional Services Direct,2018-07-31,179646.74
Jacobs UK Ltd,Professional Services Direct,2018-07-12,763877.36
Jacobs UK Ltd,Professional Services Direct,2018-07-25,38812.46
