Supplier Name,Category Family,Invoice GL Date,Spend
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-27,269816.00
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-27,61438.00
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-27,119946.00
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-27,45089.98
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-27,28912.00
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-27,56170.00
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-28,29615.93
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-28,398063.31
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-28,364950.26
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-28,237052.73
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-28,1286000.84
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-28,194839.63
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-28,65716.41
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-28,55437.74
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-28,97980.00
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-28,32884.01
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-29,491245.13
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-29,550760.11
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-29,811449.27
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2020-04-30,397519.00
Bridgeway Consulting Ltd,General Civils,2020-04-16,112538.12
Bridgeway Consulting Ltd,Infrastructure Support Services,2020-04-15,176028.37
British Telecommunications plc,Telecoms,2020-04-07,126931.20
British Telecommunications plc,Telecoms,2020-04-16,49288.00
Buckingham Group Contracting Ltd,Buildings,2020-04-01,38177.79
Buckingham Group Contracting Ltd,Buildings,2020-04-02,463369.08
Buckingham Group Contracting Ltd,Buildings,2020-04-09,86273.27
Buckingham Group Contracting Ltd,Buildings,2020-04-14,47020.47
Buckingham Group Contracting Ltd,Buildings,2020-04-15,161463.07
Buckingham Group Contracting Ltd,Buildings,2020-04-15,644732.71
Buckingham Group Contracting Ltd,Buildings,2020-04-15,90538.55
Buckingham Group Contracting Ltd,Buildings,2020-04-15,497736.00
Buckingham Group Contracting Ltd,Buildings,2020-04-16,350602.21
Buckingham Group Contracting Ltd,Buildings,2020-04-22,1249009.45
Buckingham Group Contracting Ltd,Buildings,2020-04-23,52621.52
Buckingham Group Contracting Ltd,Buildings,2020-04-23,261597.38
Buckingham Group Contracting Ltd,General Civils,2020-04-03,53407.76
Buckingham Group Contracting Ltd,General Civils,2020-04-23,45453.76
Buckingham Group Contracting Ltd,General Civils,2020-04-28,160457.71
Buckingham Group Contracting Ltd,General Civils,2020-04-29,200000.00
C & G Systems Ltd,Professional Services Direct,2020-04-16,25562.50
C R Reynolds Ltd,Buildings,2020-04-08,206773.70
C Spencer Ltd,Buildings,2020-04-14,38841.41
C Spencer Ltd,Buildings,2020-04-14,1776019.47
CDW Ltd,Information Technology,2020-04-15,66004.93
CPMS Ltd,Buildings,2020-04-07,34000.00
CPMS Ltd,Buildings,2020-04-07,25000.00
CPMS Ltd,Buildings,2020-04-08,313154.72
CPMS Ltd,Buildings,2020-04-09,28900.02
CPMS Ltd,Buildings,2020-04-09,52409.02
CPMS Ltd,Buildings,2020-04-09,64214.46
CPMS Ltd,Buildings,2020-04-09,27795.89
CPMS Ltd,Buildings,2020-04-09,101023.22
CPMS Ltd,Buildings,2020-04-09,35625.34
CPMS Ltd,Buildings,2020-04-09,26030.02
CPMS Ltd,Buildings,2020-04-09,155262.32
CPMS Ltd,Buildings,2020-04-09,136351.08
CPMS Ltd,Buildings,2020-04-10,77892.01
CPMS Ltd,Buildings,2020-04-16,134047.28
CPMS Ltd,Buildings,2020-04-16,25732.69
CPMS Ltd,Buildings,2020-04-16,100000.00
CPMS Ltd,Buildings,2020-04-21,36602.43
CPMS Ltd,Buildings,2020-04-21,31215.60
CPMS Ltd,Buildings,2020-04-27,25000.00
CPMS Ltd,Facilities - Soft Services,2020-04-02,43000.00
CPMS Ltd,Professional Services Direct,2020-04-07,29000.00
CPMS Ltd,Track,2020-04-14,39059.22
"Capcom Land, Sea and Air Communications Ltd",Telecoms,2020-04-14,45662.00
Capita Business Services Ltd,Recruitment Services,2020-04-01,26151.84
Capita Business Services Ltd,Recruitment Services,2020-04-03,32225.10
Capita Business Services Ltd,Recruitment Services,2020-04-08,29877.90
Capita Business Services Ltd,Recruitment Services,2020-04-08,25324.25
Capita Business Services Ltd,Recruitment Services,2020-04-08,25250.57
Capita Business Services Ltd,Recruitment Services,2020-04-15,3273597.00
Capita Business Services Ltd,Recruitment Services,2020-04-15,3855795.42
Capita Business Services Ltd,Recruitment Services,2020-04-15,2277813.55
Carillion Powerlines Ltd (in Liquidation),Electrification and Fixed Plant,2020-04-16,2398082.05
Carillion Powerlines Ltd (in Liquidation),Electrification and Fixed Plant,2020-04-16,1728841.17
Carillion Powerlines Ltd (in Liquidation),Electrification and Fixed Plant,2020-04-17,1850013.19
Carillion Powerlines Ltd (in Liquidation),Electrification and Fixed Plant,2020-04-20,3471459.04
Carillion Powerlines Ltd (in Liquidation),Electrification and Fixed Plant,2020-04-21,544519.21
Centregreat Rail Ltd,Buildings,2020-04-02,70272.21
Centregreat Rail Ltd,General Civils,2020-04-03,241901.89
Centregreat Rail Ltd,General Civils,2020-04-07,98161.40
Centregreat Rail Ltd,General Civils,2020-04-08,99065.95
Centregreat Rail Ltd,General Civils,2020-04-23,35232.11
Centregreat Rail Ltd,General Civils,2020-04-24,64167.21
Centurion Site Services Ltd,Infrastructure Support Services,2020-04-21,36338.28
Cleshar Contract Services Ltd,Electrification and Fixed Plant,2020-04-30,210863.28
Cognizant Worldwide Ltd,Information Technology,2020-04-15,34320.00
Cognizant Worldwide Ltd,Information Technology,2020-04-16,56339.00
Colas Rail Ltd,On Track Machines,2020-04-14,1005884.73
Colas Rail Ltd,Signalling,2020-04-15,230484.35
Colas Rail Ltd,Signalling,2020-04-16,191860.86
Colas Rail Ltd,Track,2020-04-22,41418.05
Colas Rail Ltd,Track,2020-04-22,44840.69
Colas Rail Ltd,Track,2020-04-22,48776.57
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-01,30726.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-01,375174.69
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-02,911998.42
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-02,114772.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-02,798060.14
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-02,163433.64
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-02,56456.98
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-16,46935.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-16,39186.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-21,1644805.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-21,163658.10
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-21,212673.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-21,1500307.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-21,132799.67
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-21,45544.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-21,252742.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-21,399105.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-21,240578.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,105215.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,107680.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,72406.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,584523.98
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,170972.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,360914.83
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,27800.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,72257.67
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,66581.29
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,998454.60
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,77491.27
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,39790.08
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,236752.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,196000.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,380419.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,55175.18
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,73863.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,29378.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,305102.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,91234.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-22,1044039.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-23,1319083.87
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-23,423071.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-23,591252.48
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-23,794130.18
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-23,179761.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-23,581217.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-23,1005806.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-23,340764.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-24,37656.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-24,50052.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-24,115480.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-24,327662.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-27,256043.00
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-27,426978.77
Colas Rail Ltd (RS Alliance Use Only),Track,2020-04-27,223926.13
Collaborative Project Management Services Ltd,Professional Services Direct,2020-04-08,69495.76
Collaborative Project Management Services Ltd,Professional Services Direct,2020-04-24,33626.00
Collis Engineering Ltd,Signalling,2020-04-14,25015.75
Colt Construction Ltd,Buildings,2020-04-08,105233.48
Colt Construction Ltd,Buildings,2020-04-08,52260.14
Colt Construction Ltd,Buildings,2020-04-08,35604.74
Colt Construction Ltd,Buildings,2020-04-09,28521.74
Colt Construction Ltd,Buildings,2020-04-09,30242.81
Colt Construction Ltd,Buildings,2020-04-09,33072.20
Colt Construction Ltd,Buildings,2020-04-09,37000.57
Colt Construction Ltd,Buildings,2020-04-09,44825.19
Colt Construction Ltd,Buildings,2020-04-09,41682.80
Colt Construction Ltd,Buildings,2020-04-09,26669.30
Colt Construction Ltd,Buildings,2020-04-09,34041.92
Colt Construction Ltd,Buildings,2020-04-09,138447.34
Colt Construction Ltd,Buildings,2020-04-15,65354.26
Colt Construction Ltd,Buildings,2020-04-20,1014825.04
Colt Construction Ltd,Buildings,2020-04-30,30415.95
Commercial Ltd,Supplies and Services,2020-04-20,447360.00
Complete Environmental Services Ltd t/a Complete Drain Clearance,Infrastructure Support Services,2020-04-22,27072.00
Complete Environmental Services Ltd t/a Complete Drain Clearance,Infrastructure Support Services,2020-04-29,27072.00
Computacenter (UK) Ltd,Information Technology,2020-04-15,1412200.00
Computacenter (UK) Ltd,Information Technology,2020-04-15,49759.05
Computacenter (UK) Ltd,Telecoms,2020-04-14,169507.01
Construction Composites Ltd,General Civils,2020-04-14,49839.00
Construction Marine Ltd,Buildings,2020-04-07,36412.89
Construction Marine Ltd,Buildings,2020-04-07,46466.86
Construction Marine Ltd,Buildings,2020-04-07,96932.25
Construction Marine Ltd,Buildings,2020-04-07,86686.73
Construction Marine Ltd,Buildings,2020-04-08,46014.16
Construction Marine Ltd,Buildings,2020-04-24,27185.96
Construction Marine Ltd,General Civils,2020-04-01,154774.31
Construction Marine Ltd,General Civils,2020-04-02,27946.08
Construction Marine Ltd,General Civils,2020-04-02,146905.13
Construction Marine Ltd,General Civils,2020-04-02,62239.33
Construction Marine Ltd,General Civils,2020-04-14,89858.86
Construction Marine Ltd,General Civils,2020-04-14,655130.88
Construction Marine Ltd,General Civils,2020-04-14,30948.04
Construction Marine Ltd,General Civils,2020-04-14,346819.20
Construction Marine Ltd,General Civils,2020-04-14,70347.78
Construction Marine Ltd,General Civils,2020-04-14,32769.32
Construction Marine Ltd,General Civils,2020-04-14,44187.27
Construction Marine Ltd,General Civils,2020-04-14,27128.69
Construction Marine Ltd,General Civils,2020-04-14,58679.16
Construction Marine Ltd,General Civils,2020-04-14,56283.63
Construction Marine Ltd,General Civils,2020-04-14,46969.17
Construction Marine Ltd,General Civils,2020-04-14,62260.54
Construction Marine Ltd,General Civils,2020-04-14,57965.25
Construction Marine Ltd,General Civils,2020-04-15,659451.68
Construction Marine Ltd,General Civils,2020-04-16,33850.68
Construction Marine Ltd,General Civils,2020-04-16,316950.79
Construction Marine Ltd,General Civils,2020-04-17,76791.72
Construction Marine Ltd,General Civils,2020-04-17,529742.77
Construction Marine Ltd,General Civils,2020-04-17,46994.45
Construction Marine Ltd,General Civils,2020-04-17,73210.97
Construction Marine Ltd,General Civils,2020-04-22,140694.59
Construction Marine Ltd,General Civils,2020-04-22,248919.44
Coombes Forestry Ltd,Infrastructure Support Services,2020-04-20,115046.60
Coombes Forestry Ltd,Infrastructure Support Services,2020-04-20,122481.40
Coombes Forestry Ltd,Infrastructure Support Services,2020-04-24,103510.00
Coombes Forestry Ltd,Infrastructure Support Services,2020-04-27,583871.76
Coombes Forestry Ltd,Infrastructure Support Services,2020-04-29,217138.33
Costain Ltd,Buildings,2020-04-03,1268106.43
Costain Ltd,Professional Services Direct,2020-04-17,414707.70
Coyle Personnel plc,Contingent Labour,2020-04-14,32746.56
Coyle Personnel plc,Contingent Labour,2020-04-14,25992.64
Coyle Personnel plc,Contingent Labour,2020-04-15,26367.36
Coyle Personnel plc,Contingent Labour,2020-04-23,34660.32
Coyle Personnel plc,Contingent Labour,2020-04-23,48282.84
D-SEC Ltd,Buildings,2020-04-07,31723.20
D-SEC Ltd,Buildings,2020-04-07,64642.62
D-SEC Ltd,Buildings,2020-04-14,38515.65
D-SEC Ltd,Buildings,2020-04-14,37121.13
D-SEC Ltd,Buildings,2020-04-15,32691.27
D-SEC Ltd,Buildings,2020-04-15,28127.00
DB Cargo (UK) Ltd,Regulatory Charges,2020-04-15,54377.67
Datum Monitoring Services Ltd,General Civils,2020-04-05,26149.83
Datum Monitoring Services Ltd,General Civils,2020-04-05,94921.78
Datum Monitoring Services Ltd,General Civils,2020-04-05,50862.52
Datum Monitoring Services Ltd,General Civils,2020-04-05,25646.20
Datum Monitoring Services Ltd,General Civils,2020-04-05,44574.92
Deloitte LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-28,134950.00
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-01,8950273.00
Department for Work and Pensions,Regulatory Charges,2020-04-28,51342.18
Dual Inventive Ltd,Signalling,2020-04-14,37129.29
Dyer & Butler,Buildings,2020-04-02,35939.50
Dyer & Butler,Buildings,2020-04-06,1650720.38
Dyer & Butler,Buildings,2020-04-08,53171.16
Dyer & Butler,Buildings,2020-04-14,205388.80
Dyer & Butler,Buildings,2020-04-16,176384.06
Dyer & Butler,Buildings,2020-04-16,84135.45
Dyer & Butler,Buildings,2020-04-16,203132.36
Dyer & Butler,Buildings,2020-04-16,147047.77
Dyer & Butler,Buildings,2020-04-16,67969.81
Dyer & Butler,Buildings,2020-04-16,250000.00
Dyer & Butler,Buildings,2020-04-16,70000.00
Dyer & Butler,Buildings,2020-04-23,42397.70
Dyer & Butler,Buildings,2020-04-23,397738.98
Dyer & Butler,General Civils,2020-04-01,37421.55
Dyer & Butler,General Civils,2020-04-07,49360.57
Dyer & Butler,General Civils,2020-04-11,29834.52
Dyer & Butler,General Civils,2020-04-14,698854.53
Dyer & Butler,General Civils,2020-04-14,34253.61
Dyer & Butler,General Civils,2020-04-15,49117.82
Dyer & Butler,General Civils,2020-04-20,449380.18
Dyer & Butler,General Civils,2020-04-21,35547.50
Dyer & Butler,General Civils,2020-04-22,38279.98
Dyer & Butler,General Civils,2020-04-22,305173.80
Dyer & Butler,General Civils,2020-04-22,55045.33
Dyer & Butler,General Civils,2020-04-22,135894.84
Dyer & Butler,General Civils,2020-04-23,408061.40
Dyer & Butler,General Civils,2020-04-23,474772.01
Dyer & Butler,General Civils,2020-04-23,53142.84
Dyer & Butler,General Civils,2020-04-27,135459.12
Dyer & Butler,General Civils,2020-04-27,128146.90
East West Rail Phase 2 Alliance,General Civils,2020-04-16,11071001.62
Ede & Wilkinson Ltd,Buildings,2020-04-21,65422.45
Ede & Wilkinson Ltd,Buildings,2020-04-21,57657.84
Ede & Wilkinson Ltd,Buildings,2020-04-21,176690.60
Ede & Wilkinson Ltd,Buildings,2020-04-21,25011.80
Edenred (UK Group) Ltd,HR and Training,2020-04-15,31839.57
Environmental Forestry UK Ltd,Infrastructure Support Services,2020-04-06,63821.68
Environmental Forestry UK Ltd,Infrastructure Support Services,2020-04-14,97012.00
Environmental Forestry UK Ltd,Infrastructure Support Services,2020-04-24,249434.20
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-15,37330.25
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-01,91200.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-02,537046.12
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-14,594945.95
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-15,30895.44
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-15,167667.50
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-17,63472.85
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-21,176513.23
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-29,1915675.24
Falck Fire Services UK Ltd,Facilities - Soft Services,2020-04-15,38501.00
Frequentis AG,Telecoms,2020-04-14,34135.24
Frequentis AG,Telecoms,2020-04-15,674540.61
Frequentis AG,Telecoms,2020-04-15,66090.69
Fugro NL Land B.V.,Professional Services Direct,2020-04-14,37406.41
Fugro NL Land B.V.,Professional Services Direct,2020-04-14,34283.59
Furrer & Frey AG,Professional Services Direct,2020-04-20,98600.20
Futronics Rail Ltd,Intelligent Infrastructure,2020-04-14,225000.00
Galliford Try Construction (UK) Ltd,Buildings,2020-04-07,209170.13
Galliford Try Construction (UK) Ltd,Buildings,2020-04-09,43627.00
Galliford Try Construction (UK) Ltd,Buildings,2020-04-09,71425.27
Galliford Try Construction (UK) Ltd,Buildings,2020-04-09,64404.00
Galliford Try Construction (UK) Ltd,General Civils,2020-04-09,79057.36
Ganymede Solutions Ltd,Contingent Labour,2020-04-03,27446.08
Ganymede Solutions Ltd,Contingent Labour,2020-04-09,26066.88
Geoffrey Osborne Ltd,Buildings,2020-04-03,26579.31
Geoffrey Osborne Ltd,Buildings,2020-04-03,88959.86
Geoffrey Osborne Ltd,Buildings,2020-04-03,386824.47
Geoffrey Osborne Ltd,Buildings,2020-04-03,43871.48
Geoffrey Osborne Ltd,Buildings,2020-04-05,142218.28
Geoffrey Osborne Ltd,Buildings,2020-04-06,28035.39
Geoffrey Osborne Ltd,Buildings,2020-04-14,910539.97
Geoffrey Osborne Ltd,Buildings,2020-04-15,37634.17
Geoffrey Osborne Ltd,Buildings,2020-04-15,122335.99
Geoffrey Osborne Ltd,Buildings,2020-04-15,28038.40
Geoffrey Osborne Ltd,Buildings,2020-04-15,433700.18
Geoffrey Osborne Ltd,Buildings,2020-04-15,225808.51
Geoffrey Osborne Ltd,Buildings,2020-04-15,47169.57
Geoffrey Osborne Ltd,Buildings,2020-04-15,36744.15
Geoffrey Osborne Ltd,Buildings,2020-04-15,71267.64
Geoffrey Osborne Ltd,Buildings,2020-04-15,28731.05
Geoffrey Osborne Ltd,Buildings,2020-04-15,330048.74
Geoffrey Osborne Ltd,Buildings,2020-04-15,48000.00
Geoffrey Osborne Ltd,Buildings,2020-04-15,49004.05
Geoffrey Osborne Ltd,Buildings,2020-04-15,32616.00
Geoffrey Osborne Ltd,Buildings,2020-04-15,53751.77
Geoffrey Osborne Ltd,Buildings,2020-04-15,69732.38
Geoffrey Osborne Ltd,Buildings,2020-04-16,309428.73
Geoffrey Osborne Ltd,Buildings,2020-04-23,90606.00
Geoffrey Osborne Ltd,Buildings,2020-04-27,198902.39
Geoffrey Osborne Ltd,Buildings,2020-04-29,166223.30
Geoffrey Osborne Ltd,Buildings,2020-04-29,42527.00
Geoffrey Osborne Ltd,Buildings,2020-04-30,38899.31
Geoffrey Osborne Ltd,Buildings,2020-04-30,154318.83
Geoffrey Osborne Ltd,Electrification and Fixed Plant,2020-04-17,376149.62
Geoffrey Osborne Ltd,General Civils,2020-04-03,41440.85
Geoffrey Osborne Ltd,General Civils,2020-04-03,52588.40
Geoffrey Osborne Ltd,General Civils,2020-04-03,119418.74
Geoffrey Osborne Ltd,General Civils,2020-04-03,224918.10
Geoffrey Osborne Ltd,General Civils,2020-04-03,56129.20
Geoffrey Osborne Ltd,General Civils,2020-04-03,37255.49
Geoffrey Osborne Ltd,General Civils,2020-04-06,25249.64
Geoffrey Osborne Ltd,General Civils,2020-04-06,1733380.69
Geoffrey Osborne Ltd,General Civils,2020-04-06,83146.37
Geoffrey Osborne Ltd,General Civils,2020-04-06,264865.33
Geoffrey Osborne Ltd,General Civils,2020-04-07,43897.63
Geoffrey Osborne Ltd,General Civils,2020-04-08,42998.00
Geoffrey Osborne Ltd,General Civils,2020-04-08,62176.70
Geoffrey Osborne Ltd,General Civils,2020-04-08,32329.76
Geoffrey Osborne Ltd,General Civils,2020-04-09,400045.29
Geoffrey Osborne Ltd,General Civils,2020-04-15,28113.10
Geoffrey Osborne Ltd,General Civils,2020-04-21,1676301.62
Geoffrey Osborne Ltd,Plant and Tools,2020-04-15,155204.75
Geoffrey Osborne Ltd,Professional Services Direct,2020-04-03,46263.56
Geoffrey Osborne Ltd,Professional Services Direct,2020-04-03,62772.72
Geoffrey Osborne Ltd,Professional Services Direct,2020-04-03,82546.66
Geoffrey Osborne Ltd,Professional Services Direct,2020-04-06,27607.36
Geoffrey Osborne Ltd,Professional Services Direct,2020-04-06,34257.77
Geoffrey Osborne Ltd,Professional Services Direct,2020-04-07,52776.38
Geoffrey Osborne Ltd,Professional Services Direct,2020-04-09,575892.71
Geoffrey Osborne Ltd,Professional Services Direct,2020-04-15,82388.41
Geoffrey Osborne Ltd,Professional Services Direct,2020-04-21,31857.43
Geoffrey Osborne Ltd,Professional Services Direct,2020-04-27,38874.19
Giffen Group Ltd,Electrification and Fixed Plant,2020-04-14,100000.00
Giffen Group Ltd,Electrification and Fixed Plant,2020-04-14,100000.00
Giffen Group Ltd,Electrification and Fixed Plant,2020-04-27,105690.09
Giffen Group Ltd,General Civils,2020-04-28,39217.12
Govia Thameslink Railway Ltd,Buildings,2020-04-29,829999.99
Ground Control Ltd,Infrastructure Support Services,2020-04-07,50780.39
Ground Control Ltd,Infrastructure Support Services,2020-04-07,35086.00
Ground Control Ltd,Infrastructure Support Services,2020-04-09,107474.07
Ground Control Ltd,Infrastructure Support Services,2020-04-17,35636.48
Ground Control Ltd,Infrastructure Support Services,2020-04-17,29097.34
Ground Control Ltd,Infrastructure Support Services,2020-04-24,103886.70
Ground Control Ltd,Infrastructure Support Services,2020-04-27,202920.20
Ground Control Ltd,Infrastructure Support Services,2020-04-28,212498.74
HaCon Ingenieurgesellschaft mbH,Information Technology,2020-04-15,221419.39
Hack Partners Ltd,Professional Services Direct,2020-04-15,40720.75
Hill Dickinson LLP,Land & Property Acquisitions (incl. Business Consultancy),2020-04-01,1735000.00
Hire Station Ltd t/a Brandon Hire Station,Plant and Tools,2020-04-01,50185.75
Hire Station Ltd t/a Brandon Hire Station,Plant and Tools,2020-04-01,40927.23
Hire Station Ltd t/a Brandon Hire Station,Plant and Tools,2020-04-09,37341.42
Hitachi Capital (UK) Plc,Road Fleet,2020-04-21,1074370.35
Hitachi Rail Ltd,Signalling,2020-04-23,398819.27
Hitachi Rail STS UK Ltd,Professional Services Direct,2020-04-14,43155.00
Hitachi Rail STS UK Ltd,Signalling,2020-04-06,148301.37
Hitachi Rail STS UK Ltd,Signalling,2020-04-15,148301.37
Hochtief (Uk) Construction Ltd,Buildings,2020-04-20,1811767.72
Homegrown Timber (Rail) Ltd,Infrastructure Support Services,2020-04-02,166903.36
Homegrown Timber (Rail) Ltd,Infrastructure Support Services,2020-04-09,53420.00
Honeywell Regelsysteme GmbH,Plant and Tools,2020-04-15,44050.00
Honeywell Regelsysteme GmbH,Signalling,2020-04-15,30092.30
Horizon Utility Supplies Ltd,Supplies and Services,2020-04-14,28516.32
Icon Solutions (UK) Ltd,Information Technology,2020-04-14,103870.00
Infra Safety Services Labour Ltd,Infrastructure Support Services,2020-04-27,25405.11
Infrasig Ltd,Signalling,2020-04-27,166040.50
Infrasig Ltd,Signalling,2020-04-29,43150.34
Interflon (UK) Ltd,Supplies and Services,2020-04-15,55084.05
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2020-04-15,44489.60
Irwin Mitchell Solicitors,Regulatory Charges,2020-04-28,381789.22
J Murphy & Sons Ltd,Buildings,2020-04-07,29463.03
J Murphy & Sons Ltd,Buildings,2020-04-14,125282.30
J Murphy & Sons Ltd,Buildings,2020-04-14,154263.07
J Murphy & Sons Ltd,Buildings,2020-04-14,79523.90
J Murphy & Sons Ltd,Buildings,2020-04-21,934860.14
J Murphy & Sons Ltd,Electrification and Fixed Plant,2020-04-14,447978.10
J Murphy & Sons Ltd,Electrification and Fixed Plant,2020-04-17,1464611.00
J Murphy & Sons Ltd,Electrification and Fixed Plant,2020-04-20,71332.77
J Murphy & Sons Ltd,Electrification and Fixed Plant,2020-04-22,517963.18
J Murphy & Sons Ltd,Electrification and Fixed Plant,2020-04-29,74083.55
J Murphy & Sons Ltd,Electrification and Fixed Plant,2020-04-29,29513.76
J Murphy & Sons Ltd,General Civils,2020-04-01,47784.42
J Murphy & Sons Ltd,General Civils,2020-04-01,36022.89
J Murphy & Sons Ltd,General Civils,2020-04-01,100000.00
J Murphy & Sons Ltd,General Civils,2020-04-02,38003.15
J Murphy & Sons Ltd,General Civils,2020-04-02,86032.61
J Murphy & Sons Ltd,General Civils,2020-04-02,71072.55
J Murphy & Sons Ltd,General Civils,2020-04-02,160022.77
J Murphy & Sons Ltd,General Civils,2020-04-02,230772.00
J Murphy & Sons Ltd,General Civils,2020-04-02,191096.00
J Murphy & Sons Ltd,General Civils,2020-04-02,72306.47
J Murphy & Sons Ltd,General Civils,2020-04-03,29785.99
J Murphy & Sons Ltd,General Civils,2020-04-06,57423.00
J Murphy & Sons Ltd,General Civils,2020-04-06,39427.42
J Murphy & Sons Ltd,General Civils,2020-04-06,205106.09
J Murphy & Sons Ltd,General Civils,2020-04-06,45999.29
J Murphy & Sons Ltd,General Civils,2020-04-06,282293.56
