Supplier Name,Category Family,Invoice GL Date,Spend
DB Cargo (UK) Ltd,Logistics,2018-03-24,82199.25
DB Cargo (UK) Ltd,Regulatory Charges,2018-03-24,70738.96
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-03-13,147642.93
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-03-13,196650.76
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-03-13,127556.26
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-03-13,45086.62
DHL Supply Chain t/a Exel Europe Ltd,Logistics,2018-03-27,1201169.83
DHL Supply Chain t/a Exel Europe Ltd,Logistics,2018-03-27,57847.72
DHL Supply Chain t/a Exel Europe Ltd,Logistics,2018-03-27,624333.51
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-03-21,26990.00
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-03-21,25046.49
Dale Power Solutions Ltd,Electrification and Fixed Plant,2018-03-29,25266.00
Dassault Systemes UK Ltd,Information Technology,2018-03-09,60900.00
Dassault Systemes UK Ltd,Information Technology,2018-03-07,34959.90
Dassault Systemes UK Ltd,Information Technology,2018-03-07,60900.00
Dassault Systemes UK Ltd,Information Technology,2018-03-09,55100.00
Datum Monitoring Services Ltd,General Civils,2018-03-16,30265.05
Datum Monitoring Services Ltd,,2018-03-20,30000.00
Deloitte LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-15,36718.75
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-15,36106.65
Department of Energy and Climate Change,Utilities,2018-03-15,151876.00
Dignity Funerals Ltd,Infrastructure Support Services,2018-03-21,97150.00
Direct Rail Services Ltd,Logistics,2018-03-13,312945.63
Direct Rail Services Ltd,Logistics,2018-03-23,109111.80
Direct Rail Services Ltd,Logistics,2018-03-23,28424.26
Duvine Ltd,,2018-03-28,35756.00
Dyer & Butler,Buildings,2018-03-22,73320.49
Dyer & Butler,General Civils,2018-03-06,61409.24
Dyer & Butler,General Civils,2018-03-29,37842.35
Dyer & Butler,General Civils,2018-03-06,47930.00
Dyer & Butler,General Civils,2018-03-08,32534.31
Dyer & Butler,General Civils,2018-03-08,236406.34
Dyer & Butler,General Civils,2018-03-28,141027.92
Dyer & Butler,General Civils,2018-03-14,50457.85
Dyer & Butler,General Civils,2018-03-12,136969.20
Dyer & Butler,General Civils,2018-03-28,35818.41
Dyer & Butler,General Civils,2018-03-23,143751.53
Dyer & Butler,General Civils,2018-03-21,94966.99
Dyer & Butler,General Civils,2018-03-06,38123.46
Dyer & Butler,General Civils,2018-03-19,47091.01
Dyer & Butler,General Civils,2018-03-21,78022.70
Dyer & Butler,Buildings,2018-03-02,101704.72
Dyer & Butler,General Civils,2018-03-14,166724.70
EDC Systems Ltd t/a Traffilog UK,Road Fleet,2018-03-22,47957.50
EDF Energy Customers Ltd,Utilities,2018-03-15,24880122.06
EDF Energy Customers Ltd,Utilities,2018-03-15,4492511.92
EDF Energy Customers Ltd,Utilities,2018-03-27,289690.07
EDF Energy Customers Ltd,Utilities,2018-03-05,485157.93
EDF Energy Customers Ltd,Utilities,2018-03-05,431696.73
Eaglestar Projects Ltd,Professional Services Direct,2018-03-26,96134.47
East Coast Main Line Company Ltd t/a Virgin Trains East Coast,Regulatory Charges,2018-03-13,61565.00
East Midlands Trains Ltd,Regulatory Charges,2018-03-06,205210.20
East Midlands Trains Ltd,Regulatory Charges,2018-03-06,25735.21
East Midlands Trains Ltd,Recruitment Services,2018-03-20,51795.60
East Midlands Trains Ltd,Recruitment Services,2018-03-23,53009.40
East Midlands Trains Ltd,Recruitment Services,2018-03-20,53009.40
East Midlands Trains Ltd,Recruitment Services,2018-03-15,87914.36
East Midlands Trains Ltd,On Track Machines,2018-03-15,127504.50
East West Rail Phase 2 Alliance,General Civils,2018-03-12,3121176.00
Ede & Wilkinson Ltd,Buildings,2018-03-05,117665.29
Ede & Wilkinson Ltd,Buildings,2018-03-07,80640.13
Ede & Wilkinson Ltd,Buildings,2018-03-13,28080.18
Enotrac UK Ltd,Information Technology,2018-03-12,31500.00
Environmental Forestry UK Ltd,Infrastructure Support Services,2018-03-07,115416.53
Environmental Forestry UK Ltd,Infrastructure Support Services,2018-03-21,130500.00
Environmental Forestry UK Ltd,Infrastructure Support Services,2018-03-28,54536.34
Environmental Forestry UK Ltd,Infrastructure Support Services,2018-03-04,30731.50
Environmental Forestry UK Ltd,Infrastructure Support Services,2018-03-22,52157.68
Equib Ltd,Professional Services Direct,2018-03-15,47250.00
Equib Ltd,Professional Services Direct,2018-03-15,59025.00
Equib Ltd,Professional Services Direct,2018-03-15,56775.00
Equib Ltd,Professional Services Direct,2018-03-20,25300.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-15,239600.00
Ernst & Young LLP,Professional Services Direct,2018-03-20,65000.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-20,48900.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-21,46250.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-20,27600.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-19,130550.00
Europcar Group UK Ltd,Road Fleet,2018-03-15,353509.27
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-07,39500.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-27,52233.55
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-07,101799.90
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-26,205487.85
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-29,138870.20
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-29,27378.50
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-07,251233.63
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-19,1935462.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-02,457240.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-13,180050.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-26,811200.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-02,491000.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-26,32610.00
Eversholt Rail (UK) Ltd,Signalling,2018-03-22,46388.00
FARO Technologies UK Ltd,Information Technology,2018-03-06,32564.14
Fiberweb Geosynthetics Ltd,,2018-03-06,38389.68
Findlay Irvine Ltd,Intelligent Infrastructure,2018-03-28,32000.00
First Greater Western Ltd,Regulatory Charges,2018-03-15,46769.54
First Greater Western Ltd,Regulatory Charges,2018-03-15,155919.86
First TransPennine Express Ltd t/a TransPennine Express (TPE),Buildings,2018-03-06,40586.00
First TransPennine Express Ltd t/a TransPennine Express (TPE),Telecoms,2018-03-05,27518.20
Folglade Pipe & Fittings Ltd,Plant and Tools,2018-03-05,26983.32
Fone-Alarm Installations Ltd,Telecoms,2018-03-07,122242.68
Frankham Consultancy Group Ltd,Professional Services Direct,2018-03-05,53665.00
Frankham Consultancy Group Ltd,Professional Services Direct,2018-03-28,85000.00
Freightliner HeavyHaul Ltd,Logistics,2018-03-04,923037.58
Freightliner HeavyHaul Ltd,Logistics,2018-03-26,1708496.08
Freightliner Ltd,Regulatory Charges,2018-03-05,34584.41
Frimstone Ltd,Ballast,2018-03-16,65981.67
Fuel Learning,HR and Training,2018-03-07,59500.00
Fugro NL Land B.V.,Professional Services Direct,2018-03-22,69152.42
Fugro NL Land B.V.,Professional Services Direct,2018-03-16,44776.88
Fugro NL Land B.V.,Professional Services Direct,2018-03-22,68302.88
Fugro NL Land B.V.,Intelligent Infrastructure,2018-03-22,43936.73
Fugro NL Land B.V.,Intelligent Infrastructure,2018-03-16,25891.50
Fugro NL Land B.V.,Professional Services Direct,2018-03-19,37249.59
Fugro NL Land B.V.,Intelligent Infrastructure,2018-03-22,105099.88
Fujitsu Services Ltd,Telecoms,2018-03-01,39988.74
Fullmen Ltd,Plant and Tools,2018-03-06,28869.21
Fullmen Ltd,Plant and Tools,2018-03-06,47046.12
Fullmen Ltd,Plant and Tools,2018-03-06,33310.80
Fullmen Ltd,Plant and Tools,2018-03-06,33310.80
Fullmen Ltd,Plant and Tools,2018-03-06,56836.00
Function Business Services Ltd,Buildings,2018-03-06,47000.00
Furrer & Frey AG,Professional Services Direct,2018-03-19,64474.19
Furrer & Frey AG,Plant and Tools,2018-03-07,26576.48
Furrer & Frey AG,Plant and Tools,2018-03-19,26264.61
Furrer & Frey AG,Professional Services Direct,2018-03-19,120400.75
Futronics Rail Ltd,Intelligent Infrastructure,2018-03-20,154346.23
GB Railfreight Ltd,Regulatory Charges,2018-03-06,33770.00
GB Railfreight Ltd,Regulatory Charges,2018-03-24,33770.00
GB Railfreight Ltd,Logistics,2018-03-05,79918.30
GB Railfreight Ltd,Logistics,2018-03-22,108364.31
GB Railfreight Ltd,Logistics,2018-03-22,125172.00
GB Railfreight Ltd,Logistics,2018-03-28,265443.76
GB Railfreight Ltd,Rail Fleet,2018-03-05,45825.00
GVA Grimley Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-12,35000.00
GVA Grimley Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-12,35000.00
GVA Grimley Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-07,45360.00
Galliford Try Construction (UK) Ltd,Buildings,2018-03-21,111940.21
Galliford Try Construction (UK) Ltd,Buildings,2018-03-12,249748.31
Galliford Try Construction (UK) Ltd,Buildings,2018-03-13,1315912.25
Galliford Try Construction (UK) Ltd,Buildings,2018-03-15,512224.89
Ganymede Solutions Ltd,Contingent Labour,2018-03-27,27081.10
Gardiner & Theobald,Buildings,2018-03-21,29259.50
Geoffrey Osborne Ltd,Buildings,2018-03-13,38903.25
Geoffrey Osborne Ltd,Buildings,2018-03-14,37270.26
Geoffrey Osborne Ltd,Buildings,2018-03-14,30549.80
Geoffrey Osborne Ltd,Buildings,2018-03-13,82249.87
Geoffrey Osborne Ltd,Buildings,2018-03-20,72953.73
Geoffrey Osborne Ltd,Professional Services Direct,2018-03-13,48386.00
Geoffrey Osborne Ltd,Buildings,2018-03-27,458442.40
Geoffrey Osborne Ltd,Buildings,2018-03-06,42000.00
Geoffrey Osborne Ltd,Buildings,2018-03-06,97000.00
Geoffrey Osborne Ltd,Buildings,2018-03-22,77149.38
Geoffrey Osborne Ltd,Buildings,2018-03-04,46333.00
Geoffrey Osborne Ltd,Buildings,2018-03-13,29142.84
Geoffrey Osborne Ltd,Buildings,2018-03-06,27222.53
Geoffrey Osborne Ltd,Buildings,2018-03-08,112380.44
Geoffrey Osborne Ltd,Buildings,2018-03-06,62131.49
Geoffrey Osborne Ltd,Buildings,2018-03-04,215175.18
Geoffrey Osborne Ltd,Buildings,2018-03-08,26337.22
Geoffrey Osborne Ltd,Buildings,2018-03-04,35014.86
Geoffrey Osborne Ltd,Buildings,2018-03-07,99496.19
Geoffrey Osborne Ltd,Buildings,2018-03-13,51496.52
Geoffrey Osborne Ltd,Buildings,2018-03-13,51496.52
Geoffrey Osborne Ltd,Facilities - Hard Services,2018-03-20,35039.04
Geoffrey Osborne Ltd,Facilities - Hard Services,2018-03-20,29639.01
Geoffrey Osborne Ltd,Buildings,2018-03-15,29349.86
Geoffrey Osborne Ltd,Buildings,2018-03-15,39793.14
Geoffrey Osborne Ltd,Buildings,2018-03-22,39274.74
Geoffrey Osborne Ltd,General Civils,2018-03-23,34500.00
Geoffrey Osborne Ltd,General Civils,2018-03-13,178484.29
Geoffrey Osborne Ltd,General Civils,2018-03-23,150000.00
Geoffrey Osborne Ltd,Buildings,2018-03-13,42155.70
Geoffrey Osborne Ltd,Buildings,2018-03-28,340000.00
Geoffrey Osborne Ltd,Buildings,2018-03-01,73999.64
Geoffrey Osborne Ltd,General Civils,2018-03-09,146080.44
Geoffrey Osborne Ltd,General Civils,2018-03-23,290000.00
Geoffrey Osborne Ltd,General Civils,2018-03-13,150620.92
Geoffrey Osborne Ltd,General Civils,2018-03-23,200000.00
Geoffrey Osborne Ltd,Buildings,2018-03-05,56277.56
Geoffrey Osborne Ltd,Professional Services Direct,2018-03-08,57457.26
Geoffrey Osborne Ltd,Professional Services Direct,2018-03-01,52520.00
Geoffrey Osborne Ltd,Professional Services Direct,2018-03-28,79327.46
Geoffrey Osborne Ltd,General Civils,2018-03-09,1150688.32
Geoffrey Osborne Ltd,Buildings,2018-03-15,35994.33
Geoffrey Osborne Ltd,Buildings,2018-03-13,40931.89
Geoffrey Osborne Ltd,Buildings,2018-03-23,70000.00
Geoffrey Osborne Ltd,General Civils,2018-03-01,118046.63
Geoffrey Osborne Ltd,General Civils,2018-03-22,268558.34
Geoffrey Osborne Ltd,Professional Services Direct,2018-03-20,26217.39
Geoffrey Osborne Ltd,Professional Services Direct,2018-03-27,25353.41
Geoffrey Osborne Ltd,General Civils,2018-03-09,26110.04
Geoffrey Osborne Ltd,General Civils,2018-03-23,240000.00
Geoffrey Osborne Ltd,General Civils,2018-03-09,142771.69
Geoffrey Osborne Ltd,Professional Services Direct,2018-03-13,28633.89
Geoffrey Osborne Ltd,Buildings,2018-03-15,48788.00
George Birchall Service Ltd,Buildings,2018-03-16,49934.60
George Corderoy & Co,Professional Services Direct,2018-03-16,36308.64
Giffen Group Ltd,Intelligent Infrastructure,2018-03-01,105251.93
Giffen Group Ltd,Intelligent Infrastructure,2018-03-23,36672.79
Giffen Group Ltd,Electrification and Fixed Plant,2018-03-15,109995.74
Giffen Group Ltd,Electrification and Fixed Plant,2018-03-20,167034.42
Gleeds Cost Management Ltd,Professional Services Direct,2018-03-29,336669.75
Gleeds Cost Management Ltd,Professional Services Direct,2018-03-29,311226.85
Gleeds Cost Management Ltd,Professional Services Direct,2018-03-29,307061.60
Gleeds Cost Management Ltd,Professional Services Direct,2018-03-29,35230.00
Gleeds Cost Management Ltd,Professional Services Direct,2018-03-29,32105.00
Gleeds Cost Management Ltd,Professional Services Direct,2018-03-29,42688.80
Global Rail Construction Ltd,Electrification and Fixed Plant,2018-03-14,76943.33
Global Rail Construction Ltd,Contingent Labour,2018-03-26,40111.10
Global Rail Construction Ltd,General Civils,2018-03-15,468524.40
Gorkana Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-20,28590.00
Gorkana Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-13,28590.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-26,100000.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-05,547260.95
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-26,150000.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-05,200000.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-26,100000.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-26,50000.00
Govia Thameslink Railway Ltd,Buildings,2018-03-26,95000.00
Govia Thameslink Railway Ltd,Buildings,2018-03-26,280000.00
Govia Thameslink Railway Ltd,Buildings,2018-03-26,497820.00
Govia Thameslink Railway Ltd,Buildings,2018-03-26,243584.00
Govia Thameslink Railway Ltd,Buildings,2018-03-26,496290.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-26,400000.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-27,44183.41
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-07,44183.41
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-26,38000.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-26,148250.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-03-05,35000.00
Greater London Authority,Regulatory Charges,2018-03-22,28000.00
Ground Control Ltd,Infrastructure Support Services,2018-03-27,255216.67
Ground Control Ltd,Infrastructure Support Services,2018-03-07,25730.26
Ground Control Ltd,Infrastructure Support Services,2018-03-12,108890.37
Ground Control Ltd,Infrastructure Support Services,2018-03-05,28832.50
Ground Control Ltd,Infrastructure Support Services,2018-03-27,59610.00
Ground Control Ltd,Infrastructure Support Services,2018-03-19,76937.03
Ground Control Ltd,Infrastructure Support Services,2018-03-23,99207.38
Ground Control Ltd,Infrastructure Support Services,2018-03-15,30274.40
Ground Control Ltd,Infrastructure Support Services,2018-03-07,38572.69
Ground Control Ltd,Infrastructure Support Services,2018-03-07,116333.03
H & M Security Services Ltd,Security Solutions,2018-03-14,42856.73
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-03-14,37262.52
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-03-28,31053.83
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-03-16,80344.98
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-03-16,43194.21
HS1 Limited,Railway Spares,2018-03-20,252023.90
Harsco Rail Ltd,On Track Machines,2018-03-26,34548.42
Harsco Rail Ltd,Intelligent Infrastructure,2018-03-13,35392.42
Harsco Rail Ltd,On Track Machines,2018-03-12,348151.44
Harsco Rail Ltd,On Track Machines,2018-03-28,80375.35
Harsco Rail Ltd,On Track Machines,2018-03-28,63326.45
Harsco Rail Ltd,On Track Machines,2018-03-20,116638.55
Harsco Rail Ltd,On Track Machines,2018-03-20,209798.76
Harsco Rail Ltd,On Track Machines,2018-03-27,36348.28
Hawker Siddeley Switchgear Ltd,Electrification and Fixed Plant,2018-03-27,30950.00
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,49314.35
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,49719.60
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,49719.60
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,53111.70
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-19,57499.20
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,39376.50
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-19,86212.80
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,43106.40
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,64659.60
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,43106.40
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,86212.80
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,43106.40
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-03-27,172425.60
Hedson Rail Ltd,Electrification and Fixed Plant,2018-03-06,26629.44
Hedson Rail Ltd,Professional Services Direct,2018-03-12,29425.00
Henry Williams Ltd,Signalling,2018-03-04,57016.00
Henry Williams Ltd,Signalling,2018-03-04,58610.00
Henry Williams Ltd,Signalling,2018-03-04,80934.80
Hire Station Ltd,Plant and Tools,2018-03-19,123116.31
Hitachi Capital Vehicle Solutions Ltd,Road Fleet,2018-03-12,48575.90
Hitachi Rail Europe Ltd,Signalling,2018-03-26,1313051.70
Hochtief (Uk) Construction Ltd,Buildings,2018-03-13,617076.01
Hochtief (Uk) Construction Ltd,Buildings,2018-03-16,153124.95
Howells Railway Products Ltd,,2018-03-13,25542.65
Howells Railway Products Ltd,Signalling,2018-03-07,29460.00
Howells Railway Products Ltd,Plant and Tools,2018-03-13,50695.90
Howells Railway Products Ltd,Plant and Tools,2018-03-14,66735.00
ITM Communications Ltd,Information Technology,2018-03-02,45420.24
Impact (UK) Ltd,HR and Training,2018-03-24,39750.00
Infra Safety Services Labour Ltd,Infrastructure Support Services,2018-03-20,30151.92
Infra Safety Services Labour Ltd,Infrastructure Support Services,2018-03-20,155945.52
Infra Safety Services Labour Ltd,Infrastructure Support Services,2018-03-21,34426.80
Infra Safety Services Labour Ltd,Infrastructure Support Services,2018-03-26,29153.28
Infrasig Ltd,Signalling,2018-03-09,43469.77
Infrasig Ltd,Signalling,2018-03-20,44116.58
Infrasig Ltd,Signalling,2018-03-15,123464.09
Insight Software Development LLP,Information Technology,2018-03-07,55000.00
Integrated Utility Services Ltd,Electrification and Fixed Plant,2018-03-27,1088206.96
Integrated Utility Services Ltd,Electrification and Fixed Plant,2018-03-16,264594.91
Integrated Utility Services Ltd,Electrification and Fixed Plant,2018-03-27,431229.96
Integrated Utility Services Ltd,Electrification and Fixed Plant,2018-03-27,153346.38
Integrated Utility Services Ltd,Electrification and Fixed Plant,2018-03-16,364495.64
Integrated Utility Services Ltd,Electrification and Fixed Plant,2018-03-27,398001.00
Integrated Utility Services Ltd,Electrification and Fixed Plant,2018-03-27,1143440.56
Integrated Utility Services Ltd,Electrification and Fixed Plant,2018-03-14,65607.27
Integrated Utility Services Ltd,Electrification and Fixed Plant,2018-03-27,205986.38
Interflon (UK) Ltd,Supplies and Services,2018-03-15,35839.00
Invitial Ltd,Telecoms,2018-03-01,35000.00
J Murphy & Sons Ltd,General Civils,2018-03-06,30561.72
J Murphy & Sons Ltd,General Civils,2018-03-06,30218.11
J Murphy & Sons Ltd,General Civils,2018-03-01,78683.58
J Murphy & Sons Ltd,General Civils,2018-03-08,53121.55
J Murphy & Sons Ltd,Buildings,2018-03-07,33444.78
J Murphy & Sons Ltd,General Civils,2018-03-14,37377.04
J Murphy & Sons Ltd,General Civils,2018-03-14,32395.45
J Murphy & Sons Ltd,Buildings,2018-03-07,155356.65
J Murphy & Sons Ltd,General Civils,2018-03-14,117841.67
J Murphy & Sons Ltd,Buildings,2018-03-14,43580.97
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-03-15,90886.25
J Murphy & Sons Ltd,Buildings,2018-03-02,617962.00
J Murphy & Sons Ltd,Buildings,2018-03-23,379192.00
J Murphy & Sons Ltd,General Civils,2018-03-05,75318.92
J Murphy & Sons Ltd,General Civils,2018-03-13,105534.16
J Murphy & Sons Ltd,General Civils,2018-03-09,52250.30
J Murphy & Sons Ltd,General Civils,2018-03-14,75513.47
J Murphy & Sons Ltd,General Civils,2018-03-13,76957.42
J Murphy & Sons Ltd,Professional Services Direct,2018-03-14,335135.80
J Murphy & Sons Ltd,General Civils,2018-03-18,50201.52
J Murphy & Sons Ltd,General Civils,2018-03-27,31417.68
J Murphy & Sons Ltd,General Civils,2018-03-05,71605.44
J Murphy & Sons Ltd,General Civils,2018-03-05,231398.59
J Murphy & Sons Ltd,General Civils,2018-03-05,264721.00
J Murphy & Sons Ltd,General Civils,2018-03-05,172671.18
J Murphy & Sons Ltd,General Civils,2018-03-08,28327.24
J Murphy & Sons Ltd,General Civils,2018-03-05,40490.83
J Murphy & Sons Ltd,General Civils,2018-03-20,32304.17
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-03-05,378590.61
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-03-23,412943.16
J Murphy & Sons Ltd,General Civils,2018-03-06,130976.32
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-03-05,549420.74
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-03-26,763616.42
J Murphy & Sons Ltd,Buildings,2018-03-27,40991.16
JSD Research & Development Ltd,Rail Fleet,2018-03-09,51300.00
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-03-26,55419.91
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-03-27,31169.80
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-03-22,38673.16
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-03-22,41017.44
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-03-22,46418.10
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-03-22,32245.15
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-03-22,27109.50
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-03-15,100920.58
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-03-15,28340.79
Jacobs UK Ltd,Professional Services Direct,2018-03-19,28812.98
Jacobs UK Ltd,Professional Services Direct,2018-03-13,106167.75
Jacobs UK Ltd,Professional Services Direct,2018-03-01,150300.02
Jacobs UK Ltd,Professional Services Direct,2018-03-24,32141.08
Jacobs UK Ltd,Professional Services Direct,2018-03-13,63127.00
Jacobs UK Ltd,Professional Services Direct,2018-03-26,94900.00
Jacobs UK Ltd,Professional Services Direct,2018-03-27,81550.82
Jacobs UK Ltd,Professional Services Direct,2018-03-14,147823.78
Jacobs UK Ltd,Professional Services Direct,2018-03-27,172063.16
Jacobs UK Ltd,Professional Services Direct,2018-03-26,28163.20
Jacobs UK Ltd,Professional Services Direct,2018-03-06,52110.53
Jacobs UK Ltd,Professional Services Direct,2018-03-26,972006.16
Jacobs UK Ltd,Professional Services Direct,2018-03-12,440919.63
Jacobs UK Ltd,Professional Services Direct,2018-03-29,462458.20
Jacobs UK Ltd,Professional Services Direct,2018-03-05,89643.20
John Graham Construction Ltd,General Civils,2018-03-16,237471.74
KCOM Contact Centres Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-07,70000.00
KCOM Contact Centres Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-03-28,47730.44
KH Electrical Services Ltd,Electrification and Fixed Plant,2018-03-29,188301.28
KPMG LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-02,300000.00
KPMG LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-03-15,272156.00
Kapsch CarrierCom UK Ltd,Telecoms,2018-03-07,27640.00
Kapsch CarrierCom UK Ltd,Telecoms,2018-03-27,30346.80
Kapsch CarrierCom UK Ltd,Telecoms,2018-03-27,342876.75
Kapsch CarrierCom UK Ltd,Telecoms,2018-03-27,718102.95
Kelly Rail U.K. Ltd,General Civils,2018-03-27,104473.90
Kelly Rail U.K. Ltd,Signalling,2018-03-19,26478.96
Keltbray Rail,Infrastructure Support Services,2018-03-04,96150.79
Keltbray Rail,Infrastructure Support Services,2018-03-07,45234.75
Keltbray Rail,Infrastructure Support Services,2018-03-16,37364.98
Keltbray Rail,Infrastructure Support Services,2018-03-27,35590.74
Keltbray Rail,Track,2018-03-20,28141.92
Keltbray Rail,Track,2018-03-15,60566.43
Keltbray Rail,Track,2018-03-20,32603.32
Keltbray Rail,Track,2018-03-20,60871.22
Keltbray Rail,Track,2018-03-20,54775.22
Keltbray Rail,Track,2018-03-20,85615.32
Keltbray Rail,Track,2018-03-20,55509.43
Keltbray Rail,Track,2018-03-20,84380.30
Keltbray Rail,Track,2018-03-05,50748.22
Keltbray Rail,Track,2018-03-15,44718.37
Keltbray Rail,Track,2018-03-15,65223.26
Keltbray Rail,Track,2018-03-05,59082.02
Keltbray Rail,Track,2018-03-05,38456.70
Keltbray Rail,Track,2018-03-15,45090.83
Kent P H K Ltd,General Civils,2018-03-08,140000.00
Kent P H K Ltd,Electrification and Fixed Plant,2018-03-15,49659.30
Kent P H K Ltd,Electrification and Fixed Plant,2018-03-14,38309.45
Keolis Amey Metrolink Ltd,Infrastructure Support Services,2018-03-13,31457.82
Kier Infrastructure and Overseas Ltd,Signalling,2018-03-15,213460.80
Kier Infrastructure and Overseas Ltd,General Civils,2018-03-15,311945.21
Kier Infrastructure and Overseas Ltd,Signalling,2018-03-02,696398.12
Kier Infrastructure and Overseas Ltd,Signalling,2018-03-26,59118.26
Kier Infrastructure and Overseas Ltd,General Civils,2018-03-08,35576.17
L & W Contractors Ltd,On Track Plant,2018-03-09,43561.00
L C Switchgear Ltd,Plant and Tools,2018-03-15,123760.00
L C Switchgear Ltd,Plant and Tools,2018-03-15,123760.00
