Payment Date,Transaction Number,Amount,Supplier Name,Supplier ID,Organisational Unit,Service Label,Service Code,SeRCOP Expenditure Category,SeRCOP Expenditure Code,SeRCOP Detailed Expenditure Type,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
2014-09-30,7015235,0.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,0.96,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,0.96,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,0.96,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,0.96,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,0.96,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,0.96,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.06,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.06,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.10,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.10,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.10,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.10,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.10,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.10,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.13,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.17,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.17,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.17,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.18,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.25,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.25,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.25,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.25,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.25,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.25,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.28,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.28,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.28,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.28,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.29,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.31,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.32,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.41,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.41,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.41,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.47,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.47,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.56,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.62,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.62,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.62,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.62,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.63,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.65,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.65,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.65,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.65,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.65,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.65,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.66,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.72,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.72,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.72,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.96,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.96,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.96,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.98,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.98,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,1.98,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.26,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.34,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.36,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.40,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.40,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
2014-09-30,7015235,2.40,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
