Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2017-12-18,CRAIG MARSHALL,4689039,520,Bond and Rent in advance
Harrogate Borough Council,Premises,R,Community,Homelessness,Rents & Wayleaves,2017-12-06,ECLIPSE PROPERTIES LIMITED,4688159,1644.30,REDACTED-PERSONAL DATA
Harrogate Borough Council,Premises,R,Community,Homelessness,Rents & Wayleaves,2017-12-06,ECLIPSE PROPERTIES LIMITED,4688158,1699.11,REDACTED-PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-18,ELET,4688778,635,Rent in advance payment
Harrogate Borough Council,Employees,R,Community,Homelessness,Temporary Staff,2017-12-27,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,4689255,852.11,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Homelessness,Temporary Staff,2017-12-11,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,4688364,857.87,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Homelessness,Temporary Staff,2017-12-18,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,4688816,857.87,REDACTED-PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Homelessness,Temporary Staff,2017-12-04,JAMES ANDREW RECRUITMENT SOLUTIONS LTD,4688006,889.11,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-06,KARL HANOVER PROPERTIES LTD,4688365,475,RIA payment for 41 East Parade Harrogate HG1 5LQ
Harrogate Borough Council,Premises,R,Community,Homelessness,Rents & Wayleaves,2017-12-27,LEEDS FEDERATED HOUSING ASSOCIATION LTD,4689281,2322.84,PSP income Quarter 3  201718
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-18,MARTIN & CO,4689040,150,rent in advance and bond
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2017-12-18,MARTIN & CO,4689040,1050.00,rent in advance and bond
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-06,MICHELLE WITTLETON,4688167,480,Rent in advance payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-06,MR M J HASSALL,4688125,476.66,Rent in advance
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-27,NIDDERDALE PROPERTIES,4689401,575,Bond and rent in advance
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2017-12-27,NIDDERDALE PROPERTIES,4689401,575,Bond and rent in advance
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-11,SHERRINGTONS LETTINGS,4688516,500,Payment in advance
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Misc Expenditure Non-Vatable,2017-12-11,SHERRINGTONS LETTINGS,4688516,600,Payment in advance
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-20,SIMON WATSON,4689228,655,Rent in advance
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-06,SUE ATKINSON,4688170,320,Rent in advance
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Bed & Breakfast Payments,2017-12-27,THE WHITE HORSE,4689355,270,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-11,TOGETHER HOUSING ASSOCIATION,4688553,494.74,rent in advance payment
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,Other Services,2017-12-18,TOGETHER HOUSING ASSOCIATION,4688844,494.74,REISSUE TRANS NO 4688553
Harrogate Borough Council,Transport,C,Community,Housing Development,Fuel/Oil,2017-12-27,ALLSTAR BUSINESS SOLUTIONS LTD,4689278,939.51,AS60046921
Harrogate Borough Council,Transport,C,Community,Housing Development,Fuel/Oil,2017-12-27,ALLSTAR BUSINESS SOLUTIONS LTD,4689278,46.45,AS60046921
Harrogate Borough Council,Transport,C,Community,Housing Development,Fuel/Oil,2017-12-11,ALLSTAR BUSINESS SOLUTIONS LTD,4688246,781.15,AS60046921
Harrogate Borough Council,Transport,C,Community,Housing Development,Fuel/Oil,2017-12-11,ALLSTAR BUSINESS SOLUTIONS LTD,4688246,63.62,AS60046921
Harrogate Borough Council,Transport,C,Community,Housing Development,Fuel/Oil,2017-12-04,ALLSTAR BUSINESS SOLUTIONS LTD,4687629,915.57,AS60046921
Harrogate Borough Council,Transport,C,Community,Housing Development,Fuel/Oil,2017-12-04,ALLSTAR BUSINESS SOLUTIONS LTD,4687629,31.4,AS60046921
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2017-12-27,ALTERNATIVE WINDOWS (LEEDS) LTD,4687965,4585.88,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Equipment,2017-12-06,GRAFTON MERCHANTING GB LTD,4688211,42.93,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Equipment,2017-12-20,GRAFTON MERCHANTING GB LTD,4688203,103.26,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Equipment,2017-12-20,GRAFTON MERCHANTING GB LTD,4687942,158.63,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Equipment,2017-12-06,GRAFTON MERCHANTING GB LTD,4687023,137.63,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Equipment,2017-12-04,GRAFTON MERCHANTING GB LTD,4684893,146.01,various
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-06,GRAFTON MERCHANTING GB LTD,4688211,44.77,2345829  2346516  2346319
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-13,GRAFTON MERCHANTING GB LTD,4687679,240.7,Peckfield Close
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-13,GRAFTON MERCHANTING GB LTD,4687490,776.76,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-20,GRAFTON MERCHANTING GB LTD,4688203,232.55,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-20,GRAFTON MERCHANTING GB LTD,4687942,2263.22,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-04,GRAFTON MERCHANTING GB LTD,4687945,2039.52,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-04,GRAFTON MERCHANTING GB LTD,4687945,58.12,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-04,GRAFTON MERCHANTING GB LTD,4687945,58.12,IHMT supplies
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-06,GRAFTON MERCHANTING GB LTD,4687023,2669.30,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-20,GRAFTON MERCHANTING GB LTD,4689233,3754.84,ST JOHNS WAY PROJECT
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-13,GRAFTON MERCHANTING GB LTD,4687524,4874.93,
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-06,GRAFTON MERCHANTING GB LTD,4688211,145,
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-27,GRAFTON MERCHANTING GB LTD,4689288,268.4,
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-20,GRAFTON MERCHANTING GB LTD,4688440,1218.07,HARROGATE BOROUGH COUNCILCIR
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-20,GRAFTON MERCHANTING GB LTD,4688440,33,HARROGATE BOROUGH COUNCILCIR
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-20,GRAFTON MERCHANTING GB LTD,4688440,33,HARROGATE BOROUGH COUNCILCIR
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-20,GRAFTON MERCHANTING GB LTD,4688175,1260.08,
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-04,GRAFTON MERCHANTING GB LTD,4687945,546.31,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Waste Disposal Charges,2017-12-20,HACS CIVIL ENGINEERING LLP,4688776,2090.00,8 Wheeler Loads Rubble Away  November 2017
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-13,HARPER AGGREGATES LTD,4688694,2024.00,
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2017-12-27,HUNT & SYKES SAFETY SERVICES LTD,4688359,360,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Materials,2017-12-20,LIGHTWATER QUARRIES LTD,4689021,646.8,IHMT supplies
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-27,NORTHGATE VEHICLE HIRE LTD,4688706,233.2,NV17UFG SWAP
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-27,NORTHGATE VEHICLE HIRE LTD,4688707,233.2,BD64SFY SWAP
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-27,NORTHGATE VEHICLE HIRE LTD,4688704,264,WP15CKJ SWAP
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-27,NORTHGATE VEHICLE HIRE LTD,4688705,264,NA64JGV SWAP
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-27,NORTHGATE VEHICLE HIRE LTD,4688708,264,GN16ZHW SWAP
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-27,NORTHGATE VEHICLE HIRE LTD,4688709,264,FE66DTK
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-27,NORTHGATE VEHICLE HIRE LTD,4688703,440,FE65BWK SWAP
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-06,NORTHGATE VEHICLE HIRE LTD,4687188,38,Vehicle Monitoring
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-06,NORTHGATE VEHICLE HIRE LTD,4687191,38,Vehicle Monitoring
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-06,NORTHGATE VEHICLE HIRE LTD,4687189,38,Vehicle Monitoring
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-27,NORTHGATE VEHICLE HIRE LTD,4689134,38,Vehicle Monitoring
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-06,NORTHGATE VEHICLE HIRE LTD,4687190,38,Vehicle Monitoring
Harrogate Borough Council,Employees,C,Community,Housing Development,Non Qualification Training,2017-12-20,ST JOHN AMBULANCE,4688941,220,12 April 17 Fire Marshall
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2017-12-06,SWIFT TIMBER HOMES LTD,4686483,18272.00,To design manufacture and erect Timber Frame
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2017-12-20,TUNSTON CONSTRUCTION LTD,4689010,1315.00,IHMT
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2017-12-20,TUNSTON CONSTRUCTION LTD,4689009,3300.00,IHMT
Harrogate Borough Council,Premises,C,Community,Housing Development,Payments to Ext Contractors,2017-12-18,TUNSTON CONSTRUCTION LTD,4689003,8400.00,IHMT
Harrogate Borough Council,Transport,C,Community,Housing Development,Hire of Vehicles/Plant,2017-12-27,WELFARE UNIT HIRE LTD,4689053,903,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Waste Disposal Charges,2017-12-27,WETHERBY SKIP HIRE SERVICES,4688913,220,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Waste Disposal Charges,2017-12-27,WETHERBY SKIP HIRE SERVICES,4688913,208.33,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Waste Disposal Charges,2017-12-27,WETHERBY SKIP HIRE SERVICES,4688913,210,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Waste Disposal Charges,2017-12-04,WETHERBY SKIP HIRE SERVICES,4687918,200,
Harrogate Borough Council,Supplies and Services,C,Community,Housing Development,Waste Disposal Charges,2017-12-04,WETHERBY SKIP HIRE SERVICES,4687918,210,
Harrogate Borough Council,Premises,R,Community,Housing Needs,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687754,351.08,Gas - Stockwell Lane Hostel
Harrogate Borough Council,Premises,R,Community,Housing Needs,Gas,2017-12-18,CORONA ENERGY RETAIL 4 LTD,4687766,369.15,Gas - Avondale
Harrogate Borough Council,Premises,R,Community,Housing Needs,Fixtures & Fittings,2017-12-13,FURNITURE RESOURCE CENTRE LTD,4688037,48.65,
Harrogate Borough Council,Premises,R,Community,Housing Needs,Fixtures & Fittings,2017-12-13,FURNITURE RESOURCE CENTRE LTD,4688037,32.44,
Harrogate Borough Council,Premises,R,Community,Housing Needs,Fixtures & Fittings,2017-12-13,FURNITURE RESOURCE CENTRE LTD,4688037,223.06,
Harrogate Borough Council,Premises,R,Community,Housing Needs,Fixtures & Fittings,2017-12-13,FURNITURE RESOURCE CENTRE LTD,4688037,21.63,
Harrogate Borough Council,Supplies and Services,R,Community,Housing Needs,Equipment,2017-12-27,FURNITURE RESOURCE CENTRE LTD,4688524,48.65,
Harrogate Borough Council,Supplies and Services,R,Community,Housing Needs,Equipment,2017-12-27,FURNITURE RESOURCE CENTRE LTD,4688524,32.44,
Harrogate Borough Council,Supplies and Services,R,Community,Housing Needs,Equipment,2017-12-27,FURNITURE RESOURCE CENTRE LTD,4688524,223.06,
Harrogate Borough Council,Supplies and Services,R,Community,Housing Needs,Equipment,2017-12-27,FURNITURE RESOURCE CENTRE LTD,4688524,21.63,
Harrogate Borough Council,Supplies and Services,R,Community,Housing Needs,Other Supplies & Services,2017-12-06,SECTOR SECURITY SERVICE LTD,4688140,1184.96,CONTRACT GUARDING
Harrogate Borough Council,Supplies and Services,R,Community,Housing Needs,Other Supplies & Services,2017-12-20,SECTOR SECURITY SERVICE LTD,4689086,1184.96,CONTRACT GUARDING
Harrogate Borough Council,Premises,R,Community,Housing Needs,Water & Sewerage,2017-12-13,YORKSHIRE WATER PLC,4688586,835.09,Water - Blossomgate
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688857,533.08,269778/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688858,1243.20,269767/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-20,ALTERNATIVE WINDOWS (LEEDS) LTD,1690888,2194.41,268027/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688852,2443.84,265834/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-20,ALTERNATIVE WINDOWS (LEEDS) LTD,1690890,2648.42,269760/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-20,ALTERNATIVE WINDOWS (LEEDS) LTD,1690891,2931.57,269775/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688850,3004.56,268029/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688848,3122.51,265025/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688853,3316.83,265838/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688846,3392.10,265016/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688851,3486.05,268623/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688855,3505.43,265833/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-20,ALTERNATIVE WINDOWS (LEEDS) LTD,1690887,3665.23,265842/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688849,3668.78,265841/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688856,3795.08,268625/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688854,3899.98,265839/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-20,ALTERNATIVE WINDOWS (LEEDS) LTD,1690889,4008.40,269780/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ALTERNATIVE WINDOWS (LEEDS) LTD,1688847,4634.64,265018/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-13,ENVIROVENT LTD,1688605,590,269270/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-20,HELP-LINK UK LTD,1690918,3003.63,260413/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-20,KEEPMOAT REGENERATION LTD,1690944,1859.28,268924/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-20,KEEPMOAT REGENERATION LTD,1690943,2853.34,269373/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-06,NORTON INTERIORS LTD,1688660,900,272271/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-27,NORTON INTERIORS LTD,1691175,2237.00,272990/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-06,NORTON INTERIORS LTD,1688655,3566.00,269792/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-20,NORTON INTERIORS LTD,1691027,3779.00,272269/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,Payments to Ext Contractors,2017-12-06,NORTON INTERIORS LTD,1688661,4224.00,271196/1
