Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,29,201901,CLICK TRAVEL LTD,320,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,32,201901,CLICK TRAVEL LTD,9.1,2019-04-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,101,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,102,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,103,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,105,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,118,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,459,201901,O2 (UK) LTD,0.02,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,494,201901,O2 (UK) LTD,0.12,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,501,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,504,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,508,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,511,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,512,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,513,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,527,201901,O2 (UK) LTD,1.5,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,842,201901,O2 (UK) LTD,4.5,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,954,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,962,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1023,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1033,201901,O2 (UK) LTD,0.57,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1034,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1834,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1835,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2353,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,49,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,471,201901,O2 (UK) LTD,1.24,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1429,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1448,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1454,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1458,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1973,201901,O2 (UK) LTD,0.57,2019-04-23
"Care, Wellbeing & Learning",Transfer Payments,Transfer Payments,147043942,2,201901,REDACTED - Personal Information,150,2019-04-04
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2325,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,469,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1997,201901,O2 (UK) LTD,4.5,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,737,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,739,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,798,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,801,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,802,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,803,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,843,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,855,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,298,201901,O2 (UK) LTD,20,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,319,201901,O2 (UK) LTD,20,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,895,201901,O2 (UK) LTD,15.04,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,907,201901,O2 (UK) LTD,9,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1031,201901,O2 (UK) LTD,9,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1035,201901,O2 (UK) LTD,8.42,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1256,201901,O2 (UK) LTD,20,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2006,201901,O2 (UK) LTD,9,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2023,201901,O2 (UK) LTD,9,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2110,201901,O2 (UK) LTD,9,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2154,201901,O2 (UK) LTD,9,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2243,201901,O2 (UK) LTD,9,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2247,201901,O2 (UK) LTD,9,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2250,201901,O2 (UK) LTD,9,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2253,201901,O2 (UK) LTD,9.48,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1057,201901,O2 (UK) LTD,4.5,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1722,201901,O2 (UK) LTD,0.12,2019-04-23
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248159,1,201901,ACTIVEARK,18620,2019-04-02
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248160,1,201901,ALBRIGHTON CARE,47571.64,2019-04-02
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248305,1,201901,ACTION FOR CHILDREN,46039.56,2019-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248306,1,201901,ACTIVEARK,6200,2019-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248636,1,201901,ARTEMIS SUPPORT LTD,11600,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248637,1,201901,NEWLIFE CARE SERVICES LTD,14484,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248638,1,201901,PERCY HEDLEY CENTRE,69966.24,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248641,1,201901,PEBBLES CARE,522,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248690,1,201901,ACTIVEARK,19950,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248691,1,201901,APPLETREE TREATMENT CENTRE,57010,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248692,1,201901,APPLETREE TREATMENT CENTRE,1745.5,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248693,1,201901,DMR SERVICES,16500,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248695,1,201901,PEBBLES CARE,15132.86,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248696,1,201901,PEBBLES CARE,638,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248703,1,201901,WITHERSLACK CARE & EDUCATION INITIATIVES,86103.66,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248704,1,201901,WITHERSLACK CARE & EDUCATION INITIATIVES,58833,2019-04-12
"Care, Wellbeing & Learning",Transport,Car Allowances,41248232,2,201901,REDACTED - Personal Information,60,2019-04-04
"Care, Wellbeing & Learning",Transport,Car Allowances,41248233,2,201901,REDACTED - Personal Information,60,2019-04-04
"Care, Wellbeing & Learning",Transport,Car Allowances,41248234,2,201901,REDACTED - Personal Information,60,2019-04-04
"Care, Wellbeing & Learning",Transport,Car Allowances,41248235,2,201901,REDACTED - Personal Information,60,2019-04-04
"Care, Wellbeing & Learning",Transport,Car Allowances,41248617,2,201901,REDACTED - Personal Information,60,2019-04-11
"Care, Wellbeing & Learning",Transport,Car Allowances,41248633,2,201901,REDACTED - Personal Information,141.75,2019-04-11
"Care, Wellbeing & Learning",Transport,Car Allowances,41248634,2,201901,REDACTED - Personal Information,141.75,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248225,1,201901,REDACTED - Personal Information,820,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248227,1,201901,REDACTED - Personal Information,879.98,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248228,1,201901,REDACTED - Personal Information,879.98,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248229,1,201901,REDACTED - Personal Information,879.98,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248231,1,201901,REDACTED - Personal Information,879.98,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248232,1,201901,REDACTED - Personal Information,819.98,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248233,1,201901,REDACTED - Personal Information,819.98,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248234,1,201901,REDACTED - Personal Information,819.98,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248235,1,201901,REDACTED - Personal Information,819.98,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248236,1,201901,REDACTED - Personal Information,759.98,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248238,1,201901,REDACTED - Personal Information,700,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248239,1,201901,REDACTED - Personal Information,6465.71,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248611,1,201901,REDACTED - Personal Information,820,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248617,1,201901,REDACTED - Personal Information,819.98,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248624,1,201901,REDACTED - Personal Information,700,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248625,1,201901,REDACTED - Personal Information,700,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248631,1,201901,REDACTED - Personal Information,3011.34,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248633,1,201901,REDACTED - Personal Information,3365.67,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248634,1,201901,REDACTED - Personal Information,3232.99,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248635,1,201901,REDACTED - Personal Information,3365.67,2019-04-11
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248682,1,201901,REDACTED - Personal Information,3514.2,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248683,1,201901,REDACTED - Personal Information,3514.2,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248684,1,201901,REDACTED - Personal Information,3631.34,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248685,1,201901,REDACTED - Personal Information,3631.34,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248687,1,201901,REDACTED - Personal Information,3000,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248688,1,201901,REDACTED - Personal Information,4200,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248689,1,201901,REDACTED - Personal Information,5142.86,2019-04-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248161,1,201901,NEATH PORT TALBOT COUNCIL,27280,2019-04-02
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248307,1,201901,LINCOLNSHIRE COUNTY COUNCIL,3400,2019-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248308,1,201901,LINCOLNSHIRE COUNTY COUNCIL,26350,2019-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248309,1,201901,LINCOLNSHIRE COUNTY COUNCIL,26350,2019-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248310,1,201901,LINCOLNSHIRE COUNTY COUNCIL,23800,2019-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248311,1,201901,LINCOLNSHIRE COUNTY COUNCIL,26350,2019-04-05
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248642,1,201901,PETERBOROUGH CITY COUNCIL,29915,2019-04-11
"Care, Wellbeing & Learning",Employees,Indirect Employee Expenses,148030929,1,201901,REDACTED - Personal Information,56389,2019-04-01
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,574,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,605,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,608,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,609,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,611,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,613,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,996,201901,REDACTED - Personal Information,12.54,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1016,201901,REDACTED - Personal Information,3.66,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1249,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1254,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1255,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1259,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1260,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1263,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1266,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1267,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1278,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1279,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1281,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1283,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1291,201901,REDACTED - Personal Information,6.91,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1303,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1310,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1324,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1382,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1383,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1455,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1457,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1656,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1662,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1743,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1745,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1799,201901,REDACTED - Personal Information,4.5,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1806,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2050,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2087,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2090,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2091,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2141,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2207,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2210,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2211,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2213,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2216,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2218,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2221,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2240,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,2305,201901,REDACTED - Personal Information,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148031223,6,201901,REDACTED - Personal Information,0.17,2019-04-30
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,148031223,8,201901,REDACTED - Personal Information,22.5,2019-04-30
"Care, Wellbeing & Learning",Supplies and Services,"Grants, Contribs & Subs",41248157,1,201901,REDACTED - Personal Information,2925,2019-04-02
"Care, Wellbeing & Learning",Supplies and Services,"Grants, Contribs & Subs",41248158,1,201901,REDACTED - Personal Information,495,2019-04-02
"Care, Wellbeing & Learning",Supplies and Services,"Grants, Contribs & Subs",41248158,2,201901,REDACTED - Personal Information,2807.56,2019-04-02
"Care, Wellbeing & Learning",Supplies and Services,Miscellaneous Supplies,41248156,1,201901,REDACTED - Personal Information,2375,2019-04-02
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248230,1,201901,REDACTED - Personal Information,819.98,2019-04-04
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41248237,1,201901,REDACTED - Personal Information,700,2019-04-04
"Care, Wellbeing & Learning",Employees,Agency Staff,60091327,19,201901,GEOMETRIC RESULTS INTERNATIONAL LTD,1067.06,2019-04-29
"Care, Wellbeing & Learning",Employees,Agency Staff,60091327,34,201901,GEOMETRIC RESULTS INTERNATIONAL LTD,1068.54,2019-04-29
"Care, Wellbeing & Learning",Employees,Agency Staff,60091327,48,201901,GEOMETRIC RESULTS INTERNATIONAL LTD,1052.82,2019-04-29
"Care, Wellbeing & Learning",Employees,Agency Staff,60091328,15,201901,GEOMETRIC RESULTS INTERNATIONAL LTD,1384.19,2019-04-29
"Care, Wellbeing & Learning",Employees,Agency Staff,60091328,27,201901,GEOMETRIC RESULTS INTERNATIONAL LTD,1067.06,2019-04-29
"Care, Wellbeing & Learning",Employees,Agency Staff,60091328,34,201901,GEOMETRIC RESULTS INTERNATIONAL LTD,1052.82,2019-04-29
"Care, Wellbeing & Learning",Employees,Agency Staff,60091328,37,201901,GEOMETRIC RESULTS INTERNATIONAL LTD,854.83,2019-04-29
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,2,201901,CLICK TRAVEL LTD,28.9,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,3,201901,CLICK TRAVEL LTD,48,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,4,201901,CLICK TRAVEL LTD,119.15,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,6,201901,CLICK TRAVEL LTD,72.5,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,9,201901,CLICK TRAVEL LTD,72.5,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,14,201901,CLICK TRAVEL LTD,14.9,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,16,201901,CLICK TRAVEL LTD,28.9,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,27,201901,CLICK TRAVEL LTD,123,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,39,201901,CLICK TRAVEL LTD,105.7,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,47,201901,CLICK TRAVEL LTD,85.7,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,51,201901,CLICK TRAVEL LTD,119.15,2019-04-25
"Care, Wellbeing & Learning",Transport,Public Transport and Taxi Fares,300001072,52,201901,CLICK TRAVEL LTD,105.7,2019-04-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,89,201901,O2 (UK) LTD,6.38,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,91,201901,O2 (UK) LTD,0.04,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,165,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,177,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,179,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,335,201901,O2 (UK) LTD,4.21,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,354,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,363,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,566,201901,O2 (UK) LTD,4.5,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,678,201901,O2 (UK) LTD,3.4,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,726,201901,O2 (UK) LTD,4.97,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,883,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1065,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1066,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1067,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1068,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1069,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1072,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1073,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1074,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1075,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1076,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1078,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1081,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1082,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1095,201901,O2 (UK) LTD,10,2019-04-23
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600027,1104,201901,O2 (UK) LTD,28.75,2019-04-23
