Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4337,202009,O2 (UK) LTD,1.62,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4339,202009,O2 (UK) LTD,6.15,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4340,202009,O2 (UK) LTD,1.16,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4343,202009,O2 (UK) LTD,1.92,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4345,202009,O2 (UK) LTD,3.31,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4347,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4349,202009,O2 (UK) LTD,2.41,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4351,202009,O2 (UK) LTD,3.06,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4353,202009,O2 (UK) LTD,2.72,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4355,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4357,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4359,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4361,202009,O2 (UK) LTD,0.98,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4363,202009,O2 (UK) LTD,0.19,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4365,202009,O2 (UK) LTD,0.62,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4367,202009,O2 (UK) LTD,0.17,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4369,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4379,202009,O2 (UK) LTD,2.41,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4380,202009,O2 (UK) LTD,2.11,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4382,202009,O2 (UK) LTD,5.51,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4388,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4390,202009,O2 (UK) LTD,0.26,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4392,202009,O2 (UK) LTD,1.60,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4393,202009,O2 (UK) LTD,9.35,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4395,202009,O2 (UK) LTD,1.72,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4398,202009,O2 (UK) LTD,0.89,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4403,202009,O2 (UK) LTD,4.60,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4406,202009,O2 (UK) LTD,1.23,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4408,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4410,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4411,202009,O2 (UK) LTD,1.61,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4413,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4415,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4418,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4421,202009,O2 (UK) LTD,0.67,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4424,202009,O2 (UK) LTD,0.46,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4426,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4428,202009,O2 (UK) LTD,7.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4429,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4431,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4433,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4435,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4437,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4439,202009,O2 (UK) LTD,0.59,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4441,202009,O2 (UK) LTD,26.24,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4443,202009,O2 (UK) LTD,1.91,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4445,202009,O2 (UK) LTD,0.26,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4447,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4449,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4451,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4453,202009,O2 (UK) LTD,0.01,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4454,202009,O2 (UK) LTD,2.59,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4456,202009,O2 (UK) LTD,19.49,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4458,202009,O2 (UK) LTD,0.10,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4460,202009,O2 (UK) LTD,1.13,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4462,202009,O2 (UK) LTD,0.16,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4464,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4466,202009,O2 (UK) LTD,2.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4468,202009,O2 (UK) LTD,2.03,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4470,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4472,202009,O2 (UK) LTD,1.85,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4474,202009,O2 (UK) LTD,2.42,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4476,202009,O2 (UK) LTD,0.21,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4478,202009,O2 (UK) LTD,1.75,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4480,202009,O2 (UK) LTD,26.54,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4483,202009,O2 (UK) LTD,40.43,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4485,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4487,202009,O2 (UK) LTD,0.23,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4489,202009,O2 (UK) LTD,0.21,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4490,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4492,202009,O2 (UK) LTD,0.04,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4494,202009,O2 (UK) LTD,0.17,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4499,202009,O2 (UK) LTD,0.25,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4501,202009,O2 (UK) LTD,0.18,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4503,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4504,202009,O2 (UK) LTD,0.20,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4506,202009,O2 (UK) LTD,0.25,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4509,202009,O2 (UK) LTD,16.84,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4511,202009,O2 (UK) LTD,7.53,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4517,202009,O2 (UK) LTD,2.26,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4522,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4523,202009,O2 (UK) LTD,1.51,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4540,202009,O2 (UK) LTD,0.07,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4542,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4543,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4546,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4548,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4552,202009,O2 (UK) LTD,1.59,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4554,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4562,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4564,202009,O2 (UK) LTD,4.19,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4566,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4568,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4572,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4574,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4576,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4578,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4581,202009,O2 (UK) LTD,3.40,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4583,202009,O2 (UK) LTD,2.35,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4588,202009,O2 (UK) LTD,1.98,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4592,202009,O2 (UK) LTD,0.18,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4594,202009,O2 (UK) LTD,0.35,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4596,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4600,202009,O2 (UK) LTD,1.69,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4602,202009,O2 (UK) LTD,0.25,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4604,202009,O2 (UK) LTD,1.58,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4605,202009,O2 (UK) LTD,0.59,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4607,202009,O2 (UK) LTD,0.19,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4609,202009,O2 (UK) LTD,13.79,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4614,202009,O2 (UK) LTD,0.61,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4624,202009,O2 (UK) LTD,0.49,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4626,202009,O2 (UK) LTD,0.16,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4632,202009,O2 (UK) LTD,1.79,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4635,202009,O2 (UK) LTD,1.87,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4637,202009,O2 (UK) LTD,0.23,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4639,202009,O2 (UK) LTD,0.92,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4641,202009,O2 (UK) LTD,4.53,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4643,202009,O2 (UK) LTD,0.83,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4645,202009,O2 (UK) LTD,0.19,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4647,202009,O2 (UK) LTD,1.80,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4649,202009,O2 (UK) LTD,1.63,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4651,202009,O2 (UK) LTD,1.90,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4653,202009,O2 (UK) LTD,1.82,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4655,202009,O2 (UK) LTD,1.69,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4657,202009,O2 (UK) LTD,2.52,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4659,202009,O2 (UK) LTD,1.92,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4661,202009,O2 (UK) LTD,3.05,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4665,202009,O2 (UK) LTD,0.23,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4666,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4668,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4670,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4672,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4674,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4676,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4678,202009,O2 (UK) LTD,0.60,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4682,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4684,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4686,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4688,202009,O2 (UK) LTD,2.13,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4693,202009,O2 (UK) LTD,37.85,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4697,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4700,202009,O2 (UK) LTD,3.52,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4702,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4705,202009,O2 (UK) LTD,0.23,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4707,202009,O2 (UK) LTD,0.10,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4710,202009,O2 (UK) LTD,4.29,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4711,202009,O2 (UK) LTD,0.21,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4714,202009,O2 (UK) LTD,0.18,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4718,202009,O2 (UK) LTD,0.98,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4719,202009,O2 (UK) LTD,1.35,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4721,202009,O2 (UK) LTD,0.41,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4723,202009,O2 (UK) LTD,0.08,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4726,202009,O2 (UK) LTD,0.21,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4730,202009,O2 (UK) LTD,2.88,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4732,202009,O2 (UK) LTD,4.26,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4734,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4736,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4738,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4740,202009,O2 (UK) LTD,1.59,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4741,202009,O2 (UK) LTD,1.74,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4743,202009,O2 (UK) LTD,0.81,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4751,202009,O2 (UK) LTD,0.12,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4753,202009,O2 (UK) LTD,2.23,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4759,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4760,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4764,202009,O2 (UK) LTD,1.55,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4766,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4768,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4770,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4772,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4774,202009,O2 (UK) LTD,3.77,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4776,202009,O2 (UK) LTD,2.26,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4780,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4783,202009,O2 (UK) LTD,2.33,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4784,202009,O2 (UK) LTD,2.58,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4785,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4787,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4789,202009,O2 (UK) LTD,0.23,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4792,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4794,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4796,202009,O2 (UK) LTD,1.75,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4797,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4799,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4801,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4804,202009,O2 (UK) LTD,1.60,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4806,202009,O2 (UK) LTD,1.66,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4808,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4811,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4813,202009,O2 (UK) LTD,1.58,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4818,202009,O2 (UK) LTD,0.32,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4820,202009,O2 (UK) LTD,0.22,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4831,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4833,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4835,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4838,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4841,202009,O2 (UK) LTD,5.92,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4845,202009,O2 (UK) LTD,59.03,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4847,202009,O2 (UK) LTD,18.48,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4849,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4851,202009,O2 (UK) LTD,5.04,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4853,202009,O2 (UK) LTD,1.65,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4855,202009,O2 (UK) LTD,1.61,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4857,202009,O2 (UK) LTD,1.63,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4859,202009,O2 (UK) LTD,0.83,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4861,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4863,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4865,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4867,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4869,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4873,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4875,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4876,202009,O2 (UK) LTD,5.35,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4880,202009,O2 (UK) LTD,1.60,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4883,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4885,202009,O2 (UK) LTD,6.68,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4887,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4888,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4890,202009,O2 (UK) LTD,5.23,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4892,202009,O2 (UK) LTD,0.20,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4903,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4909,202009,O2 (UK) LTD,0.54,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4911,202009,O2 (UK) LTD,31.30,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4913,202009,O2 (UK) LTD,11.36,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4916,202009,O2 (UK) LTD,2.01,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4918,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4920,202009,O2 (UK) LTD,1.06,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4922,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4924,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4926,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4928,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4929,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4931,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4933,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4936,202009,O2 (UK) LTD,0.07,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4938,202009,O2 (UK) LTD,8.28,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4940,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4944,202009,O2 (UK) LTD,1.79,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4946,202009,O2 (UK) LTD,3.91,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4948,202009,O2 (UK) LTD,6.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4950,202009,O2 (UK) LTD,0.19,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4952,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4954,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4956,202009,O2 (UK) LTD,1.50,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4962,202009,O2 (UK) LTD,3.17,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4964,202009,O2 (UK) LTD,1.66,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4966,202009,O2 (UK) LTD,2.49,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4973,202009,O2 (UK) LTD,1.97,2020-12-11
Resources and Digital,Supplies and Services,Comms & Computing,60600043,4975,202009,O2 (UK) LTD,2.06,2020-12-11
