Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Services & Governance,Supplies and Services,Comms & Computing,147054923,1,202202,ROYAL MAIL,4658.48,2022-05-19
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7439,202202,O2 (UK) LTD,1.03,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8159,202202,O2 (UK) LTD,0.28,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8866,202202,O2 (UK) LTD,0.19,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,10,202202,O2 (UK) LTD,0.05,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,71,202202,O2 (UK) LTD,0.29,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,104,202202,O2 (UK) LTD,3.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,114,202202,O2 (UK) LTD,0.67,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,142,202202,O2 (UK) LTD,1.43,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,179,202202,O2 (UK) LTD,1.44,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,387,202202,O2 (UK) LTD,2.38,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,397,202202,O2 (UK) LTD,0.68,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,401,202202,O2 (UK) LTD,0.35,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,538,202202,O2 (UK) LTD,0.66,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,666,202202,O2 (UK) LTD,1.89,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,670,202202,O2 (UK) LTD,12.98,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,681,202202,O2 (UK) LTD,5.19,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,728,202202,O2 (UK) LTD,0.70,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,732,202202,O2 (UK) LTD,1.62,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,754,202202,O2 (UK) LTD,1.12,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,764,202202,O2 (UK) LTD,5.92,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,782,202202,O2 (UK) LTD,29.64,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,936,202202,O2 (UK) LTD,1.49,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1054,202202,O2 (UK) LTD,7.07,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1066,202202,O2 (UK) LTD,0.39,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1074,202202,O2 (UK) LTD,0.76,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1076,202202,O2 (UK) LTD,0.37,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1080,202202,O2 (UK) LTD,0.20,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1084,202202,O2 (UK) LTD,8.52,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1089,202202,O2 (UK) LTD,3.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1090,202202,O2 (UK) LTD,19.37,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1094,202202,O2 (UK) LTD,0.95,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1098,202202,O2 (UK) LTD,0.45,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1099,202202,O2 (UK) LTD,3.91,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1100,202202,O2 (UK) LTD,0.64,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1103,202202,O2 (UK) LTD,8.30,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1104,202202,O2 (UK) LTD,7.83,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1125,202202,O2 (UK) LTD,0.39,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1129,202202,O2 (UK) LTD,0.99,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1133,202202,O2 (UK) LTD,1.20,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1147,202202,O2 (UK) LTD,0.63,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1151,202202,O2 (UK) LTD,0.57,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1158,202202,O2 (UK) LTD,0.27,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1231,202202,O2 (UK) LTD,1.70,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1235,202202,O2 (UK) LTD,1.07,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1245,202202,O2 (UK) LTD,2.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1309,202202,O2 (UK) LTD,3.20,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1352,202202,O2 (UK) LTD,1.01,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1537,202202,O2 (UK) LTD,0.78,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1554,202202,O2 (UK) LTD,5.92,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1559,202202,O2 (UK) LTD,0.59,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1581,202202,O2 (UK) LTD,3.04,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1585,202202,O2 (UK) LTD,0.21,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1613,202202,O2 (UK) LTD,0.68,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1667,202202,O2 (UK) LTD,5.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1682,202202,O2 (UK) LTD,6.88,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,1995,202202,O2 (UK) LTD,0.35,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2101,202202,O2 (UK) LTD,0.41,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2126,202202,O2 (UK) LTD,0.27,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2136,202202,O2 (UK) LTD,5.77,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2154,202202,O2 (UK) LTD,0.82,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2217,202202,O2 (UK) LTD,0.39,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2221,202202,O2 (UK) LTD,0.56,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2225,202202,O2 (UK) LTD,0.66,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2227,202202,O2 (UK) LTD,2.16,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2235,202202,O2 (UK) LTD,6.03,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2251,202202,O2 (UK) LTD,1.02,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2255,202202,O2 (UK) LTD,9.15,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2268,202202,O2 (UK) LTD,2.71,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2272,202202,O2 (UK) LTD,30.71,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2289,202202,O2 (UK) LTD,0.47,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2298,202202,O2 (UK) LTD,0.49,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2373,202202,O2 (UK) LTD,0.37,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2380,202202,O2 (UK) LTD,2.29,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2386,202202,O2 (UK) LTD,1.11,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2398,202202,O2 (UK) LTD,0.76,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2480,202202,O2 (UK) LTD,1.02,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2484,202202,O2 (UK) LTD,0.80,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2499,202202,O2 (UK) LTD,1.20,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2503,202202,O2 (UK) LTD,0.59,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2511,202202,O2 (UK) LTD,0.81,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2734,202202,O2 (UK) LTD,1.20,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2823,202202,O2 (UK) LTD,1.75,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2827,202202,O2 (UK) LTD,3.18,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2843,202202,O2 (UK) LTD,0.68,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2973,202202,O2 (UK) LTD,3.00,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,2988,202202,O2 (UK) LTD,0.48,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3079,202202,O2 (UK) LTD,0.85,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3205,202202,O2 (UK) LTD,0.48,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3311,202202,O2 (UK) LTD,8.95,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3315,202202,O2 (UK) LTD,1.02,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3333,202202,O2 (UK) LTD,0.47,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3349,202202,O2 (UK) LTD,0.63,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3353,202202,O2 (UK) LTD,0.38,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3355,202202,O2 (UK) LTD,0.86,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3358,202202,O2 (UK) LTD,2.52,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3359,202202,O2 (UK) LTD,0.42,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3407,202202,O2 (UK) LTD,0.38,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3411,202202,O2 (UK) LTD,2.60,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3421,202202,O2 (UK) LTD,1.68,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3431,202202,O2 (UK) LTD,0.63,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3445,202202,O2 (UK) LTD,0.46,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3455,202202,O2 (UK) LTD,1.84,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3559,202202,O2 (UK) LTD,1.72,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3575,202202,O2 (UK) LTD,0.30,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3584,202202,O2 (UK) LTD,0.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3745,202202,O2 (UK) LTD,3.48,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3843,202202,O2 (UK) LTD,1.61,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3847,202202,O2 (UK) LTD,1.21,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3857,202202,O2 (UK) LTD,0.60,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3867,202202,O2 (UK) LTD,0.55,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3903,202202,O2 (UK) LTD,0.88,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3905,202202,O2 (UK) LTD,0.21,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,3990,202202,O2 (UK) LTD,1.24,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4119,202202,O2 (UK) LTD,0.30,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4120,202202,O2 (UK) LTD,0.78,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4124,202202,O2 (UK) LTD,0.34,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4130,202202,O2 (UK) LTD,1.12,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4174,202202,O2 (UK) LTD,0.78,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4178,202202,O2 (UK) LTD,1.18,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4225,202202,O2 (UK) LTD,0.44,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4229,202202,O2 (UK) LTD,0.45,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4233,202202,O2 (UK) LTD,0.30,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4265,202202,O2 (UK) LTD,1.40,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4269,202202,O2 (UK) LTD,1.68,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4271,202202,O2 (UK) LTD,0.87,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4275,202202,O2 (UK) LTD,0.34,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4285,202202,O2 (UK) LTD,0.45,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4391,202202,O2 (UK) LTD,1.81,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4568,202202,O2 (UK) LTD,5.07,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4588,202202,O2 (UK) LTD,3.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4617,202202,O2 (UK) LTD,3.47,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4762,202202,O2 (UK) LTD,0.77,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4766,202202,O2 (UK) LTD,0.58,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4776,202202,O2 (UK) LTD,4.14,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4786,202202,O2 (UK) LTD,0.78,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4790,202202,O2 (UK) LTD,0.51,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4823,202202,O2 (UK) LTD,8.44,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4929,202202,O2 (UK) LTD,4.57,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4939,202202,O2 (UK) LTD,0.98,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4949,202202,O2 (UK) LTD,1.76,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4960,202202,O2 (UK) LTD,0.38,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,4970,202202,O2 (UK) LTD,9.59,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5304,202202,O2 (UK) LTD,0.60,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5406,202202,O2 (UK) LTD,0.60,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5473,202202,O2 (UK) LTD,4.20,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5483,202202,O2 (UK) LTD,2.78,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5487,202202,O2 (UK) LTD,0.71,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5497,202202,O2 (UK) LTD,0.51,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5516,202202,O2 (UK) LTD,14.68,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5520,202202,O2 (UK) LTD,0.59,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5524,202202,O2 (UK) LTD,1.15,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5636,202202,O2 (UK) LTD,8.31,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5640,202202,O2 (UK) LTD,0.40,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5656,202202,O2 (UK) LTD,1.25,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5667,202202,O2 (UK) LTD,4.76,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5677,202202,O2 (UK) LTD,1.28,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5687,202202,O2 (UK) LTD,2.13,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5691,202202,O2 (UK) LTD,0.77,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5695,202202,O2 (UK) LTD,5.11,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5795,202202,O2 (UK) LTD,0.37,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5807,202202,O2 (UK) LTD,0.73,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5824,202202,O2 (UK) LTD,0.37,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5853,202202,O2 (UK) LTD,7.99,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5952,202202,O2 (UK) LTD,0.47,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,5968,202202,O2 (UK) LTD,0.56,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6103,202202,O2 (UK) LTD,0.27,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6179,202202,O2 (UK) LTD,1.14,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6189,202202,O2 (UK) LTD,2.45,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6193,202202,O2 (UK) LTD,0.58,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6195,202202,O2 (UK) LTD,0.84,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6199,202202,O2 (UK) LTD,0.40,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6214,202202,O2 (UK) LTD,16.36,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6217,202202,O2 (UK) LTD,0.22,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6245,202202,O2 (UK) LTD,4.84,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6259,202202,O2 (UK) LTD,1.53,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6269,202202,O2 (UK) LTD,0.73,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6301,202202,O2 (UK) LTD,0.73,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6393,202202,O2 (UK) LTD,0.55,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6403,202202,O2 (UK) LTD,0.99,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6407,202202,O2 (UK) LTD,0.32,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6415,202202,O2 (UK) LTD,0.35,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6433,202202,O2 (UK) LTD,0.53,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6443,202202,O2 (UK) LTD,12.58,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6447,202202,O2 (UK) LTD,0.61,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6457,202202,O2 (UK) LTD,0.43,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6491,202202,O2 (UK) LTD,3.30,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6495,202202,O2 (UK) LTD,0.59,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6537,202202,O2 (UK) LTD,6.98,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6541,202202,O2 (UK) LTD,0.75,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6635,202202,O2 (UK) LTD,0.31,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6655,202202,O2 (UK) LTD,1.57,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6840,202202,O2 (UK) LTD,1.96,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6862,202202,O2 (UK) LTD,0.61,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,6882,202202,O2 (UK) LTD,0.63,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7112,202202,O2 (UK) LTD,0.84,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7116,202202,O2 (UK) LTD,0.61,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7120,202202,O2 (UK) LTD,8.04,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7124,202202,O2 (UK) LTD,23.64,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7128,202202,O2 (UK) LTD,9.87,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7138,202202,O2 (UK) LTD,4.05,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7148,202202,O2 (UK) LTD,0.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7152,202202,O2 (UK) LTD,2.82,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7180,202202,O2 (UK) LTD,1.82,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7190,202202,O2 (UK) LTD,0.33,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7194,202202,O2 (UK) LTD,10.98,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7247,202202,O2 (UK) LTD,1.34,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7338,202202,O2 (UK) LTD,0.36,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7378,202202,O2 (UK) LTD,1.85,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7382,202202,O2 (UK) LTD,0.92,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7384,202202,O2 (UK) LTD,1.99,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7476,202202,O2 (UK) LTD,0.46,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7486,202202,O2 (UK) LTD,4.68,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7538,202202,O2 (UK) LTD,3.41,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7595,202202,O2 (UK) LTD,0.73,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7599,202202,O2 (UK) LTD,0.37,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7603,202202,O2 (UK) LTD,0.62,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7621,202202,O2 (UK) LTD,1.59,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7623,202202,O2 (UK) LTD,0.45,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7633,202202,O2 (UK) LTD,0.50,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7649,202202,O2 (UK) LTD,0.43,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7770,202202,O2 (UK) LTD,9.86,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7817,202202,O2 (UK) LTD,0.42,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7844,202202,O2 (UK) LTD,0.52,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7848,202202,O2 (UK) LTD,0.49,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7852,202202,O2 (UK) LTD,0.63,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7856,202202,O2 (UK) LTD,8.62,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7862,202202,O2 (UK) LTD,2.58,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7868,202202,O2 (UK) LTD,0.09,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7976,202202,O2 (UK) LTD,2.07,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,7992,202202,O2 (UK) LTD,0.56,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8271,202202,O2 (UK) LTD,2.70,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8355,202202,O2 (UK) LTD,0.49,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8391,202202,O2 (UK) LTD,2.04,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8395,202202,O2 (UK) LTD,1.09,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8399,202202,O2 (UK) LTD,5.47,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8403,202202,O2 (UK) LTD,2.39,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8407,202202,O2 (UK) LTD,0.20,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8411,202202,O2 (UK) LTD,0.88,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8412,202202,O2 (UK) LTD,0.60,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8415,202202,O2 (UK) LTD,0.13,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8419,202202,O2 (UK) LTD,0.21,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8453,202202,O2 (UK) LTD,0.11,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8455,202202,O2 (UK) LTD,0.07,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8463,202202,O2 (UK) LTD,0.48,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8473,202202,O2 (UK) LTD,0.23,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8552,202202,O2 (UK) LTD,0.53,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8556,202202,O2 (UK) LTD,0.22,2022-05-11
Resources and Digital,Supplies and Services,Comms & Computing,60600060,8605,202202,O2 (UK) LTD,2.73,2022-05-11
