Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,833,201712,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),2236.64,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,835,201712,GAINFORD CARE HOMES LTD,2656.96,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,838,201712,GAINFORD CARE HOMES LTD,1052.44,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,840,201712,ROSEWOOD HR SERVICES LTD,134.45,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,841,201712,THE MANOR HOUSE,2316.62,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,843,201712,ACTIVE HORIZONS LTD,924.48,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,845,201712,THE MANOR HOUSE,4669.2,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,847,201712,THE MANOR HOUSE,3019.64,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,848,201712,THE MANOR HOUSE,615.68,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,850,201712,ACTIVE HORIZONS LTD,820.4,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,864,201712,FELLINGATE CARE CENTRE LTD,1821.12,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,867,201712,FELLINGATE CARE CENTRE LTD,2090.16,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,868,201712,FELLINGATE CARE CENTRE LTD,8378.28,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,870,201712,FELLINGATE CARE CENTRE LTD,4112,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,878,201712,THE MANOR HOUSE,37249.93,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,890,201712,CARE UK LTD,537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,892,201712,CARE UK LTD,1436.4,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,893,201712,CARE UK LTD,1566.52,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,894,201712,CARE UK LTD,783.2,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,897,201712,CARE UK LTD,2967.52,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,900,201712,CARE UK LTD,1368.08,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,901,201712,CARE UK LTD,3712.93,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,903,201712,CARE UK LTD,646.32,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,904,201712,CARE UK LTD,2418.2,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,906,201712,CARE UK LTD,3478.68,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,915,201712,COVENT HOUSE,537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,916,201712,COVENT HOUSE,1497.2,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,934,201712,ANCHOR TRUST,1093.24,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,948,201712,ST CUTHBERTS HOUSE LTD,557.48,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,949,201712,ST CUTHBERTS HOUSE LTD,520.92,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,950,201712,ST CUTHBERTS HOUSE LTD,537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,952,201712,GAINFORD CARE HOME,1036.28,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,959,201712,BARCHESTER HEALTHCARE,2865.52,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,961,201712,GAINFORD CARE HOMES,537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,963,201712,BARCHESTER HEALTHCARE,1799.6,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,964,201712,BARCHESTER HEALTHCARE,326.52,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,966,201712,BARCHESTER HEALTHCARE,2213.72,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,972,201712,BARCHESTER HEALTHCARE,3080.76,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,973,201712,BARCHESTER HEALTHCARE,963.68,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,981,201712,ADDISON COURT T/A DAV HOMES LTD,1051.6,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,986,201712,ADDISON COURT T/A DAV HOMES LTD,2174.52,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,988,201712,ADDISON COURT T/A DAV HOMES LTD,1764.64,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,997,201712,HARTFORD COURT,522.56,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1007,201712,ACOMB COURT,517.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1009,201712,ASPIRE HEALTHCARE LIMITED,537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1011,201712,DERWENT CARE HOME,1075.6,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1017,201712,DERWENT CARE HOME,1634.99,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1018,201712,DERWENT CARE HOME,2023.52,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1027,201712,PRIMROSE HOUSE LTD,745.29,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1038,201712,WARDLEY GATE CARE CENTRE,642.72,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1043,201712,WARDLEY GATE CARE CENTRE,3553.4,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1045,201712,ROSEWOOD HR SERVICES LTD,2225.96,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1046,201712,WARDLEY GATE CARE CENTRE,2303.72,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1048,201712,ROSEWOOD HR SERVICES LTD,1698.56,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1049,201712,ROSEWOOD HR SERVICES LTD,2510.56,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1051,201712,ROSEWOOD HR SERVICES LTD,537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1052,201712,ROSEWOOD HR SERVICES LTD,2037,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1053,201712,ROSEWOOD HR SERVICES LTD,286.35,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1058,201712,WARDLEY GATE CARE CENTRE,1180.28,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1061,201712,WARDLEY GATE CARE CENTRE,6356,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1067,201712,HAWKSBURY HOUSE LIMITED,3934.88,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1069,201712,HAWKSBURY HOUSE LIMITED,1436.92,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1070,201712,HAWKSBURY HOUSE LIMITED,1485.96,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1071,201712,HAWKSBURY HOUSE LIMITED,2857.32,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1076,201712,HAWKSBURY HOUSE LIMITED,750.68,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1080,201712,LANSBURY COURT (ORCHARD CARE HOMES),537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1081,201712,ALLAN COURT CARE HOME,864.52,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1085,201712,RENAL HEALTH LIMITED (T/A CHASE PARK NEURO CENTRE),537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1088,201712,ATLAS CARE HOMES LTD,1226,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1091,201712,ATLAS CARE HOMES LTD,1075.6,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1094,201712,PRIMROSE HOUSE LTD,537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1096,201712,PRIMROSE HOUSE LTD,2619.96,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1097,201712,PRIMROSE HOUSE LTD,1599.16,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1098,201712,PRIMROSE HOUSE LTD,1075.6,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1103,201712,ATLAS CARE HOMES LTD,1056.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1106,201712,ATLAS CARE HOMES LTD,1833.76,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1124,201712,PICKTREE COURT CARE HOME,564.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1129,201712,AKARI CARE (ALEXANDRA HOUSE),1042.92,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1146,201712,SPRINGFIELD HOUSE - MCARDLE CARE,4116.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1149,201712,SPRINGFIELD HOUSE - MCARDLE CARE,1285.4,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1150,201712,SPRINGFIELD HOUSE - MCARDLE CARE,2897.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1157,201712,EMBRACE  GROUP,1218.52,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1160,201712,EMBRACE  GROUP,796.4,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1161,201712,EMBRACE  GROUP,2895.28,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1162,201712,WEYBOURNE CARE HOME,822.4,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1163,201712,EMBRACE  GROUP,789.6,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1164,201712,EMBRACE  GROUP,685.32,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1179,201712,KENTON MANOR,1522.08,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1184,201712,SOLEHAWK LTD,1774.84,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1185,201712,MALHOTRA CARE HOMES LTD,603.36,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1186,201712,SOLEHAWK LTD,812.64,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1187,201712,SOLEHAWK LTD,1491.84,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1192,201712,BYKER HALL CARE HOME (FELLINGATE),537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1199,201712,BEACONSFIELD COURT CARE HOME,537.8,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,403,201712,ST CUTHBERTS HOUSE LTD,2280,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,461,201712,ST CUTHBERTS HOUSE LTD,2280,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,481,201712,ST CUTHBERTS HOUSE LTD,2280,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,942,201712,ST CUTHBERTS HOUSE LTD,539.08,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,945,201712,ST CUTHBERTS HOUSE LTD,537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,946,201712,ST CUTHBERTS HOUSE LTD,537.8,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,0,201712,SOLEHAWK LTD,222.86,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,4,201712,SOLEHAWK LTD,6240,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,34,201712,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),4565.43,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,66,201712,EMBRACE  GROUP,3148.57,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,90,201712,ANCHOR TRUST,2991.14,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,92,201712,ANCHOR TRUST,2204,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,99,201712,CARE UK LTD,2912.43,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,119,201712,CARE UK LTD,2204,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,122,201712,CARE UK LTD,1102,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,123,201712,CARE UK LTD,2912.43,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,136,201712,SPRINGFIELD HOUSE - MCARDLE CARE,551,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,145,201712,SPRINGFIELD HOUSE - MCARDLE CARE,2046.57,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,146,201712,WELLBURN CARE HOMES LTD,2204,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,147,201712,WELLBURN CARE HOMES LTD,7241.71,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,151,201712,WELLBURN CARE HOMES LTD,1023.29,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,176,201712,ATLAS CARE HOMES LTD,2204,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,221,201712,AKARI CARE LIMITED,11098.72,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,250,201712,HAWKSBURY HOUSE LIMITED,3148.57,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,274,201712,WARDLEY GATE CARE CENTRE,3857,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,276,201712,WARDLEY GATE CARE CENTRE,6297.14,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,286,201712,AKARI CARE LIMITED,551,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,291,201712,WARDLEY GATE CARE CENTRE,865.86,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,307,201712,PRIMROSE HOUSE LTD,3045.71,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,311,201712,PRIMROSE HOUSE LTD,1337.14,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,327,201712,AKARI CARE LIMITED,2080,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,330,201712,AKARI CARE LIMITED,472.29,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,374,201712,ADDISON COURT T/A DAV HOMES LTD,2204,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,406,201712,ADDISON COURT T/A DAV HOMES LTD,865.86,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,407,201712,ADDISON COURT T/A DAV HOMES LTD,78.71,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,453,201712,FELLINGATE CARE CENTRE LTD,2204,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,455,201712,FELLINGATE CARE CENTRE LTD,2204,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,489,201712,GAINFORD CARE HOMES LTD,2080,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,511,201712,BARCHESTER HEALTHCARE,3417.14,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,513,201712,BARCHESTER HEALTHCARE,2080,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,617,201712,HAWTHORN COURT,1367.43,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,630,201712,ACTIVE HORIZONS LTD,2080,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,632,201712,ACTIVE HORIZONS LTD,2080,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,645,201712,STANLEY PARK - CARE UK,764.01,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,670,201712,PATHWAYS CARE GROUP,16470.59,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,680,201712,WELLBURN CARE HOMES LTD,206.14,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,688,201712,WELLBURN CARE HOMES LTD,1458.86,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,692,201712,GAINFORD CARE HOMES LTD,444,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,704,201712,AKARI CARE LIMITED,2235.86,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,716,201712,ANCHOR TRUST,602.57,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,744,201712,ANCHOR TRUST,2204,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,777,201712,AKARI CARE LIMITED,95.14,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,792,201712,AKARI CARE LIMITED,444,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,805,201712,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),919.71,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,811,201712,WELLBURN CARE HOMES LTD,2204,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,839,201712,AKARI CARE LIMITED,111,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,846,201712,ACTIVE HORIZONS LTD,537.8,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,851,201712,ACTIVE HORIZONS LTD,444,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,866,201712,FELLINGATE CARE CENTRE LTD,607.92,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,873,201712,FELLINGATE CARE CENTRE LTD,444,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,882,201712,HAWTHORN COURT,285.43,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,886,201712,CARE UK LTD,528.46,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,888,201712,CARE UK LTD,222,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,889,201712,CARE UK LTD,444,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,899,201712,CARE UK LTD,586.71,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,969,201712,BARCHESTER HEALTHCARE,729.43,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,971,201712,BARCHESTER HEALTHCARE,444,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,994,201712,ADDISON COURT T/A DAV HOMES LTD,174.43,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,995,201712,ADDISON COURT T/A DAV HOMES LTD,459.86,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1030,201712,WARDLEY GATE CARE CENTRE,1046.57,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1042,201712,WARDLEY GATE CARE CENTRE,1268.57,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1055,201712,WARDLEY GATE CARE CENTRE,174.43,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1072,201712,HAWKSBURY HOUSE LIMITED,634.29,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1083,201712,ATLAS CARE HOMES LTD,517.44,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1090,201712,PRIMROSE HOUSE LTD,650.14,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1093,201712,PRIMROSE HOUSE LTD,285.43,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1148,201712,SPRINGFIELD HOUSE - MCARDLE CARE,47.57,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1159,201712,EMBRACE  GROUP,634.29,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1180,201712,SOLEHAWK LTD,1332,2018-03-21
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020287,1183,201712,SOLEHAWK LTD,47.57,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,3,201712,SOLEHAWK LTD,4304,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,38,201712,PARKSIDE NORTHERN LTD (T/A THE CHESTERS),2280,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,75,201712,EMBRACE  GROUP,2280,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,93,201712,ANCHOR TRUST,1058.57,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,107,201712,CARE UK LTD,2280,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,121,201712,CARE UK LTD,4397.14,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,127,201712,CARE UK LTD,1628.57,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,128,201712,CARE UK LTD,162.86,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,175,201712,ATLAS CARE HOMES LTD,2280,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,178,201712,ATLAS CARE HOMES LTD,407.14,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,181,201712,ATLAS CARE HOMES LTD,6677.14,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,224,201712,AKARI CARE LIMITED,2280,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,225,201712,AKARI CARE LIMITED,1221.43,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,270,201712,WARDLEY GATE CARE CENTRE,1302.86,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,272,201712,WARDLEY GATE CARE CENTRE,2035.72,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,273,201712,WARDLEY GATE CARE CENTRE,162.86,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,281,201712,ROSEWOOD HR SERVICES LTD,2280,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,285,201712,ROSEWOOD HR SERVICES LTD,2280,2018-03-21
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020287,289,201712,AKARI CARE LIMITED,244.28,2018-03-21
