Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3369,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3372,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3373,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3378,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3379,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3382,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3387,202105,O2 (UK) LTD,0.14,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3388,202105,O2 (UK) LTD,1.03,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3389,202105,O2 (UK) LTD,1.98,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3393,202105,O2 (UK) LTD,3.36,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3394,202105,O2 (UK) LTD,5.73,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3397,202105,O2 (UK) LTD,0.30,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3403,202105,O2 (UK) LTD,13.08,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3406,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3407,202105,O2 (UK) LTD,0.15,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3410,202105,O2 (UK) LTD,0.01,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3411,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3413,202105,O2 (UK) LTD,0.70,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3417,202105,O2 (UK) LTD,4.83,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3420,202105,O2 (UK) LTD,3.01,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3421,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3424,202105,O2 (UK) LTD,0.44,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3427,202105,O2 (UK) LTD,9.84,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3428,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3431,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3432,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3435,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3436,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3437,202105,O2 (UK) LTD,0.06,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3440,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3443,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3444,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3447,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3448,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3451,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3455,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3459,202105,O2 (UK) LTD,0.02,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3460,202105,O2 (UK) LTD,2.26,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3461,202105,O2 (UK) LTD,0.43,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3464,202105,O2 (UK) LTD,0.49,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3466,202105,O2 (UK) LTD,0.31,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3467,202105,O2 (UK) LTD,0.09,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3470,202105,O2 (UK) LTD,3.16,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3471,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3474,202105,O2 (UK) LTD,2.38,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3475,202105,O2 (UK) LTD,0.24,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3478,202105,O2 (UK) LTD,1.64,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3479,202105,O2 (UK) LTD,10.84,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3482,202105,O2 (UK) LTD,0.17,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3483,202105,O2 (UK) LTD,11.47,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3485,202105,O2 (UK) LTD,1.55,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3486,202105,O2 (UK) LTD,0.21,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3489,202105,O2 (UK) LTD,0.01,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3490,202105,O2 (UK) LTD,0.18,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3491,202105,O2 (UK) LTD,2.53,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3497,202105,O2 (UK) LTD,0.36,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3498,202105,O2 (UK) LTD,1.57,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3501,202105,O2 (UK) LTD,8.48,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3502,202105,O2 (UK) LTD,14.00,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3505,202105,O2 (UK) LTD,12.99,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3506,202105,O2 (UK) LTD,3.74,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3507,202105,O2 (UK) LTD,12.08,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3510,202105,O2 (UK) LTD,1.58,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3511,202105,O2 (UK) LTD,0.32,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3514,202105,O2 (UK) LTD,0.49,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3515,202105,O2 (UK) LTD,0.11,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3518,202105,O2 (UK) LTD,0.18,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3521,202105,O2 (UK) LTD,2.08,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3522,202105,O2 (UK) LTD,2.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3525,202105,O2 (UK) LTD,1.84,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3526,202105,O2 (UK) LTD,0.69,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3529,202105,O2 (UK) LTD,0.59,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3530,202105,O2 (UK) LTD,1.98,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3531,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3534,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3535,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3538,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3539,202105,O2 (UK) LTD,4.81,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3542,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3545,202105,O2 (UK) LTD,0.20,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3546,202105,O2 (UK) LTD,0.17,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3549,202105,O2 (UK) LTD,0.23,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3550,202105,O2 (UK) LTD,5.77,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3556,202105,O2 (UK) LTD,0.05,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3557,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3560,202105,O2 (UK) LTD,2.41,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3561,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3567,202105,O2 (UK) LTD,2.76,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3575,202105,O2 (UK) LTD,0.74,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3580,202105,O2 (UK) LTD,0.57,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3582,202105,O2 (UK) LTD,0.34,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3586,202105,O2 (UK) LTD,0.17,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3587,202105,O2 (UK) LTD,2.57,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3590,202105,O2 (UK) LTD,0.04,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3599,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3600,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3603,202105,O2 (UK) LTD,0.52,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3604,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3608,202105,O2 (UK) LTD,4.32,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3611,202105,O2 (UK) LTD,0.32,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3612,202105,O2 (UK) LTD,0.21,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3615,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3618,202105,O2 (UK) LTD,0.30,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3621,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3622,202105,O2 (UK) LTD,0.05,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3625,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3626,202105,O2 (UK) LTD,0.35,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3629,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3631,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3632,202105,O2 (UK) LTD,0.89,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3635,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3636,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3639,202105,O2 (UK) LTD,0.09,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3640,202105,O2 (UK) LTD,2.44,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3645,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3648,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3651,202105,O2 (UK) LTD,35.39,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3652,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3655,202105,O2 (UK) LTD,0.08,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3659,202105,O2 (UK) LTD,0.12,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3663,202105,O2 (UK) LTD,0.15,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3664,202105,O2 (UK) LTD,4.28,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3667,202105,O2 (UK) LTD,0.83,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3668,202105,O2 (UK) LTD,0.55,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3672,202105,O2 (UK) LTD,14.17,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3676,202105,O2 (UK) LTD,2.57,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3677,202105,O2 (UK) LTD,0.97,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3680,202105,O2 (UK) LTD,0.31,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3681,202105,O2 (UK) LTD,1.42,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3684,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3688,202105,O2 (UK) LTD,2.85,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3691,202105,O2 (UK) LTD,0.16,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3692,202105,O2 (UK) LTD,1.71,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3695,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3696,202105,O2 (UK) LTD,0.25,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3698,202105,O2 (UK) LTD,0.51,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3699,202105,O2 (UK) LTD,2.88,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3701,202105,O2 (UK) LTD,9.05,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3702,202105,O2 (UK) LTD,1.51,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3705,202105,O2 (UK) LTD,0.67,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3706,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3709,202105,O2 (UK) LTD,0.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3715,202105,O2 (UK) LTD,0.58,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3718,202105,O2 (UK) LTD,10.65,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3719,202105,O2 (UK) LTD,0.30,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3723,202105,O2 (UK) LTD,2.21,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3724,202105,O2 (UK) LTD,0.44,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3727,202105,O2 (UK) LTD,0.38,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3731,202105,O2 (UK) LTD,0.40,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3735,202105,O2 (UK) LTD,2.27,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3736,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3739,202105,O2 (UK) LTD,1.15,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3740,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3746,202105,O2 (UK) LTD,1.60,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3747,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3750,202105,O2 (UK) LTD,0.21,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3751,202105,O2 (UK) LTD,0.62,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3754,202105,O2 (UK) LTD,0.71,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3757,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3760,202105,O2 (UK) LTD,0.44,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3763,202105,O2 (UK) LTD,0.43,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3785,202105,O2 (UK) LTD,2.90,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3789,202105,O2 (UK) LTD,2.16,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3793,202105,O2 (UK) LTD,0.23,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3795,202105,O2 (UK) LTD,19.42,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3799,202105,O2 (UK) LTD,5.76,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3801,202105,O2 (UK) LTD,3.02,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3802,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3805,202105,O2 (UK) LTD,0.08,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3806,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3809,202105,O2 (UK) LTD,1.93,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3810,202105,O2 (UK) LTD,0.10,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3814,202105,O2 (UK) LTD,1.41,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3815,202105,O2 (UK) LTD,0.28,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3818,202105,O2 (UK) LTD,7.10,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3822,202105,O2 (UK) LTD,0.88,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3824,202105,O2 (UK) LTD,2.35,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3825,202105,O2 (UK) LTD,3.65,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3828,202105,O2 (UK) LTD,0.81,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3829,202105,O2 (UK) LTD,2.18,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3830,202105,O2 (UK) LTD,0.40,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3831,202105,O2 (UK) LTD,0.01,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3833,202105,O2 (UK) LTD,0.31,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3834,202105,O2 (UK) LTD,0.28,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3837,202105,O2 (UK) LTD,43.19,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3838,202105,O2 (UK) LTD,2.25,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3845,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3846,202105,O2 (UK) LTD,0.04,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3849,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3850,202105,O2 (UK) LTD,6.66,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3852,202105,O2 (UK) LTD,0.23,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3856,202105,O2 (UK) LTD,0.35,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3859,202105,O2 (UK) LTD,3.82,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3860,202105,O2 (UK) LTD,0.10,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3863,202105,O2 (UK) LTD,1.93,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3866,202105,O2 (UK) LTD,1.65,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3871,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3872,202105,O2 (UK) LTD,0.59,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3875,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3876,202105,O2 (UK) LTD,0.20,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3879,202105,O2 (UK) LTD,3.08,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3880,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3882,202105,O2 (UK) LTD,0.08,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3886,202105,O2 (UK) LTD,0.21,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3891,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3895,202105,O2 (UK) LTD,0.68,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3899,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3900,202105,O2 (UK) LTD,0.13,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3904,202105,O2 (UK) LTD,0.11,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3908,202105,O2 (UK) LTD,0.18,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3911,202105,O2 (UK) LTD,1.10,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3912,202105,O2 (UK) LTD,0.27,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3915,202105,O2 (UK) LTD,1.89,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3916,202105,O2 (UK) LTD,0.34,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3920,202105,O2 (UK) LTD,20.06,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3921,202105,O2 (UK) LTD,1.68,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3924,202105,O2 (UK) LTD,6.42,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3925,202105,O2 (UK) LTD,1.71,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3928,202105,O2 (UK) LTD,20.37,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3929,202105,O2 (UK) LTD,0.56,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3930,202105,O2 (UK) LTD,1.51,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3933,202105,O2 (UK) LTD,10.76,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3934,202105,O2 (UK) LTD,1.74,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3938,202105,O2 (UK) LTD,1.50,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3939,202105,O2 (UK) LTD,0.25,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3943,202105,O2 (UK) LTD,3.60,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3946,202105,O2 (UK) LTD,0.58,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3947,202105,O2 (UK) LTD,1.85,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3950,202105,O2 (UK) LTD,0.29,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3951,202105,O2 (UK) LTD,1.42,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3954,202105,O2 (UK) LTD,0.43,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3955,202105,O2 (UK) LTD,0.54,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3956,202105,O2 (UK) LTD,5.14,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3959,202105,O2 (UK) LTD,0.24,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3960,202105,O2 (UK) LTD,5.89,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3963,202105,O2 (UK) LTD,0.12,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3964,202105,O2 (UK) LTD,0.31,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3967,202105,O2 (UK) LTD,0.26,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3970,202105,O2 (UK) LTD,0.59,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3971,202105,O2 (UK) LTD,0.33,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3974,202105,O2 (UK) LTD,5.81,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3975,202105,O2 (UK) LTD,0.94,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3979,202105,O2 (UK) LTD,4.76,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3980,202105,O2 (UK) LTD,0.26,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3987,202105,O2 (UK) LTD,0.18,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3991,202105,O2 (UK) LTD,0.05,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3995,202105,O2 (UK) LTD,0.01,2021-08-20
Resources and Digital,Supplies and Services,Comms & Computing,60600052,3997,202105,O2 (UK) LTD,1.53,2021-08-20
