Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Schools,Supplies and Services,"Furn, Equip & Mats",200049384,1,202012,Barclaycard - Global Commercial Payments,23.76,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050180,1,202012,Barclaycard - Global Commercial Payments,10.05,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050501,1,202012,Barclaycard - Global Commercial Payments,24.32,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050965,1,202012,Barclaycard - Global Commercial Payments,14.98,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200051040,1,202012,Barclaycard - Global Commercial Payments,14.65,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200051041,1,202012,Barclaycard - Global Commercial Payments,6.96,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200051118,1,202012,Barclaycard - Global Commercial Payments,9.16,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200051119,1,202012,Barclaycard - Global Commercial Payments,9.15,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200049096,1,202012,Barclaycard - Global Commercial Payments,164.97,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049206,1,202012,Barclaycard - Global Commercial Payments,183.33,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049254,1,202012,Barclaycard - Global Commercial Payments,16.29,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049408,1,202012,Barclaycard - Global Commercial Payments,193.50,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049409,1,202012,Barclaycard - Global Commercial Payments,473.49,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049646,1,202012,Barclaycard - Global Commercial Payments,62.38,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049647,1,202012,Barclaycard - Global Commercial Payments,122.47,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049648,1,202012,Barclaycard - Global Commercial Payments,405.83,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049649,1,202012,Barclaycard - Global Commercial Payments,259.12,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049789,1,202012,Barclaycard - Global Commercial Payments,511.57,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049816,1,202012,Barclaycard - Global Commercial Payments,109.16,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050034,1,202012,Barclaycard - Global Commercial Payments,91.66,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050312,1,202012,Barclaycard - Global Commercial Payments,33.32,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050313,1,202012,Barclaycard - Global Commercial Payments,21.28,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050401,1,202012,Barclaycard - Global Commercial Payments,33.21,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050402,1,202012,Barclaycard - Global Commercial Payments,99.63,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050403,1,202012,Barclaycard - Global Commercial Payments,99.91,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050598,1,202012,Barclaycard - Global Commercial Payments,18.88,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050688,1,202012,Barclaycard - Global Commercial Payments,-14.00,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050689,1,202012,Barclaycard - Global Commercial Payments,-14.00,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050762,1,202012,Barclaycard - Global Commercial Payments,37.08,2021-03-25
Schools,Supplies and Services,"Furn, Equip & Mats",200049611,1,202012,Barclaycard - Global Commercial Payments,34.98,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050005,1,202012,Barclaycard - Global Commercial Payments,3.98,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050006,1,202012,Barclaycard - Global Commercial Payments,8.95,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050126,1,202012,Barclaycard - Global Commercial Payments,76.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050127,1,202012,Barclaycard - Global Commercial Payments,144.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050128,1,202012,Barclaycard - Global Commercial Payments,61.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050129,1,202012,Barclaycard - Global Commercial Payments,54.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050199,1,202012,Barclaycard - Global Commercial Payments,134.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050200,1,202012,Barclaycard - Global Commercial Payments,56.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200051352,1,202012,Barclaycard - Global Commercial Payments,62.90,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200048875,1,202012,Barclaycard - Global Commercial Payments,7.99,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049159,1,202012,Barclaycard - Global Commercial Payments,51.44,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049209,1,202012,Barclaycard - Global Commercial Payments,45.15,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049210,1,202012,Barclaycard - Global Commercial Payments,59.95,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049211,1,202012,Barclaycard - Global Commercial Payments,40.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049212,1,202012,Barclaycard - Global Commercial Payments,253.91,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049784,1,202012,Barclaycard - Global Commercial Payments,7.99,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050104,1,202012,Barclaycard - Global Commercial Payments,31.14,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050392,1,202012,Barclaycard - Global Commercial Payments,22.99,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050489,1,202012,Barclaycard - Global Commercial Payments,17.18,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200046212,1,202012,Barclaycard - Global Commercial Payments,12.95,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200046821,1,202012,Barclaycard - Global Commercial Payments,186.18,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200048361,1,202012,Barclaycard - Global Commercial Payments,230.79,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049482,1,202012,Barclaycard - Global Commercial Payments,47.98,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049527,1,202012,Barclaycard - Global Commercial Payments,45.61,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049570,1,202012,Barclaycard - Global Commercial Payments,15.90,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049396,1,202012,Barclaycard - Global Commercial Payments,31.03,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049397,1,202012,Barclaycard - Global Commercial Payments,10.74,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049399,1,202012,Barclaycard - Global Commercial Payments,44.04,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049518,1,202012,Barclaycard - Global Commercial Payments,21.97,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049644,1,202012,Barclaycard - Global Commercial Payments,40.81,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049936,1,202012,Barclaycard - Global Commercial Payments,67.92,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050231,1,202012,Barclaycard - Global Commercial Payments,15.90,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050233,1,202012,Barclaycard - Global Commercial Payments,27.88,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050234,1,202012,Barclaycard - Global Commercial Payments,59.88,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050308,1,202012,Barclaycard - Global Commercial Payments,50.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050580,1,202012,Barclaycard - Global Commercial Payments,12.92,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050581,1,202012,Barclaycard - Global Commercial Payments,58.76,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050582,1,202012,Barclaycard - Global Commercial Payments,34.33,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050583,1,202012,Barclaycard - Global Commercial Payments,-40.81,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050832,1,202012,Barclaycard - Global Commercial Payments,-21.97,2021-03-23
Schools,Supplies and Services,"Furn, Equip & Mats",200041069,1,202012,Barclaycard - Global Commercial Payments,7.99,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200041515,1,202012,Barclaycard - Global Commercial Payments,97.84,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050082,1,202012,Barclaycard - Global Commercial Payments,53.80,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200016815,1,202012,Barclaycard - Global Commercial Payments,42.45,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200019047,1,202012,Barclaycard - Global Commercial Payments,2.52,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200020337,1,202012,Barclaycard - Global Commercial Payments,20.50,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200023126,1,202012,Barclaycard - Global Commercial Payments,13.71,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200023226,1,202012,Barclaycard - Global Commercial Payments,6.66,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200045448,1,202012,Barclaycard - Global Commercial Payments,4.25,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046764,1,202012,Barclaycard - Global Commercial Payments,58.93,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046767,1,202012,Barclaycard - Global Commercial Payments,57.63,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200046769,1,202012,Barclaycard - Global Commercial Payments,23.98,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200047185,1,202012,Barclaycard - Global Commercial Payments,10.52,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200047249,1,202012,Barclaycard - Global Commercial Payments,14.16,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200047853,1,202012,Barclaycard - Global Commercial Payments,24.50,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200047932,1,202012,Barclaycard - Global Commercial Payments,19.98,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200048668,1,202012,Barclaycard - Global Commercial Payments,20.97,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200048965,1,202012,Barclaycard - Global Commercial Payments,10.78,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049344,1,202012,Barclaycard - Global Commercial Payments,36.82,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049477,1,202012,Barclaycard - Global Commercial Payments,14.98,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050022,1,202012,Barclaycard - Global Commercial Payments,35.42,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050225,1,202012,Barclaycard - Global Commercial Payments,30.47,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050667,1,202012,Barclaycard - Global Commercial Payments,27.50,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050669,1,202012,Barclaycard - Global Commercial Payments,5.03,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050675,1,202012,Barclaycard - Global Commercial Payments,14.75,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050744,1,202012,Barclaycard - Global Commercial Payments,4.95,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200049225,1,202012,Barclaycard - Global Commercial Payments,32.99,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049226,1,202012,Barclaycard - Global Commercial Payments,23.96,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049348,1,202012,Barclaycard - Global Commercial Payments,-6.86,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049349,1,202012,Barclaycard - Global Commercial Payments,-6.87,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049424,1,202012,Barclaycard - Global Commercial Payments,12.08,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049596,1,202012,Barclaycard - Global Commercial Payments,33.68,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049730,1,202012,Barclaycard - Global Commercial Payments,10.15,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050184,1,202012,Barclaycard - Global Commercial Payments,27.49,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050185,1,202012,Barclaycard - Global Commercial Payments,187.52,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050507,1,202012,Barclaycard - Global Commercial Payments,12.48,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050898,1,202012,Barclaycard - Global Commercial Payments,23.00,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200049293,1,202012,Barclaycard - Global Commercial Payments,116.67,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049469,1,202012,Barclaycard - Global Commercial Payments,32.58,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050931,1,202012,Barclaycard - Global Commercial Payments,10.42,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200051282,1,202012,Barclaycard - Global Commercial Payments,71.91,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200050029,1,202012,Barclaycard - Global Commercial Payments,43.24,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050108,1,202012,Barclaycard - Global Commercial Payments,27.46,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050109,1,202012,Barclaycard - Global Commercial Payments,15.28,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050399,1,202012,Barclaycard - Global Commercial Payments,25.03,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050496,1,202012,Barclaycard - Global Commercial Payments,12.48,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050593,1,202012,Barclaycard - Global Commercial Payments,21.53,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050594,1,202012,Barclaycard - Global Commercial Payments,2.04,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050595,1,202012,Barclaycard - Global Commercial Payments,35.74,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200051035,1,202012,Barclaycard - Global Commercial Payments,13.32,2021-03-23
Schools,Supplies and Services,"Furn, Equip & Mats",200050405,1,202012,Barclaycard - Global Commercial Payments,9.13,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050499,1,202012,Barclaycard - Global Commercial Payments,26.78,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050952,1,202012,Barclaycard - Global Commercial Payments,83.34,2021-03-23
Schools,Supplies and Services,"Furn, Equip & Mats",200051037,1,202012,Barclaycard - Global Commercial Payments,28.89,2021-03-23
Schools,Supplies and Services,"Furn, Equip & Mats",200051185,1,202012,Barclaycard - Global Commercial Payments,10.83,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200051249,1,202012,Barclaycard - Global Commercial Payments,21.65,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200049444,1,202012,Barclaycard - Global Commercial Payments,11.88,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049556,1,202012,Barclaycard - Global Commercial Payments,20.57,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049885,1,202012,Barclaycard - Global Commercial Payments,29.95,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200045921,1,202012,Barclaycard - Global Commercial Payments,50.29,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049436,1,202012,Barclaycard - Global Commercial Payments,69.63,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050252,1,202012,Barclaycard - Global Commercial Payments,21.60,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050612,1,202012,Barclaycard - Global Commercial Payments,5.48,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200008237,1,202012,Barclaycard - Global Commercial Payments,33.90,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200045494,1,202012,Barclaycard - Global Commercial Payments,215.91,2021-03-15
Schools,Supplies and Services,"Furn, Equip & Mats",200045982,1,202012,Barclaycard - Global Commercial Payments,40.97,2021-03-15
Schools,Supplies and Services,"Furn, Equip & Mats",200049082,1,202012,Barclaycard - Global Commercial Payments,36.20,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049457,1,202012,Barclaycard - Global Commercial Payments,6.55,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050144,1,202012,Barclaycard - Global Commercial Payments,5.49,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050145,1,202012,Barclaycard - Global Commercial Payments,17.21,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050211,1,202012,Barclaycard - Global Commercial Payments,24.99,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050280,1,202012,Barclaycard - Global Commercial Payments,58.47,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050646,1,202012,Barclaycard - Global Commercial Payments,29.99,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050808,1,202012,Barclaycard - Global Commercial Payments,16.42,2021-03-25
Schools,Supplies and Services,"Furn, Equip & Mats",200050810,1,202012,Barclaycard - Global Commercial Payments,-19.29,2021-03-25
Schools,Supplies and Services,"Furn, Equip & Mats",200050862,1,202012,Barclaycard - Global Commercial Payments,30.00,2021-03-25
Schools,Supplies and Services,"Furn, Equip & Mats",200050921,1,202012,Barclaycard - Global Commercial Payments,15.84,2021-03-25
Schools,Supplies and Services,"Furn, Equip & Mats",200050999,1,202012,Barclaycard - Global Commercial Payments,19.29,2021-03-25
Schools,Supplies and Services,"Furn, Equip & Mats",200051000,1,202012,Barclaycard - Global Commercial Payments,12.16,2021-03-25
Schools,Supplies and Services,"Furn, Equip & Mats",200048955,1,202012,Barclaycard - Global Commercial Payments,55.14,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049485,1,202012,Barclaycard - Global Commercial Payments,37.42,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049529,1,202012,Barclaycard - Global Commercial Payments,40.23,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049586,1,202012,Barclaycard - Global Commercial Payments,7.99,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049604,1,202012,Barclaycard - Global Commercial Payments,9.98,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049903,1,202012,Barclaycard - Global Commercial Payments,21.88,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050119,1,202012,Barclaycard - Global Commercial Payments,5.83,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050178,1,202012,Barclaycard - Global Commercial Payments,20.79,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050782,1,202012,Barclaycard - Global Commercial Payments,12.48,2021-03-23
Schools,Supplies and Services,"Furn, Equip & Mats",200050903,1,202012,Barclaycard - Global Commercial Payments,8.20,2021-03-23
Schools,Supplies and Services,"Furn, Equip & Mats",200051264,1,202012,Barclaycard - Global Commercial Payments,53.94,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200051265,1,202012,Barclaycard - Global Commercial Payments,16.45,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200049666,1,202012,Barclaycard - Global Commercial Payments,125.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050655,1,202012,Barclaycard - Global Commercial Payments,198.22,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200049056,1,202012,Barclaycard - Global Commercial Payments,38.78,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049097,1,202012,Barclaycard - Global Commercial Payments,285.62,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049171,1,202012,Barclaycard - Global Commercial Payments,23.98,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049172,1,202012,Barclaycard - Global Commercial Payments,54.98,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049173,1,202012,Barclaycard - Global Commercial Payments,22.49,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049217,1,202012,Barclaycard - Global Commercial Payments,22.90,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049305,1,202012,Barclaycard - Global Commercial Payments,10.97,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049523,1,202012,Barclaycard - Global Commercial Payments,104.17,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049660,1,202012,Barclaycard - Global Commercial Payments,13.16,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049716,1,202012,Barclaycard - Global Commercial Payments,28.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049894,1,202012,Barclaycard - Global Commercial Payments,38.71,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049987,1,202012,Barclaycard - Global Commercial Payments,113.65,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050497,1,202012,Barclaycard - Global Commercial Payments,95.94,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200051247,1,202012,Barclaycard - Global Commercial Payments,32.52,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200051248,1,202012,Barclaycard - Global Commercial Payments,17.98,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200049937,1,202012,Barclaycard - Global Commercial Payments,13.32,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050396,1,202012,Barclaycard - Global Commercial Payments,35.31,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050494,1,202012,Barclaycard - Global Commercial Payments,97.39,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050495,1,202012,Barclaycard - Global Commercial Payments,11.67,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050591,1,202012,Barclaycard - Global Commercial Payments,165.57,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050686,1,202012,Barclaycard - Global Commercial Payments,61.90,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050891,1,202012,Barclaycard - Global Commercial Payments,82.59,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200050950,1,202012,Barclaycard - Global Commercial Payments,79.95,2021-03-23
Schools,Supplies and Services,"Furn, Equip & Mats",200051034,1,202012,Barclaycard - Global Commercial Payments,22.18,2021-03-23
Schools,Supplies and Services,"Furn, Equip & Mats",200051054,1,202012,Barclaycard - Global Commercial Payments,11.00,2021-03-23
Schools,Supplies and Services,"Furn, Equip & Mats",200049901,1,202012,Barclaycard - Global Commercial Payments,206.15,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050116,1,202012,Barclaycard - Global Commercial Payments,16.65,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050117,1,202012,Barclaycard - Global Commercial Payments,41.24,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050177,1,202012,Barclaycard - Global Commercial Payments,17.23,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050424,1,202012,Barclaycard - Global Commercial Payments,36.87,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200051332,1,202012,Barclaycard - Global Commercial Payments,37.00,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200051334,1,202012,Barclaycard - Global Commercial Payments,12.45,2021-03-29
Schools,Supplies and Services,"Furn, Equip & Mats",200044812,1,202012,Barclaycard - Global Commercial Payments,137.69,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200045219,1,202012,Barclaycard - Global Commercial Payments,86.75,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200045511,1,202012,Barclaycard - Global Commercial Payments,94.47,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200045612,1,202012,Barclaycard - Global Commercial Payments,39.48,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200045749,1,202012,Barclaycard - Global Commercial Payments,22.39,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200045899,1,202012,Barclaycard - Global Commercial Payments,104.69,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046121,1,202012,Barclaycard - Global Commercial Payments,41.60,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046122,1,202012,Barclaycard - Global Commercial Payments,7.99,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046198,1,202012,Barclaycard - Global Commercial Payments,16.48,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046322,1,202012,Barclaycard - Global Commercial Payments,0.99,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046323,1,202012,Barclaycard - Global Commercial Payments,168.85,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046324,1,202012,Barclaycard - Global Commercial Payments,60.44,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046530,1,202012,Barclaycard - Global Commercial Payments,7.99,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046616,1,202012,Barclaycard - Global Commercial Payments,28.55,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046672,1,202012,Barclaycard - Global Commercial Payments,7.89,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200046804,1,202012,Barclaycard - Global Commercial Payments,5.93,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200047091,1,202012,Barclaycard - Global Commercial Payments,2.49,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049157,1,202012,Barclaycard - Global Commercial Payments,21.56,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049158,1,202012,Barclaycard - Global Commercial Payments,32.46,2021-03-07
Schools,Supplies and Services,"Furn, Equip & Mats",200049774,1,202012,Barclaycard - Global Commercial Payments,41.63,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050574,1,202012,Barclaycard - Global Commercial Payments,36.96,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050575,1,202012,Barclaycard - Global Commercial Payments,33.32,2021-03-18
Schools,Supplies and Services,"Furn, Equip & Mats",200050572,1,202012,Barclaycard - Global Commercial Payments,20.00,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050894,1,202012,Barclaycard - Global Commercial Payments,175.00,2021-03-25
Schools,Supplies and Services,"Furn, Equip & Mats",200050053,1,202012,Barclaycard - Global Commercial Payments,49.96,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050134,1,202012,Barclaycard - Global Commercial Payments,63.32,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200050135,1,202012,Barclaycard - Global Commercial Payments,163.77,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049470,1,202012,Barclaycard - Global Commercial Payments,7.72,2021-03-16
Schools,Supplies and Services,"Furn, Equip & Mats",200049630,1,202012,Barclaycard - Global Commercial Payments,9.93,2021-03-16
