Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1036,201903,ROSEWOOD HR SERVICES LTD,2387.04,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1038,201903,ROSEWOOD HR SERVICES LTD,594.90,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1039,201903,ROSEWOOD HR SERVICES LTD,2430.20,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1041,201903,ROSEWOOD HR SERVICES LTD,4298.50,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1044,201903,ROSEWOOD HR SERVICES LTD,3359.98,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1045,201903,ROSEWOOD HR SERVICES LTD,675.04,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1057,201903,EMBRACE  GROUP,874.98,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1059,201903,EMBRACE  GROUP,1591.22,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1060,201903,EMBRACE  GROUP,927.20,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1061,201903,EMBRACE  GROUP,749.60,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1073,201903,WEYBOURNE CARE HOME,899.74,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,262,201903,ST CUTHBERTS HOUSE LTD,2308.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,263,201903,ST CUTHBERTS HOUSE LTD,2308.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,264,201903,ST CUTHBERTS HOUSE LTD,2308.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,836,201903,ST CUTHBERTS HOUSE LTD,594.90,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,840,201903,ST CUTHBERTS HOUSE LTD,588.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,842,201903,ST CUTHBERTS HOUSE LTD,598.74,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,11,201903,PRIMROSE HOUSE LTD,1680.14,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,36,201903,SPRINGFIELD HOUSE - MCARDLE CARE,1116.15,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,89,201903,ATLAS CARE HOMES LTD,2476.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,124,201903,EMBRACE  GROUP,2047.43,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,125,201903,EMBRACE  GROUP,1695.43,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,175,201903,ROSEWOOD HR SERVICES LTD,3448.71,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,186,201903,WARDLEY GATE CARE CENTRE,2404.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,187,201903,WARDLEY GATE CARE CENTRE,4979.71,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,198,201903,WELLBURN CARE HOMES LTD,332.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,207,201903,WELLBURN CARE HOMES LTD,7278.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,220,201903,WELLBURN CARE HOMES LTD,1078.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,226,201903,WELLBURN CARE HOMES LTD,2391.43,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,234,201903,SOLEHAWK LTD,2476.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,277,201903,AKARI CARE LIMITED,2336.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,278,201903,AKARI CARE LIMITED,2044.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,288,201903,AKARI CARE LIMITED,2044.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,309,201903,BARCHESTER HEALTHCARE,3066.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,310,201903,BARCHESTER HEALTHCARE,5364.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,351,201903,GAINFORD CARE HOMES LTD,10346.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,359,201903,AKARI CARE LIMITED,2104.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,381,201903,THE MANOR HOUSE,2476.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,405,201903,HAWKSBURY HOUSE LIMITED,601.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,406,201903,HAWKSBURY HOUSE LIMITED,2404.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,407,201903,HAWKSBURY HOUSE LIMITED,2404.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,459,201903,FELLINGATE CARE CENTRE LTD,5924.71,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,465,201903,FELLINGATE CARE CENTRE LTD,2476.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,147044669,1,201903,L S CARE LIMITED,4570.50,2019-06-13
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,528,201903,PATHWAYS CARE GROUP,51945.71,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,566,201903,ST MARY'S CONVENT,2370.98,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,632,201903,WELLBURN CARE HOMES LTD,1418.57,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,645,201903,GAINFORD CARE HOMES LTD,2028.56,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,671,201903,ST MARY'S CONVENT,2355.24,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,715,201903,WELLBURN CARE HOMES LTD,629.23,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,720,201903,WELLBURN CARE HOMES LTD,234.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,725,201903,WELLBURN CARE HOMES LTD,65.14,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,787,201903,THE MANOR HOUSE,468.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,864,201903,BARCHESTER HEALTHCARE,1190.57,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,865,201903,BARCHESTER HEALTHCARE,702.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,886,201903,FELLINGATE CARE CENTRE LTD,1316.15,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,888,201903,FELLINGATE CARE CENTRE LTD,553.42,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,912,201903,SPRINGFIELD HOUSE - MCARDLE CARE,217.28,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,930,201903,ATLAS CARE HOMES LTD,468.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,932,201903,PRIMROSE HOUSE LTD,317.57,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,940,201903,WARDLEY GATE CARE CENTRE,714.62,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,941,201903,WARDLEY GATE CARE CENTRE,4208.72,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,953,201903,HAWKSBURY HOUSE LIMITED,5928.43,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,955,201903,HAWKSBURY HOUSE LIMITED,468.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,961,201903,AKARI CARE LIMITED,468.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,968,201903,AKARI CARE LIMITED,468.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,969,201903,AKARI CARE LIMITED,54.90,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,972,201903,AKARI CARE LIMITED,534.86,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,982,201903,HAWKSBURY HOUSE LIMITED,117.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1000,201903,SOLEHAWK LTD,1864.53,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1047,201903,ROSEWOOD HR SERVICES LTD,651.86,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1062,201903,EMBRACE  GROUP,468.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1065,201903,EMBRACE  GROUP,411.60,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,5,201903,CARE UK LTD,2325.14,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,9,201903,PRIMROSE HOUSE LTD,16814.57,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,10,201903,PRIMROSE HOUSE LTD,1288.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,73,201903,ATLAS CARE HOMES LTD,1472.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,78,201903,COVENT HOUSE,4232.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,91,201903,CARE UK LTD,2372.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,96,201903,CARE UK LTD,13495.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,126,201903,EMBRACE  GROUP,1468.43,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,167,201903,ROSEWOOD HR SERVICES LTD,2576.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,172,201903,ROSEWOOD HR SERVICES LTD,2576.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,185,201903,WARDLEY GATE CARE CENTRE,9926.57,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,282,201903,AKARI CARE LIMITED,4208.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,289,201903,AKARI CARE LIMITED,2104.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,301,201903,AKARI CARE LIMITED,2033.14,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,302,201903,AKARI CARE LIMITED,2372.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,345,201903,GAINFORD CARE HOMES LTD,2626.14,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,352,201903,GAINFORD CARE HOMES LTD,3558.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,354,201903,GAINFORD CARE HOMES LTD,477.43,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,358,201903,AKARI CARE LIMITED,4328.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,417,201903,HAWKSBURY HOUSE LIMITED,2504.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,462,201903,GAINFORD CARE HOMES LTD,5272.14,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,479,201903,FELLINGATE CARE CENTRE LTD,2760.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,482,201903,FELLINGATE CARE CENTRE LTD,2576.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,649,201903,GAINFORD CARE HOMES LTD,7925.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,650,201903,GAINFORD CARE HOMES LTD,296.14,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,714,201903,AKARI CARE LIMITED,401.14,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,716,201903,AKARI CARE LIMITED,2546.86,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,729,201903,WELLBURN CARE HOMES LTD,603.42,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,748,201903,ROSEWOOD HR SERVICES LTD,468.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,754,201903,COVENT HOUSE,768.86,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,796,201903,CARE UK LTD,4840.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,797,201903,CARE UK LTD,434.57,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,820,201903,CARE UK LTD,3164.11,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,822,201903,CARE UK LTD,468.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,882,201903,FELLINGATE CARE CENTRE LTD,501.43,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,885,201903,FELLINGATE CARE CENTRE LTD,468.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,891,201903,ADDISON COURT T/A DAV HOMES LTD,535.36,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,928,201903,PRIMROSE HOUSE LTD,17074.56,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,929,201903,ATLAS CARE HOMES LTD,200.63,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,938,201903,WARDLEY GATE CARE CENTRE,1843.29,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,958,201903,AKARI CARE LIMITED,535.76,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,960,201903,AKARI CARE LIMITED,1191.48,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,964,201903,AKARI CARE LIMITED,609.44,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,967,201903,AKARI CARE LIMITED,759.80,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,981,201903,HAWKSBURY HOUSE LIMITED,468.00,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1004,201903,SOLEHAWK LTD,725.78,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1053,201903,ROSEWOOD HR SERVICES LTD,631.36,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1066,201903,EMBRACE  GROUP,317.57,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,1075,201903,GAINFORD CARE HOMES LTD,97.71,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,25,201903,THE OAKS,4944.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,347,201903,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,3188.00,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,516,201903,PERCY HEDLEY CENTRE,6231.56,2019-06-12
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60020311,517,201903,PERCY HEDLEY CENTRE,1663.64,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,675,201903,THE OAKS,1189.80,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,740,201903,PERCY HEDLEY CENTRE,594.90,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,743,201903,PERCY HEDLEY CENTRE,1189.80,2019-06-12
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",60020311,831,201903,POTENSIAL LIMITED C/O GREENCROFT & PARKSIDE LODGE,264.42,2019-06-12
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,80,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,497,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,657,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,789,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1008,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1335,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1381,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1387,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1390,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1395,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1397,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1453,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1506,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1509,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1513,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1521,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,2237,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,2337,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,2383,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,2385,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",147044592,1,201903,CARE QUALITY COMMISSION,1250.00,2019-06-14
"Care, Wellbeing & Learning",Income: Fees and Charges,"Charges, Fees & Income",41252916,1,201903,REDACTED - Personal Information,8303.76,2019-06-12
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,271,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,297,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,299,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,300,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,304,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,404,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,406,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,407,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,410,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,411,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,412,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,413,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,414,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,420,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,424,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,433,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,722,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,724,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,751,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,777,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,779,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,780,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,786,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1277,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1281,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1393,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1984,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1987,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,2020,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,948,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,999,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1379,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1380,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,1383,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,2310,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,2336,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,2431,201903,O2 (UK) LTD,4.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,70,201903,O2 (UK) LTD,17.50,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,72,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,113,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,116,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,119,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,120,201903,O2 (UK) LTD,18.33,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,125,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,128,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,132,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,133,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,135,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,138,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,141,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,142,201903,O2 (UK) LTD,10.00,2019-06-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600029,144,201903,O2 (UK) LTD,10.00,2019-06-20
