Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,692.64,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,568.48,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,692.64,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,823.68,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,924.44,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,634.92,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,634.92,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,529.23,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1047.28,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,823.68,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,549.1,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,692.64,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,565.11,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,556.14,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,664.89,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,709.82,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,664.89,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,529.23,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,552.24,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,683.28,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,735.35,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,529.23,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,866.02,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,506.22,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,506.22,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,552.24,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,529.23,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,683.28,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,DE-POEL,0,552.24,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3087500,1737.45,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3088155,2386.8,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3088155,2386.8,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3087500,1447.88,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,ELLIOTT GROUP LIMITED,3089055,889,Equipment
2017-01,Neighbourhood Services & Resources,Building Services,ESH CONSTRUCTION LIMITED,3090489,3960.9,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,GOLDSHIELD ELECTRONIC SECURITY LTD,3072039,3390,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,761.35,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1235.39,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3089842,659.73,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3088653,623,Materials
2017-01,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3088653,623,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JACK TIGHE DECORATING LTD,3083077,7000,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,JCB FINANCE (LEASING LTD),0,2525,Leasing Charges
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3090384,753.79,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3087194,669.46,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3090107,3098.88,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3086507,753.79,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3090483,784.4,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3087194,705.46,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3086617,2350,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3086617,2350,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3087194,669.46,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3086617,2350,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3089116,1015.2,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3087194,811.15,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3087194,997.15,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3088596,710.1,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3088964,979.2,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,945.9,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3090066,2350,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3089740,3098.88,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3086985,2350,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,750,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3090387,1483.92,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,687.86,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3087194,1447.54,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3087194,1397.33,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3088711,673.04,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3086701,796.22,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3090067,2550,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,1534.4,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3087983,899.08,Materials
2017-01,Neighbourhood Services & Resources,Building Services,JOHN N DUNN GROUP LTD,3082821,23519.43,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,JOHN N DUNN GROUP LTD,3085703,2459,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,JOHN N DUNN GROUP LTD,3085703,1754,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,K HEWITT & CO LTD,3076812,29255.27,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,K HEWITT & CO LTD,3089722,2438,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3080312,13681.62,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3079119,1033.92,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3089803,1693.53,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3090112,1520,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3089272,846.76,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3089759,846.77,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,LAMINATE PRODUCTS DIRECT LTD,3089884,1999.6,Materials
2017-01,Neighbourhood Services & Resources,Building Services,LAMINATE PRODUCTS DIRECT LTD,3089884,1999.6,Materials
2017-01,Neighbourhood Services & Resources,Building Services,LAMINATE PRODUCTS DIRECT LTD,3090715,948,Materials
2017-01,Neighbourhood Services & Resources,Building Services,LAMINATE PRODUCTS DIRECT LTD,3089884,761.1,Materials
2017-01,Neighbourhood Services & Resources,Building Services,LAMINATE PRODUCTS DIRECT LTD,3089884,1999.6,Materials
2017-01,Neighbourhood Services & Resources,Building Services,LYNX PRECAST LTD,3085669,7239.37,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,LYNX PRECAST LTD,3083627,9839.21,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,3084656,1708.55,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,3076813,18949.33,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,3082731,12316.81,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081882,671.02,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088838,528.2,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,580.78,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,580.78,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081883,572.57,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3089760,667.1,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,580.73,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3087820,514.16,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,518.44,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,521.23,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081928,715.33,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081913,645.26,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3085106,509.76,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081871,518.51,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081906,503.62,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081927,502.12,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081932,548.7,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088720,577.99,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3088840,516.59,Materials
2017-01,Neighbourhood Services & Resources,Building Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3084750,1717.78,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,NORTHERN GAS NETWORKS,3081824,5904.51,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,NORTHERN POWERGRID LIMITED,3091194,641,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,S & I STRUCTURES,3076817,4000,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,STEELCRAFT LTD,3082831,5223.45,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,STONEGRAVE AGGREGATES LTD,3088174,1308.29,Premises Related Hire Charges
2017-01,Neighbourhood Services & Resources,Building Services,STONEGRAVE AGGREGATES LTD,3089199,638.4,Premises Related Hire Charges
2017-01,Neighbourhood Services & Resources,Building Services,STONEGRAVE AGGREGATES LTD,3086940,662.65,Premises Related Hire Charges
2017-01,Neighbourhood Services & Resources,Building Services,STONEGRAVE AGGREGATES LTD,3089199,1401.99,Premises Related Hire Charges
2017-01,Neighbourhood Services & Resources,Building Services,TODDS HIGHWAY MAINTENANCE LTD,3086394,500,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,TODDS HIGHWAY MAINTENANCE LTD,3077515,650,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Building Services,TRIPLE POINT LEASE PARTNERS,3082076,43927.6,Leasing Charges
2017-01,Neighbourhood Services & Resources,Building Services,WERNICK HIRE LTD,3086124,575.71,Equipment
2017-01,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.5,Materials
2017-01,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1370,Materials
2017-01,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3090679,4808,Materials
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,B & Q PLC,3091202,771.45,Responsive-Empty Hse Redecor
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3088004,1569,Responsive Repairs (General)
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,BISHOP AUCKLAND GLAZING CO LTD,3090045,538,Responsive Repairs (General)
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,BISHOP AUCKLAND GLAZING CO LTD,3089513,538,Responsive Repairs (General)
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,729.11,Gas
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1430.75,Gas
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1394.59,Gas
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,580.74,Gas
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,754.98,Gas
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1366.39,Gas
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1746.36,Gas
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1672.99,Gas
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,DE-POEL,0,584.97,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,DE-POEL,0,595.82,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,DE-POEL,0,594.3,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,DE-POEL,0,584.97,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,DE-POEL,0,595.4,Agency Staff Costs - Non Teaching
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,EASBY FLOORING LTD,3090655,597.4,Responsive Repairs (General)
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,EASBY FLOORING LTD,3090046,637.82,Responsive Repairs (General)
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,EXPERIAN LTD,3090757,613,Ict Software Support & Maintenance
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3089028,1250,Repairs - Door Entry System
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD ELECTRONIC SECURITY LTD,3090292,693,Equipment R&M
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,HANOVER HOUSING ASSOCIATION,0,42800.82,Other Supplies & Services
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,INNERGLASS LTD,3090759,644.92,Materials
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,JDP CONTRACTING SERVICES LIMITED,3090665,1872.54,Responsive Repairs (General)
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3090254,42939.71,Direct Charges - Contractors
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,MR JAMIE ANDERSON,0,800,Consultancy Fees
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,2152.29,Water Charges
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,1210.85,Water Charges
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,1143.06,Water Charges
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1420.1,Electricity
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,802.64,Electricity
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1889.93,Electricity
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,691.23,Electricity
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1043.32,Electricity
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070,Electricity
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,ORBIS PROTECT LTD,3091246,2230.25,Responsive-Empty Hse Security
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,ORBIS PROTECT LTD,3091246,600.98,Responsive-Empty Hse Security
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3089152,1061.83,Responsive Repairs (General)
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3090057,822.09,Responsive Repairs (General)
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3090057,734.32,Responsive Repairs (General)
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,SEYMOUR (CIVIL ENGINEERING CONTRACTORS),3090057,873.16,Responsive Repairs (General)
2017-01,Neighbourhood Services & Resources,Housing Revenue Account,WINDOW WISE,3087070,630,Responsive Repairs (General)
2017-01,Chief Executive,Chief Executive,BONNIE DAVIES,3084964,1600,Artist Payments
2017-01,Chief Executive,Chief Executive,CIPFA,3090867,7560,Professional Fees & Consultancy
2017-01,Chief Executive,Chief Executive,NEWSQUEST MEDIA GROUP,3089525,506.43,Advertising
2017-01,Chief Executive,Chief Executive,NPOWER NORTHERN FINANCE,0,768.45,Electricity
2017-01,Chief Executive,Chief Executive,PETRA LLOYD,3084966,1440,Artist Payments
2017-01,Chief Executive,Chief Executive,RACHEL PROUDLOCK,3084969,567,Artist Payments
2017-01,Chief Executive,Chief Executive,SWIFT ADVERTISING NE LTD,3091481,3300,Marketing & Advertising
2017-01,Chief Executive,Chief Executive,WATERSTONS,3091486,595,Ict Software Support & Maintenance
2017-01,People,Public Health,CLIFTON COURT MEDICAL PRACTICE,3068892,500,Private Contractors
2017-01,People,Public Health,DE-POEL,0,2088.24,Agency Staff Costs - Non Teaching
2017-01,People,Public Health,DE-POEL,0,2094.48,Agency Staff Costs - Non Teaching
2017-01,People,Public Health,DE-POEL,0,2618.1,Agency Staff Costs - Non Teaching
2017-01,People,Public Health,DE-POEL,0,1101.7,Agency Staff Costs - Non Teaching
2017-01,People,Public Health,DE-POEL,0,2618.1,Agency Staff Costs - Non Teaching
2017-01,People,Public Health,DE-POEL,0,661.02,Agency Staff Costs - Non Teaching
2017-01,People,Public Health,DE-POEL,0,661.02,Agency Staff Costs - Non Teaching
2017-01,People,Public Health,DR CARTER AND PARTNERS,3082417,1925,Other Health Bodies
2017-01,People,Public Health,DR S STONE,3068925,520,Private Contractors
2017-01,People,Public Health,"DRS MARSHALL, HOLMES & PEART",3082427,1435,Other Health Bodies
2017-01,People,Public Health,"DRS. MCILHINNEY, RUSS & MATHIESON",3082437,2765,Other Health Bodies
2017-01,People,Public Health,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,3086164,228460,Other Health Bodies
2017-01,People,Public Health,LLOYDS PHARMACY,0,1506.93,Private Contractors
2017-01,People,Public Health,NECA SERVICES LTD,3080966,100781.25,Private Contractors
2017-01,People,Public Health,NHS BUSINESS SERVICES AUTHORITY,3091163,25085.72,Other Health Bodies
2017-01,People,Public Health,NHS DARLINGTON CCG,3091164,22838.26,Other Health Bodies
2017-01,People,Public Health,PRIMARY HEALTHCARE DARLINGTON LIMITED,3086170,24166.67,Other Health Bodies
2017-01,People,Public Health,ROCKCLIFFE COURT SURGERY,3082435,2100,Other Health Bodies
2017-01,People,Public Health,ROWLANDS PHARMACY,0,921.62,Private Contractors
2017-01,People,Public Health,ROWLANDS PHARMACY,0,750.08,Private Contractors
2017-01,People,Public Health,TRACEY SHARP,3091242,3000,Other Health Bodies
2017-01,People,Public Health,VIRGIN CARE STOCKTON LLP,3091694,917,Other Health Bodies
2017-01,People,Public Health,VIRGIN CARE STOCKTON LLP,3091692,1226,Other Health Bodies
2017-01,People,Public Health,VIRGIN CARE STOCKTON LLP,3091693,1151,Other Health Bodies
2017-01,People,Public Health,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3091726,503,Other Health Bodies
2017-01,People,Public Health,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,3091727,607,Other Health Bodies
2017-01,People,AD - Commissioning,700 CLUB,0,17176.15,Private Contractors
2017-01,People,AD - Commissioning,CARERS FEDERATION LIMITED,3086920,809.07,Other Supplies & Services
2017-01,People,AD - Commissioning,CITIZENS ADVICE BUREAU,3087727,8333.34,Grants
2017-01,People,AD - Commissioning,CITIZENS ADVICE BUREAU,3087728,12090.42,Grants
2017-01,People,AD - Commissioning,CREATIVE SUPPORT LIMITED,0,7750.77,Private Contractors
2017-01,People,AD - Commissioning,CREATIVE TRAINING SOLUTIONS,3091203,2450,Employee Training Course Costs
2017-01,People,AD - Commissioning,CREATIVE TRAINING SOLUTIONS,3091204,2100,Employee Training Course Costs
2017-01,People,AD - Commissioning,DARLINGTON YMCA FOYER,0,19480.69,Private Contractors
2017-01,People,AD - Commissioning,DISC,0,19367.62,Private Contractors
2017-01,People,AD - Commissioning,DISC,0,19367.62,Private Contractors
2017-01,People,AD - Commissioning,DO THE WRITE THING,3089427,970,Employee Training Course Costs
2017-01,People,AD - Commissioning,DO THE WRITE THING,3089427,970,Employee Training Course Costs
2017-01,People,AD - Commissioning,DURHAM COUNTY COUNCIL,0,16250,Voluntary Associations
2017-01,People,AD - Commissioning,HEALTHWATCH DARLINGTON,3082900,10974.75,Grants
2017-01,People,AD - Commissioning,INTERFACE ENTERPRISES LTD,3090817,2685,Employee Training Course Costs
2017-01,People,AD - Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2581.15,Private Contractors
2017-01,People,AD - Commissioning,MAIN,3091207,2400,Employee Training Course Costs
2017-01,People,AD - Commissioning,MINDFUL THERAPIES,3089761,5000,Marketing & Advertising
2017-01,People,AD - Commissioning,NEPRO LIMITED,3084550,70724.9,Course Purchase
2017-01,People,AD - Commissioning,NEWCASTLE CITY COUNCIL,3091070,6839.95,Community Care Support
2017-01,People,AD - Commissioning,TRACEY HILL TRAINING & CONSULTANCY LTD,3089305,1097.35,Employee Training Course Costs
2017-01,People,AD - Commissioning,TRACEY HILL TRAINING & CONSULTANCY LTD,3089305,2101.05,Employee Training Course Costs
2017-01,People,Adult Social Care,BUTTERWICK LIMITED,0,740,Respite
2017-01,People,Adult Social Care,BUTTERWICK LIMITED,0,1110,Respite
2017-01,People,Adult Social Care,BUTTERWICK LIMITED,0,740,Respite
2017-01,People,Adult Social Care,BUTTERWICK LIMITED,0,740,Respite
2017-01,People,Adult Social Care,BUTTERWICK LIMITED,0,1110,Respite
2017-01,People,Adult Social Care,CARE-ABILITY,3089360,1158,Occupational Therapy Equipment
2017-01,People,Adult Social Care,CARE-ABILITY,3090375,1248,Occupational Therapy Equipment
2017-01,People,Adult Social Care,DARLINGTON MIND,3083661,5838,Services For Carers
2017-01,People,Adult Social Care,DE-POEL,0,781.76,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,587.79,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1147.74,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1059.03,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1424.63,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1120.71,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,997.78,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1218.41,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,547.8,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1147.74,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1056.14,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,502.56,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,618,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1218.4,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,891.84,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,668.88,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,668.88,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1039.68,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1147.74,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1405.63,Agency Staff Costs - Non Teaching
2017-01,People,Adult Social Care,DE-POEL,0,1162.43,Agency Staff Costs - Non Teaching
