Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2016-08,Neighbourhood Services & Resources,Community Services,STOBBS WHOLESALERS,0,611.44,Catering Provisions
2016-08,Neighbourhood Services & Resources,Community Services,STOBBS WHOLESALERS,0,522.46,Catering Provisions
2016-08,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3084599,239750.04,Waste Management
2016-08,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3084599,7039.2,Waste Management
2016-08,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3084599,7114.55,Waste Management
2016-08,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3084599,250992.77,Waste Management
2016-08,Neighbourhood Services & Resources,Community Services,TAG TEAMWEAR LIMITED,3084677,804.15,Purchase Of Clothing
2016-08,Neighbourhood Services & Resources,Community Services,TECALEMIT GARAGE EQUIPMENT CO LTD,0,610.8,Materials
2016-08,Neighbourhood Services & Resources,Community Services,TECTONICS UK,3083254,1705.24,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,TEES SPORT,3084854,1525,Equipment
2016-08,Neighbourhood Services & Resources,Community Services,THE BREAD & BUTTER THEATRE COMPANY,0,650,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,THE PHOENIX PARTNERSHIP,3085678,904,Equipment R&M
2016-08,Neighbourhood Services & Resources,Community Services,THE PHOENIX PARTNERSHIP,3085499,1795,Equipment R&M
2016-08,Neighbourhood Services & Resources,Community Services,TRAPEZE,3082029,6156.08,Ict Software Support & Maintenance
2016-08,Neighbourhood Services & Resources,Community Services,UK TIMERS,0,3651.4,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,Community Services,WHITEHOUSE FUNERAL SERVICE LTD,3085039,750.84,Contract Funerals
2016-08,Neighbourhood Services & Resources,Community Services,WOODS HYDRAULIC SERVICE LTD T/A PIRTEK CLEVELAND,0,594.99,Materials
2016-08,Neighbourhood Services & Resources,Legal & Procurement,ALPHA BIO LABS,3085684,720,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Legal & Procurement,ALPHA BIO LABS,3085166,505,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Legal & Procurement,ANNABEL BEATTIE,3085683,500,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Legal & Procurement,DADCHECK.COM,3086072,553.21,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Legal & Procurement,DEBBIE GASKIN,3086163,564.62,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,0,1150,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,3085180,1000,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Legal & Procurement,KATE DODDS,3086073,600,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Legal & Procurement,MISS COLLETTE PRICE,3086080,600,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Legal & Procurement,MISS FIONA MCREDDIE,3085179,525,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,Legal & Procurement,MR STEPHEN AINSLEY,3086225,550,Professional Fees & Consultancy
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ADARE LIMITED,3085040,1567.65,Printing
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ADARE LIMITED,3085040,12476.51,Printing
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ADARE LIMITED,3085040,2800.05,Printing
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ADARE LIMITED,3085040,2705.99,Printing
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,3078848,855.6,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,0,562.65,Ict Software Support & Maintenance
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,0,855.6,Other Supplies & Services
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",Q MATIC UK LTD,3083953,618.9,Ict Consumables
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1088.06,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1399.04,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1028.8,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1024.37,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,2722.74,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,2425.41,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1952.03,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1289.4,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,986.96,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1507.44,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1053.31,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1021.16,Postages
2016-08,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1104.07,Postages
2016-08,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,752.16,Postages
2016-08,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,752.16,Postages
2016-08,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2753.2,Postages
2016-08,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2753.2,Postages
2016-08,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1020.46,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,852.5,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1041.15,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1017.5,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,827.4,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,983.13,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,880,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Housing General Fund,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3084511,1200,Furniture
2016-08,Neighbourhood Services & Resources,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LTD,3085875,1611.23,Ict Hardware Support & Maintenance
2016-08,Neighbourhood Services & Resources,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LTD,3085759,950,Ict Hardware Support & Maintenance
2016-08,Neighbourhood Services & Resources,Housing General Fund,PARALOGIC NETWORKS LTD,3085852,672,Ict Hardware Support & Maintenance
2016-08,Neighbourhood Services & Resources,Housing General Fund,WILKIN CHAPMAN LLP,0,500,Employee Training Course Costs
2016-08,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3076805,3825.75,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3083809,2495.01,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1075.25,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1075.25,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3084773,1003,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3084773,1003,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3084773,1003,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ARNET LTD,3083375,560,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ARNET LTD,3083375,740,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ARNET LTD,3083375,550,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,2840,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,2840,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,2840,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,1920,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,1920,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,ARNET LTD,3084112,825,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,BARCLAY ROOFING LTD,3082611,1280,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,BARCLAY ROOFING LTD,3085567,8821.75,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,BEAVER84,3083675,1345,Materials
2016-08,Neighbourhood Services & Resources,Building Services,BEAVER84,3083675,3095,Materials
2016-08,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,11959.74,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,18036.41,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,14843.15,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3082313,18150.57,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3082313,18921.9,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,22394.87,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,CARE-ABILITY,3083088,1741.6,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,COLOUR BOX,3083127,6948,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083379,1193.49,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083382,1175.98,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083386,1191.87,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081205,1873.74,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079814,1342.23,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081108,1805.13,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081135,1647.45,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081147,1837.48,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079818,1342.23,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083157,533.3,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083161,629.71,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083154,548.33,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3084923,1160.2,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079966,1240.18,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083153,602.04,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083163,571.92,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083394,584.6,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079965,1679.7,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083390,635.66,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083172,524.77,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083162,585.64,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081158,1763.69,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3084924,1695.38,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083186,556.61,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3084922,1708.99,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081096,1722.79,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083167,641.63,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083169,710.44,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081088,1374.16,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083391,754.23,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083092,563.19,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083404,524.32,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083392,524.32,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083383,524.32,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083393,524.32,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083388,524.32,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3083384,524.32,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081011,1313.77,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079976,1284.26,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081009,1185.2,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079971,1350.35,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081051,1045.67,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081016,1332.85,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080999,1171.19,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079955,1345.63,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081018,1182.77,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081022,1136.07,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081005,1513.95,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079968,1282.5,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079973,1299.64,Materials
2016-08,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3084949,1058.54,Materials
2016-08,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3083620,12285,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3082034,1300,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3085569,1200,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3083620,10680,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3084249,510,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1062.6,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,594.75,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,641.95,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,887.04,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,538.67,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,820.17,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1062.6,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,594.75,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,685.33,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,887.04,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,525.69,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,818.07,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,564.25,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1062.6,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,594.75,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,815.45,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,887.04,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,564.25,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,818.07,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,641.95,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1062.6,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,704.79,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,594.75,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,876.96,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,532.18,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,820.17,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DE-POEL,0,569.4,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,DOORTECHNIK LTD,3086413,2446.93,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3083100,530.27,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3084925,1640.92,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3080014,1055.8,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3079642,572.32,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3079572,6633.53,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3084990,675.8,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,FAB-TECH ENGINEERING (UK) LTD,3083262,6786,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1034.28,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,905,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1206.67,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1249.76,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1292.85,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1206.66,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,976.82,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1264.12,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1264.12,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1235.39,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1264.12,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1264.12,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1264.12,Agency Staff Costs - Non Teaching
2016-08,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3082444,763.78,Materials
2016-08,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3082445,761.25,Materials
2016-08,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3081856,585.41,Materials
2016-08,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3081856,1182.53,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JCB FINANCE (LEASING LTD),0,1654.28,Leasing Charges
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3083761,546,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3084592,960.59,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,1041.8,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,1630.08,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,1326.1,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081819,1880,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078121,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3085599,652.8,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081819,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078121,2115,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081819,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078121,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081819,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3085105,1160.6,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3084365,577.82,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078121,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3084365,622.27,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081819,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082774,829.7,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078121,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082773,622.27,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082773,622.27,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082980,1385,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082980,787.5,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082773,622.27,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082770,828.67,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082980,555,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3083464,622.44,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3079988,636.75,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078788,3456,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3084208,650,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078121,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081819,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3084492,1260,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3083762,829.7,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078788,3456,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081819,2350,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JOSEPH PARR (MIDDLESBROUGH) LTD,3080530,1040.4,Materials
2016-08,Neighbourhood Services & Resources,Building Services,JOSEPH PARR (MIDDLESBROUGH) LTD,3080817,2080.52,Materials
2016-08,Neighbourhood Services & Resources,Building Services,K HEWITT & CO LTD,3084623,12203.76,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3083816,784.16,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3080312,31439.46,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3080312,27849.6,Direct Charges - Contractors
2016-08,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3084740,1500,Building Repairs And Maintenance
2016-08,Neighbourhood Services & Resources,Building Services,LYNX PRECAST LTD,3078330,8958,Direct Charges - Contractors
