Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2016-07,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084326,683.41,Materials
2016-07,Economic Growth,Transport & Capital Projects,TARMAC LTD,3084201,1401.73,Materials
2016-07,Economic Growth,Transport & Capital Projects,TARMAC LTD,3077406,632.81,Materials
2016-07,Economic Growth,Transport & Capital Projects,TARMAC LTD,3078902,1194.83,Materials
2016-07,Economic Growth,Transport & Capital Projects,TARMAC LTD,3083741,674.56,Materials
2016-07,Economic Growth,Transport & Capital Projects,TEES VALLEY COMBINED AUTHORITY,3081546,239040,Concessionary Fares
2016-07,Economic Growth,Transport & Capital Projects,TODDS HIGHWAY MAINTENANCE LTD,3081941,1850,Direct Charges - Contractors
2016-07,Economic Growth,Transport & Capital Projects,TODDS HIGHWAY MAINTENANCE LTD,3081941,1600,Direct Charges - Contractors
2016-07,Economic Growth,Transport & Capital Projects,TODDS HIGHWAY MAINTENANCE LTD,3081941,6600,Direct Charges - Contractors
2016-07,Economic Growth,Transport & Capital Projects,TODDS HIGHWAY MAINTENANCE LTD,3081941,5880,Direct Charges - Contractors
2016-07,Economic Growth,Transport & Capital Projects,TODDS HIGHWAY MAINTENANCE LTD,3081942,520,Materials
2016-07,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3081945,1136.79,Materials
2016-07,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3081945,601.29,Materials
2016-07,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3081945,611.74,Materials
2016-07,Economic Growth,Transport & Capital Projects,TYNEDALE ROADSTONE LIMITED,3081945,1064.8,Materials
2016-07,Economic Growth,Transport & Capital Projects,WM MORRISON (D'TON) ENTERPRISE TRUST,3082189,596,Rent Of Facilities
2016-07,Economic Growth,Transport & Capital Projects,WM SMITH & SONS (BARNARD CASTLE) LTD,3080155,802.66,Materials
2016-07,Economic Growth,Transport & Capital Projects,WM SMITH & SONS (BARNARD CASTLE) LTD,3083489,1236.12,Materials
2016-07,Economic Growth,Transport & Capital Projects,XP SOLUTIONS,3084103,9660,Ict Software Purchase
2016-07,Economic Growth,Transport & Capital Projects,YOTTA DCL,3080523,4440.41,Statutory Testing
2016-07,Neighbourhood Services & Resources,AD - Finance,G4S CASH SOLUTIONS (UK) LTD,0,985.44,Security Services
2016-07,Neighbourhood Services & Resources,AD - Finance,IDOX SOFTWARE LTD,3083606,1900,Consultancy Fees
2016-07,Neighbourhood Services & Resources,AD - Finance,SECURICOR CASH SERVICES LTD,0,779.29,Security Services
2016-07,Neighbourhood Services & Resources,AD - ICT,DAISY COMMUNICATIONS LTD,0,7582.05,Telephone Costs
2016-07,Neighbourhood Services & Resources,AD - ICT,UNIFY ENTERPRISE COMMUNICATIONS LTD,3080056,13245.01,Ict Hardware Support & Maintenance
2016-07,Neighbourhood Services & Resources,AD - ICT,VODAFONE,0,2662.04,Telephone Costs
2016-07,Neighbourhood Services & Resources,AD - Human Resources,DE-POEL,0,749.62,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,AD - Human Resources,DE-POEL,0,749.62,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,AD - Human Resources,DISCLOSURE & BARRING SERVICE,0,2480,DBS Checks
2016-07,Neighbourhood Services & Resources,AD - Human Resources,NORTH EAST REGIONAL EMPLOYERS ORG,0,880,DBS Checks
2016-07,Neighbourhood Services & Resources,AD - Human Resources,SYD STRIKE TRAINING SOLUTIONS,3084188,820,Employee Training Course Costs
2016-07,Neighbourhood Services & Resources,Community Services,ACORN DAIRY,0,624.87,Catering Provisions
2016-07,Neighbourhood Services & Resources,Community Services,AIR PRODUCTS PLC,3080471,771.6,Chemicals
2016-07,Neighbourhood Services & Resources,Community Services,ALL EVENTS SECURITY,0,828,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,Community Services,ALL EVENTS SECURITY,3083220,801,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,Community Services,APSE PUBLICATIONS,0,3817,Subscriptions
2016-07,Neighbourhood Services & Resources,Community Services,ARTISTIC SOLUTIONS LIMITED,3084086,800,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,Community Services,ASKEWS & HOLTS LIBRARY SERVICES LTD,0,780,Books
2016-07,Neighbourhood Services & Resources,Community Services,ASKEWS & HOLTS LIBRARY SERVICES LTD,0,620,Books
2016-07,Neighbourhood Services & Resources,Community Services,AXIELL LIMITED,3081848,1320,Consultancy Fees
2016-07,Neighbourhood Services & Resources,Community Services,BEST UNION UK LTD,0,8500,Ict Software Support & Maintenance
2016-07,Neighbourhood Services & Resources,Community Services,BOLINDA UK LTD,0,2000,Books
2016-07,Neighbourhood Services & Resources,Community Services,BRENNTAG UK & IRELAND,3083025,2791.29,Chemicals
2016-07,Neighbourhood Services & Resources,Community Services,BRITISH GYMNASTICS,3084087,715,Employee Training Course Costs
2016-07,Neighbourhood Services & Resources,Community Services,BUNZL CLEANING & HYGIENE SUPPLIES,0,614.58,Cleaning Materials & Consumables
2016-07,Neighbourhood Services & Resources,Community Services,BUNZL CLEANING & HYGIENE SUPPLIES,3082798,837.68,Other Consumables
2016-07,Neighbourhood Services & Resources,Community Services,BUNZL CLEANING & HYGIENE SUPPLIES,3084049,908.04,Other Consumables
2016-07,Neighbourhood Services & Resources,Community Services,BYTES SOFTWARE SERVICES,3083472,529.56,Ict Software Purchase
2016-07,Neighbourhood Services & Resources,Community Services,CARRS BILLINGTON AGRICULTURE,0,522.55,Materials
2016-07,Neighbourhood Services & Resources,Community Services,COCA-COLA EUROPEAN PARTNERS GREAT BRITAIN LIMITED,0,570.49,Bar Provisions For Resale
2016-07,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,6231.54,Materials
2016-07,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,695.94,Materials
2016-07,Neighbourhood Services & Resources,Community Services,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
2016-07,Neighbourhood Services & Resources,Community Services,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
2016-07,Neighbourhood Services & Resources,Community Services,DAVID NICHOLLS,3083845,1500,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Community Services,DENNIS EAGLE LTD,0,831.27,Materials
2016-07,Neighbourhood Services & Resources,Community Services,DENNIS EAGLE LTD,0,610.58,Materials
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,532.34,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,566.1,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,507.11,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,507.11,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Community Services,DR CARTER AND PARTNERS,0,1881,Medical
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080666,4474.5,Transport
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080666,1452,Containers
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080664,4778.25,Baskets
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080628,10735,Greenhouses
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080666,4149,Transport
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080666,1194,Containers
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080666,1224,Transport
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080666,1827,Transport
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080666,702,Containers
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080665,2000,Containers
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080629,11069.07,Pricking Out
2016-07,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3080666,744,Transport
2016-07,Neighbourhood Services & Resources,Community Services,EAST RIDING HORTICULTURE LTD,3083501,716.4,Compost
2016-07,Neighbourhood Services & Resources,Community Services,EAST RIDING HORTICULTURE LTD,3083324,2564,Compost
2016-07,Neighbourhood Services & Resources,Community Services,EGBERT H TAYLOR & COMPANY LIMITED,3083345,667.2,Litter Bins
2016-07,Neighbourhood Services & Resources,Community Services,EURO CAR PARTS LIMITED,0,889.71,Materials
2016-07,Neighbourhood Services & Resources,Community Services,EURO TRUCK BODIES LTD,0,685.19,Materials
2016-07,Neighbourhood Services & Resources,Community Services,FALON NAMEPLATES,3083439,520.95,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,FALON NAMEPLATES,3083439,502.95,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,FREEMAN CATERING BUTCHERS,0,4917.4,Catering Provisions
2016-07,Neighbourhood Services & Resources,Community Services,FREIGHT TRANSPORT ASSOCIATION LTD,0,700,Subscriptions
2016-07,Neighbourhood Services & Resources,Community Services,FRETWELL DOWNING HOSPITALITY LTD,0,1664.61,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,Community Services,FRETWELL DOWNING HOSPITALITY LTD,0,1664.6,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,Community Services,GEMCO UK,0,1046.37,Materials
2016-07,Neighbourhood Services & Resources,Community Services,GROUND IMPROVEMENTS,3075221,4999.5,Routine Maintenance
2016-07,Neighbourhood Services & Resources,Community Services,HALLEY JOHNSTON ASSOCIATES LTD,3083236,800,Employee Training Course Costs
2016-07,Neighbourhood Services & Resources,Community Services,HARTLEPOOL BOROUGH COUNCIL,0,2834.75,Employee Training Course Costs
2016-07,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3084096,15875.05,Vehicle Fuel
2016-07,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3084096,1682.8,Vehicle Fuel
2016-07,Neighbourhood Services & Resources,Community Services,HARVEST ENERGY,3083633,16683.76,Vehicle Fuel
2016-07,Neighbourhood Services & Resources,Community Services,HEINEKEN UK,0,549.49,Bar Provisions For Resale
2016-07,Neighbourhood Services & Resources,Community Services,HI-LIGHTS THEATRE SERVICES,3083051,806.95,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,HILTON CABINET COMPANY LTD,3082193,683.45,Books
2016-07,Neighbourhood Services & Resources,Community Services,HOPWELLS LIMITED,0,517.62,Catering Provisions
2016-07,Neighbourhood Services & Resources,Community Services,HULLEYS,0,659.34,Catering Provisions
2016-07,Neighbourhood Services & Resources,Community Services,INNERGLASS LTD,0,590,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,INTEGRATED SKILLS (UK) LTD,3081359,575,Employee Training Course Costs
2016-07,Neighbourhood Services & Resources,Community Services,JAMES FLETCHER,3084639,969.15,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,Community Services,JAMES FLETCHER,0,969.15,Production Costs
2016-07,Neighbourhood Services & Resources,Community Services,LONDONDERRY GARAGE (S.E.) LTD,0,1231.04,Materials
2016-07,Neighbourhood Services & Resources,Community Services,M T AUDIO SYSTEMS,0,1130,Production Costs
2016-07,Neighbourhood Services & Resources,Community Services,M T AUDIO SYSTEMS,0,1790,Production Costs
2016-07,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,1406.8,Bar Provisions For Resale
2016-07,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,772.17,Bar Provisions For Resale
2016-07,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,568.43,Bar Provisions For Resale
2016-07,Neighbourhood Services & Resources,Community Services,NEASHAM NURSERIES LTD,3083304,1384.4,Finished Bedding
2016-07,Neighbourhood Services & Resources,Community Services,NEWSQUEST MEDIA GROUP,3083547,1000,Marketing & Advertising
2016-07,Neighbourhood Services & Resources,Community Services,NORTH EAST TRUCK & VAN LTD,0,1425.22,Materials
2016-07,Neighbourhood Services & Resources,Community Services,OCTANE HOLDING GROUP LIMITED,0,675.97,Equipment R&M
2016-07,Neighbourhood Services & Resources,Community Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,0,4189,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,0,950.4,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,0,990,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,0,1275,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,0,990,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,0,4937.5,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,ONE51 PLASTICS (UK) T/A MGB PLASTICS,0,8250,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,PALMERS TYRES LTD,0,1300,Materials
2016-07,Neighbourhood Services & Resources,Community Services,PALMERS TYRES LTD,0,620,Materials
2016-07,Neighbourhood Services & Resources,Community Services,PATTISON COACH HIRE,0,1240,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,584.08,Catering Provisions
2016-07,Neighbourhood Services & Resources,Community Services,PLAYSAFETY LIMITED,3081771,1575,Building Repairs And Maintenance
2016-07,Neighbourhood Services & Resources,Community Services,PROSPEC LTD,3083037,745,Building Repairs And Maintenance
2016-07,Neighbourhood Services & Resources,Community Services,PROSPEC LTD,3083037,1140,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,ROBERT MORDECAI,0,2420,Employee Training Course Costs
2016-07,Neighbourhood Services & Resources,Community Services,SCHOTT REMOVALS TRANSPORT LTD,3085021,3971,Storage Costs
2016-07,Neighbourhood Services & Resources,Community Services,SCHOTT REMOVALS TRANSPORT LTD,3085022,838.4,Storage Costs
2016-07,Neighbourhood Services & Resources,Community Services,SCREENTECH,3083932,1194.9,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,SCREENTECH,3083932,1515.8,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,SKIPBRIDGE SIGNS & GRAPHICS,0,1104,Sponsorship Income
2016-07,Neighbourhood Services & Resources,Community Services,SPORTMAX,0,1482.15,Items For Resale
2016-07,Neighbourhood Services & Resources,Community Services,ST TERESAS HOSPICE,0,932.59,Refuse Services
2016-07,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,0,926.19,Waste Management
2016-07,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,0,12547.15,Waste Management
2016-07,Neighbourhood Services & Resources,Community Services,SYD STRIKE TRAINING SOLUTIONS,3084200,520,Employee Training Course Costs
2016-07,Neighbourhood Services & Resources,Community Services,TECHNOGYM UK LTD,3084383,5399.8,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,Community Services,THE HISTORY WARDROBE,0,599,Events & Awards
2016-07,Neighbourhood Services & Resources,Community Services,THE HISTORY WARDROBE,3080579,599,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Community Services,THE PERFORMING RIGHT SOCIETY LIMITED,0,5382.37,Ict Software Support & Maintenance
2016-07,Neighbourhood Services & Resources,Community Services,THE PHOENIX PARTNERSHIP,3084111,796,Equipment R&M
2016-07,Neighbourhood Services & Resources,Community Services,TILLAGE,3083506,2385.55,Finished Bedding
2016-07,Neighbourhood Services & Resources,Community Services,TILLAGE,3084224,767,Finished Bedding
2016-07,Neighbourhood Services & Resources,Community Services,TLT15 LTD,0,2238,Merchandise Sales Paid To Others
2016-07,Neighbourhood Services & Resources,Community Services,TLT15 LTD,0,63009.2,Artist Payments
2016-07,Neighbourhood Services & Resources,Community Services,UK TIMERS,0,725,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,Community Services,WOODS HYDRAULIC SERVICE LTD T/A PIRTEK CLEVELAND,0,580.04,Materials
2016-07,Neighbourhood Services & Resources,Community Services,WOODS HYDRAULIC SERVICE LTD T/A PIRTEK CLEVELAND,0,533.73,Materials
2016-07,Neighbourhood Services & Resources,Community Services,WYVERN ACADEMY,3081450,20170,Equipment
2016-07,Neighbourhood Services & Resources,Community Services,XN LEISURE SYSTEMS LTD,3069975,700,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,Community Services,XN LEISURE SYSTEMS LTD,3069975,1200,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,Legal & Procurement,ANNABEL BEATTIE,3083776,500,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,CANON (UK) LIMITED,0,21526.04,Printing
2016-07,Neighbourhood Services & Resources,Legal & Procurement,DADCHECK.COM,3084543,655.45,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,3084035,500,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,3084033,1500,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,3084034,500,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,3084554,1400,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,LAWYERS IN LOCAL GOVERNMENT,3084680,500,Subscriptions
2016-07,Neighbourhood Services & Resources,Legal & Procurement,LOCAL GOVERNMENT ASSOCIATION,3085178,625.46,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,MISS COLLETTE PRICE,3084032,750,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,MISS FIONA MCREDDIE,3084029,600,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,MRS GILLIAN KANE,3084547,1150,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,NEIL COOKSON,3071632,830.75,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Legal & Procurement,OSBORNES SOLICITORS LLP,3084553,507,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",GO2 TELECOM LTD,3084348,1018.95,Ict Consumables
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,3078848,993.6,Other Supplies & Services
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,2454.52,Postages
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,8337.69,Postages
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1237.33,Postages
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,2520.1,Postages
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,2297.25,Postages
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1368.9,Postages
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1977.98,Postages
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",THE NATIONAL ASSOC OF COUNCILLORS,3084080,832,Subscriptions
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1530.14,Postages
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1844.58,Postages
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1055.7,Postages
2016-07,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,2028.48,Postages
2016-07,Neighbourhood Services & Resources,Housing General Fund,BROUGH HOUSE,3080663,1470,Board & Lodgings For Homeless Clients
2016-07,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2819.05,Postages
2016-07,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,933.08,Postages
2016-07,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,933.08,Postages
2016-07,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2819.05,Postages
2016-07,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1027.36,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1017.5,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,568.08,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,607.53,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1017.5,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1017.5,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,568.08,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,591.75,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,569.66,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1045,Agency Staff Costs - Non Teaching
2016-07,Neighbourhood Services & Resources,Housing General Fund,EQUIFAX LIMITED,3085288,1900,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LTD,3083595,3500,Ict Software Support & Maintenance
2016-07,Neighbourhood Services & Resources,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LTD,3083595,3500,Ict Hardware Support & Maintenance
2016-07,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3082649,11990.1,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ABBEY ART STONE,3082575,834.12,Materials
2016-07,Neighbourhood Services & Resources,Building Services,ABBEY ART STONE,3082575,2567.94,Materials
2016-07,Neighbourhood Services & Resources,Building Services,AGGREGATE INDUSTRIES UK LTD,3084417,2074.8,Materials
2016-07,Neighbourhood Services & Resources,Building Services,ALAN WADKINS LTD,3083493,597.85,Equipment
2016-07,Neighbourhood Services & Resources,Building Services,ALAN WADKINS LTD,3083494,564.8,Equipment
2016-07,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1075.25,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,943.5,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3082291,1003,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1075.25,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1275,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1092.25,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1075.25,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3082291,646,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ARNET LTD,3083375,1110,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,1920,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ARNET LTD,3083375,2400,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,ATLAS WASHROOM SYSTEMS,3082664,928,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,BARCLAY ROOFING LTD,3079196,5891.73,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,BGP CONSULTING LIMITED,3084562,2049.5,Professional Fees & Consultancy
2016-07,Neighbourhood Services & Resources,Building Services,BISHOP AUCKLAND GLAZING CO LTD,3081497,1792,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,BISHOP AUCKLAND GLAZING CO LTD,3082486,1790,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3082313,15532.75,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3082313,8324.2,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,19807.85,Direct Charges - Contractors
2016-07,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079926,1288.43,Materials
2016-07,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081179,1565.94,Materials
2016-07,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081097,1572.23,Materials
