Date,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
2016-12,Neighbourhood Services & Resources,Community Services,OIL NRG LTD,3088469,16948.67,Vehicle Fuel
2016-12,Neighbourhood Services & Resources,Community Services,OIL NRG LTD,3090402,2290,Vehicle Fuel
2016-12,Neighbourhood Services & Resources,Community Services,PALMERS TYRES LTD,0,522,Materials
2016-12,Neighbourhood Services & Resources,Community Services,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,556.61,Catering Provisions
2016-12,Neighbourhood Services & Resources,Community Services,PELICAN ROUGE COFFEE SOLUTIONS LIMITED,0,682.81,Catering Provisions
2016-12,Neighbourhood Services & Resources,Community Services,PROSPEC LTD,3089122,750,Building Repairs And Maintenance
2016-12,Neighbourhood Services & Resources,Community Services,RKP ACCESS PLATFORMS,3088900,640,Plant Hire
2016-12,Neighbourhood Services & Resources,Community Services,SAVILLS (UK) LTD,0,3082.25,Rent Of Facilities
2016-12,Neighbourhood Services & Resources,Community Services,SCHOTT REMOVALS TRANSPORT LTD,3090860,865,Storage Costs
2016-12,Neighbourhood Services & Resources,Community Services,SFEDI ENTERPRISES LTD,3088245,3000,Employee Training Course Costs
2016-12,Neighbourhood Services & Resources,Community Services,SFEDI ENTERPRISES LTD,3089501,3200,Employee Training Course Costs
2016-12,Neighbourhood Services & Resources,Community Services,SPORTMAX,0,1160.85,Items For Resale
2016-12,Neighbourhood Services & Resources,Community Services,STOBBS WHOLESALERS,0,579.27,Catering Provisions
2016-12,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3084599,3262.15,Waste Management
2016-12,Neighbourhood Services & Resources,Community Services,STONEGRAVE AGGREGATES LTD,3084599,225531.61,Waste Management
2016-12,Neighbourhood Services & Resources,Community Services,SWIMTIME LTD,0,2050,Building Repairs And Maintenance
2016-12,Neighbourhood Services & Resources,Community Services,THEATRE HULLABALOO,0,3000,Artist Payments
2016-12,Neighbourhood Services & Resources,Community Services,THEATRE HULLABALOO,0,707,Artist Payments
2016-12,Neighbourhood Services & Resources,Community Services,TREEWISE SOLUTIONS LTD (FORMERLY ROBIN FORESTRY SURVEYS LTD),0,1500,Equipment
2016-12,Neighbourhood Services & Resources,Community Services,ULVERSCROFT LARGE PRINT BOOKS LTD,0,2569.55,Books
2016-12,Neighbourhood Services & Resources,Community Services,ULVERSCROFT LARGE PRINT BOOKS LTD,0,1468.8,Books
2016-12,Neighbourhood Services & Resources,Community Services,ULVERSCROFT LARGE PRINT BOOKS LTD,0,1282.65,Books
2016-12,Neighbourhood Services & Resources,Community Services,ULVERSCROFT LARGE PRINT BOOKS LTD,0,2908.8,Books
2016-12,Neighbourhood Services & Resources,Community Services,ULVERSCROFT LARGE PRINT BOOKS LTD,0,3878.4,Books
2016-12,Neighbourhood Services & Resources,Community Services,WASTE PARTS UK LTD,0,640,Materials
2016-12,Neighbourhood Services & Resources,Community Services,WHITEHOUSE FUNERAL SERVICE LTD,3089778,652.74,Contract Funerals
2016-12,Neighbourhood Services & Resources,Community Services,XN LEISURE SYSTEMS LTD,3069975,2400,Other Supplies & Services
2016-12,Neighbourhood Services & Resources,Community Services,XN LEISURE SYSTEMS LTD,3089575,2331,Other Supplies & Services
2016-12,Neighbourhood Services & Resources,Legal & Procurement,COMPRIL LIMITED,3090314,783.2,Professional Fees & Consultancy
2016-12,Neighbourhood Services & Resources,Legal & Procurement,DE-POEL,0,880.89,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Legal & Procurement,DE-POEL,0,1418.69,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Legal & Procurement,MISS COLLETTE PRICE,3087701,600,Professional Fees & Consultancy
2016-12,Neighbourhood Services & Resources,Legal & Procurement,MISS COLLETTE PRICE,3089651,700,Professional Fees & Consultancy
2016-12,Neighbourhood Services & Resources,Legal & Procurement,MR NEIL ALLERTON,3089851,1355,Consultancy Fees
2016-12,Neighbourhood Services & Resources,Legal & Procurement,MRS GILLIAN KANE,3089639,1025,Professional Fees & Consultancy
2016-12,Neighbourhood Services & Resources,Legal & Procurement,MRS GILLIAN KANE,3089640,2025,Professional Fees & Consultancy
2016-12,Neighbourhood Services & Resources,Legal & Procurement,THOMSON REUTERS,3090600,2454,Subscriptions
2016-12,Neighbourhood Services & Resources,Legal & Procurement,THOMSON REUTERS,3090602,2104,Subscriptions
2016-12,Neighbourhood Services & Resources,Legal & Procurement,THOMSON REUTERS,3090601,2640,Subscriptions
2016-12,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",BYTES SOFTWARE SERVICES,3090428,655.12,Ict Software Purchase
2016-12,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",FLOWERS BY NATTRASS,0,550,Materials
2016-12,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,3078848,998.2,Other Supplies & Services
2016-12,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1674.23,Postages
2016-12,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1823.11,Postages
2016-12,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",TNT (UK) LTD,0,1285.87,Postages
2016-12,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1545.17,Postages
2016-12,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1173.91,Postages
2016-12,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1750.7,Postages
2016-12,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1371.42,Postages
2016-12,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2508.69,Postages
2016-12,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,707.52,Postages
2016-12,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2508.69,Postages
2016-12,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,707.52,Postages
2016-12,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1018.24,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1183.36,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,970.08,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,784.32,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,901.28,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1100.8,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LTD,3090079,6969.58,Ict Hardware Support & Maintenance
2016-12,Neighbourhood Services & Resources,Housing General Fund,XMA LIMITED,0,536.76,Ict Hardware Purchase
2016-12,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3082779,53478.55,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3076805,3732.88,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3090226,1045.5,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3090226,1045.5,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3090226,1045.5,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3090226,1045.5,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3090226,1045.5,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3090225,1003,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3090225,1003,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1000.5,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1000.5,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3087752,1003,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3087752,1003,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3087752,1003,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3087752,1003,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3087752,1007.25,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3085926,1007.25,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3085926,1007.25,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3087752,1003,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3087752,1007.25,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3085926,981.75,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3090226,1054,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ARNET LTD,3088338,1000,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,ATLAS WASHROOM SYSTEMS,3089286,639,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,B C STEWART LTD,3087081,9996.09,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,BARCLAY ROOFING LTD,3076844,18154.78,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,BISHOP AUCKLAND GLAZING CO LTD,3082652,15456.67,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,BISHOP AUCKLAND GLAZING CO LTD,3082652,15456.67,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3085702,11572.1,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,6042.85,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,5809.44,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3088824,1044.81,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3085702,10134.1,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,BUILDROUTE LIMITED,3085989,2200,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,BUILDROUTE LIMITED,3085989,2200,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081054,1026.51,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081034,968.4,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081032,514.19,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081033,969.62,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081041,968.4,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081091,1297.92,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081044,968.4,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081020,1281.15,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3088590,709.61,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087569,563.69,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087568,584.48,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087574,550.78,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087577,656.8,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087575,657.74,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081144,1261.92,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081163,1334.29,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081155,1260.52,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087793,1141.21,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3089971,807.19,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3089474,789.16,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3089424,1185.25,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3089183,1003.89,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087923,540.8,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087790,1180.29,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3089167,749.44,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087789,1180.29,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081107,1458.71,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081093,1391.36,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081167,1342.26,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081160,1317.95,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081177,1390.7,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081170,1265.12,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081130,1318.45,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081118,1351.75,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081149,1326.91,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3088438,708.7,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3088439,730.07,Materials
2016-12,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3090100,685.18,Materials
2016-12,Neighbourhood Services & Resources,Building Services,D STEWART SCAFFOLDING LTD,3087080,4000,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3088918,584,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3087328,2200,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3089738,800,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,D-DRILL ( MASTER DRILLERS LTD ),3090021,1607.46,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,D-DRILL ( MASTER DRILLERS LTD ),3090021,613.2,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,634.92,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,634.92,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1063.02,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,593.19,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,692.64,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,924.44,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,538.2,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,906.3,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,692.64,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,924.44,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,634.92,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,634.92,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,531.08,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,607.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,692.64,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,817.7,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1214.88,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,555.56,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,552.24,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,593.19,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,692.64,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,852.15,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,668.22,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,562.77,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,538.35,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,519.54,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,817.7,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,852.15,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,668.22,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,692.64,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1214.88,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,555.56,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,593.19,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,804.96,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,924.44,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,804.96,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,663.78,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,817.7,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,854.88,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,668.22,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,634.92,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,DE-POEL,0,606.8,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3089070,500.35,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3088258,2386.8,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3089837,1211.04,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3079572,6313.54,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,EMSLEY CRANE HIRE LTD,3089604,950,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,FAB-TECH ENGINEERING (UK) LTD,3087527,520,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,HALL CONSTRUCTION SERVICES,3083622,12811.96,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1177.93,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,1264.13,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3085540,804.45,Agency Staff Costs - Non Teaching
2016-12,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3088654,1226.48,Materials
2016-12,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3088653,623,Materials
2016-12,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3087073,2031.71,Materials
2016-12,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3088584,969.59,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JCB FINANCE (LEASING LTD),0,4113.2,Leasing Charges
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,1417.3,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,2136.8,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,2557.14,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3086926,547.15,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3088788,1109.26,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078121,940,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3088657,3443.18,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3089144,1216.7,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3089459,849,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3086985,2350,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3086653,1331.52,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3086617,2350,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3084319,5463,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3084319,5463,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3089610,850,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3089610,850,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3088159,660.33,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3088165,649.92,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3088789,592.64,Materials
2016-12,Neighbourhood Services & Resources,Building Services,JOHN N DUNN GROUP LTD,3082821,33109.27,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3080312,25210.52,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3089192,1693.53,Repairs - Electrical
2016-12,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3088549,1693.53,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3088549,846.77,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3088549,846.77,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3089272,846.77,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3089759,866.76,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,KIRONA SOLUTIONS LTD,3090042,5165.45,Ict Software Support & Maintenance
2016-12,Neighbourhood Services & Resources,Building Services,LAMINATE PRODUCTS DIRECT LTD,3085932,7249.6,Materials
2016-12,Neighbourhood Services & Resources,Building Services,LAMINATE PRODUCTS DIRECT LTD,3085932,7249.6,Materials
2016-12,Neighbourhood Services & Resources,Building Services,LORD HIRE CENTRES,3090192,500,Equipment
2016-12,Neighbourhood Services & Resources,Building Services,LYNX PRECAST LTD,3083627,9839.21,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,LYNX PRECAST LTD,3085669,12211.87,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,3082731,45838.71,Direct Charges - Contractors
2016-12,Neighbourhood Services & Resources,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,3090748,2744.07,Direct Charges - Contractors
