Body,Organisation Name,Date,Internal Ref Number,Invoice Number,Net Amount,Irrecoverable VAT,Supplier(Beneficiary) Name,Supplier Registered Company Number,Supplier Registered Charity Number,Supplier ID,VAT Registration Number,Expense Area,Procurement Classification: Council's Procurement Category Name,Expense Code,BVACOP,Proclass,Extended Description,Source,Subsource,Definition,Purpose of Spend (Summary),Voluntary Community and Social Enterprise Supplier
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-19,31135250,SBS 21Jan22,77705.00,N/A,Ferney Lee Primary School,,,S6802,,Children and Young People's Services-Education,Contributions To Funds And Provisions,22124951,,,,CQ,SBS,Schools Budget Share,Monthly payment of school budgets to schools,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-17,31127972,TP224823,1242.00,N/A,Field Lane Primary School,,,S9925,,Children and Young People's Services-Childrens Services Unit,Grants And Subscriptions,70514761,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109546,77254,49.92,N/A,Fiesta Crafts Limited,,,S346806,,Communities & Service Support (obsolete)-Museums & Arts,Services,12414413,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109548,77254,270.66,N/A,Fiesta Crafts Limited,,,S346806,,Communities & Service Support (obsolete)-Museums & Arts,Services,12414413,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109547,77254,124.80,N/A,Fiesta Crafts Limited,,,S346806,,Communities & Service Support (obsolete)-Museums & Arts,Services,12414413,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109545,77254,37.44,N/A,Fiesta Crafts Limited,,,S346806,,Communities & Service Support (obsolete)-Museums & Arts,Services,12414413,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109544,77254,49.92,N/A,Fiesta Crafts Limited,,,S346806,,Communities & Service Support (obsolete)-Museums & Arts,Services,12414413,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-25,31142446,284,1650.00,N/A,Find Your Voice,,,S346967,,Economy and Environment (obsolete)-Economy and Investment,Miscellaneous Expenses,16C64800,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-25,31142445,284,1200.00,N/A,Find Your Voice,,,S346967,,Economy and Environment (obsolete)-Economy and Investment,Miscellaneous Expenses,16C64800,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-25,31142444,284,1950.00,N/A,Find Your Voice,,,S346967,,Economy and Environment (obsolete)-Economy and Investment,Miscellaneous Expenses,16C64800,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-05,31087366,23238,650.00,N/A,Fire Valve Services Ltd,1655169,,S64385,,Economy and Environment (obsolete)-Markets,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,140220C0,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-31,31151612,0000502,10000.00,N/A,Flat Stan First Aid Limited,,,S384150,,Economy and Environment (obsolete)-Economy and Investment,Miscellaneous Expenses,16134800,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-19,31136043,7824208,1429.53,N/A,Flogas UK Ltd,,,S28763,,Communities & Service Support (obsolete)-Green Space and Street Scene,Energy Costs,90422201,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-17,31128123,UK146429,2064.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514054,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-25,31142397,UK146069,426.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-25,31142398,UK146069,30.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Communications And Computers,90514500,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-25,31142396,UK146069,277.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-25,31142395,UK146069,530.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-25,31142394,UK146069,986.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-27,31147356,UK147008,439.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-27,31147357,UK147008,1317.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-27,31147360,UK147008,30.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Communications And Computers,90514500,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-27,31147354,UK147008,795.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-27,31147355,UK147008,530.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-27,31147359,UK147008,511.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-27,31147358,UK147008,470.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-31,31151950,UK147031,795.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-31,31151949,UK147031,1022.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Equipment Furniture And Materials,90514053,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-31,31151951,UK147031,30.00,N/A,Flowbird Smart City UK Ltd,4869035,,S339502,,Communities & Service Support (obsolete)-Green Space and Street Scene,Communications And Computers,90514500,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-28,31148877,REDACTED PERSONAL DATA,2500.00,N/A,Forbes Solicitors,,,S145273,,Adult Services and Wellbeing-Adult Health & Social Care,Services,88044408,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-13,31108614,81434,613.60,N/A,Forensic Testing Service Ltd,,,S303516,,Children and Young People's Services-Childrens Care Services,Services,72024408,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109609,78509,542.85,N/A,Forensic Testing Service Ltd,,,S303516,,Children and Young People's Services-Childrens Care Services,Services,72024408,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-25,31142381,80977,1360.80,N/A,Forensic Testing Service Ltd,,,S303516,,Children and Young People's Services-Childrens Care Services,Services,72024408,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-26,31145270,78759,1704.40,N/A,Forensic Testing Service Ltd,,,S303516,,Children and Young People's Services-Childrens Care Services,Miscellaneous Expenses,72314884,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-26,31145272,79928,483.00,N/A,Forensic Testing Service Ltd,,,S303516,,Children and Young People's Services-Childrens Care Services,Miscellaneous Expenses,72314884,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-26,31145268,80244,551.50,N/A,Forensic Testing Service Ltd,,,S303516,,Children and Young People's Services-Childrens Care Services,Miscellaneous Expenses,72314884,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-26,31145266,80328,1522.60,N/A,Forensic Testing Service Ltd,,,S303516,,Children and Young People's Services-Childrens Care Services,Miscellaneous Expenses,72314884,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109760,630366403,3839.66,N/A,Foster Care Associates Limited,,,S22732,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109759,630366404,3794.09,N/A,Foster Care Associates Limited,,,S22732,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109762,630366405,4598.85,N/A,Foster Care Associates Limited,,,S22732,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109761,630366406,3676.60,N/A,Foster Care Associates Limited,,,S22732,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109763,630366407,3839.66,N/A,Foster Care Associates Limited,,,S22732,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-20,31137370,359091,3150.00,N/A,Fostering Solutions Limited,,,S42660,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-20,31137369,359093,3087.00,N/A,Fostering Solutions Limited,,,S42660,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-20,31137365,228824,4140.67,N/A,Fostering to inspire,,,S341141,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-20,31137366,228825,3767.43,N/A,Fostering to inspire,,,S341141,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-31,31151925,2/Y21077,700.00,N/A,Frederick G Markland Associates Limited,,,S276759,,Economy and Environment (obsolete)-Housing Services - Capital,Architects fees,53DC0260,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-17,31127698,300321420,1235.00,N/A,Freight Transport Association Ltd,,,S27152,,Economy and Environment (obsolete)-Transport Services,Grants And Subscriptions,78504709,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-06,31088878,1054,610.00,N/A,Fresco Graphic Displays Ltd,,,S328653,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12324020,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-28,31148971,1060,565.00,N/A,Fresco Graphic Displays Ltd,,,S328653,,Communities & Service Support (obsolete)-Museums & Arts,Miscellaneous Expenses,12414874,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-12,31107763,23342,14237.50,N/A,Frog Education Ltd,,,S304365,,Deputy Chief Executive (obsolete)-Human Resources,Rent And Rates,86602300,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-06,31088813,489029,1215.40,N/A,Frontier Therapeutics,,,S213464,,Adult Services and Wellbeing-Adult Health & Social Care,Equipment Furniture And Materials,88414060,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-12,31107661,489626,7004.00,N/A,Frontier Therapeutics,,,S213464,,Adult Services and Wellbeing-Adult Health & Social Care,Equipment Furniture And Materials,88414060,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-12,31107660,489626,2018.80,N/A,Frontier Therapeutics,,,S213464,,Adult Services and Wellbeing-Adult Health & Social Care,Equipment Furniture And Materials,88414060,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-12,31107662,489626,865.20,N/A,Frontier Therapeutics,,,S213464,,Adult Services and Wellbeing-Adult Health & Social Care,Equipment Furniture And Materials,88414060,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-26,31145098,00038298,2285.00,N/A,Fulneck School,,,S306265,,Children and Young People's Services-Schools and Children's Services - Non-School,Private Contractors,68065510,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-07,31089822,4553,974.40,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109732,5272,974.40,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109733,5273,3800.24,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109734,5274,3661.04,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109726,5275,1044.00,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109736,5277,3281.72,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109731,5278,3887.24,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109730,5279,3661.04,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109729,5280,522.00,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109728,5281,2864.12,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109727,5282,4026.44,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109725,5284,649.36,N/A,Future Directions CIC,,,S338235,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705514,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-06,31088983,TP224570,615.00,N/A,G R Miller T/A Lorraines Corner,,,S270173,,Children and Young People's Services-Childrens Services Unit,Other Committees Of The Council,70545015,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-24,31140769,TP224879,1620.00,N/A,G R Miller T/A Lorraines Corner,,,S270173,,Children and Young People's Services-Childrens Services Unit,Grants And Subscriptions,70514761,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-04,31084717,93230,1802.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-04,31084719,93235,1258.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-05,31087556,92879,1258.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-05,31087559,92879,1590.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-05,31087558,92879,1258.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-05,31087557,92879,1590.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-07,31090021,93505,476.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109542,93720,1122.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-14,31109541,93720,1537.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-28,31148884,94374,1300.50,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-28,31148886,94375,1590.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-28,31148888,94393,1292.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-28,31148890,94394,1484.00,N/A,G2 Recruitment Solutions,,,S367841,,Communities & Service Support (obsolete)-Community Safety & Support,Agency Costs,04760560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-05,31087292,59701,543.00,N/A,GB Air Control Ltd,04095187,,S36813,,Communities & Service Support (obsolete)-Museums & Arts,Repairs Alterations And Maintenance Of Buildings Fixed Plant And Grounds,124020M0,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-17,31127671,50602,237.00,N/A,GB Total Solutions Ltd,,,S28513,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Catering Clothing And Uniforms,92584250,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-17,31127668,50602,153.78,N/A,GB Total Solutions Ltd,,,S28513,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Catering Clothing And Uniforms,92584250,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-17,31127669,50602,134.70,N/A,GB Total Solutions Ltd,,,S28513,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Catering Clothing And Uniforms,92584250,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-17,31127670,50602,89.85,N/A,GB Total Solutions Ltd,,,S28513,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Catering Clothing And Uniforms,92584250,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2022-01-17,31127675,50602,77.40,N/A,GB Total Solutions Ltd,,,S28513,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Catering Clothing And Uniforms,92584250,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
