,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,3082197,1911.00,Counselling Recharge
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,BODY 2 FIT LTD,3082198,1060.00,Physiotherapy Recharge
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,DISCLOSURE & BARRING SERVICE,0,1696.00,DBS Checks
INSERTED DETAIL,,Neighbourhood Services & Resources,AD - Human Resources,MEDACS HEALTHCARE PLC,3082221,5715.85,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,AIR PRODUCTS PLC,3080471,896.28,Chemicals
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,ALL EVENTS SECURITY,0,1728.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,BARRY NAPPER AND CO,0,648,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,BEN OSBORN,3089989,1000.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,BERENDSEN UK LTD,0,570.23,Production Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,BESTWAY WHOLESALE LIMITED,0,562.83,Catering Provisions
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,BUNZL CLEANING & HYGIENE SUPPLIES,0,531.33,Cleaning Materials & Consumables
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CARRS BILLINGTON AGRICULTURE,0,611.87,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CHATFIELDS TYNE TEES,0,525,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CLOTHES AID (SERVICES) LTD,0,973.18,Refuse Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,COXHOE SERVICE & SUPPLY,0,561.5,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,14499.87,Medical
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,3448.72,Medical
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,4922.17,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,8975.24,Medical
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,11846.30,Medical
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,1406.67,Medical
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,2096.41,Medical
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,7394.95,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,7010.47,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,9315.82,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,1387.12,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,713.12,Medical
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CRYSTAL PURCHASING LIMITED / ICL UK SALES LTD,0,692.6,Medical
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CS NORTHERN LTD,0,500,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,CTRACK LTD,0,985.5,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DENNIS EAGLE LTD,0,817.7,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DE-POEL,0,607.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DE-POEL,0,607.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DR CARTER AND PARTNERS,0,2062.50,Medical
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,DURHAM SCENIC WORKSHOP,3089452,2000.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3086566,10565.00,Greenhouses
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3086593,3360.00,Containers
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3086569,3052.50,Transport
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3086569,831,Containers
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3086569,2176.50,Transport
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3086569,633,Containers
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3086569,1731.00,Transport
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3086569,507,Containers
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EARLEY ORNAMENTALS LTD,3086569,810,Transport
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,ECON ENGINEERING LTD,0,2274.45,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EGBERT H TAYLOR & COMPANY LIMITED,3086025,2676.20,Litter Bins
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EMMA WARREN,3084203,800,Production Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,EURO TRUCK BODIES LTD,0,2670.45,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,G & A SECURITY,0,1301.75,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,G & A SECURITY,0,1568.25,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,GLASPER/TUNSTALL STONEMASONRY LTD,3085329,2960.00,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,GREENCHEM SOLUTIONS LTD,0,501,Vehicle Fuel
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,HELENA HADDEN,3089987,1250.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,HILTON CABINET COMPANY LTD,3085834,786.16,Books
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,HOPWELLS LIMITED,0,530.45,Catering Provisions
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,HUMMERSKNOTT ACTIVE LTD,3082656,1328.80,Hospitality & Room Hire
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,INDUSTRIAL DEEP CLEANING LTD,0,1775.00,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,INTEGRATED SKILLS (UK) LTD,3089333,1485.88,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,INTEGRATED SKILLS (UK) LTD,3089333,2660.00,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,JEWSON LTD,3088043,10990.00,Projects
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,LIFE SAVERS DIRECT,3087780,825,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,LIFE SAVERS DIRECT,3088510,646,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,M T AUDIO SYSTEMS,0,550,Equipment Hire
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,MATTHEW CLARK WHOLESALE LTD,0,647.4,Bar Provisions For Resale
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,MAUDESPORT LTD,0,670,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,MICROFORM IMAGING LTD,0,2169.13,Books
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3087536,1920.00,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,NORTH EAST TRUCK & VAN LTD,0,581.97,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,NORTH TEES & HARTLEPOOL NHS F TRUST,3080492,688.2,Chemicals
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,OIL NRG LTD,3086736,1688.02,Vehicle Fuel
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,OIL NRG LTD,3088696,1535.04,Vehicle Fuel
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,ROBERT MORDECAI,0,820,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SCHOTT REMOVALS TRANSPORT LTD,3089658,1081.25,Storage Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SEVERNSIDE WHOLESALERS LTD,3089353,1051.02,Items For Resale
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SEWELL & CARR,3088868,565.8,Finished Bedding
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,SPORTMAX,0,1036.80,Cleaning Materials & Consumables
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STOBBS WHOLESALERS,0,657.38,Catering Provisions
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STRAIGHT MANUFACTURING LTD,0,3012.00,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,STRAIGHT MANUFACTURING LTD,0,1573.20,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,TAG TEAMWEAR LIMITED,0,516.5,Ppe Clothing & Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,TECH INSPECTIONS LTD,3088892,1300.00,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,TECHNOGYM UK LTD,3085825,1165.00,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,TECTONICS UK,3088388,788.6,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,THE PHOENIX PARTNERSHIP,3088197,1750.00,Statutory Testing
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,WHITEHOUSE FUNERAL SERVICE LTD,3088397,727.74,Contract Funerals
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,WICKSTEED LEISURE LTD,3086677,647.19,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Community Services,XN LEISURE SYSTEMS LTD,3086655,700,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,BYTES SOFTWARE SERVICES,3088480,942.85,Ict Software Purchase
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,CANON (UK) LIMITED,3089870,18510.77,Ict Hardware Purchase
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,CORE ASSETS CHILDREN'S SERVICES LTD,3089621,1860.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,DADCHECK.COM,3089623,669.83,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,IKEN BUSINESS LTD,3089637,1533.39,Consultancy Fees
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,JANINE RICHARDS,3088490,1400.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,LINDSAY WEBSTER,3088497,600,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,LUCY HARLAND,3089636,1475.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,MISS ELIZABETH MENDOZA,3089646,500,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,RACHEL MANGENIE,3089643,700,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,RACHEL MANGENIE,3089644,1400.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,XMA LIMITED,3089098,678.76,Ict Hardware Purchase
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",BACK CARE SOLUTIONS LTD,3088336,1231.00,Furniture
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",CIVICA UK LIMITED,3086665,531.66,Equipment R&M
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ELECTORAL REFORM SERVICES,3088693,3371.47,Printing
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,3078848,874.05,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1542.57,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,2085.44,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1324.06,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1519.02,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1637.70,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2245.94,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,598.08,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2245.94,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,598.08,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3088704,742.05,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1018.98,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1018.98,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1032.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1067.18,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1018.98,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,846.86,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1018.98,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,929.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,WILKIN CHAPMAN LLP,3089050,2696.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,WILKIN CHAPMAN LLP,3089049,1571.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3082779,23632.71,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3082649,10996.86,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ABBEY ART STONE,3086973,1432.26,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3087752,1003.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3082817,3120.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3088338,960,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ARNET LTD,3089107,7240.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ATLAS WASHROOM SYSTEMS,3088545,1710.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,B C STEWART LTD,3087081,14433.29,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,B C STEWART LTD,3076862,7694.83,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,B C STEWART LTD,3076862,22882.54,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BARCLAY ROOFING LTD,3082294,36531.23,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BARCLAY ROOFING LTD,3076844,11609.37,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BISHOP AUCKLAND GLAZING CO LTD,3082652,15686.77,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3088824,6841.75,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,5000.82,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,7284.50,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3085702,7969.34,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3088824,2562.01,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3088824,5200.43,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BUILDROUTE LIMITED,3085989,6600.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BUILDROUTE LIMITED,3085988,8880.42,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BUILDROUTE LIMITED,3085988,7483.17,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BUILDROUTE LIMITED,3085988,6659.51,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081024,994.56,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081023,1045.16,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079954,1234.35,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081049,1033.32,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081042,1020.58,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081047,1033.32,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081045,1020.58,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081031,1023.74,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081039,954.46,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3088256,718.75,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3085059,541.36,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3086034,593.86,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081053,1033.32,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081030,967.9,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081037,975.24,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079961,1211.10,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081025,1039.08,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081050,999.55,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081038,1026.18,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081048,975.24,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081052,1008.52,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081233,848.14,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087563,524.49,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3086041,522.33,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087576,522.33,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3087583,577.82,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3086042,522.33,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DARLINGTON DOOR SERVICES LTD,3082051,1524.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3083620,11696.01,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3087328,1720.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,D-DRILL ( MASTER DRILLERS LTD ),3088768,659,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,607.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,635.66,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,607.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,539.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,563.51,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,635.66,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,664.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,635.66,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,539.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,563.51,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,539.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,539.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,623.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,635.66,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,607.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1215.84,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,664.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,556.42,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,664.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,593.97,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,805.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,818.44,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,855.66,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,668.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,529.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,805.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,655.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,664.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,664.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,539.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,635.66,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,607.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,607.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,607.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,539.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,818.44,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,855.66,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,668.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,539.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,635.66,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,607.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,607.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1089.19,Agency Staff Costs - Non Teaching
