,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,MRS GILLIAN KANE,3083290,2025.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,MRS GILLIAN KANE,3083291,500,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,NEIL COOKSON,3071632,1460.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Legal & Procurement,SIMPSON MILLAR,3084036,4400.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",CENTRE FOR PUBLIC SCRUTINY,3078481,8900.00,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ICO,3084277,525,Subscriptions
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",LOCAL GOVERNMENT ASSOCIATION,0,20586.50,Subscriptions
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",NORTHGATE PUBLIC SERVICES (UK) LTD,3078848,772.8,Other Supplies & Services
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",REBUS BADGES & REGALIA,3076956,1258.00,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1124.04,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,2013.36,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",ROYAL MAIL NORTH EAST,0,1682.13,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1690.62,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,738.46,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,"Customer Services, Admin & Democratic",WHISTL UK LIMITED,0,1608.64,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2917.16,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,764.34,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,2917.16,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,CRITIQOM LIMITED,3082470,764.34,Postages
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1100.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,512.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,501.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,1017.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,928.13,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,893.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,DE-POEL,0,506.87,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,INST OF REVENUES RATING & VALUATION,3081675,675,Conferences & Seminars
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LTD,3083481,12388.66,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,NORTHGATE PUBLIC SERVICES (UK) LTD,3082478,9200.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing General Fund,THEBIGWORD INTERPRETING SERVICES LTD,0,512.53,Interpretation & Translation Fees
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,A S CROCKER (PLASTERERS) LIMITED,3076805,3609.06,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,AGGREGATE INDUSTRIES UK LTD,3081630,1482.00,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,AGGREGATE INDUSTRIES UK LTD,3081630,1482.00,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3082291,664.75,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1279.25,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1075.25,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,1075.25,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ALL EVENTS SECURITY,3076916,943.5,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,AON LIMITED,0,800,Misc. Insurances
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,AON LIMITED,0,2737.50,Misc. Insurances
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BEAVER84,3082323,1178.08,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BEAVER84,3081706,2462.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3078437,7504.94,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,BRICKWORK DIRECT LIMITED,3082313,4162.10,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079820,1403.10,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079964,1233.68,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079960,1308.41,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3082295,549.84,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080855,1376.82,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080856,1314.25,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080857,559.67,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080856,559.67,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080857,1497.42,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3082354,705.99,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3082369,761.58,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081234,1221.70,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079974,1227.58,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3081968,618.69,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079977,1297.57,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079963,1271.44,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080869,538.22,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080865,538.22,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079982,626.32,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3080862,538.22,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CTRACK LTD,3082296,650,R&M (Vehicles)
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3080522,2400.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3082034,800,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,558.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1062.60,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,879.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,534.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,771.65,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,656.46,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,646.04,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1062.60,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,779.22,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,677.3,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,526.03,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,605.9,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,608.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,608.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,608.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,636.03,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1062.60,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,846.72,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,820.17,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,670.41,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,594.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,540.2,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3080976,1640.93,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3079572,5325.11,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,EASBY FLOORING LTD,3077978,535.46,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,ENCASEMENT LIMITED,3082907,1568.33,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,FRANCIS CONSTRUCTION,3082491,2881.67,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,FRANCIS CONSTRUCTION,3082491,576.33,Building Repairs And Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079202,566.67,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3081856,637,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,J T ATKINSON & SONS LTD,3081951,1670.72,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JCB FINANCE (LEASING LTD),0,816.73,Leasing Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3077552,2203.20,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081819,911.92,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3079989,1487.39,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078788,3456.00,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,2859.02,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080778,500.26,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082536,656.22,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3082303,1700.16,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078122,664.66,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081679,6155.90,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3077552,4624.73,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081588,1565.88,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081679,5524.18,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3081679,6090.90,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,K M ELECTRICAL SERVICES,3080312,32821.76,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,KIRONA SOLUTIONS LTD,0,5333.34,Ict Software Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,KIRONA SOLUTIONS LTD,3084216,5333.33,Ict Software Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,KIRONA SOLUTIONS LTD,3084216,5333.33,Ict Software Support & Maintenance
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,LYNX PRECAST LTD,3078330,8631.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080791,580.55,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080786,527.87,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080790,577.2,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081885,607.12,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080649,536.38,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080784,518.8,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080782,569.85,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081900,574.34,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081912,534.63,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081896,618.77,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3081551,616.4,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080657,569.85,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080792,601.11,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080789,546.08,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080787,716.38,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3069385,1043.54,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3082285,703.8,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MKM BUILDING SUPPLIES (HULL) LTD,3082285,820.86,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,NETA TRAINING GROUP,3081278,650,Employee Training Course Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,NORTHERN POWERGRID LIMITED,3082720,552,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,NORTHERN POWERGRID LIMITED,3082978,8248.09,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,NORTHERN POWERGRID LIMITED,3082977,27829.79,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3081529,827.5,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,STONEGRAVE AGGREGATES LTD,3082959,1493.72,Premises Related Hire Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WERNICK HIRE LTD,3077842,708.58,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,0,6988.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,0,2996.33,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,3077615,8200.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,3077615,2547.51,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3079913,1285.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3079913,800,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3080803,1880.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3080803,800,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3080806,2020.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3080806,950,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3081556,1280.00,Alterations & Improvements - Electrical
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3081556,800,Alterations & Improvements - Electrical
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,585,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,3080561,1652.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3082186,1014.00,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3082186,851,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3079322,1400.00,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3082692,1131.00,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BCS PRESERVATION LIMITED,3083245,774,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BRIEN & SON LOCKSMITHS,0,2231.31,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CLOUD DIALOGS LTD,3082521,1000.00,Voice Telephone Mobile Costs
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,966.82,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,816.99,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,751.39,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,964.86,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,826.87,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1262.68,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,964.85,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,545.53,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,986.32,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1195.01,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,971.44,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,512.44,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,EASBY FLOORING LTD,3081800,552.73,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD SECURUS LIMITED,3068538,550,Cyclical - Maint Gates & Doors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD SECURUS LIMITED,3068538,522.5,Cyclical - Maint Gates & Doors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,GOLDSHIELD SECURUS LIMITED,3080310,580,Repairs - Door Entry System
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,MANGAR INTERNATIONAL LIMITED,3081991,524,Equipment
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068557,28986.86,Cyclical - External Painting
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3081380,35406.00,Furniture
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,722.68,Water Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,1669.74,Water Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER,0,1070.00,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,562.71,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,621.78,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,662.81,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ORBIS PROTECT LTD,3080823,4278.56,Responsive-Empty Hse Security
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,987,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,599,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,626,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,626,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,3061.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3082495,2120.00,Direct Charges - Contractors
