,,Directotate,Service,Supplier,Order,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3070805,1418.00,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071978,501.32,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071980,501.32,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3070797,1332.99,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3071997,562.37,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,CROSSLING LTD,3079796,1231.23,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DARLINGTON SCAFFOLDING LTD,3080522,600,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1037.30,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,558.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,557.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,763.5,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,969.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,557.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,599.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,500.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,969.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,558.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,557.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,557.96,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,697.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,558.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,500.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,721.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.74,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,587.19,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,629.37,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,1012.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,588.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,906.54,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,570.17,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,696,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,822.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,750.24,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,614.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,812.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,501.8,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,DE-POEL,0,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HALL CONSTRUCTION SERVICES,3075788,163780.89,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079751,564.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079751,671.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079751,671.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079751,646.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079751,671.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079751,564.27,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079751,646.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3079751,671.02,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,HAYS SPECIALIST SERVICES,3076196,560.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JCB FINANCE (LEASING LTD),0,11073.45,Leasing Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JCB FINANCE (LEASING LTD),0,2650.00,Leasing Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3077365,1006.56,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078608,1148.05,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3079574,893.2,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078844,12142.10,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3079203,880,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3078731,713.59,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,JEWSON LTD,3080017,506.57,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,K HEWITT & CO LTD,3071053,2780.94,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,LYTESTREAM ELECTRICAL CONTRACTORS,3078346,617.6,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3080707,889.13,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3076992,548.77,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3076991,504.81,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3076265,570.4,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3076443,605.21,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3079050,549.72,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3078841,552.5,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3076440,700.62,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3077000,778.32,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3077001,730.46,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3076532,663.18,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3076989,633.58,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MAGNET TRADE,3076380,706.73,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,MITIE TILLEY ROOFING LIMITED,3080263,1791.32,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,NPOWER NORTHERN FINANCE,0,654.32,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,NWS NORTH LIMITED,3079121,942,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,0,1087.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3077835,1707.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3078615,2945.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,RIDER INDUSTRIAL & SPECIALIST CLEANING,3078615,2945.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,1421.63,Leasing Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,SOCIETE GENERALE EQUIPMENT FINANCE,0,3000.00,Leasing Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,STEELCRAFT LTD,3069428,19205.50,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,STONEGRAVE AGGREGATES LTD,3079353,786.08,Premises Related Hire Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WERNICK HIRE LTD,3078723,516.43,Plant Hire
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,3077615,6180.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,3077615,2651.53,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,3069330,1330.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,WESTWOOD TIMBER & FENCING,3069330,579.5,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3079060,2880.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,Y & S CONSTRUCTION,3078842,3477.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Building Services,YESSS ELECTRICAL,0,1652.50,Materials
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ABRITAS,0,6000.00,Professional Fees & Consultancy
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,APEC ENVIRONMENTAL,3075948,800,Cyclical - External Painting
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ARCUS CONSULTING LLP,0,525,Responsive - Void E.P.C.
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BARRIER ENERGY LTD,0,789.5,Cyclical - Air Source Heat Pumps
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BARRIER ENERGY LTD,3079443,9760.00,Cyclical - Air Source Heat Pumps
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,BISHOP AUCKLAND GLAZING CO LTD,3079938,576,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1923.09,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,797.93,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1511.03,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,650.87,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1500.56,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,750.66,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1784.57,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,CORONA ENERGY LTD,0,1483.01,Gas
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3068557,8662.50,Cyclical - External Painting
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3081572,8404.00,Cyclical - Internal Painting
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3081572,32277.00,Cyclical - Internal Painting
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NEWCASTLE CITY COUNCIL,3077350,22947.31,Furniture
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,1339.25,Water Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,658.15,Water Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NORTHUMBRIAN WATER,0,1554.67,Water Charges
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1134.37,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,947.02,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1292.62,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,603.73,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,789.14,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1189.70,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,1664.10,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN FINANCE,0,946.61,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,NPOWER NORTHERN LTD,0,1070.00,Electricity
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,ORBIS PROTECT LTD,3080823,2782.44,Responsive-Empty Hse Security
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,789,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,2175.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,889,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,525,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,RIDER INDUSTRIAL & SPECIALIST CLEANING,3076942,589,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,S & I STRUCTURES,3079015,843.33,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,S & I STRUCTURES,3079015,2530.00,Direct Charges - Contractors
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,WINDOW WISE,0,760,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,WINDOW WISE,3077473,840,Responsive Repairs (General)
INSERTED DETAIL,,Neighbourhood Services & Resources,Housing Revenue Account,WINDOW WISE,3077473,760,Responsive Repairs (General)
INSERTED DETAIL,,Chief Executive,Chief Executive,LIVING WITH DISABILITY,3075036,550,Marketing & Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,NORTHERN ROUND DELIVERY SERVICES,3079784,720,Marketing & Advertising
INSERTED DETAIL,,Chief Executive,Chief Executive,NPOWER NORTHERN FINANCE,0,753.54,Electricity
INSERTED DETAIL,,Chief Executive,Chief Executive,WATERSTONS,3080599,595,Ict Software Support & Maintenance
INSERTED DETAIL,,People,Director of Commissioning,GATENBY SANDERSON,3079253,10950.00,Consultancy Fees
INSERTED DETAIL,,People,Public Health,BLACKETTS MEDICAL PRACTICE,3075103,1099.42,Other Health Bodies
INSERTED DETAIL,,People,Public Health,BLACKETTS MEDICAL PRACTICE,3075103,2264.69,Other Health Bodies
INSERTED DETAIL,,People,Public Health,CHELSEA & WESTMINSTER HOSPITAL NHS,3080563,508.53,Other Health Bodies
INSERTED DETAIL,,People,Public Health,DENMARK STREET SURGERY,3067247,4650.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,DR CARTER AND PARTNERS,3067240,2555.00,Other Health Bodies
INSERTED DETAIL,,People,Public Health,DR CARTER AND PARTNERS,3075105,2751.85,Other Health Bodies
INSERTED DETAIL,,People,Public Health,INTRAHEALTH,3067260,910,Other Health Bodies
INSERTED DETAIL,,People,Public Health,NECA SERVICES LTD,3081078,9000.00,Contributions/Donations
INSERTED DETAIL,,People,Public Health,NORTH 51 LTD,3080968,6350.00,Consultancy Fees
INSERTED DETAIL,,People,AD - Commissioning,700 CLUB,0,20374.17,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,700 CLUB,0,20374.17,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,CAPITA BUSINESS SRV LTD (DARLINGTON),0,12008.45,Professional Fees & Consultancy
INSERTED DETAIL,,People,AD - Commissioning,CARERS FEDERATION LIMITED,0,828.44,Other Supplies & Services
INSERTED DETAIL,,People,AD - Commissioning,CREATIVE SUPPORT LIMITED,0,7750.77,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,CREATIVE SUPPORT LIMITED,0,7750.77,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DARLINGTON YMCA FOYER,0,22865.15,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DARLINGTON YMCA FOYER,0,22865.15,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DISC,3072330,7500.00,Services For Carers
INSERTED DETAIL,,People,AD - Commissioning,DISC,0,31654.69,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,DISC,0,31654.69,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2581.15,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,KEYRING LIVING SUPPORT NETWORK,0,2581.15,Private Contractors
INSERTED DETAIL,,People,AD - Commissioning,MAIN,3065687,720,Employee Training Course Costs
INSERTED DETAIL,,People,AD - Commissioning,NEWCASTLE CITY COUNCIL,3065862,1192.07,Community Care Support
INSERTED DETAIL,,People,AD - Commissioning,SAFEGUARDING TRAINING SOLUTIIONS,3080185,1100.00,Employee Training Course Costs
INSERTED DETAIL,,People,AD - Commissioning,SOCIAL CARE INSTITUTE FOR EXCELLENCE,3080433,3000.00,Employee Training Course Costs
INSERTED DETAIL,,People,AD - Commissioning,SUE WOOLMORE,3079267,2785.00,Employee Training Course Costs
INSERTED DETAIL,,People,AD - Commissioning,SYD STRIKE TRAINING SOLUTIONS,3080023,1040.00,Employee Training Course Costs
INSERTED DETAIL,,People,Adult Social Care,ALBANY OFFICE FURNITURE SOLUTIONS,3077712,1188.00,Furniture
INSERTED DETAIL,,People,Adult Social Care,BUTTERWICK LIMITED,0,720,Respite
INSERTED DETAIL,,People,Adult Social Care,CARE-ABILITY,3079939,663.2,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adult Social Care,CARE-ABILITY,3077962,2764.20,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adult Social Care,CARE-ABILITY,3078517,2809.30,Occupational Therapy Equipment
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3071164,4166.25,Services For Carers
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072077,4107.50,Services For Carers
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3072079,3955.75,Services For Carers
INSERTED DETAIL,,People,Adult Social Care,DARLINGTON ASSOCIATION ON DISABILITY LTD,3069873,4166.25,Services For Carers
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1142.19,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1006.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1006.92,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,573.39,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,655.18,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,878.22,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1179.58,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1115.80,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,722.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,643.31,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1142.18,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,864.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1067.82,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1179.56,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,839.1,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,923.01,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1062.86,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1142.19,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,531.43,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1146.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1179.56,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,929.7,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1230.68,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,People,Adult Social Care,DE-POEL,0,1230.68,Agency Staff Costs - Non Teaching
