INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3083034,"1,120.41",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3083034,720.12,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3083479,567,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3079134,"2,734.76",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3084011,697.5,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3084011,697.5,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MKM BUILDING SUPPLIES (HULL) LTD,3084011,"2,520.20",Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MPH INSPECTION SERVICES LTD,3082727,"1,064.00",Routine Maintenance
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,3082062,"1,044.40",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,0,"1,044.40",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MRC ROADS LIMITED,3083884,986.54,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,MS ONLINE,3084041,880,Ict Software Support & Maintenance
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,NPOWER,0,"40,970.37",Electricity
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,NPOWER,0,"1,400.00",Electricity
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,NPOWER NORTHERN FINANCE,0,554.75,Electricity
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,645.6,Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,"2,878.90",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PREMIER TRAFFIC MANAGEMENT,3081938,"3,632.40",Direct Charges - Contractors
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,PROTEUS EQUIPMENT LTD,3083177,940.76,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SIMMON SIGNS,3082603,716.18,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SIMMON SIGNS,3082604,683.26,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SIMMON SIGNS,3082862,716.18,Materials
INSERTED DETAIL,,Economic Growth,Transport & Capital Projects,SPACE ARCHITECTURE (EUROPE) LTD,3084083,"1,937.05",Consultancy Fees
