Payment Date,Transaction Number,Amount,Supplier Name,Supplier ID,Organisational Unit,Service Label,Service Code,SeRCOP Expenditure Category,SeRCOP Expenditure Code,SeRCOP Detailed Expenditure Type,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
29/08/2014,7015080,1.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,1.98,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.06,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.12,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.15,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.15,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.15,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.15,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.20,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.26,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.28,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.30,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.34,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.34,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.34,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.36,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.36,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.36,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.36,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.36,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.36,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.36,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.43,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.43,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.45,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.48,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.49,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.49,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.49,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.52,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.52,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.52,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.52,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.52,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.52,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.52,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.56,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.56,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.56,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.57,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.58,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.58,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.58,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.58,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.58,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.58,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.58,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.58,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.58,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.58,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.60,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.62,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.62,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.62,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.62,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.64,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.64,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.64,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.64,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.64,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.64,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.64,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.64,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.64,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.70,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.70,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.70,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.70,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.70,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.70,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.70,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.70,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.70,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.70,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.75,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.76,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.88,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.94,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.94,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.94,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,2.94,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,3.00,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,3.01,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,3.01,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
29/08/2014,7015080,3.01,REDBRIDGE PRODUCE & FLOWERS,390977,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.GROCERIES & PROVISIONS
