Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
LES MILLS FITNESS UK LTD,2014-07-08,783.9,"Economic Growth, Culture & Sport",Sport
LES MILLS FITNESS UK LTD,2014-07-15,783.9,"Economic Growth, Culture & Sport",Sport
LES MILLS FITNESS UK LTD,2014-07-08,783.9,"Economic Growth, Culture & Sport",Sport
LES MILLS FITNESS UK LTD,2014-07-15,783.9,"Economic Growth, Culture & Sport",Sport
LES MILLS FITNESS UK LTD,2014-07-08,783.9,"Economic Growth, Culture & Sport",Sport
PRS FOR MUSIC,2014-07-16,571.53,Professional Services,Regulation & Certification
PRS FOR MUSIC,2014-07-16,1183.01,Professional Services,Regulation & Certification
PRS FOR MUSIC,2014-07-15,948.34,Professional Services,Regulation & Certification
PRS FOR MUSIC,2014-07-15,841.3,Professional Services,Regulation & Certification
PRS FOR MUSIC,2014-07-15,799.52,Professional Services,Regulation & Certification
PRS FOR MUSIC,2014-07-15,923.32,Professional Services,Regulation & Certification
PRS FOR MUSIC,2014-07-29,1114.82,Professional Services,Regulation & Certification
SITEMORSE LTD,2014-07-21,1350,ICT,ICT - Software
SOCITM LIMITED,2014-07-02,1440,Professional Services,Memberships & Subscriptions
TEXTHELP LTD,2014-07-18,4250,ICT,ICT - Software
THE PERFORMING RIGHT SOCIETY,2014-08-12,1591.78,Professional Services,Regulation & Certification
TREASURYNET LIMITED,2014-07-16,1350,ICT,ICT - Software
C J JOINERY & BUILDING,2014-09-03,830,Property & Asset Management,Building Services - Joinery
STONE COMPUTERS LTD (EDUCATION PO),2014-09-10,3951,ICT,ICT - Hardware
VRS VERICLAIM UK LTD,2014-07-16,900,Business Services,Insurance
VRS VERICLAIM UK LTD,2014-07-16,750,Business Services,Insurance
WDH SOLUTIONS LTD,2014-07-04,7377.45,Adult Services,to be classified
n/a,2014-07-15,10813.99,n/a,n/a
n/a,2014-07-15,2212.83,n/a,n/a
n/a,2014-07-15,11068.74,n/a,n/a
n/a,2014-07-15,4740.73,n/a,n/a
n/a,2014-08-15,11541.93,n/a,n/a
n/a,2014-08-15,2212.83,n/a,n/a
n/a,2014-08-15,11144.42,n/a,n/a
n/a,2014-08-15,4300.53,n/a,n/a
n/a,2014-09-15,11027.29,n/a,n/a
n/a,2014-09-15,2212.83,n/a,n/a
n/a,2014-09-15,11054.62,n/a,n/a
n/a,2014-09-15,4244.69,n/a,n/a
BORDER COTTAGE CARE,2014-07-17,1032.1,Adult Services,to be classified
BORDER COTTAGE CARE,2014-08-14,1063.05,Adult Services,to be classified
DIMENSIONS UK LTD,2014-07-07,986,Adult Services,to be classified
DIMENSIONS UK LTD,2014-08-14,982.38,Adult Services,to be classified
HILLCREST,2014-07-18,2155,Adult Services,to be classified
HILLCREST,2014-07-16,3344.75,Adult Services,to be classified
HILLCREST,2014-09-15,3344.75,Adult Services,to be classified
HILLCREST,2014-09-17,2155,Adult Services,to be classified
HILLCREST,2014-08-14,2675.8,Adult Services,to be classified
HILLCREST,2014-08-14,1724,Adult Services,to be classified
JUST HOMES CARE LTD,2014-09-12,607.47,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,621.22,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,629.12,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,591.54,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,621.48,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,606.2,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,655.07,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,606.84,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-20,627.16,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,631.91,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,657.09,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,610.25,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,627.32,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,556.55,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,572.94,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,637.92,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,667.66,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,709.94,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,625.1,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,632.14,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,613.08,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-20,635.61,Adult Services,to be classified
ROWAN CARE SERVICES LTD,2014-08-19,648.13,Adult Services,to be classified
SUN HEALTHCARE LTD SUPPORTED LIVING,2014-08-04,11424,Adult Services,to be classified
SUN HEALTHCARE LTD SUPPORTED LIVING,2014-08-28,11424,Adult Services,to be classified
THE DISABILITIES TRUST,2014-07-17,750.72,Adult Services,to be classified
THE DISABILITIES TRUST,2014-09-12,574.08,Adult Services,to be classified
AARDVARK JOINERY,2014-09-09,1800,Property & Asset Management,Building Services - Joinery
ARTERIUM,2014-07-08,560,Highways,Urban Traffic Control
BEAUCARE MEDICAL,2014-08-29,3808,Professional Services,Medical
BEAUCARE MEDICAL,2014-08-29,2250.25,Professional Services,Medical
BEAVER PLANT,2014-08-06,622,Transport,Vehicle and Plant Hire
BMB BUILDBASE,2014-08-08,693.04,Highways,Materials
BROXAP LTD,2014-09-08,566,Environment,Parks and Public Spaces Supplies
COOKSONGOLD,2014-08-14,554.95,Business Services,Training
DAYDREAM EDUCATION,2014-07-29,817.14,n/a,n/a
EASY-GATE LIMITED,2014-09-25,1380,Property & Asset Management,Building Services - Fencing
EASY-GATE LIMITED,2014-09-25,770,Property & Asset Management,Building Services - Fencing
FLEET LINE MARKERS LTD,2014-09-08,1593,Environment,Parks and Public Spaces Supplies
FLEET LINE MARKERS LTD,2014-09-08,1593,Environment,Parks and Public Spaces Supplies
HARROD UK LTD,2014-09-08,16219.8,"Economic Growth, Culture & Sport",Sport
JOB EARNSHAW & BROS LTD,2014-09-01,549.1,Property & Asset Management,Building Services - Fencing
KNOWLE NETS LIMITED,2014-09-16,532.5,"Economic Growth, Culture & Sport",Sport
LAFARGE TARMAC TRADING LIMITED,2014-09-08,793.8,Highways,Materials
NISBETS,2014-09-30,1182.81,n/a,n/a
NOMIX ENVIRO,2014-07-14,562.1,Environment,Parks and Public Spaces Supplies
NPS BARNSLEY LTD,2014-09-08,49432.25,Property & Asset Management,Architects
OXFORD UNIVERSITY PRESS,2014-08-11,525,"Economic Growth, Culture & Sport",Libraries
PARK SQUARE PROPERTY MANAGEMENT LTD,2014-09-05,3625,Property & Asset Management,Property Management
PROCTER FENCING & CONCRETE PRODUCTS,2014-09-25,3119.63,Property & Asset Management,Building Services - Misc
PROCTER FENCING SYSTEMS,2014-09-16,1947.6,Property & Asset Management,Building Services - Fencing
RON SMITH,2014-08-06,550,Environment,Parks and Public Spaces Supplies
SCHNEIDER ELECTRIC LTD,2014-09-04,602.5,Property & Asset Management,Building Services - Electrical
SMART DIRECT (EUROPE),2014-09-22,685.82,n/a,n/a
THE HEPWORTH WAKEFIELD,2014-07-28,1000.05,"Economic Growth, Culture & Sport",Museums & Culture
THE HEPWORTH WAKEFIELD,2014-07-28,2500,"Economic Growth, Culture & Sport",Museums & Culture
WYEVALE NURSERIES,2014-09-01,1630.21,Environment,Parks and Public Spaces Supplies
YATES CONCRETE PRODUCTS LTD,2014-08-08,1120.32,Property & Asset Management,Building Services - Misc
YATES CONCRETE PRODUCTS LTD,2014-08-08,685.56,Property & Asset Management,Building Services - Misc
TRAINLINE.COM,2014-07-30,556.41,n/a,n/a
LEEDS CITY COUNCIL,2014-07-18,187424.96,n/a,n/a
THE MID YORKSHIRE HOSPITALS NHS TRUST,2014-08-13,9936.45,Professional Services,Medical
ABACUS NURSERY,2014-07-16,14367.12,Children and Young People,Childcare & Early Years
ABACUS NURSERY,2014-08-20,27184.28,Children and Young People,Childcare & Early Years
ALTOFTS PRIVATE DAY NURSERY,2014-08-20,3035.14,Children and Young People,Childcare & Early Years
ALTOFTS PRIVATE DAY NURSERY,2014-07-16,2158.32,Children and Young People,Childcare & Early Years
BADSWORTH NURSERY SCHOOL,2014-07-16,9508.41,Children and Young People,Childcare & Early Years
BADSWORTH NURSERY SCHOOL,2014-08-20,12140.55,Children and Young People,Childcare & Early Years
BATLEY ROAD PLAYGROUP,2014-08-20,12448.46,Children and Young People,Childcare & Early Years
BATLEY ROAD PLAYGROUP,2014-07-16,2122.92,Children and Young People,Childcare & Early Years
BRAMBLY HEDGE DAY NURSERY,2014-08-20,22961.48,Children and Young People,Childcare & Early Years
BRAMBLY HEDGE DAY NURSERY,2014-07-16,19967.66,Children and Young People,Childcare & Early Years
BRIGHT SPARKS CHILDCARE CASTLEFORD,2014-08-20,5938.31,Children and Young People,Childcare & Early Years
BRIGHT SPARKS CHILDCARE CASTLEFORD,2014-07-16,5229.45,Children and Young People,Childcare & Early Years
BUTTERFLYS DAY NURSERY,2014-07-16,4926.6,Children and Young People,Childcare & Early Years
BUTTERFLYS DAY NURSERY,2014-08-20,6862.05,Children and Young People,Childcare & Early Years
CHEEKY MONKEY CHILDCARE,2014-07-16,1055.7,Children and Young People,Childcare & Early Years
CHEEKY MONKEY CHILDCARE,2014-08-20,659.81,Children and Young People,Childcare & Early Years
CHERRY TREE DAY NURSERY,2014-08-20,4618.69,Children and Young People,Childcare & Early Years
CHILDCARE @ ST SWITHUNS,2014-07-16,3101.7,Children and Young People,Childcare & Early Years
CHILDCARE @ ST SWITHUNS,2014-08-20,2639.25,Children and Young People,Childcare & Early Years
CHILDCARE @ THE CASTLE,2014-08-20,9677.25,Children and Young People,Childcare & Early Years
CHILDCARE @ THE CASTLE,2014-07-16,9847.16,Children and Young People,Childcare & Early Years
CHILDCARE AT ST GEORGES,2014-07-16,11214.91,Children and Young People,Childcare & Early Years
CHILDCARE AT ST GEORGES,2014-08-20,12272.51,Children and Young People,Childcare & Early Years
CHILDCARE AT SUNBEAM,2014-08-20,9897.19,Children and Young People,Childcare & Early Years
CHILDCARE AT SUNBEAM,2014-07-16,15357.93,Children and Young People,Childcare & Early Years
COLLEGE GROVE NURSERY,2014-07-16,6906.84,Children and Young People,Childcare & Early Years
COLLEGE GROVE NURSERY,2014-08-20,11656.69,Children and Young People,Childcare & Early Years
CRIGGLESTONE DAY CARE LIMITED,2014-07-16,2430.6,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,659.81,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,527.85,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,659.81,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,4618.69,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,4030.5,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,1384.14,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,659.81,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,703.8,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,527.85,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,2243.36,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,703.8,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,659.81,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,1055.7,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,926.67,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,527.85,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,703.8,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,2430.6,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,659.81,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,1803.49,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,527.85,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,772.83,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-08-20,659.81,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,1231.65,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-07-16,703.8,Children and Young People,Childcare & Early Years
EARLY BIRDS DAYCARE,2014-08-20,4618.69,Children and Young People,Childcare & Early Years
EARLY BIRDS DAYCARE,2014-07-16,4304.2,Children and Young People,Childcare & Early Years
FIRST STEPS DAY NURSERY,2014-07-16,5096.68,Children and Young People,Childcare & Early Years
FIRST STEPS DAY NURSERY,2014-08-20,13856.06,Children and Young People,Childcare & Early Years
FIRST STEPS NURSERY,2014-07-16,5871.4,Children and Young People,Childcare & Early Years
FIRST STEPS NURSERY,2014-08-20,6906.04,Children and Young People,Childcare & Early Years
FUTURE EINSTEINS DAY NURSERY,2014-08-20,10952.89,Children and Young People,Childcare & Early Years
FUTURE EINSTEINS DAY NURSERY,2014-07-16,5079.09,Children and Young People,Childcare & Early Years
GEMMY TOTS,2014-08-20,659.81,Children and Young People,Childcare & Early Years
HAPPY DAYS CHILDRENS CENTRE,2014-07-16,6184.2,Children and Young People,Childcare & Early Years
HAPPY DAYS CHILDRENS CENTRE,2014-08-20,8973.45,Children and Young People,Childcare & Early Years
HAPPY DAYS NURSERY,2014-08-20,11832.64,Children and Young People,Childcare & Early Years
HAPPY DAYS NURSERY,2014-07-16,5386.56,Children and Young People,Childcare & Early Years
HILLSIDE PRIVATE DAY NURSERY,2014-07-16,7197.6,Children and Young People,Childcare & Early Years
HILLSIDE PRIVATE DAY NURSERY,2014-08-20,3299.06,Children and Young People,Childcare & Early Years
INGLEBROOK SCHOOL,2014-08-20,13856.06,Children and Young People,Education & Careers
INGLEBROOK SCHOOL,2014-07-16,1203.57,Children and Young People,Education & Careers
JC´S CHILDMINDING SERVICES,2014-07-16,3150.75,Children and Young People,Childcare & Early Years
JC´S CHILDMINDING SERVICES,2014-08-20,2639.25,Children and Young People,Childcare & Early Years
JUST LEARNING NURSERY,2014-07-16,10075.81,Children and Young People,Childcare & Early Years
JUST LEARNING NURSERY,2014-08-20,9853.2,Children and Young People,Childcare & Early Years
KARENS CHILDCARE,2014-07-16,1329.4,Children and Young People,Childcare & Early Years
KIRKHAMGATE PRE-SCHOOL,2014-08-20,9809.21,Children and Young People,Childcare & Early Years
KIRKHAMGATE PRE-SCHOOL,2014-07-16,2249.46,Children and Young People,Childcare & Early Years
KOOL KIDS DAYCARE,2014-08-20,4618.69,Children and Young People,Childcare & Early Years
KOOL KIDS DAYCARE,2014-07-16,2287.35,Children and Young People,Childcare & Early Years
LITTLE ACORNS NURSERY,2014-08-20,11744.66,Children and Young People,Childcare & Early Years
LITTLE ACORNS NURSERY,2014-07-16,7162.24,Children and Young People,Childcare & Early Years
LITTLE ACORNS PRE SCHOOL,2014-07-16,6212.28,Children and Young People,Childcare & Early Years
LITTLE GRUFFALOS DAY NURSERY,2014-07-16,2342.09,Children and Young People,Childcare & Early Years
LITTLE PEOPLE NURSERY,2014-08-20,3958.88,Children and Young People,Childcare & Early Years
LITTLE PEOPLE NURSERY,2014-07-16,3120.18,Children and Young People,Childcare & Early Years
LITTLE STARS NURSERY,2014-08-20,5190.53,Children and Young People,Childcare & Early Years
LITTLE STARS NURSERY,2014-07-16,5603.03,Children and Young People,Childcare & Early Years
LITTLE STARS NURSERY UK LTD,2014-07-16,2985.56,Children and Young People,Childcare & Early Years
LITTLE STARS NURSERY UK LTD,2014-08-20,1143.68,Children and Young People,Childcare & Early Years
LITTLE STARS PRE SCHOOL,2014-08-20,659.81,Children and Young People,Childcare & Early Years
LITTLE STARS PRE SCHOOL,2014-07-16,1055.7,Children and Young People,Childcare & Early Years
NEW LIFE PRE SCHOOL,2014-07-16,10419.02,Children and Young People,Childcare & Early Years
NEW LIFE PRE SCHOOL,2014-08-20,12536.44,Children and Young People,Childcare & Early Years
NOAHS ARK CHILDCARE,2014-08-20,11876.63,Children and Young People,Childcare & Early Years
NOAHS ARK CHILDCARE,2014-07-16,4862.62,Children and Young People,Childcare & Early Years
ONE SMALL STEP NURSERY,2014-08-20,2551.28,Children and Young People,Childcare & Early Years
OSSETT CHILDCARE & PRE-SCHOOL,2014-08-20,3299.06,Children and Young People,Childcare & Early Years
OUTWOOD PRE SCHOOL,2014-07-16,914.94,Children and Young People,Childcare & Early Years
POMFRET WOODLAND COMMUNITY NURSERY,2014-07-16,6772.48,Children and Young People,Childcare & Early Years
POMFRET WOODLAND COMMUNITY NURSERY,2014-08-20,11216.81,Children and Young People,Childcare & Early Years
RAINBOW CHILDCARE,2014-07-16,7474.5,Children and Young People,Childcare & Early Years
RAINBOW CHILDCARE,2014-08-20,12316.5,Children and Young People,Childcare & Early Years
RED ROOFS CHILDRENS CENTRE DAY NURSERY,2014-07-16,6364.77,Children and Young People,Childcare & Early Years
RED ROOFS CHILDRENS CENTRE DAY NURSERY,2014-08-20,3738.94,Children and Young People,Childcare & Early Years
REMLAT VENTURES LTD T/A FUN 4 TOTS NURSERIES,2014-08-20,3562.99,Children and Young People,Childcare & Early Years
REMLAT VENTURES LTD T/A FUN 4 TOTS NURSERIES,2014-07-16,2747.31,Children and Young People,Childcare & Early Years
ROOKS NEST PRE SCHOOL,2014-07-16,3326.7,Children and Young People,Childcare & Early Years
SAFE N SOUND DAY NURSERY,2014-08-20,11876.63,Children and Young People,Childcare & Early Years
SAFE N SOUND DAY NURSERY,2014-07-16,5102.55,Children and Young People,Childcare & Early Years
SILKWOOD PRIVATE DAY NURSERY & CRECHE,2014-07-16,7269.24,Children and Young People,Childcare & Early Years
SILKWOOD PRIVATE DAY NURSERY & CRECHE,2014-08-20,7917.75,Children and Young People,Childcare & Early Years
ST JOHNS PRE SCHOOL,2014-07-16,7924.86,Children and Young People,Childcare & Early Years
ST JOHNS PRE SCHOOL,2014-08-20,10820.93,Children and Young People,Childcare & Early Years
ST LUKES NURSERY,2014-07-16,2783.92,Children and Young People,Childcare & Early Years
ST LUKES NURSERY,2014-07-16,8867.88,Children and Young People,Childcare & Early Years
ST LUKES NURSERY,2014-08-20,16495.31,Children and Young People,Childcare & Early Years
ST LUKES NURSERY,2014-08-20,1979.44,Children and Young People,Childcare & Early Years
ST PETERS & ST PAULS PRE SCHOOL,2014-08-20,3299.06,Children and Young People,Childcare & Early Years
STANLEY DAY NURSERY,2014-07-16,6237.02,Children and Young People,Childcare & Early Years
STANLEY DAY NURSERY,2014-08-20,18870.64,Children and Young People,Childcare & Early Years
STEPPING STONES DAY NURSERY,2014-07-16,7021.65,Children and Young People,Childcare & Early Years
STEPPING STONES DAY NURSERY,2014-08-20,3079.13,Children and Young People,Childcare & Early Years
SUNNY HILL HOUSE SCHOOL,2014-08-20,21993.75,Children and Young People,Education & Careers
SUNSHINE KIDS PRE SCHOOL,2014-07-16,4722.57,Children and Young People,Childcare & Early Years
SUNSHINE KIDS PRE SCHOOL,2014-08-20,12976.31,Children and Young People,Childcare & Early Years
T2´S CHILDCARE LTD,2014-07-16,1055.7,Children and Young People,Childcare & Early Years
THE BRIDGE PRE SCHOOL,2014-08-20,11612.7,Children and Young People,Childcare & Early Years
THE BRIDGE PRE SCHOOL,2014-07-16,8597.46,Children and Young People,Childcare & Early Years
THE CLUBHOUSE,2014-07-16,2076.21,Children and Young People,Childcare & Early Years
THE CLUBHOUSE,2014-08-20,7257.94,Children and Young People,Childcare & Early Years
THE GRANGE NURSERY,2014-07-16,12499.56,Children and Young People,Childcare & Early Years
THE GRANGE NURSERY,2014-08-20,22961.48,Children and Young People,Childcare & Early Years
TOY BOX PRIVATE NURSERY,2014-07-16,7750.48,Children and Young People,Childcare & Early Years
TOY BOX PRIVATE NURSERY,2014-08-20,12536.44,Children and Young People,Childcare & Early Years
TRINITY PRE-SCHOOL,2014-08-20,2639.25,Children and Young People,Childcare & Early Years
UNICORN NURSERY,2014-07-16,10491.6,Children and Young People,Childcare & Early Years
UNICORN NURSERY,2014-08-20,6598.13,Children and Young People,Childcare & Early Years
WAKEFIELD GIRLS HIGH SCHOOL,2014-08-20,83136.38,Children and Young People,Education & Careers
WAKEFIELD INDEPENDENT SCHOOL,2014-08-20,11876.63,Children and Young People,Education & Careers
WRENTHORPE PRE SCHOOL,2014-07-16,16058.37,Children and Young People,Childcare & Early Years
WRENTHORPE PRE SCHOOL,2014-08-20,25996.61,Children and Young People,Childcare & Early Years
ONE SMALL STEP NURSERY,2014-07-16,8851.98,Children and Young People,Childcare & Early Years
ALTHAM COURT,2014-09-03,7072,Adult Services,to be classified
ATTLEE COURT,2014-07-15,3565.71,Adult Services,to be classified
ATTLEE COURT,2014-07-15,626.79,Adult Services,to be classified
ATTLEE COURT,2014-07-08,5824,Adult Services,to be classified
CARR GATE CARE HOME,2014-09-08,5289.14,Adult Services,to be classified
CARR GATE CARE HOME,2014-08-19,852,Adult Services,to be classified
CARR GATE CARE HOME,2014-07-29,4932.57,Adult Services,to be classified
CROFT HOUSE,2014-09-29,3268.57,Adult Services,to be classified
CROFT HOUSE,2014-09-22,653.71,Adult Services,to be classified
CROFT HOUSE,2014-09-03,4992,Adult Services,to be classified
CROFT HOUSE,2014-08-05,6953.14,Adult Services,to be classified
CROFT HOUSE,2014-08-12,2793.14,Adult Services,to be classified
DEANGATE ONE,2014-09-29,571.23,Adult Services,to be classified
EARLS LODGE,2014-09-22,1426.29,Adult Services,to be classified
EARLS LODGE,2014-08-19,3997.29,Adult Services,to be classified
EARLS LODGE,2014-07-29,3090.29,Adult Services,to be classified
EARLS LODGE,2014-07-29,2496,Adult Services,to be classified
EARLS LODGE,2014-07-22,534.86,Adult Services,to be classified
EARLS LODGE,2014-08-05,3862.86,Adult Services,to be classified
EARLS LODGE,2014-08-05,1919.19,Adult Services,to be classified
FAIRBURN CHASE HEALTH CARE LTD,2014-09-15,2922,Adult Services,to be classified
FAIRBURN CHASE HEALTH CARE LTD,2014-09-15,1129.14,Adult Services,to be classified
FAIRBURN CHASE HEALTH CARE LTD,2014-09-22,1129.14,Adult Services,to be classified
FAIRBURN CHASE HEALTH CARE LTD,2014-07-22,2713.29,Adult Services,to be classified
FAIRBURN CHASE HEALTH CARE LTD,2014-07-08,5824,Adult Services,to be classified
FAIRBURN CHASE HEALTH CARE LTD,2014-08-12,1485.71,Adult Services,to be classified
HALL STEADS EMI NURSING HOME,2014-09-15,6240,Adult Services,to be classified
KINGS BROMLEY,2014-07-29,2942.86,Adult Services,to be classified
LANGTREE PARK CARE HOME,2014-07-08,3328,Adult Services,to be classified
MANOR PARK,2014-09-22,7760.5,Adult Services,to be classified
MANOR PARK,2014-09-15,1129.14,Adult Services,to be classified
MANOR PARK,2014-09-29,1307.43,Adult Services,to be classified
MANOR PARK,2014-09-29,7009.2,Adult Services,to be classified
MANOR PARK,2014-09-08,1901.71,Adult Services,to be classified
MANOR PARK,2014-09-15,4576,Adult Services,to be classified
MANOR PARK,2014-08-27,6121.14,Adult Services,to be classified
MANOR PARK,2014-08-12,7666.29,Adult Services,to be classified
MANOR PARK,2014-07-22,13549.71,Adult Services,to be classified
MANOR PARK,2014-08-12,3684.57,Adult Services,to be classified
MANOR PARK,2014-08-05,2139.43,Adult Services,to be classified
MANOR PARK,2014-08-05,5645.71,Adult Services,to be classified
PRIORY GARDENS CARE HOME,2014-09-29,6002.29,Adult Services,to be classified
PRIORY GARDENS CARE HOME,2014-09-29,594.29,Adult Services,to be classified
PRIORY GARDENS CARE HOME,2014-08-12,7072,Adult Services,to be classified
PRIORY GARDENS CARE HOME,2014-08-05,3477,Adult Services,to be classified
RIVERSIDE COURT NURSING HOME,2014-09-29,4813.71,Adult Services,to be classified
RIVERSIDE COURT NURSING HOME,2014-09-22,1307.43,Adult Services,to be classified
RIVERSIDE COURT NURSING HOME,2014-09-03,1147.84,Adult Services,to be classified
RIVERSIDE COURT NURSING HOME,2014-08-19,2406.47,Adult Services,to be classified
RIVERSIDE COURT NURSING HOME,2014-08-27,2100,Adult Services,to be classified
RIVERSIDE COURT NURSING HOME,2014-09-03,1426.29,Adult Services,to be classified
RIVERSIDE COURT NURSING HOME,2014-07-15,3922.29,Adult Services,to be classified
RIVERSIDE COURT NURSING HOME,2014-07-22,1842.29,Adult Services,to be classified
RIVERSIDE COURT NURSING HOME,2014-08-27,2139.43,Adult Services,to be classified
ROOP COTTAGE NURSING HOME,2014-09-22,1545.14,Adult Services,to be classified
SNAPETHORPE HALL CARE HOME,2014-08-19,2793.14,Adult Services,to be classified
SNAPETHORPE HALL CARE HOME,2014-08-12,7904,Adult Services,to be classified
SNAPETHORPE HALL CARE HOME,2014-08-19,918.72,Adult Services,to be classified
SNYDALE NURSING HOME,2014-09-08,891.43,Adult Services,to be classified
SNYDALE NURSING HOME,2014-09-03,3209.14,Adult Services,to be classified
SNYDALE NURSING HOME,2014-08-27,3268.57,Adult Services,to be classified
ST IVES NURSING HOME,2014-09-22,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-09-15,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-09-08,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-09-29,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-07-29,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-07-01,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-07-22,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-07-15,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-07-08,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-08-27,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-08-12,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-08-19,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-08-05,501.27,Adult Services,to be classified
ST IVES NURSING HOME,2014-09-03,501.27,Adult Services,to be classified
THE CHESTNUTS CARE HOME,2014-07-22,2002.63,Adult Services,to be classified
THE CHESTNUTS CARE HOME,2014-07-29,1602.01,Adult Services,to be classified
THE CHESTNUTS CARE HOME,2014-09-03,5348.57,Adult Services,to be classified
VICARAGE COURT,2014-09-22,2317.71,Adult Services,to be classified
VICARAGE COURT,2014-09-22,1485.71,Adult Services,to be classified
VICARAGE COURT,2014-09-22,2733.71,Adult Services,to be classified
VICTORIA HOUSE NURSING HOME,2014-09-15,6418.29,Adult Services,to be classified
VICTORIA HOUSE NURSING HOME,2014-08-05,4873.14,Adult Services,to be classified
VICTORIA HOUSE NURSING HOME,2014-08-05,675.24,Adult Services,to be classified
VICTORIA HOUSE NURSING HOME,2014-08-12,5170.29,Adult Services,to be classified
VICTORIA HOUSE NURSING HOME,2014-08-12,1772.18,Adult Services,to be classified
VICTORIA HOUSE NURSING HOME,2014-07-29,2955.16,Adult Services,to be classified
WARDE ALDAM,2014-09-15,2852.57,Adult Services,to be classified
WARDE ALDAM,2014-09-15,4100.57,Adult Services,to be classified
WARDE ALDAM,2014-08-05,3625.14,Adult Services,to be classified
WEST RIDINGS NURSING HOME,2014-09-08,7309.71,Adult Services,to be classified
WEST RIDINGS NURSING HOME,2014-09-15,5170.29,Adult Services,to be classified
WEST RIDINGS NURSING HOME,2014-09-22,5051.43,Adult Services,to be classified
WEST RIDINGS NURSING HOME,2014-07-08,5824,Adult Services,to be classified
WEST RIDINGS NURSING HOME,2014-07-22,6537.14,Adult Services,to be classified
WILLOW PARK CARE HOME,2014-07-08,891.43,Adult Services,to be classified
WILLOW PARK CARE HOME,2014-08-19,9270.86,Adult Services,to be classified
