Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
SIXTEEN PLUS LTD,2018-09-27,560.00,Children and Young People,Looked After Children - Residential
FOUNDATION,2018-08-21,625.71,Adult Services,Sub Category To Be Classified
THE SANCTUARY PROJECT LIMITED,2018-09-27,817.14,Children and Young People,Looked After Children - Residential
ROUNDABOUT LIMITED,2018-08-29,818.06,Children and Young People,Looked After Children
RUSH HOUSE LTD,2018-07-23,871.46,Adult Services,Sub Category To Be Classified
THE SANCTUARY PROJECT LIMITED,2018-07-23,880.00,Children and Young People,Looked After Children - Residential
FOUNDATION,2018-07-30,881.88,Adult Services,Sub Category To Be Classified
FOUNDATION,2018-07-06,881.88,Adult Services,Sub Category To Be Classified
SIXTEEN PLUS LTD,2018-07-23,900.00,Children and Young People,Looked After Children - Residential
RUSH HOUSE LTD,2018-07-17,900.50,Adult Services,Sub Category To Be Classified
RUSH HOUSE LTD,2018-09-11,900.50,Adult Services,Sub Category To Be Classified
RUSH HOUSE LTD,2018-09-27,900.51,Adult Services,Sub Category To Be Classified
SIXTEEN PLUS LTD,2018-09-26,930.00,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-08-21,930.00,Children and Young People,Looked After Children - Residential
THE SANCTUARY PROJECT LIMITED,2018-09-27,974.29,Children and Young People,Looked After Children - Residential
ROUNDABOUT LIMITED,2018-08-31,1003.80,Children and Young People,Looked After Children
ROUNDABOUT LIMITED,2018-08-31,1037.26,Children and Young People,Looked After Children
SIXTEEN PLUS LTD,2018-09-26,1050.00,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-09-26,1085.00,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-09-26,1085.00,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-08-21,1085.00,Children and Young People,Looked After Children - Residential
THE SANCTUARY PROJECT LIMITED,2018-09-11,1100.00,Children and Young People,Looked After Children - Residential
FOUNDATION,2018-07-06,1102.35,Adult Services,Sub Category To Be Classified
ROUNDABOUT LIMITED,2018-09-27,1138.14,Children and Young People,Looked After Children
ROUNDABOUT LIMITED,2018-09-27,1138.14,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2018-08-23,1214.71,Children and Young People,Looked After Children - Residential
ROUNDABOUT LIMITED,2018-08-29,1267.99,Children and Young People,Looked After Children
ROUNDABOUT LIMITED,2018-08-29,1282.80,Children and Young People,Looked After Children
BRIGHT FUTURE PROJECTS LTD,2018-08-23,1392.95,Children and Young People,Looked After Children - Residential
BRIGHT FUTURE PROJECTS LTD,2018-07-26,1607.25,Children and Young People,Looked After Children - Residential
FOUNDATION,2018-09-27,1763.76,Adult Services,Sub Category To Be Classified
LASKA CARE AND EDUCATION LTD,2018-09-27,2635.00,Children and Young People,Looked After Children - Residential
CAMBIAN CHILDCARE LIMITED,2018-09-27,2740.58,Children and Young People,Looked After Children - Residential
TWENTY FOUR SEVEN HSA FOR YOUNG PEOPLE LTD,2018-08-20,2872.33,Children and Young People,Looked After Children - Residential
TWENTY FOUR SEVEN HSA FOR YOUNG PEOPLE LTD,2018-08-20,2872.33,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-09-18,2883.00,Children and Young People,Looked After Children - Residential
KESWICK DERWENT & RYDAL HOMES,2018-09-27,2913.73,Adult Services,Sub Category To Be Classified
PROGRESSIVE CARE LIMITED,2018-09-27,3542.86,Children and Young People,Looked After Children - Residential
PROGRESSIVE CARE LIMITED,2018-09-27,3542.86,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-09-18,3768.71,Children and Young People,Looked After Children - Residential
CAMBIAN CHILDCARE LIMITED,2018-09-27,3861.71,Children and Young People,Looked After Children - Residential
HAPPY CHILDREN HOME LIMITED T/A CHAPEL HOUSE CARE,2018-09-27,5314.29,Children and Young People,Looked After Children
LEE´S PLACE LTD,2018-09-11,500.00,Adult Services,Sub Category To Be Classified
PROGRESSIVE CARE LIMITED,2018-07-23,550.00,Children and Young People,Looked After Children - Residential
PROGRESSIVE CARE LIMITED,2018-07-23,550.00,Children and Young People,Looked After Children - Residential
FOUNDATION,2018-08-21,552.09,Adult Services,Sub Category To Be Classified
DETAILS REDACTED,2018-09-17,556.80,Children and Young People,Looked After Children - Fostering & Adoption
DETAILS REDACTED,2018-07-24,556.80,Children and Young People,Looked After Children - Fostering & Adoption
DETAILS REDACTED,2018-08-20,556.80,Children and Young People,Looked After Children - Fostering & Adoption
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-27,590.36,Children and Young People,Looked After Children
PROGRESSIVE CARE LIMITED,2018-08-20,611.11,Children and Young People,Looked After Children - Residential
DETAILS REDACTED,2018-08-13,660.56,n/a,Sub Category Not Applicable
DETAILS REDACTED,2018-08-28,660.56,n/a,Sub Category Not Applicable
DETAILS REDACTED,2018-09-17,660.56,n/a,Sub Category Not Applicable
DETAILS REDACTED,2018-09-10,660.56,n/a,Sub Category Not Applicable
DETAILS REDACTED,2018-09-24,660.56,n/a,Sub Category Not Applicable
DETAILS REDACTED,2018-08-06,660.56,n/a,Sub Category Not Applicable
DETAILS REDACTED,2018-08-20,660.56,n/a,Sub Category Not Applicable
DETAILS REDACTED,2018-09-03,660.56,n/a,Sub Category Not Applicable
PROGRESSIVE CARE LIMITED,2018-09-27,686.43,Children and Young People,Looked After Children - Residential
PROGRESSIVE CARE LIMITED,2018-09-27,686.43,Children and Young People,Looked After Children - Residential
THE SANCTUARY PROJECT LIMITED,2018-09-27,687.14,Children and Young People,Looked After Children - Residential
LEE´S PLACE LTD,2018-08-03,729.77,Adult Services,Sub Category To Be Classified
RUSH HOUSE LTD,2018-07-23,737.57,Adult Services,Sub Category To Be Classified
THE SANCTUARY PROJECT LIMITED,2018-07-06,740.00,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-09-27,752.00,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-07-23,760.00,Children and Young People,Looked After Children - Residential
RUSH HOUSE LTD,2018-09-11,762.16,Adult Services,Sub Category To Be Classified
RUSH HOUSE LTD,2018-07-17,762.16,Adult Services,Sub Category To Be Classified
RUSH HOUSE LTD,2018-09-27,762.16,Adult Services,Sub Category To Be Classified
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-18,781.46,Children and Young People,Looked After Children
ROUNDABOUT LIMITED,2018-07-26,838.03,Children and Young People,Looked After Children
LASKA CARE AND EDUCATION LTD,2018-07-26,844.00,Children and Young People,Looked After Children - Residential
ROUNDABOUT LIMITED,2018-08-21,865.96,Children and Young People,Looked After Children
ROUNDABOUT LIMITED,2018-08-31,871.50,Children and Young People,Looked After Children
ROUNDABOUT LIMITED,2018-08-31,871.52,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2018-09-27,888.00,Children and Young People,Looked After Children - Residential
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-21,905.21,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2018-08-20,925.00,Children and Young People,Looked After Children - Residential
THE GOOD SHEPHERD CENTRE,2018-07-04,933.10,Public Health,Health & Wellbeing
FSIP (WHITE ROSE) LTD,2018-09-27,965.57,Children and Young People,Looked After Children - Residential
SAFE AND SOUND HOMES,2018-07-09,1011.60,Public Health,Health & Wellbeing
SAFE AND SOUND HOMES,2018-08-21,1011.60,Public Health,Health & Wellbeing
SAFE AND SOUND HOMES,2018-09-27,1011.60,Public Health,Health & Wellbeing
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-20,1023.28,Children and Young People,Looked After Children
ROC SOLID LTD,2018-07-23,1076.28,Adult Services,Sub Category To Be Classified
ROUNDABOUT LIMITED,2018-07-26,1082.53,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-18,1102.00,Children and Young People,Looked After Children
ROUNDABOUT LIMITED,2018-09-20,1118.61,Children and Young People,Looked After Children
CRYSTAL CARE SOLUTIONS LTD,2018-07-03,1200.00,Children and Young People,Looked After Children - Residential
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-27,1220.07,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-27,1220.07,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-27,1220.07,Children and Young People,Looked After Children
LEE´S PLACE LTD,2018-08-07,1250.00,Adult Services,Sub Category To Be Classified
ROC SOLID LTD,2018-09-27,1283.36,Adult Services,Sub Category To Be Classified
ROC SOLID LTD,2018-08-29,1283.48,Adult Services,Sub Category To Be Classified
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-21,1298.42,Children and Young People,Looked After Children
FSIP (WHITE ROSE) LTD,2018-09-18,1324.13,Children and Young People,Looked After Children - Residential
BRIGHT FUTURE PROJECTS LTD,2018-07-26,1350.00,Children and Young People,Looked After Children - Residential
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-25,1377.50,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME LTD,2018-09-21,1377.50,Children and Young People,Looked After Children
PROGRESSIVE CARE LIMITED,2018-08-20,1588.80,Children and Young People,Looked After Children - Residential
LEE´S PLACE LTD,2018-08-07,1625.00,Adult Services,Sub Category To Be Classified
SIXTEEN PLUS LTD,2018-09-26,1700.00,Children and Young People,Looked After Children - Residential
ROUNDABOUT LIMITED,2018-08-31,1867.50,Children and Young People,Looked After Children
ROUNDABOUT LIMITED,2018-07-23,1896.42,Children and Young People,Looked After Children
ROUNDABOUT LIMITED,2018-08-31,1929.75,Children and Young People,Looked After Children
ROUNDABOUT LIMITED,2018-07-05,2027.01,Children and Young People,Looked After Children
CASICARE NURSING AGENCY LIMITED T/A HAZEL COURT,2018-08-06,2194.62,Property & Regeneration,Property Management
ROUNDABOUT LIMITED,2018-07-05,2311.68,Children and Young People,Looked After Children
DREAMSS LIMITED,2018-09-12,2315.73,Children and Young People,Looked After Children
LASKA CARE AND EDUCATION LTD,2018-07-26,2380.97,Children and Young People,Looked After Children - Residential
LASKA CARE AND EDUCATION LTD,2018-07-05,2460.33,Children and Young People,Looked After Children - Residential
LASKA CARE AND EDUCATION LTD,2018-07-31,2460.33,Children and Young People,Looked After Children - Residential
CASICARE NURSING AGENCY LIMITED T/A HAZEL COURT,2018-09-27,2635.00,Property & Regeneration,Property Management
THE SANCTUARY PROJECT LIMITED,2018-08-23,2703.64,Children and Young People,Looked After Children - Residential
CASICARE NURSING AGENCY LIMITED T/A HAZEL COURT,2018-07-09,2718.83,Property & Regeneration,Property Management
FSIP (WHITE ROSE) LTD,2018-07-23,2788.11,Children and Young People,Looked After Children - Residential
THE SANCTUARY PROJECT LIMITED,2018-09-27,2817.29,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-09-27,2883.00,Children and Young People,Looked After Children - Residential
THE SANCTUARY PROJECT LIMITED,2018-07-23,3034.00,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-09-27,3111.29,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-07-03,3213.34,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-07-09,3216.68,Children and Young People,Looked After Children - Residential
CASICARE NURSING AGENCY LIMITED T/A HAZEL COURT,2018-09-12,3279.62,Property & Regeneration,Property Management
FSIP (WHITE ROSE) LTD,2018-08-23,3323.89,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-09-27,3325.86,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-09-27,3325.86,Children and Young People,Looked After Children - Residential
CAMBIAN CHILDCARE LIMITED,2018-09-13,3421.29,Children and Young People,Looked After Children - Residential
PROGRESSIVE CARE LIMITED,2018-07-06,3422.24,Children and Young People,Looked After Children - Residential
PROGRESSIVE CARE LIMITED,2018-07-06,3422.24,Children and Young People,Looked After Children - Residential
PROGRESSIVE CARE LIMITED,2018-07-04,3422.24,Children and Young People,Looked After Children - Residential
BRIGHT FUTURE PROJECTS LTD,2018-08-23,3690.00,Children and Young People,Looked After Children - Residential
THE SANCTUARY PROJECT LIMITED,2018-09-11,3792.50,Children and Young People,Looked After Children - Residential
LEE´S PLACE LTD,2018-08-07,3875.00,Adult Services,Sub Category To Be Classified
LEE´S PLACE LTD,2018-08-07,3875.00,Adult Services,Sub Category To Be Classified
LEE´S PLACE LTD,2018-09-27,3875.00,Adult Services,Sub Category To Be Classified
LEE´S PLACE LTD,2018-09-27,3875.00,Adult Services,Sub Category To Be Classified
LEE´S PLACE LTD,2018-09-27,3875.00,Adult Services,Sub Category To Be Classified
FSIP (WHITE ROSE) LTD,2018-07-23,3902.07,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-09-11,4200.00,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-07-09,4502.39,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-08-23,4652.46,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-09-27,4654.43,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-09-27,4654.43,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-07-23,6285.25,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-07-23,6299.99,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-08-21,6509.99,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-09-26,6510.00,Children and Young People,Looked After Children - Residential
DREAMSS LIMITED,2018-09-27,9344.28,Children and Young People,Looked After Children
SIXTEEN PLUS LTD,2018-09-26,9680.00,Children and Young People,Looked After Children - Residential
FSIP (WHITE ROSE) LTD,2018-09-27,9968.71,Children and Young People,Looked After Children - Residential
HAPPY CHILDREN HOME LIMITED T/A CHAPEL HOUSE CARE,2018-09-27,10185.71,Children and Young People,Looked After Children
SIXTEEN PLUS LTD,2018-09-26,11400.00,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-09-26,12160.00,Children and Young People,Looked After Children - Residential
HAPPY CHILDREN HOME LIMITED T/A CHAPEL HOUSE CARE,2018-08-07,14573.83,Children and Young People,Looked After Children
HAPPY CHILDREN HOME LIMITED T/A CHAPEL HOUSE CARE,2018-08-07,15059.62,Children and Young People,Looked After Children
HAPPY CHILDREN HOME LIMITED T/A CHAPEL HOUSE CARE,2018-08-03,15059.62,Children and Young People,Looked After Children
CRYSTAL CARE SOLUTIONS LTD,2018-07-03,16502.40,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-09-26,23760.00,Children and Young People,Looked After Children - Residential
SIXTEEN PLUS LTD,2018-08-21,31860.00,Children and Young People,Looked After Children - Residential
G4S CASH SOLUTIONS UK LTD,2018-08-15,841.70,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2018-09-27,974.60,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2018-07-24,1116.36,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2018-07-24,1593.15,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2018-09-27,1677.97,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2018-08-16,1691.95,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2018-08-17,1970.70,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2018-07-24,2026.40,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2018-08-15,4066.74,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2018-07-24,4102.18,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2018-09-27,4305.96,Business Services,Cash Collection
VODAFONE LTD,2018-07-13,2437.08,ICT,Telecoms -(Mobile)
EFFECTIVE COMMUNICATION SOLUTIONS LTD T/A ECS TELECOMS,2018-07-26,2048.72,ICT,Telecoms (Telephone)
EFFECTIVE COMMUNICATION SOLUTIONS LTD T/A ECS TELECOMS,2018-09-03,2086.76,ICT,Telecoms (Telephone)
EFFECTIVE COMMUNICATION SOLUTIONS LTD T/A ECS TELECOMS,2018-07-26,1110.42,ICT,Telecoms (Telephone)
EFFECTIVE COMMUNICATION SOLUTIONS LTD T/A ECS TELECOMS,2018-09-03,1119.01,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2018-07-10,5573.13,ICT,Telecoms (Telephone)
ATOS IT SERVICES UK LTD,2018-07-30,21829.06,ICT,Telecoms (Telephone)
YORKSHIRE WATER SERVICES LIMITED,2018-10-01,1520.79,Property & Regeneration,Utilities - Water
YORKSHIRE WATER SERVICES LIMITED,2018-07-23,1917.31,Property & Regeneration,Utilities - Water
YORKSHIRE WATER SERVICES LIMITED,2018-07-23,1988.30,Property & Regeneration,Utilities - Water
YORKSHIRE WATER SERVICES LIMITED,2018-10-01,2180.60,Property & Regeneration,Utilities - Water
YORKSHIRE WATER SERVICES LIMITED,2018-07-23,2662.18,Property & Regeneration,Utilities - Water
DETAILS REDACTED,2018-07-16,834.03,n/a,Sub Category Not Applicable
DETAILS REDACTED,2018-07-16,838.63,n/a,Sub Category Not Applicable
DETAILS REDACTED,2018-07-30,1868.01,n/a,Sub Category Not Applicable
MEDIA DISPLAYS LIMITED,2018-08-07,670.00,Business Services,Advertising - Outdoor
BUNZL UK LIMITED T/A NATIONAL SAFETY SUPPLIES,2018-08-20,880.32,Business Services,Clothing & PPE
BUNZL UK LIMITED T/A NATIONAL SAFETY SUPPLIES,2018-09-06,600.32,Business Services,Clothing & PPE
BUNZL UK LIMITED T/A NATIONAL SAFETY SUPPLIES,2018-09-03,841.25,Business Services,Clothing & PPE
BUNZL UK LIMITED T/A NATIONAL SAFETY SUPPLIES,2018-07-30,935.93,Business Services,Clothing & PPE
BUNZL UK LIMITED T/A NATIONAL SAFETY SUPPLIES,2018-07-09,1146.04,Business Services,Clothing & PPE
BUNZL UK LIMITED T/A NATIONAL SAFETY SUPPLIES,2018-07-23,1163.74,Business Services,Clothing & PPE
BEAVER PLANT LTD,2018-08-01,3287.00,Transport,Vehicle and Plant Hire
JACKSONS WORKWEAR RENTAL LTD,2018-08-06,535.59,Business Services,Clothing & PPE - Overall Hire
JACKSONS WORKWEAR RENTAL LTD,2018-09-20,672.52,Business Services,Clothing & PPE - Overall Hire
JACKSONS WORKWEAR RENTAL LTD,2018-07-24,685.48,Business Services,Clothing & PPE - Overall Hire
BUNZL UK LIMITED T/A NATIONAL SAFETY SUPPLIES,2018-07-02,595.88,Business Services,Clothing & PPE
INSIGHT DIRECT UK LTD,2018-08-15,586.50,ICT,Hardware (ICT)
MINT SUPPORT LTD,2018-09-13,653.00,ICT,Services
INSIGHT DIRECT UK LTD,2018-08-17,719.84,ICT,Hardware (ICT)
MINT SUPPORT LTD,2018-09-13,860.00,ICT,Services
INSIGHT DIRECT UK LTD,2018-09-10,874.51,ICT,Hardware (ICT)
INSIGHT DIRECT UK LTD,2018-08-15,981.60,ICT,Hardware (ICT)
INSIGHT DIRECT UK LTD,2018-09-25,1097.50,ICT,Hardware (ICT)
INSIGHT DIRECT UK LTD,2018-08-31,1181.80,ICT,Hardware (ICT)
ACS UK LTD,2018-09-18,1832.49,ICT,Systems & Software
XMA LTD,2018-07-31,2014.76,ICT,Hardware (ICT)
CCS MEDIA LTD,2018-07-24,2300.00,ICT,Hardware (ICT)
INSIGHT DIRECT UK LTD,2018-09-10,2488.99,ICT,Hardware (ICT)
INSIGHT DIRECT UK LTD,2018-08-15,2879.36,ICT,Hardware (ICT)
MINT SUPPORT LTD,2018-09-05,2904.46,ICT,Services
ALAMO BUSINESS SYSTEMS LTD,2018-09-24,2958.11,ICT,Services
MINT SUPPORT LTD,2018-07-30,4111.50,ICT,Services
DELL CORPORATION LTD,2018-09-20,5284.94,ICT,Hardware (ICT)
MINT SUPPORT LTD,2018-09-24,5558.85,ICT,Services
SHIFT 8 LIMITED,2018-07-09,6000.00,Adult Services,Sub Category To Be Classified
ACS UK LTD,2018-09-18,6397.45,ICT,Systems & Software
MINT SUPPORT LTD,2018-09-21,10515.16,ICT,Services
ALAMO BUSINESS SYSTEMS LTD,2018-07-24,11316.53,ICT,Services
DELL CORPORATION LTD,2018-07-18,14241.48,ICT,Hardware (ICT)
XMA LTD,2018-09-24,15577.92,ICT,Hardware (ICT)
ALAMO BUSINESS SYSTEMS LTD,2018-07-24,16125.67,ICT,Services
XMA LTD,2018-09-14,61473.00,ICT,Hardware (ICT)
INSIGHT DIRECT UK LTD,2018-08-14,514.18,ICT,Hardware (ICT)
SHOWSEC INTERNATIONAL LIMITED,2018-08-30,1000.00,Property & Regeneration,Security
FORCE SHIELD SECURITY FACILITIES MANAGEMENT LTD,2018-09-07,1570.88,Property & Regeneration,Security
FORCE SHIELD SECURITY FACILITIES MANAGEMENT LTD,2018-09-07,3684.90,Property & Regeneration,Security
FORCE SHIELD SECURITY FACILITIES MANAGEMENT LTD,2018-09-07,3764.78,Property & Regeneration,Security
FORCE SHIELD SECURITY FACILITIES MANAGEMENT LTD,2018-09-07,6011.93,Property & Regeneration,Security
FORCE SHIELD SECURITY FACILITIES MANAGEMENT LTD,2018-09-07,8051.40,Property & Regeneration,Security
XMA LTD,2018-08-22,614.73,ICT,Hardware (ICT)
INSIGHT DIRECT UK LTD,2018-08-30,1542.54,ICT,Hardware (ICT)
KYOCERA DOCUMENT SOLUTIONS (UK) LIMITED,2018-08-22,4191.00,Culture & Sport,Public Events
XMA LTD,2018-07-24,1351.92,ICT,Hardware (ICT)
XMA LTD,2018-07-24,579.96,ICT,Hardware (ICT)
XMA LTD,2018-09-14,614.73,ICT,Hardware (ICT)
XMA LTD,2018-09-13,1159.92,ICT,Hardware (ICT)
XMA LTD,2018-07-30,604.55,ICT,Hardware (ICT)
XMA LTD,2018-08-22,579.96,ICT,Hardware (ICT)
INSIGHT DIRECT UK LTD,2018-09-05,514.18,ICT,Hardware (ICT)
XMA LTD,2018-07-24,579.96,ICT,Hardware (ICT)
XMA LTD,2018-09-14,1229.46,ICT,Hardware (ICT)
XMA LTD,2018-09-04,672.96,ICT,Hardware (ICT)
XMA LTD,2018-09-04,576.96,ICT,Hardware (ICT)
HIGHLANDER COMPUTING SOLUTIONS LTD,2018-07-31,1016.47,ICT,Hardware (ICT)
XMA LTD,2018-08-22,1229.46,ICT,Hardware (ICT)
XMA LTD,2018-07-24,579.96,ICT,Hardware (ICT)
XMA LTD,2018-09-04,3461.76,ICT,Hardware (ICT)
XMA LTD,2018-09-04,3461.76,ICT,Hardware (ICT)
INSIGHT DIRECT UK LTD,2018-08-14,514.18,ICT,Hardware (ICT)
XMA LTD,2018-08-23,3688.38,ICT,Hardware (ICT)
XMA LTD,2018-08-22,614.73,ICT,Hardware (ICT)
XMA LTD,2018-07-24,579.96,ICT,Hardware (ICT)
XMA LTD,2018-08-22,614.73,ICT,Hardware (ICT)
XMA LTD,2018-08-06,614.73,ICT,Hardware (ICT)
XMA LTD,2018-08-23,614.73,ICT,Hardware (ICT)
XMA LTD,2018-08-31,614.73,ICT,Hardware (ICT)
XMA LTD,2018-09-24,3688.38,ICT,Hardware (ICT)
XMA LTD,2018-09-04,3688.38,ICT,Hardware (ICT)
CORPORATE COMPUTER SUPPLIES LTD,2018-08-01,1260.00,ICT,Hardware (ICT)
XMA LTD,2018-08-23,2014.76,ICT,Hardware (ICT)
XMA LTD,2018-07-25,579.96,ICT,Hardware (ICT)
XMA LTD,2018-08-22,614.73,ICT,Hardware (ICT)
XMA LTD,2018-09-24,614.73,ICT,Hardware (ICT)
XMA LTD,2018-08-28,614.73,ICT,Hardware (ICT)
XMA LTD,2018-09-24,614.73,ICT,Hardware (ICT)
XMA LTD,2018-08-22,579.96,ICT,Hardware (ICT)
XMA LTD,2018-08-23,614.73,ICT,Hardware (ICT)
XMA LTD,2018-08-28,710.73,ICT,Hardware (ICT)
VIRGIN MEDIA BUSINESS LIMITED,2018-08-15,4805.69,ICT,Telecoms (Network & Data)
XMA LTD,2018-09-24,614.73,ICT,Hardware (ICT)
XMA LTD,2018-08-06,579.96,ICT,Hardware (ICT)
CCS MEDIA LTD,2018-08-31,1380.00,ICT,Hardware (ICT)
XMA LTD,2018-09-04,1440.00,ICT,Hardware (ICT)
XMA LTD,2018-08-06,2319.84,ICT,Hardware (ICT)
XMA LTD,2018-08-22,614.73,ICT,Hardware (ICT)
XMA LTD,2018-07-24,1159.92,ICT,Hardware (ICT)
XMA LTD,2018-08-06,1159.92,ICT,Hardware (ICT)
XMA LTD,2018-07-30,1007.38,ICT,Hardware (ICT)
XMA LTD,2018-07-24,4059.72,ICT,Hardware (ICT)
INSIGHT DIRECT UK LTD,2018-08-30,514.18,ICT,Hardware (ICT)
XMA LTD,2018-08-06,675.96,ICT,Hardware (ICT)
XMA LTD,2018-08-01,2703.84,ICT,Hardware (ICT)
CAPITA BUSINESS SERVICES LTD,2018-08-06,870.00,ICT,Systems & Software
INSIGHT DIRECT UK LTD,2018-08-01,568.68,ICT,Hardware (ICT)
XMA LTD,2018-08-14,569.23,ICT,Hardware (ICT)
INSURGO MEDIA SERVICES,2018-08-31,602.00,ICT,Hardware (ICT)
XMA LTD,2018-07-30,897.04,ICT,Hardware (ICT)
XMA LTD,2018-09-25,960.00,ICT,Hardware (ICT)
XMA LTD,2018-09-25,1274.55,ICT,Hardware (ICT)
XMA LTD,2018-08-01,1544.34,ICT,Hardware (ICT)
CCS MEDIA LTD,2018-08-06,2760.00,ICT,Hardware (ICT)
PCM TECHNOLOGY SOLUTIONS UK LTD,2018-07-20,4084.52,ICT,Services
LOADBALANCER.ORG LTD,2018-07-26,9093.33,ICT,Systems & Software
XMA LTD,2018-08-06,1229.46,ICT,Hardware (ICT)
TOUCH AV LTD,2018-09-18,865.00,ICT,Audio Visual
CAPITA BUSINESS SERVICES LTD,2018-09-20,3006.00,ICT,Systems & Software
CAPITA BUSINESS SERVICES LTD,2018-07-03,5010.00,ICT,Systems & Software
VIRGIN MEDIA BUSINESS LIMITED,2018-08-14,5849.39,ICT,Telecoms (Network & Data)
BRITISH TELECOM PLC,2018-07-16,1674.00,ICT,Telecoms (Telephone)
VIRGIN MEDIA BUSINESS LIMITED,2018-08-15,1675.29,ICT,Telecoms (Network & Data)
VIRGIN MEDIA BUSINESS LIMITED,2018-07-17,6035.55,ICT,Telecoms (Network & Data)
ATOS IT SERVICES UK LTD,2018-07-30,6259.57,ICT,Telecoms (Telephone)
VIRGIN MEDIA BUSINESS LIMITED,2018-07-31,6499.00,ICT,Telecoms (Network & Data)
ORACLE CORPORATION UK LTD,2018-08-14,3443.32,ICT,Systems & Software
BELFAST CITY COUNCIL,2018-08-01,13249.80,ICT,Systems & Software
CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2018-08-02,1529.46,Public Health,Health Authorities and Hospitals
CAPITA BUSINESS SERVICES LTD,2018-09-13,29490.00,ICT,Systems & Software
CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,2018-08-02,605.15,Public Health,Health Authorities and Hospitals
DYNNIQ UK LTD,2018-07-03,4582.47,Highways,Urban Traffic Control
DYNNIQ UK LTD,2018-09-28,4582.47,Highways,Urban Traffic Control
NORTHGATE PUBLIC SERVICES (UK) LTD,2018-09-04,889.73,ICT,Systems & Software
AXIELL LTD,2018-09-18,1855.35,ICT,Systems & Software
COVERGOLD LIMITED,2018-07-04,4830.00,ICT,Hardware (ICT)
BIBLIOTHECA LIMITED,2018-08-14,18742.00,ICT,Systems & Software
AXIELL LTD,2018-09-20,25024.44,ICT,Systems & Software
GLOBOCOL LTD,2018-09-11,12320.52,ICT,Systems & Software
