Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
PETERS LTD,2015-11-04,680.83,ICT,Telecoms (Network & Data)
PETERS LTD,2015-11-04,715.30,ICT,Telecoms (Network & Data)
PETERS LTD,2015-10-21,865.53,ICT,Telecoms (Network & Data)
PETERS LTD,2015-10-21,621.87,ICT,Telecoms (Network & Data)
PETERS LTD,2015-11-11,583.20,ICT,Telecoms (Network & Data)
PETERS LTD,2015-11-11,911.85,ICT,Telecoms (Network & Data)
PETERS LTD,2015-11-11,795.51,ICT,Telecoms (Network & Data)
PETERS LTD,2015-10-07,1889.32,ICT,Telecoms (Network & Data)
PETERS LTD,2015-10-07,517.49,ICT,Telecoms (Network & Data)
PETERS LTD,2015-12-09,946.51,ICT,Telecoms (Network & Data)
PETERS LTD,2015-12-09,950.90,ICT,Telecoms (Network & Data)
PETERS LTD,2015-12-02,1259.62,ICT,Telecoms (Network & Data)
PETERS LTD,2015-11-25,1289.49,ICT,Telecoms (Network & Data)
PETERS LTD,2015-11-25,892.99,ICT,Telecoms (Network & Data)
PETERS LTD,2015-11-25,832.02,ICT,Telecoms (Network & Data)
PETERS LTD,2015-11-18,1244.28,ICT,Telecoms (Network & Data)
ULVERSCROFT LARGE PRINT BOOKS LTD,2015-11-11,734.65,"Economic Growth, Culture & Sport",Libraries
ULVERSCROFT LARGE PRINT BOOKS LTD,2015-11-11,1038.87,"Economic Growth, Culture & Sport",Libraries
W F HOWES LTD,2015-11-10,2118.90,"Economic Growth, Culture & Sport",Libraries
W F HOWES LTD,2015-12-02,877.50,"Economic Growth, Culture & Sport",Libraries
W F HOWES LTD,2015-11-25,736.80,"Economic Growth, Culture & Sport",Libraries
APB CONSTRUCTION (UK) LTD,2015-10-28,77597.21,Property & Asset Management,Construction
NETWORK RAIL INFRASTRUCTURE LTD,2015-11-19,22000.00,n/a,N/A
NETWORK RAIL INFRASTRUCTURE LTD,2015-11-02,21818.81,n/a,N/A
A J H PUMP SUPPLY & REPAIR LTD,2015-10-05,3035.00,Property & Asset Management,Building Services - Plumbing
A J H PUMP SUPPLY & REPAIR LTD,2015-10-01,1000.00,Property & Asset Management,Building Services - Plumbing
A J H PUMP SUPPLY & REPAIR LTD,2015-11-02,1480.00,Property & Asset Management,Building Services - Plumbing
A J H PUMP SUPPLY & REPAIR LTD,2015-10-30,506.00,Property & Asset Management,Building Services - Plumbing
A J H PUMP SUPPLY & REPAIR LTD,2015-11-06,610.00,Property & Asset Management,Building Services - Plumbing
ALL GAS WAKEFIELD LTD,2015-11-11,596.53,Property & Asset Management,Building Services - Heating
ALL GAS WAKEFIELD LTD,2015-11-11,859.25,Property & Asset Management,Building Services - Heating
ALVIN MORRIS,2015-10-07,2490.88,Property & Asset Management,Building Services - Flooring
ALVIN MORRIS,2015-10-19,794.56,Property & Asset Management,Building Services - Flooring
ALVIN MORRIS,2015-10-29,649.35,Property & Asset Management,Building Services - Flooring
ALVIN MORRIS,2015-10-29,652.16,Property & Asset Management,Building Services - Flooring
ALVIN MORRIS,2015-10-28,4981.76,Property & Asset Management,Building Services - Flooring
ALVIN MORRIS,2015-10-19,1636.42,Property & Asset Management,Building Services - Flooring
ALVIN MORRIS,2015-10-19,558.50,Property & Asset Management,Building Services - Flooring
ALVIN MORRIS,2015-11-03,514.50,Property & Asset Management,Building Services - Flooring
AMARI PLASTICS PLC,2015-11-05,591.60,Property & Asset Management,Building Services - Rubber & Plastic
AMEY LG LTD,2015-11-04,761.63,Highways,Urban Traffic Control
ARCO LTD,2015-10-16,890.64,Business Services,Clothing & PPE
ARNOLD LAVER & CO LTD,2015-10-02,562.36,Property & Asset Management,Building Services - Timber
ASHLANDS FENCING LTD,2015-11-10,1400.00,Property & Asset Management,Building Services - Fencing
AXIS AUTOMATIC ENTRANCE SYSTEMS LTD,2015-10-28,504.98,Property & Asset Management,Building Services - Misc
BEDFORD HOUSE ESTATES (FEATHERSTONE) LTD,2015-10-30,590.00,Transport,Vehicle and Plant Hire
BG ENERGY SOLUTIONS LTD,2015-10-01,1692.00,Property & Asset Management,Utilities - Sustainable Energy
BIRCH DISTRIBUTION,2015-10-13,1074.60,Property & Asset Management,Building Services - Flooring
BMB BUILDBASE,2015-10-16,3160.92,Highways,Materials
"BRAND ENERGY & INFRASTRUCTURE SERVICES UK, LTD",2015-10-13,1094.00,Highways,Highways Schemes
"BRAND ENERGY & INFRASTRUCTURE SERVICES UK, LTD",2015-10-12,7766.00,Highways,Highways Schemes
BSS GROUP,2015-10-13,885.45,Property & Asset Management,Building Services - Plumbing
BSS GROUP,2015-10-13,1434.69,Property & Asset Management,Building Services - Plumbing
BSS GROUP,2015-11-03,591.09,Property & Asset Management,Building Services - Plumbing
BSS GROUP,2015-11-04,5161.18,Property & Asset Management,Building Services - Plumbing
BSS GROUP,2015-11-03,1694.77,Property & Asset Management,Building Services - Plumbing
BSS GROUP,2015-10-27,720.00,Property & Asset Management,Building Services - Plumbing
BSS GROUP,2015-11-02,844.21,Property & Asset Management,Building Services - Plumbing
BSS GROUP,2015-11-10,716.40,Property & Asset Management,Building Services - Plumbing
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-10-13,541.06,Business Services,Clothing & PPE
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-11-11,640.00,Business Services,Clothing & PPE
CALIBRE METALWORK LTD,2015-11-09,2400.00,Property & Asset Management,Building Services - Metal
CHRISTMAS PLUS LTD,2015-10-13,796.00,Property & Asset Management,Building Services - Electrical
CHRISTMAS PLUS LTD,2015-10-13,544.65,Property & Asset Management,Building Services - Electrical
CONTOUR CASINGS,2015-10-30,990.83,Property & Asset Management,Building Services - Metal
COOLBREEZE CONTROLS,2015-10-12,5378.00,Property & Asset Management,Air Conditioning Systems / Equipment
CROWTHER & SHAW,2015-10-07,840.63,Property & Asset Management,Catering - Food
CROWTHER & SHAW,2015-10-05,734.00,Property & Asset Management,Catering - Food
CROWTHER & SHAW,2015-10-21,1092.00,Property & Asset Management,Catering - Food
CROWTHER & SHAW,2015-11-10,4170.00,Property & Asset Management,Catering - Food
CROWTHER & SHAW,2015-10-12,880.52,Property & Asset Management,Catering - Food
CROWTHER & SHAW,2015-11-11,680.80,Property & Asset Management,Catering - Food
DEMOLITION CONTRACTING & ENVIRONMENTAL SERV. LTD,2015-10-01,18754.29,Property & Asset Management,Building Services - Misc
DEMOLITION CONTRACTING & ENVIRONMENTAL SERV. LTD,2015-11-02,3100.00,Property & Asset Management,Building Services - Misc
DEMOLITION CONTRACTING & ENVIRONMENTAL SERV. LTD,2015-10-21,2109.49,Property & Asset Management,Building Services - Misc
DEMOLITION CONTRACTING & ENVIRONMENTAL SERV. LTD,2015-10-16,640.00,Property & Asset Management,Building Services - Misc
DEMOLITION CONTRACTING & ENVIRONMENTAL SERV. LTD,2015-10-16,562.50,Property & Asset Management,Building Services - Misc
DEMOLITION CONTRACTING & ENVIRONMENTAL SERV. LTD,2015-10-02,576.50,Property & Asset Management,Building Services - Misc
DETAILS REDACTED,2015-10-12,1395.00,"Economic Growth, Culture & Sport",Events
DOOR STOP INTERNATIONAL LTD,2015-10-02,769.43,Property & Asset Management,Building Services - Glazing
DRAGON CONVEYOR LTD,2015-10-06,560.00,Property & Asset Management,Building Services - Misc
DULUX DECORATOR CENTRES/ICI CONTRACT DIRECT,2015-11-16,614.83,Property & Asset Management,Building Services - Painting
DULUX DECORATOR CENTRES/ICI CONTRACT DIRECT,2015-10-08,511.84,Property & Asset Management,Building Services - Painting
DUST CONTROL SYSTEMS LTD,2015-10-07,885.00,Property & Asset Management,Building Services - Misc
DYER ENVIRONMENTAL CONTROLS LTD,2015-11-04,597.60,Property & Asset Management,Building Services - Glazing
DYER ENVIRONMENTAL CONTROLS LTD,2015-11-04,813.82,Property & Asset Management,Building Services - Glazing
EDMUNDSON ELECTRICAL LTD,2015-10-27,551.63,Property & Asset Management,Building Services - Electrical
EDMUNDSON ELECTRICAL LTD,2015-10-26,674.01,Property & Asset Management,Building Services - Electrical
EDMUNDSON ELECTRICAL LTD,2015-11-06,611.68,Property & Asset Management,Building Services - Electrical
EDMUNDSON ELECTRICAL LTD,2015-10-30,635.74,Property & Asset Management,Building Services - Electrical
EDMUNDSON ELECTRICAL LTD,2015-11-06,779.82,Property & Asset Management,Building Services - Electrical
EDMUNDSON ELECTRICAL LTD,2015-11-09,661.16,Property & Asset Management,Building Services - Electrical
EDMUNDSON ELECTRICAL LTD,2015-10-05,905.83,Property & Asset Management,Building Services - Electrical
EDMUNDSON ELECTRICAL LTD,2015-10-07,1008.24,Property & Asset Management,Building Services - Electrical
EDMUNDSON ELECTRICAL LTD,2015-10-07,1297.72,Property & Asset Management,Building Services - Electrical
EDMUNDSON ELECTRICAL LTD,2015-10-28,537.84,Property & Asset Management,Building Services - Electrical
EUROCELL BUILDING PLASTICS LTD,2015-11-18,656.54,Property & Asset Management,Building Services - Rubber & Plastic
FIRST FIX INDUSTRIAL SUPPLIES LTD,2015-10-27,937.95,Property & Asset Management,Building Services - Misc
GRAYSON FABRICATIONS LTD,2015-11-03,2865.00,Property & Asset Management,Building Services - Metal
HISTORIC BUILDINGS RESTORATION,2015-11-05,1718.00,Property & Asset Management,Building Services - Misc
HISTORIC BUILDINGS RESTORATION,2015-10-09,1635.00,Property & Asset Management,Building Services - Misc
HISTORIC BUILDINGS RESTORATION,2015-10-22,14866.00,Property & Asset Management,Building Services - Misc
HISTORIC BUILDINGS RESTORATION,2015-10-14,982.00,Property & Asset Management,Building Services - Misc
HISTORIC BUILDINGS RESTORATION,2015-11-09,1285.00,Property & Asset Management,Building Services - Misc
ICL UK (SALES) LTD,2015-11-02,817.40,Environment,Parks and Public Spaces Supplies
ICL UK (SALES) LTD,2015-11-02,818.01,Environment,Parks and Public Spaces Supplies
ICOPAL LTD,2015-10-19,5180.58,Property & Asset Management,Building Services - Roofing
ICOPAL LTD,2015-10-19,1598.40,Property & Asset Management,Building Services - Roofing
ICOPAL LTD,2015-10-14,1598.40,Property & Asset Management,Building Services - Roofing
ICOPAL LTD,2015-10-19,8440.00,Property & Asset Management,Building Services - Roofing
ICOPAL LTD,2015-11-11,1800.00,Property & Asset Management,Building Services - Roofing
ICOPAL LTD,2015-10-09,1367.10,Property & Asset Management,Building Services - Roofing
J M HUNT & CO NORMANTON LTD,2015-10-07,714.62,Property & Asset Management,Building Services - Heating
J M HUNT & CO NORMANTON LTD,2015-10-07,972.00,Property & Asset Management,Building Services - Heating
J S MILLER CONTRACTS LTD,2015-11-06,2395.00,Property & Asset Management,Building Services - Heating
J W LONGBOTTOM LTD,2015-10-15,543.85,Property & Asset Management,Building Services - Metal
JOHNSON & STARLEY LTD,2015-10-15,925.60,Property & Asset Management,Building Services - Heating
JOINERY STOCKISTS LTD,2015-10-19,1309.00,Property & Asset Management,Building Services - Joinery
KINETIC SYSTEMS SUPPORT LLP,2015-11-05,500.00,Property & Asset Management,Building Services - Misc
KLOECKNER METALS UK,2015-10-09,613.00,Property & Asset Management,Building Services - Metal
MAGILL PAINTING AND DECORATING CONTRACTORS,2015-10-09,15323.38,Property & Asset Management,Building Services - Painting
MAGILL PAINTING AND DECORATING CONTRACTORS,2015-10-09,505.00,Property & Asset Management,Building Services - Painting
MAGILL PAINTING AND DECORATING CONTRACTORS,2015-10-09,5908.08,Property & Asset Management,Building Services - Painting
MASTERDOR LIMITED,2015-10-02,520.66,Property & Asset Management,Building Services - Glazing
MASTERDOR LIMITED,2015-10-02,834.00,Property & Asset Management,Building Services - Glazing
MASTERDOR LIMITED,2015-10-02,768.00,Property & Asset Management,Building Services - Glazing
MASTERDOR LIMITED,2015-10-12,768.00,Property & Asset Management,Building Services - Glazing
MASTERDOR LIMITED,2015-10-15,768.00,Property & Asset Management,Building Services - Glazing
MAYFAIR & CARELINE SECURITY LTD & FIRST COUNTY MONITORING,2015-10-07,1003.00,Property & Asset Management,Security
MAYFAIR & CARELINE SECURITY LTD & FIRST COUNTY MONITORING,2015-10-01,808.00,Property & Asset Management,Security
MTS GROUP,2015-11-06,594.00,Transport,Vehicle and Plant Hire
MTS GROUP,2015-11-06,571.05,Transport,Vehicle and Plant Hire
MTS GROUP,2015-10-16,567.00,Transport,Vehicle and Plant Hire
NIGHTINGALES WROUGHT IRON,2015-10-01,3800.00,Property & Asset Management,Building Services - Architectural Ironmongery
ORONA LTD,2015-11-10,656.19,Property & Asset Management,Lift Services
ORONA LTD,2015-10-06,11410.40,Property & Asset Management,Lift Services
ORONA LTD,2015-10-06,2791.25,Property & Asset Management,Lift Services
ORONA LTD,2015-10-06,847.68,Property & Asset Management,Lift Services
PRISM MEDICAL UK,2015-10-08,1874.01,Adult Services,Sub Category To Be Classified
PROFESSIONAL FIRE SYSTEMS & PROJECTS LTD,2015-10-14,5265.10,Property & Asset Management,Fire Systems / Services / Equipment
PROTEN ENVIRONMENTAL LTD T/A PROTEN SERVICES,2015-10-13,3320.00,Highways,Drainage
PROTEN ENVIRONMENTAL LTD T/A PROTEN SERVICES,2015-10-21,2194.00,Highways,Drainage
PROTEN ENVIRONMENTAL LTD T/A PROTEN SERVICES,2015-10-20,572.84,Highways,Drainage
PROTEN ENVIRONMENTAL LTD T/A PROTEN SERVICES,2015-10-20,2625.00,Highways,Drainage
PTS PLUMBING TRADE SUPPLIES (WAKEFIELD),2015-10-19,2011.75,Property & Asset Management,Building Services - Plumbing
PTS PLUMBING TRADE SUPPLIES (WAKEFIELD),2015-10-23,644.90,Property & Asset Management,Building Services - Plumbing
SCHNEIDER ELECTRIC LTD,2015-10-12,600.00,Property & Asset Management,Building Services - Electrical
SHEERFRAME LIMITED,2015-11-16,2929.00,Property & Asset Management,Building Services - Glazing
SHEERFRAME LIMITED,2015-11-16,1989.00,Property & Asset Management,Building Services - Glazing
SHEERFRAME LIMITED,2015-11-02,1388.00,Property & Asset Management,Building Services - Glazing
SHEERFRAME LIMITED,2015-11-02,1470.00,Property & Asset Management,Building Services - Glazing
SHEERFRAME LIMITED,2015-10-29,815.00,Property & Asset Management,Building Services - Glazing
SHEERFRAME LIMITED,2015-10-29,2765.00,Property & Asset Management,Building Services - Glazing
SHEERFRAME LIMITED,2015-10-28,653.00,Property & Asset Management,Building Services - Glazing
SHEERFRAME LIMITED,2015-10-28,1452.00,Property & Asset Management,Building Services - Glazing
SHEERFRAME LIMITED,2015-10-28,1452.00,Property & Asset Management,Building Services - Glazing
SIG t/a KESTEVENS,2015-11-11,584.10,Property & Asset Management,Building Services - Roofing
SIG t/a KESTEVENS,2015-10-28,2999.59,Property & Asset Management,Building Services - Roofing
SIG TRADING LTD,2015-11-10,741.96,Property & Asset Management,Building Services - Heating
SIG TRADING LTD,2015-11-10,3618.95,Property & Asset Management,Building Services - Heating
SIG TRADING LTD,2015-11-10,938.81,Property & Asset Management,Building Services - Heating
SIMON CALVERT CONTRACTORS LTD,2015-10-05,1500.00,Property & Asset Management,Building Services - Fencing
SIROFLEX LTD,2015-10-19,693.00,Property & Asset Management,Building Services - Adhesive & Abrasives
SIROFLEX LTD,2015-10-02,604.36,Property & Asset Management,Building Services - Adhesive & Abrasives
SMITH BROS (CAERCONAN) WHOLESALE LTD,2015-11-16,512.01,Property & Asset Management,Building Services - Electrical
SMITH BROS (CAERCONAN) WHOLESALE LTD,2015-10-05,647.51,Property & Asset Management,Building Services - Electrical
TARMAC TRADING LIMITED,2015-11-10,518.40,Highways,Materials
TARMAC TRADING LIMITED,2015-11-10,1072.70,Highways,Materials
TAYLOR FIRE SPRINKLERS LTD,2015-10-05,570.00,Property & Asset Management,Fire Systems / Services / Equipment
THE BECK COMPANY LIMITED,2015-11-03,960.14,Property & Asset Management,Building Services - Heating
THE BECK COMPANY LIMITED,2015-10-12,501.77,Property & Asset Management,Building Services - Heating
TVR GROUP HERITAGE & RESTORATION LTD,2015-10-22,562.00,Property & Asset Management,Building Services - Misc
TVR GROUP HERITAGE & RESTORATION LTD,2015-10-22,512.00,Property & Asset Management,Building Services - Misc
TVR GROUP HERITAGE & RESTORATION LTD,2015-10-22,682.00,Property & Asset Management,Building Services - Misc
TVR GROUP HERITAGE & RESTORATION LTD,2015-10-22,1184.00,Property & Asset Management,Building Services - Misc
TVR GROUP HERITAGE & RESTORATION LTD,2015-10-22,1244.00,Property & Asset Management,Building Services - Misc
TVR GROUP HERITAGE & RESTORATION LTD,2015-10-22,808.00,Property & Asset Management,Building Services - Misc
TVR GROUP HERITAGE & RESTORATION LTD,2015-10-22,583.00,Property & Asset Management,Building Services - Misc
TVR GROUP HERITAGE & RESTORATION LTD,2015-10-22,1094.00,Property & Asset Management,Building Services - Misc
TVR GROUP HERITAGE & RESTORATION LTD,2015-10-22,512.00,Property & Asset Management,Building Services - Misc
TVR GROUP HERITAGE & RESTORATION LTD,2015-10-22,542.00,Property & Asset Management,Building Services - Misc
WILKIES,2015-10-09,715.50,Property & Asset Management,Furniture
WM SMITH & SONS (BARNARD CASTLE) LTD,2015-11-09,713.40,Property & Asset Management,Building Services - Signage
WOLSELEY UK LIMITED,2015-11-11,1316.37,Property & Asset Management,Building Services - Misc
WOLSELEY UK LIMITED,2015-11-02,673.66,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-11-06,1237.28,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-10-06,633.76,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-11-16,1211.93,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-11-16,553.80,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-10-20,2577.90,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-10-20,672.75,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-11-02,3476.85,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-11-02,3266.25,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-11-16,956.48,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-11-16,1166.10,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-11-16,637.65,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-11-16,573.30,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-10-19,934.05,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-10-19,637.65,Property & Asset Management,Building Services - Misc
YORKSHIRE SCAFFOLDING SERVICES LTD,2015-10-19,1257.75,Property & Asset Management,Building Services - Misc
HI-TEC DIAMOND DRILLING LTD,2015-11-09,700.00,Property & Asset Management,Building Services - Groundwork´s
MALCOLM LANE & SONS LTD,2015-10-05,1400.00,Property & Asset Management,Building Services - Metal
MARSHALLS PLC,2015-10-16,4886.47,Highways,Materials
MARSHALLS PLC,2015-10-22,1184.93,Highways,Materials
SAS LINING SERVICES LIMITED (MATERIALS),2015-11-06,2400.00,Highways,Materials
TARMAC TRADING LIMITED,2015-10-06,821.59,Highways,Materials
TARMAC TRADING LIMITED,2015-10-08,1422.20,Highways,Materials
TARMAC TRADING LIMITED,2015-10-12,532.80,Highways,Materials
TARMAC TRADING LIMITED,2015-10-12,1094.00,Highways,Materials
TARMAC TRADING LIMITED,2015-10-12,623.98,Highways,Materials
TARMAC TRADING LIMITED,2015-10-13,1094.00,Highways,Materials
TARMAC TRADING LIMITED,2015-10-13,596.74,Highways,Materials
TARMAC TRADING LIMITED,2015-10-14,1871.83,Highways,Materials
TARMAC TRADING LIMITED,2015-10-14,734.45,Highways,Materials
TARMAC TRADING LIMITED,2015-10-14,2194.56,Highways,Materials
TARMAC TRADING LIMITED,2015-10-19,980.22,Highways,Materials
TARMAC TRADING LIMITED,2015-10-19,757.00,Highways,Materials
TARMAC TRADING LIMITED,2015-10-15,917.15,Highways,Materials
TARMAC TRADING LIMITED,2015-10-15,836.39,Highways,Materials
TARMAC TRADING LIMITED,2015-10-14,2752.50,Highways,Materials
TARMAC TRADING LIMITED,2015-10-14,1605.99,Highways,Materials
TARMAC TRADING LIMITED,2015-10-20,1079.78,Highways,Materials
TARMAC TRADING LIMITED,2015-10-21,1661.78,Highways,Materials
TARMAC TRADING LIMITED,2015-10-21,847.87,Highways,Materials
TARMAC TRADING LIMITED,2015-10-23,870.33,Highways,Materials
TARMAC TRADING LIMITED,2015-10-30,848.99,Highways,Materials
TARMAC TRADING LIMITED,2015-11-03,950.75,Highways,Materials
TARMAC TRADING LIMITED,2015-10-06,2196.76,Highways,Materials
TARMAC TRADING LIMITED,2015-10-05,2201.13,Highways,Materials
TARMAC TRADING LIMITED,2015-11-10,1500.00,Highways,Materials
TARMAC TRADING LIMITED,2015-11-10,607.78,Highways,Materials
TARMAC TRADING LIMITED,2015-11-09,529.70,Highways,Materials
TARMAC TRADING LIMITED,2015-11-11,3035.72,Highways,Materials
TARMAC TRADING LIMITED,2015-11-11,6008.21,Highways,Materials
TARMAC TRADING LIMITED,2015-11-11,618.77,Highways,Materials
,2015-10-15,30064.80,,
,2015-11-15,32477.67,,
,2015-12-15,35568.44,,
,2015-10-15,5109.12,,
,2015-11-15,6486.86,,
,2015-12-15,5658.34,,
,2015-10-15,22025.48,,
,2015-11-15,30952.78,,
,2015-12-15,30203.60,,
,2015-10-28,5316.33,,
,2015-11-28,7103.55,,
,2015-12-28,7875.21,,
,2015-10-15,10554.27,,
,2015-11-15,13095.77,,
,2015-12-15,14127.05,,
THE LEAVING CARE COMPANY,2015-10-09,1328.57,Children and Young People,Looked After Children
THE LEAVING CARE COMPANY,2015-10-09,1151.43,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2015-10-27,800.00,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2015-10-01,568.50,Children and Young People,Looked After Children
CRYSTAL CARE SOLUTIONS LTD,2015-10-01,3214.89,Children and Young People,Looked After Children
CRYSTAL CARE SOLUTIONS LTD,2015-10-01,12055.84,Children and Young People,Looked After Children
CRYSTAL CARE SOLUTIONS LTD,2015-10-26,12457.77,Children and Young People,Looked After Children
FOSTERING YORKSHIRE,2015-10-15,1500.00,Children and Young People,Looked After Children
FOSTERING YORKSHIRE,2015-10-08,1123.83,Children and Young People,Looked After Children
FOSTERING YORKSHIRE,2015-11-05,1088.03,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2015-10-08,798.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2015-10-08,1064.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2015-10-08,1064.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2015-10-01,1064.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2015-10-01,798.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2015-10-01,1064.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2015-10-01,1064.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2015-10-01,1064.00,Children and Young People,Looked After Children
MILLS INDEPENDENT LIVING SCHEME,2015-10-01,1064.00,Children and Young People,Looked After Children
THE LEAVING CARE COMPANY,2015-10-09,600.00,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2015-10-27,1344.00,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2015-10-09,896.00,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2015-10-09,1352.00,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2015-10-16,1352.00,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2015-10-16,561.00,Children and Young People,Looked After Children
THE SANCTUARY PROJECT LIMITED,2015-10-01,2197.00,Children and Young People,Looked After Children
G4S CASH SOLUTIONS UK LTD,2015-10-20,1098.75,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2015-10-20,4105.95,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2015-10-20,4771.83,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2015-10-20,2940.39,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2015-10-21,1941.71,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2015-10-21,1704.11,Business Services,Cash Collection
YORKSHIRE WATER,2015-10-20,1432.95,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2015-10-21,2487.00,Property & Asset Management,Utilities - Water
YORKSHIRE WATER,2015-10-21,1567.83,Property & Asset Management,Utilities - Water
BEAVER PLANT,2015-11-10,1905.00,Transport,Vehicle and Plant Hire
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-10-21,1159.65,Business Services,Clothing & PPE
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-10-21,551.40,Business Services,Clothing & PPE
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-10-12,1205.55,Business Services,Clothing & PPE
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-10-06,580.50,Business Services,Clothing & PPE
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-10-06,840.00,Business Services,Clothing & PPE
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-10-06,629.76,Business Services,Clothing & PPE
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-10-07,981.35,Business Services,Clothing & PPE
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-12-02,900.77,Business Services,Clothing & PPE
BUNZL UK T/A NATIONAL SAFETY SUPPLIES,2015-11-04,531.99,Business Services,Clothing & PPE
JACKSONS WORKWEAR RENTAL LTD,2015-11-05,616.15,Business Services,Clothing & PPE
JACKSONS WORKWEAR RENTAL LTD,2015-10-08,620.79,Business Services,Clothing & PPE
KELTIC LTD,2015-10-05,1086.15,Business Services,Clothing & PPE
KELTIC LTD,2015-11-03,595.75,Business Services,Clothing & PPE
KELTIC LTD,2015-12-01,5316.50,Business Services,Clothing & PPE
KELTIC LTD,2015-10-19,783.80,Business Services,Clothing & PPE
KELTIC LTD,2015-10-16,606.40,Business Services,Clothing & PPE
KELTIC LTD,2015-10-16,504.45,Business Services,Clothing & PPE
KELTIC LTD,2015-11-03,1001.85,Business Services,Clothing & PPE
KELTIC LTD,2015-11-03,502.55,Business Services,Clothing & PPE
CABLELINK LEEDS LIMITED,2015-10-13,1765.00,Property & Asset Management,Construction
ELEMENTARY TECHNOLOGY LTD,2015-10-01,7377.00,ICT,Audio Visual
ICT4COLLABORATION,2015-11-06,2205.00,ICT,Services
ICT4COLLABORATION,2015-10-01,2296.60,ICT,Services
INFORMATION & DATA NETWORK SUPPLIES LTD,2015-10-02,575.00,ICT,ICT Consumables
NOWCOMM LIMITED,2015-10-13,3817.33,ICT,Telecoms (Telephone)
PHOENIX SOFTWARE LTD,2015-10-13,655.00,ICT,Systems & Software
TOUCH AV LTD,2015-10-08,10671.90,ICT,Audio Visual
ABSTRACT DANCE PROMOTIONS,2015-10-15,1050.00,"Economic Growth, Culture & Sport",Events
INSURGO MEDIA SERVICES,2015-10-27,612.00,ICT,Hardware (ICT)
TRIASTER LIMITED,2015-10-19,528.40,ICT,Systems & Software
XMA LTD,2015-10-19,1630.00,ICT,ICT Consumables
SPECIALIST COMPUTER CENTRES PLC,2015-11-11,933.40,ICT,Hardware (ICT)
SPECIALIST COMPUTER CENTRES PLC,2015-10-19,864.00,ICT,Hardware (ICT)
