Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
COMPLETE CARE WEST YORKSHIRE LTD,2015-07-23,5735.66,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2015-08-04,5736.87,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-08-28,16630.63,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-08-03,16694.54,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-08-24,17039.98,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-08-13,17079.87,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-09-09,17104.45,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-09-11,17216.99,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-09-09,17403.46,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-07-02,17405.62,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-08-06,17435.37,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-07-14,17461.56,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-09-17,17503.47,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-07-16,17707.07,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-07-23,17735.31,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2015-09-30,17804.55,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-09-24,10838.06,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-08-24,11294.46,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-08-24,11549.10,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-09-09,11605.66,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-08-06,11657.01,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-08-11,11751.38,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-09-24,11760.30,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-09-08,11818.34,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-07-29,11926.15,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-07-29,11992.33,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-09-30,12113.75,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-07-16,12389.52,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2015-07-29,13087.12,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE CROSSROADS CARER SERVICE,2015-09-17,27287.36,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE CROSSROADS CARER SERVICE,2015-07-23,29115.67,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE CROSSROADS CARER SERVICE,2015-08-24,29642.12,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-08-03,993.29,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-09-01,993.55,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-09-24,994.49,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-09-24,1027.42,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-08-03,1146.77,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-08-03,1149.04,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-07-01,1149.07,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-08-03,1181.97,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-08-03,1185.49,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-09-01,1188.86,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-09-08,1196.76,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-09-01,1216.10,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-08-03,1226.32,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-09-01,1247.89,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2015-09-08,1267.22,Adult Services,Sub Category To Be Classified
FOCUS CARE SERVICES LTD,2015-08-24,1478.40,Adult Services,Sub Category To Be Classified
FOCUS CARE SERVICES LTD,2015-08-03,1478.40,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-07-16,19040.42,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-07-16,19634.59,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-07-27,19685.83,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-08-24,20101.73,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-07-27,20179.86,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-09-08,20240.63,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-09-28,20450.90,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-08-24,20657.47,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-08-07,20893.55,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-08-24,21328.00,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-09-09,21354.68,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-09-11,21496.27,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES,2015-09-24,21736.05,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-08-11,631.12,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-07-21,823.20,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-07-29,8311.83,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-08-06,8382.18,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-07-16,8883.57,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-07-14,8910.89,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-08-04,8964.83,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-09-18,9745.82,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-08-28,9815.18,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-09-28,9872.87,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-09-24,10025.25,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-09-24,10155.95,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-09-18,10193.51,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2015-09-18,10499.21,Adult Services,Sub Category To Be Classified
360HC LTD,2015-09-30,7693.43,Adult Services,Sub Category To Be Classified
360HC LTD,2015-09-30,7848.09,Adult Services,Sub Category To Be Classified
360HC LTD,2015-09-28,7869.65,Adult Services,Sub Category To Be Classified
360HC LTD,2015-09-24,8026.48,Adult Services,Sub Category To Be Classified
360HC LTD,2015-08-24,8138.90,Adult Services,Sub Category To Be Classified
360HC LTD,2015-08-28,8176.28,Adult Services,Sub Category To Be Classified
360HC LTD,2015-09-18,8192.33,Adult Services,Sub Category To Be Classified
360HC LTD,2015-09-28,8259.52,Adult Services,Sub Category To Be Classified
360HC LTD,2015-09-08,8284.46,Adult Services,Sub Category To Be Classified
360HC LTD,2015-07-28,8328.74,Adult Services,Sub Category To Be Classified
360HC LTD,2015-07-21,8374.21,Adult Services,Sub Category To Be Classified
360HC LTD,2015-07-14,8531.09,Adult Services,Sub Category To Be Classified
360HC LTD,2015-07-23,8537.84,Adult Services,Sub Category To Be Classified
360HC LTD,2015-07-29,8570.74,Adult Services,Sub Category To Be Classified
360HC LTD,2015-07-01,8685.70,Adult Services,Sub Category To Be Classified
360HC LTD,2015-08-24,12493.82,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-08-24,3268.56,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-08-28,3357.23,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-08-24,3391.32,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-07-02,3543.81,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-07-01,3718.61,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-07-28,3745.01,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-07-01,3764.30,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-08-24,3795.86,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-07-14,3860.90,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-08-04,3947.20,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-07-23,4016.48,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-07-28,4082.49,Adult Services,Sub Category To Be Classified
CARE UK HOMECARE LTD,2015-07-23,4245.05,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-07-21,563.67,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-09-10,588.62,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-07-27,595.49,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-07-27,600.03,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-09-10,613.68,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-09-30,626.16,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-09-10,627.32,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-09-28,632.98,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-09-28,642.06,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-09-28,650.03,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-09-30,662.52,Adult Services,Sub Category To Be Classified
VIVE UK SOCIAL CARE LTD,2015-09-28,669.34,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-09-08,8113.41,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-09-18,8214.67,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-08-24,8284.82,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-07-14,8447.29,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-07-14,8513.27,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-09-30,8544.11,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-07-01,8714.46,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-08-24,8960.01,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-08-03,9240.68,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-09-09,9246.43,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-08-06,9482.70,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-08-06,9495.29,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-07-14,9608.14,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2015-07-29,10333.78,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-09-09,1222.84,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-09-18,1252.44,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-08-24,1261.46,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-09-24,1274.03,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-08-24,1300.11,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-09-01,1306.95,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-09-28,1367.19,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-07-02,1409.20,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-08-07,1418.28,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-07-14,1434.22,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-07-30,1521.74,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-07-01,1525.17,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-07-27,1545.62,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES,2015-07-21,1552.42,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2015-07-21,220893.19,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2015-07-28,232164.36,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2015-08-24,234151.16,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2015-09-28,236490.54,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-07-27,612.55,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-07-14,646.64,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-08-06,656.86,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-08-24,662.54,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-08-24,664.47,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-07-14,705.74,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-08-28,706.86,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-09-09,740.96,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-09-17,743.22,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-09-17,747.77,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-09-28,760.26,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2015-09-01,809.13,Adult Services,Sub Category To Be Classified
LIVING AMBITIONS LTD,2015-09-24,6511.43,Adult Services,Sub Category To Be Classified
LIVING AMBITIONS LTD,2015-09-24,6746.85,Adult Services,Sub Category To Be Classified
MEARS HOME CARE LIMITED,2015-09-30,2880.08,Adult Services,Sub Category To Be Classified
MEARS HOME CARE LIMITED,2015-09-30,3016.34,Adult Services,Sub Category To Be Classified
MEARS HOME CARE LIMITED,2015-09-30,3191.54,Adult Services,Sub Category To Be Classified
CAREMARK (WAKEFIELD),2015-09-30,899.00,Adult Services,Sub Category To Be Classified
BT GLOBAL SERVICES,2015-08-07,971.60,ICT,Telecoms (Telephone)
VIRGIN MEDIA BUSINESS,2015-07-20,2355.67,ICT,Telecoms (Telephone)
VIRGIN MEDIA BUSINESS,2015-07-15,2496.00,ICT,Telecoms (Telephone)
SHILTON PROPERTIES LTD,2015-07-02,1577.00,Property & Asset Management,Property Management
BERRYMANS LACE MAWER LLP,2015-08-11,5586.50,Professional Services,Legal Services
BERRYMANS LACE MAWER LLP,2015-07-31,534.00,Professional Services,Legal Services
BERRYMANS LACE MAWER LLP,2015-08-03,594.00,Professional Services,Legal Services
BERRYMANS LACE MAWER LLP,2015-07-31,642.00,Professional Services,Legal Services
S & K PROPERTY SOLUTIONS LTD,2015-07-20,1970.00,Property & Asset Management,Building Services - Misc
KIRKLEES METROPOLITAN COUNCIL,2015-09-16,695.80,n/a,N/A
THE BIG WORD INTERPRETING SERVICES LIMITED,2015-09-30,560.37,Business Services,Translation
FALON NAMEPLATES LTD,2015-07-31,956.75,Environment,Funeral & Crematoria Supplies / Equipment
CHARTERED INSTITUTE OF ENVIRONMENTAL HEALTH,2015-08-07,1005.25,Professional Services,Memberships & Subscriptions
CHARTERED INSTITUTE OF ENVIRONMENTAL HEALTH,2015-07-01,3600.00,Professional Services,Memberships & Subscriptions
GYMNASTICS ENTERPRISES LTD,2015-08-06,585.35,Children and Young People,Education & Careers
ASA AWARDS,2015-07-27,632.71,"Economic Growth, Culture & Sport",Sport
SPORTMAX,2015-08-17,700.70,"Economic Growth, Culture & Sport",Sport
SPORTMAX,2015-08-26,522.50,"Economic Growth, Culture & Sport",Sport
ALLSOPS CTF LTD,2015-09-11,1000.00,Environment,Bereavement Services
SOS SUPPLIES,2015-09-11,3700.00,Property & Asset Management,Building Services - Signage
OAKENSHAW BOARDING KENNELS,2015-08-06,534.75,Environment,Animal Services
OAKENSHAW BOARDING KENNELS,2015-08-11,534.75,Environment,Animal Services
OAKENSHAW BOARDING KENNELS,2015-09-11,534.75,Environment,Animal Services
THE CLIFFE KENNELS LTD,2015-07-10,500.00,Environment,Animal Services
THE CLIFFE KENNELS LTD,2015-09-28,1032.00,Environment,Animal Services
THE CLIFFE KENNELS LTD,2015-08-13,1152.00,Environment,Animal Services
MOUNT PLEASANT KENNELS LTD,2015-09-03,723.41,Environment,Animal Services
YORKSHIRE PURCHASING ORGANISATION,2015-09-21,2082.90,YPO,Sub Category To Be Classified
PROTOCOL NATIONAL,2015-07-02,2045.71,Business Services,Agency
PROTOCOL NATIONAL,2015-08-24,2384.30,Business Services,Agency
PROTOCOL NATIONAL,2015-09-24,2722.91,Business Services,Agency
TOPP LANGUAGE SOLUTIONS LIMITED,2015-09-24,759.00,Adult Services,Sub Category To Be Classified
DETAILS REDACTED,2015-07-09,500.00,Children and Young People,Education & Careers
WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,2015-09-04,1000.00,Adult Services,Sub Category To Be Classified
LEXIS NEXIS UK,2015-07-02,675.00,Business Services,Publications
BROWNEJACOBSON LLP,2015-07-23,4780.80,Professional Services,Legal Services
DETAILS REDACTED,2015-07-06,5500.00,Professional Services,Legal Services
THOMSON REUTERS PROFESSIONAL UK LTD,2015-07-02,11564.00,Business Services,Information Services
WILKIN CHAPMAN LLP,2015-07-03,1052.00,Professional Services,Legal Services
DETAILS REDACTED,2015-09-17,1225.00,Professional Services,Legal Services
DETAILS REDACTED,2015-07-17,857.38,Professional Services,Legal Services
BROWNEJACOBSON LLP,2015-08-10,652.50,Professional Services,Legal Services
ANGLIA DNA SERVICES LTD,2015-09-08,549.00,Professional Services,Medical
DETAILS REDACTED,2015-07-27,2030.64,Professional Services,Legal Services
IRWIN MITCHELL SOLICITORS,2015-09-29,683.00,Professional Services,Legal Services
DETAILS REDACTED,2015-07-02,855.00,Professional Services,Legal Services
DETAILS REDACTED,2015-07-28,630.00,Professional Services,Legal Services
DETAILS REDACTED,2015-09-02,720.00,Professional Services,Legal Services
DETAILS REDACTED,2015-09-22,990.00,Professional Services,Legal Services
DETAILS REDACTED,2015-08-17,1260.00,Professional Services,Legal Services
TREASURYNET LIMITED,2015-08-26,1800.00,ICT,Systems & Software
SOCITM LIMITED,2015-07-15,1440.00,Professional Services,Memberships & Subscriptions
THE COPYRIGHT LICENSING AGENCY LTD,2015-09-23,20128.66,Business Services,Information Services
SITEMORSE LTD,2015-07-29,1350.00,ICT,Telecoms (Network & Data)
PRS FOR MUSIC,2015-08-05,666.12,Professional Services,Regulation & Certification
PRS FOR MUSIC,2015-08-05,1098.41,Professional Services,Regulation & Certification
DATAFINITY LIMITED,2015-09-30,5122.70,ICT,Systems & Software
WEST YORKSHIRE COMBINED AUTHORITY,2015-09-01,1292.00,Transport,Passenger Transport
PRS FOR MUSIC,2015-07-29,732.00,Professional Services,Regulation & Certification
PRS FOR MUSIC,2015-07-29,1636.78,Professional Services,Regulation & Certification
PRS FOR MUSIC,2015-07-29,1181.00,Professional Services,Regulation & Certification
PRS FOR MUSIC,2015-07-29,564.90,Professional Services,Regulation & Certification
PRS FOR MUSIC,2015-07-29,1954.06,Professional Services,Regulation & Certification
PRS FOR MUSIC,2015-07-29,1729.53,Professional Services,Regulation & Certification
PRS FOR MUSIC,2015-07-29,947.55,Professional Services,Regulation & Certification
PRS FOR MUSIC,2015-07-31,1148.30,Professional Services,Regulation & Certification
PRS FOR MUSIC,2015-08-17,1148.30,Professional Services,Regulation & Certification
CORE BUSINESS SYSTEMS LTD T/A CASCADE 3D,2015-07-27,1295.00,ICT,Systems & Software
CORE BUSINESS SYSTEMS LTD T/A CASCADE 3D,2015-07-27,2275.00,ICT,Systems & Software
LES MILLS FITNESS UK LTD,2015-07-09,798.81,"Economic Growth, Culture & Sport",Sport
LES MILLS FITNESS UK LTD,2015-07-09,798.81,"Economic Growth, Culture & Sport",Sport
LES MILLS FITNESS UK LTD,2015-07-09,798.81,"Economic Growth, Culture & Sport",Sport
LES MILLS FITNESS UK LTD,2015-07-09,798.81,"Economic Growth, Culture & Sport",Sport
JONES LANG LASALLE,2015-09-17,1200.00,Property & Asset Management,Property Management
JONES LANG LASALLE,2015-08-13,3600.00,Property & Asset Management,Property Management
,2015-07-15,14844.07,,
,2015-08-15,11727.05,,
,2015-09-15,11784.76,,
,2015-07-15,2113.58,,
,2015-08-15,2113.58,,
,2015-09-15,2113.58,,
,2015-07-15,12574.93,,
,2015-08-15,10719.67,,
,2015-09-15,12333.05,,
,2015-07-15,3638.69,,
,2015-08-15,3648.39,,
,2015-09-15,3945.01,,
CHOICE SUPPORT,2015-09-09,660.11,Adult Services,Sub Category To Be Classified
VOYAGE,2015-09-25,594.00,Adult Services,Sub Category To Be Classified
VOYAGE,2015-08-06,695.25,Adult Services,Sub Category To Be Classified
VOYAGE,2015-09-24,708.75,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2015-07-24,585.00,Adult Services,Sub Category To Be Classified
DIMENSIONS UK LTD,2015-07-15,1073.00,Adult Services,Sub Category To Be Classified
THE DISABILITIES TRUST,2015-07-02,500.48,Adult Services,Sub Category To Be Classified
THE DISABILITIES TRUST,2015-08-07,529.92,Adult Services,Sub Category To Be Classified
DIMENSIONS UK LTD,2015-08-04,1102.00,Adult Services,Sub Category To Be Classified
DIMENSIONS UK LTD,2015-07-15,1102.00,Adult Services,Sub Category To Be Classified
DIMENSIONS UK LTD,2015-08-26,1102.00,Adult Services,Sub Category To Be Classified
NORTHERN LIFE CARE T/A UBU,2015-07-09,691.04,Adult Services,Sub Category To Be Classified
NORTHERN LIFE CARE T/A UBU,2015-07-20,2369.72,Adult Services,Sub Category To Be Classified
NORTHERN LIFE CARE T/A UBU,2015-09-10,2369.72,Adult Services,Sub Category To Be Classified
NORTHERN LIFE CARE T/A UBU,2015-08-13,2369.72,Adult Services,Sub Category To Be Classified
NORTHERN LIFE CARE T/A UBU,2015-09-10,2518.88,Adult Services,Sub Category To Be Classified
NORTHERN LIFE CARE T/A UBU,2015-07-20,2518.88,Adult Services,Sub Category To Be Classified
NORTHERN LIFE CARE T/A UBU,2015-08-13,2518.88,Adult Services,Sub Category To Be Classified
NORTHERN LIFE CARE T/A UBU,2015-09-10,2813.76,Adult Services,Sub Category To Be Classified
NORTHERN LIFE CARE T/A UBU,2015-07-20,2813.76,Adult Services,Sub Category To Be Classified
NORTHERN LIFE CARE T/A UBU,2015-08-13,2813.76,Adult Services,Sub Category To Be Classified
BORDER COTTAGE CARE,2015-07-09,1032.10,Adult Services,Sub Category To Be Classified
BORDER COTTAGE CARE,2015-09-24,1063.05,Adult Services,Sub Category To Be Classified
BORDER COTTAGE CARE,2015-08-14,1080.30,Adult Services,Sub Category To Be Classified
JUST HOMES CARE LTD,2015-08-21,1027.00,Adult Services,Sub Category To Be Classified
JUST HOMES CARE LTD,2015-07-24,1348.00,Adult Services,Sub Category To Be Classified
SUN HEALTHCARE LTD SUPPORTED LIVING,2015-09-16,11424.00,Adult Services,Sub Category To Be Classified
SUN HEALTHCARE LTD SUPPORTED LIVING,2015-07-29,11424.00,Adult Services,Sub Category To Be Classified
SUN HEALTHCARE LTD SUPPORTED LIVING,2015-09-25,11424.00,Adult Services,Sub Category To Be Classified
HILLCREST,2015-08-13,2684.92,Adult Services,Sub Category To Be Classified
HILLCREST,2015-07-15,2684.92,Adult Services,Sub Category To Be Classified
HILLCREST,2015-09-22,3356.15,Adult Services,Sub Category To Be Classified
HOME CARING SERVICES LTD,2015-08-04,1544.00,Adult Services,Sub Category To Be Classified
HOME CARING SERVICES LTD,2015-09-25,2702.00,Adult Services,Sub Category To Be Classified
HOME CARING SERVICES LTD,2015-08-04,2702.00,Adult Services,Sub Category To Be Classified
HOME CARING SERVICES LTD,2015-09-16,2702.00,Adult Services,Sub Category To Be Classified
HOME CARING SERVICES LTD,2015-08-04,2702.00,Adult Services,Sub Category To Be Classified
CHERISH UK LIMITED,2015-07-03,525.00,Adult Services,Sub Category To Be Classified
CHERISH UK LIMITED,2015-08-21,575.00,Adult Services,Sub Category To Be Classified
CHERISH UK LIMITED,2015-09-25,575.00,Adult Services,Sub Category To Be Classified
CHERISH UK LIMITED,2015-07-29,600.00,Adult Services,Sub Category To Be Classified
OXFORD UNIVERSITY PRESS,2015-07-14,565.00,"Economic Growth, Culture & Sport",Libraries
BROXAP LTD,2015-09-10,520.00,Environment,Parks and Public Spaces Supplies
BROXAP LTD,2015-08-10,1695.00,Environment,Parks and Public Spaces Supplies
BEDFORD HOUSE ESTATES (FEATHERSTONE) LTD,2015-09-15,2437.00,Transport,Vehicle and Plant Hire
NIGHTINGALES WROUGHT IRON,2015-09-30,900.00,Property & Asset Management,Building Services - Architectural Ironmongery
BEAVER PLANT,2015-09-07,665.80,Transport,Vehicle and Plant Hire
BEAVER PLANT,2015-09-29,1247.54,Transport,Vehicle and Plant Hire
CRAFTSMAN GATES,2015-09-29,3735.00,Property & Asset Management,Building Services - Fencing
SHERRIFF AMENITY,2015-09-30,1715.89,"Economic Growth, Culture & Sport",Sport
STRI LTD,2015-08-03,1800.00,Environment,Parks and Public Spaces Supplies
SAS LINING SERVICES LTD,2015-08-12,2004.22,Highways,Road Marking
PROCTER FENCING & CONCRETE PRODUCTS,2015-08-18,1675.58,Property & Asset Management,Building Services - Misc
PROCTER FENCING & CONCRETE PRODUCTS,2015-08-18,2070.40,Property & Asset Management,Building Services - Misc
PROCTER FENCING & CONCRETE PRODUCTS,2015-08-18,2218.31,Property & Asset Management,Building Services - Misc
SOCRATES CLINICAL PSYCHOLOGY LTD,2015-07-31,543.69,Adult Services,Sub Category To Be Classified
SOCRATES CLINICAL PSYCHOLOGY LTD,2015-07-28,584.30,Adult Services,Sub Category To Be Classified
SOCRATES CLINICAL PSYCHOLOGY LTD,2015-09-22,666.90,Adult Services,Sub Category To Be Classified
SOCRATES CLINICAL PSYCHOLOGY LTD,2015-08-04,676.47,Adult Services,Sub Category To Be Classified
L&K CLARKE PSYCHOLOGY SERVICES LTD,2015-07-07,556.05,Adult Services,Sub Category To Be Classified
L&K CLARKE PSYCHOLOGY SERVICES LTD,2015-07-31,960.54,Adult Services,Sub Category To Be Classified
ANGLIA DNA SERVICES LTD,2015-08-04,580.00,Professional Services,Medical
EYELAW LTD,2015-08-03,983.25,Professional Services,Medical
ALPHA BIOLABORATORIES LTD,2015-09-22,556.67,Adult Services,Sub Category To Be Classified
