Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
SENAD LTD,2015-05-21,16090.33,Children and Young People,Education & Careers
TIMEOUT CHILDRENS HOMES LTD,2015-05-20,4700.00,Children and Young People,Looked After Children
TIMEOUT CHILDRENS HOMES LTD,2015-06-12,4700.00,Children and Young People,Looked After Children
TIMEOUT CHILDRENS HOMES LTD,2015-05-20,4700.00,Children and Young People,Looked After Children
TIMEOUT CHILDRENS HOMES LTD,2015-06-12,4700.00,Children and Young People,Looked After Children
TIMEOUT CHILDRENS HOMES LTD,2015-06-29,4700.00,Children and Young People,Looked After Children
TIMEOUT CHILDRENS HOMES LTD,2015-06-12,4800.00,Children and Young People,Looked After Children
TIMEOUT CHILDRENS HOMES LTD,2015-06-12,4800.00,Children and Young People,Looked After Children
TIMEOUT CHILDRENS HOMES LTD,2015-05-20,4800.00,Children and Young People,Looked After Children
TIMEOUT CHILDRENS HOMES LTD,2015-05-20,4800.00,Children and Young People,Looked After Children
TIMEOUT CHILDRENS HOMES LTD,2015-06-09,6133.34,Children and Young People,Looked After Children
TIMEOUT CHILDRENS HOMES LTD,2015-05-20,6133.34,Children and Young People,Looked After Children
AUTISM PARTNERSHIP UK LTD,2015-06-22,589.50,Children and Young People,Looked After Children
WAKEFIELD COLLEGE,2015-05-26,3333.36,Children and Young People,Education & Careers
WITHERSLACK HALL SCHOOL,2015-06-22,36873.00,Children and Young People,Education & Careers
BRITISH YOUTH COUNCIL,2015-06-16,1140.00,Professional Services,Memberships & Subscriptions
HQ ARTS LTD,2015-04-27,1400.00,Children and Young People,Youth Organisation & Centres
NEXT GENERATION WAKEFIELD CIC,2015-04-16,2249.80,Adult Services,Sub Category To Be Classified
NEXT GENERATION WAKEFIELD CIC,2015-06-25,2520.00,Adult Services,Sub Category To Be Classified
THE UNIVERSITY OF LEEDS,2015-06-03,2176.00,Business Services,Training - Universities
THE UNIVERSITY OF LEEDS,2015-05-29,5552.00,Business Services,Training - Universities
THE UNIVERSITY OF LEEDS,2015-04-30,14480.00,Business Services,Training - Universities
THE YOUTH ASSOCIATION,2015-04-27,2249.80,Children and Young People,Youth Organisation & Centres
THE YOUTH ASSOCIATION,2015-06-25,2700.00,Children and Young People,Youth Organisation & Centres
THE YOUTH ASSOCIATION,2015-06-25,14937.51,Children and Young People,Youth Organisation & Centres
THE YOUTH ASSOCIATION,2015-06-25,14937.51,Children and Young People,Youth Organisation & Centres
YOUNG LIVES CONSORTIUM,2015-04-09,2500.00,Adult Services,Sub Category To Be Classified
HAVERCROFT ACADEMY,2015-04-14,782.64,Children and Young People,Education & Careers
NPOWER YORKSHIRE LTD,2015-04-30,778.24,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-07,3442.93,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,1513.40,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,1540.26,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-13,2079.94,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,7688.84,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-19,2717.02,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-14,3312.74,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-02,1011.13,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-02,1011.13,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-27,885.36,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,550.16,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-12,559.58,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-22,1725.18,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,2583.16,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,809.28,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-11,1278.22,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,537.39,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,821.58,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,1667.03,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-30,655.89,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-07,2391.47,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,883.84,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,1188.34,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,788.45,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-06,2101.38,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-06,1051.12,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-22,1629.51,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-18,128338.39,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-18,151879.76,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,185761.21,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,881.73,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-21,2832.01,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,2991.21,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,2991.21,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,2894.72,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,2701.74,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,1809.90,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,1809.90,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,1751.51,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,1634.73,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,605.94,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,1603.08,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,1717.59,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,1774.84,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,1774.84,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,1774.84,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-29,1866.45,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,2654.46,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-29,2802.50,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,2844.06,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,2938.87,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,2938.87,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,2938.87,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-17,2991.21,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-29,4156.93,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,4311.62,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,1285.24,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,1991.46,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,803.10,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,531.01,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-02,545.17,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,566.33,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,658.63,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,741.05,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,820.15,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,876.50,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-02,894.80,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,1112.81,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,2664.43,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,2525.12,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,2863.20,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-14,3273.58,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,3087.27,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,2195.28,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-02,2197.97,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,2240.44,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,1325.73,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-19,1406.58,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,1415.20,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-19,1439.76,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,1778.14,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,1809.19,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,2096.98,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,2098.90,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-15,2493.00,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,1549.92,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-18,1557.65,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-14,1767.29,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,5097.35,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,5616.96,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-15,5908.38,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,4150.52,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,4192.34,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-17,5067.10,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,760.67,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-01,774.59,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,830.55,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,1493.33,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,1534.07,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-15,2626.74,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,1290.55,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,1321.71,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,510.33,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-19,542.28,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-14,633.07,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,2382.92,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,824.92,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,844.46,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,820.28,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-22,2489.85,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,2885.31,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-08,1009.79,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,1090.99,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,2596.30,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-05,3781.68,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,2331.81,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,2210.43,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,938.61,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,501.64,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,960.24,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,1294.56,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-03,1384.46,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-29,1606.45,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-24,1134.45,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,1873.80,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,1358.99,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-09,1382.02,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-08,586.32,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-30,1044.21,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,570.94,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,828.72,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,1752.85,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-02,856.22,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-02,927.54,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,2545.30,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,755.82,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-03,1756.36,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,1814.94,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,1851.89,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,1210.36,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,1229.70,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-15,1408.12,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-01,829.74,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,1523.60,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,811.02,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,852.11,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-01,1473.50,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,514.18,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-01,683.30,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,758.38,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,706.56,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,656.84,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-13,9498.23,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,9714.04,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,11027.96,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,6155.59,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,6473.21,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-13,7974.20,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,1292.05,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,1347.31,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-13,1564.94,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-03,712.22,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,1702.88,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,1692.25,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-02,4826.41,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,4987.33,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,5087.86,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,592.25,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,506.42,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-01,547.65,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,570.91,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,658.10,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,1350.67,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,1055.51,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-16,783.02,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-02,885.46,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,915.58,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-21,933.01,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,2136.78,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,2218.77,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-15,2598.81,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,7575.13,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-13,8267.73,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,808.38,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,1696.69,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,2427.08,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,2570.17,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-13,3190.89,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-14,827.30,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-13,589.17,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,1003.85,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,2278.16,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-13,2757.75,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,1939.39,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-19,2055.07,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-05-15,2130.19,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-13,2738.46,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-20,777.60,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-17,962.81,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-06-08,1033.71,Property & Asset Management,Utilities - Electricity
NPOWER YORKSHIRE LTD,2015-04-23,1292.96,Property & Asset Management,Utilities - Electricity
POWER DATA ASSOCIATES,2015-04-30,4629.00,Highways,Street Lighting
GALLAGHER BASSETT INTERNATIONAL LTD,2015-06-26,9461.30,Business Services,Insurance
GALLAGHER BASSETT INTERNATIONAL LTD,2015-04-27,10027.46,Business Services,Insurance
GALLAGHER BASSETT INTERNATIONAL LTD,2015-06-04,32039.21,Business Services,Insurance
TRAVELERS INSURANCE COMPANY LTD,2015-05-21,10239.00,Business Services,Insurance
TRAVELERS INSURANCE COMPANY LTD,2015-04-13,20690.92,Business Services,Insurance
TRAVELERS INSURANCE COMPANY LTD,2015-06-24,37797.50,Business Services,Insurance
3SIXTY,2015-04-17,1250.00,"Economic Growth, Culture & Sport",Events
COMPANY OF ARTISANS,2015-06-12,1034.00,"Economic Growth, Culture & Sport",Museums & Culture
DETAILS REDACTED,2015-05-18,5919.80,"Economic Growth, Culture & Sport",Events
EVENT PROP HIRE,2015-06-23,810.00,"Economic Growth, Culture & Sport",Events
FOOLS PARADISE,2015-05-13,1050.00,"Economic Growth, Culture & Sport",Events
GET CYCLING CIC,2015-06-05,2700.00,Adult Services,Sub Category To Be Classified
HAUTBOIS,2015-06-15,900.00,"Economic Growth, Culture & Sport",Museums & Culture
HAWKMUSIC,2015-04-30,2398.00,"Economic Growth, Culture & Sport",Events
HEARTBREAK PRODUCTIONS,2015-04-09,500.00,Adult Services,Sub Category To Be Classified
HEARTBREAK PRODUCTIONS,2015-04-09,500.00,Adult Services,Sub Category To Be Classified
PHILIP TURNER FALCONRY,2015-06-19,700.00,"Economic Growth, Culture & Sport",Museums & Culture
THE ANIMAL COMPANY,2015-04-15,762.00,Property & Asset Management,Catering - Food
THE JOKER ENTERTAINMENT,2015-05-11,5000.00,"Economic Growth, Culture & Sport",Events
A & C WEBER UK LTD,2015-06-22,4375.00,Transport,Servicing Repair Services
A & C WEBER UK LTD,2015-06-22,1875.00,Transport,Servicing Repair Services
AAT GB LTD,2015-06-23,1329.00,Adult Services,Sub Category To Be Classified
ADI UK LIMITED,2015-05-05,3350.00,Business Services,Leasing
AQUAJOY,2015-05-27,623.00,Adult Services,Sub Category To Be Classified
AQUAJOY,2015-04-22,2134.00,Adult Services,Sub Category To Be Classified
AQUAJOY,2015-05-06,7110.00,Adult Services,Sub Category To Be Classified
ARGOS BUSINESS SOLUTIONS LTD,2015-04-09,1269.89,Property & Asset Management,Furniture
ARGOS BUSINESS SOLUTIONS LTD,2015-04-02,2837.16,Property & Asset Management,Furniture
ARJOHUNTLEIGH UK,2015-04-23,1475.90,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-04-28,2294.80,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-05-20,3196.25,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-06-30,3637.90,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-06-12,4360.35,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-04-24,7094.50,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-06-30,9478.60,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-06-22,35952.09,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-05-27,36265.53,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2015-04-16,39578.64,Adult Services,Sub Category To Be Classified
ART DISPLAY,2015-06-15,1606.00,Property & Asset Management,Furniture
ASHTEAD PLANT HIRE CO LTD T/A EVE TRAKWAY,2015-06-24,7257.15,Property & Asset Management,Building Services - Electrical
BACK CARE SOLUTIONS LTD,2015-04-30,568.00,Property & Asset Management,Furniture
BACK CARE SOLUTIONS LTD,2015-06-26,773.95,Property & Asset Management,Furniture
BAYARD PRESS,2015-04-02,1092.00,Business Services,Publications
BLACK EVENT FURNITURE LTD,2015-06-19,534.00,Property & Asset Management,Furniture
BOB WILD GRASS MACHINERY LTD,2015-04-01,663.57,Transport,Purchase of Fleet Replacements
BOB WILD GRASS MACHINERY LTD,2015-04-14,1314.28,Transport,Purchase of Fleet Replacements
BOB WILD GRASS MACHINERY LTD,2015-04-01,2043.52,Transport,Purchase of Fleet Replacements
BRITISH TELECOM PLC,2015-04-15,1404.69,ICT,Telecommunications
BRITISH TELECOM PLC,2015-04-15,1966.77,ICT,Telecommunications
BRITISH TELECOM PLC,2015-04-10,2729.03,ICT,Telecommunications
BRITISH TELECOM PLC,2015-04-15,4492.08,ICT,Telecommunications
BRITISH TELECOM PLC,2015-06-11,6018.58,ICT,Telecommunications
BRITISH TELECOM PLC,2015-04-27,12672.98,ICT,Telecommunications
BRITISH TELECOM PLC,2015-04-27,31209.16,ICT,Telecommunications
C A BLATCHFORD & SONS LTD,2015-05-27,846.00,Adult Services,Sub Category To Be Classified
CCA FIXINGS,2015-04-29,3750.00,Property & Asset Management,Building Services - Misc
CENTURION SITE SERVICES LTD,2015-06-09,7350.00,Highways,Urban Traffic Control
CENTURION SITE SERVICES LTD,2015-06-09,8950.00,Highways,Urban Traffic Control
CHIPPINDALE PLANT LIMITED,2015-04-14,510.00,Transport,Vehicle and Plant Hire
CHIPPINDALE PLANT LIMITED,2015-04-14,825.00,Transport,Vehicle and Plant Hire
CHIPPINDALE PLANT LIMITED,2015-04-14,925.00,Transport,Vehicle and Plant Hire
CLARK & PARTNERS LTD,2015-06-10,712.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2015-06-12,895.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2015-06-10,972.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2015-05-08,1344.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2015-05-07,1745.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2015-06-18,1953.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2015-06-10,2260.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2015-06-16,2275.00,Adult Services,Sub Category To Be Classified
