Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
CAREWATCH CARE SERVICES LTD T/A CAREWATCH LEEDS/WAKEFIELD,2018-03-12,6455.35,Adult Services,Sub Category To Be Classified
CAREWATCH CARE SERVICES LTD T/A CAREWATCH LEEDS/WAKEFIELD,2018-03-16,6497.44,Adult Services,Sub Category To Be Classified
CAREWATCH CARE SERVICES LTD T/A CAREWATCH LEEDS/WAKEFIELD,2018-02-23,6560.69,Adult Services,Sub Category To Be Classified
CAREWATCH CARE SERVICES LTD T/A CAREWATCH LEEDS/WAKEFIELD,2018-02-12,6589.69,Adult Services,Sub Category To Be Classified
CAREWATCH CARE SERVICES LTD T/A CAREWATCH LEEDS/WAKEFIELD,2018-01-29,6648.79,Adult Services,Sub Category To Be Classified
CAREWATCH CARE SERVICES LTD T/A CAREWATCH LEEDS/WAKEFIELD,2018-01-09,6742.6,Adult Services,Sub Category To Be Classified
CAREWATCH CARE SERVICES LTD T/A CAREWATCH LEEDS/WAKEFIELD,2018-01-09,6768.38,Adult Services,Sub Category To Be Classified
CAREWATCH CARE SERVICES LTD T/A CAREWATCH LEEDS/WAKEFIELD,2018-01-26,6886.93,Adult Services,Sub Category To Be Classified
MILLENNIUM CARE SERVICES LTD,2018-01-22,3212.08,Children and Young People,SEND - Special Educational Needs
MILLENNIUM CARE SERVICES LTD,2018-03-16,3495.4,Children and Young People,SEND - Special Educational Needs
MILLENNIUM CARE SERVICES LTD,2018-02-20,3633.88,Children and Young People,SEND - Special Educational Needs
MILLENNIUM CARE SERVICES LTD,2018-02-20,161912.83,Children and Young People,SEND - Special Educational Needs
MILLENNIUM CARE SERVICES LTD,2018-01-22,171761.39,Children and Young People,SEND - Special Educational Needs
MILLENNIUM CARE SERVICES LTD,2018-03-16,174329.9,Children and Young People,SEND - Special Educational Needs
CHOICE SUPPORT,2018-02-05,10327.18,Adult Services,Sub Category To Be Classified
CHOICE SUPPORT,2018-01-15,10650.65,Adult Services,Sub Category To Be Classified
CHOICE SUPPORT,2018-03-13,10720.57,Adult Services,Sub Category To Be Classified
VOYAGE LIMITED,2018-02-12,3294.49,Adult Services,Sub Category To Be Classified
VOYAGE LIMITED,2018-02-09,5076.12,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2018-01-26,29392.36,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2018-03-22,29767.77,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2018-02-23,30247.92,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2018-01-08,30277.95,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2018-01-26,55111.43,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2018-01-08,59516.42,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2018-03-22,61636.65,Adult Services,Sub Category To Be Classified
ALTERNATIVE CARE LTD,2018-02-23,67805.76,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-03-26,21502.85,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-03-08,22189.64,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-02-28,22322.39,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-01-15,22506.16,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-02-12,22715.27,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-03-16,22731.01,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-03-01,22890.1,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-02-05,23271.01,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-01-04,23668.86,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-01-26,24017.96,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-01-11,24042.45,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-01-05,24074.63,Adult Services,Sub Category To Be Classified
CROFT CARE SERVICES LTD,2018-01-30,24207.47,Adult Services,Sub Category To Be Classified
DIMENSIONS UK LTD,2018-02-23,66719.64,Adult Services,Sub Category To Be Classified
DIMENSIONS UK LTD,2018-01-26,69856.67,Adult Services,Sub Category To Be Classified
DIMENSIONS UK LTD,2018-03-21,79871.2,Adult Services,Sub Category To Be Classified
SPRINGFIELD HOME CARE SERVICES LTD,2018-01-15,12756.07,Adult Services,Sub Category To Be Classified
SPRINGFIELD HOME CARE SERVICES LTD,2018-02-23,13538.62,Adult Services,Sub Category To Be Classified
SPRINGFIELD HOME CARE SERVICES LTD,2018-01-26,13857.61,Adult Services,Sub Category To Be Classified
SPRINGFIELD HOME CARE SERVICES LTD,2018-03-19,14065.13,Adult Services,Sub Category To Be Classified
SPRINGFIELD HOME CARE SERVICES LTD,2018-02-23,14108.81,Adult Services,Sub Category To Be Classified
SPRINGFIELD HOME CARE SERVICES LTD,2018-01-15,14139.73,Adult Services,Sub Category To Be Classified
SPRINGFIELD HOME CARE SERVICES LTD,2018-03-19,14549.88,Adult Services,Sub Category To Be Classified
SPRINGFIELD HOME CARE SERVICES LTD,2018-03-19,14572.17,Adult Services,Sub Category To Be Classified
SPRINGFIELD HOME CARE SERVICES LTD,2018-01-26,14988.67,Adult Services,Sub Category To Be Classified
SPRINGFIELD HOME CARE SERVICES LTD,2018-01-26,15031.76,Adult Services,Sub Category To Be Classified
ADULT PLACEMENT SERVICES LIMITED T/A AVALON,2018-01-31,23202.88,Adult Services,Sub Category To Be Classified
ADULT PLACEMENT SERVICES LIMITED T/A AVALON,2018-01-26,25704.3,Adult Services,Sub Category To Be Classified
ADULT PLACEMENT SERVICES LIMITED T/A AVALON,2018-01-09,25928.7,Adult Services,Sub Category To Be Classified
ADULT PLACEMENT SERVICES LIMITED T/A AVALON,2018-01-26,28493.34,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-01-26,1404.52,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-03-27,1477.4,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-01-04,1633.91,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-02-23,1792.91,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-03-23,19069.06,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-03-05,19096.98,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-03-13,19170.51,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-03-21,19188.69,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-02-22,19994.97,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-01-09,20013.42,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-02-12,20584.37,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-02-02,20699.47,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-02-19,20938.7,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-01-15,21057.53,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-01-26,21224.3,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-01-22,21235,Adult Services,Sub Category To Be Classified
AJ COMMUNITY CARE LTD,2018-01-05,21383.53,Adult Services,Sub Category To Be Classified
KIDS,2018-03-12,989.2,Children and Young People,SEND - Special Educational Needs
KIDS,2018-01-26,1498.73,Children and Young People,SEND - Special Educational Needs
KIDS,2018-03-19,2064.49,Children and Young People,SEND - Special Educational Needs
JUST HOMES CARE LTD,2018-01-26,78542.3,Adult Services,Sub Category To Be Classified
JUST HOMES CARE LTD,2018-01-05,81324.03,Adult Services,Sub Category To Be Classified
JUST HOMES CARE LTD,2018-02-23,81769.37,Adult Services,Sub Category To Be Classified
JUST HOMES CARE LTD,2018-03-26,82613.78,Adult Services,Sub Category To Be Classified
SUN HEALTHCARE LTD SUPPORTED LIVING,2018-03-26,600.4,Adult Services,Sub Category To Be Classified
SUN HEALTHCARE LTD SUPPORTED LIVING,2018-03-26,750.5,Adult Services,Sub Category To Be Classified
SUN HEALTHCARE LTD SUPPORTED LIVING,2018-03-26,1320.88,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-01-26,7303.39,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-03-21,8012.65,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-01-26,8033.4,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-01-16,8106.81,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-01-05,8196.94,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-01-29,8217.5,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-02-05,8237.52,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-01-05,8268.87,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-03-19,8412.42,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-02-21,8671.93,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-03-13,8732.24,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-02-20,8756.26,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-02-09,8860.82,Adult Services,Sub Category To Be Classified
COMPLETE CARE WEST YORKSHIRE LTD,2018-02-28,9014.93,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-01-16,5176.59,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-01-09,5467.56,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-01-09,5497.34,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-01-05,5597.72,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-01-11,5674.69,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-02-21,5758.65,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-02-05,5830.5,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-02-12,5831.58,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-01-09,5909.91,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-01-26,5979.73,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-03-22,6083.05,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-02-27,6202.5,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-03-29,6304.65,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-03-16,6309.77,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-03-13,6481.22,Adult Services,Sub Category To Be Classified
MEARS CARE LTD,2018-03-13,6618.63,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-01-16,6304.29,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-01-26,6637.73,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-01-26,7369.88,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-01-09,7393.38,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-01-05,7600.6,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-03-16,7756.62,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-03-26,7763.46,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-01-31,7987.2,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-02-27,8066.66,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-03-21,8169.59,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-02-23,8397.1,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-02-09,8879.58,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE & SUPPORT SERVICES LIMITED,2018-02-23,9008.09,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE,2018-03-08,510,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE,2018-01-04,555,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE,2018-03-27,600,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE,2018-03-27,13832.91,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE,2018-01-29,15716.06,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE,2018-03-08,16438.93,Adult Services,Sub Category To Be Classified
CARERS TRUST MID YORKSHIRE,2018-01-04,16800.77,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-03-16,8554.6,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-03-21,8800.62,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-03-16,9145.78,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-02-21,9248.86,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-03-16,9519,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-02-21,9605.08,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-02-23,10402.83,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-02-21,11367.08,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-01-26,11894.66,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-01-15,12119.3,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-01-11,13490.96,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-01-26,13568.29,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-02-15,34682.53,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2018-02-09,34976.48,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-01-16,2303.42,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-01-22,2391.4,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-01-05,2494.84,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-01-26,3103.69,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-03-14,4325.27,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-01-30,4339.34,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-03-22,4667.36,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-02-19,4717.52,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-03-01,4757.06,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-03-12,4766.72,Adult Services,Sub Category To Be Classified
PHOENIX CARE LTD,2018-02-09,4832.5,Adult Services,Sub Category To Be Classified
FOCUS CARE SERVICES LTD,2018-01-30,712.8,Adult Services,Sub Category To Be Classified
FOCUS CARE SERVICES LTD,2018-02-27,765.6,Adult Services,Sub Category To Be Classified
FOCUS CARE SERVICES LTD,2018-01-12,765.6,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-01-09,20350.99,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-01-11,21084.63,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-03-22,21293.31,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-03-16,21492.87,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-02-23,21749.35,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-01-10,21824.74,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-03-29,21976.06,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-03-12,22000.7,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-03-19,22276.96,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-01-26,22879.8,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-01-26,23124.53,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-02-21,23162.03,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-02-05,23710.6,Adult Services,Sub Category To Be Classified
MEADOW LODGE HOME CARE SERVICES LLP,2018-02-09,23817.09,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-02-02,727.16,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-02-23,836.92,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-01-12,1234.8,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-01-11,13401.14,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-02-12,13449.04,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-03-29,13791.86,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-02-15,13828.37,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-02-05,14227.86,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-01-03,14241.51,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-02-21,14330.28,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-02-23,14341.18,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-01-30,14369.22,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-03-16,14384.3,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-01-11,14407.86,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-01-11,14433.03,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-01-03,14468.81,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-03-22,14589.79,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-01-12,14638.92,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-03-12,14639.78,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-01-11,14850.13,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-03-16,42243.55,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD T/A SYNERGY,2018-02-12,42396.17,Adult Services,Sub Category To Be Classified
360HC LTD,2018-01-16,5185.75,Adult Services,Sub Category To Be Classified
360HC LTD,2018-01-09,5286.78,Adult Services,Sub Category To Be Classified
360HC LTD,2018-02-21,5359.01,Adult Services,Sub Category To Be Classified
360HC LTD,2018-01-19,5410.58,Adult Services,Sub Category To Be Classified
360HC LTD,2018-01-26,5493.68,Adult Services,Sub Category To Be Classified
360HC LTD,2018-01-26,5514.29,Adult Services,Sub Category To Be Classified
360HC LTD,2018-03-16,5552.85,Adult Services,Sub Category To Be Classified
360HC LTD,2018-03-21,5615.45,Adult Services,Sub Category To Be Classified
360HC LTD,2018-01-31,5642.92,Adult Services,Sub Category To Be Classified
360HC LTD,2018-02-23,5729.61,Adult Services,Sub Category To Be Classified
360HC LTD,2018-01-05,5752.67,Adult Services,Sub Category To Be Classified
360HC LTD,2018-03-27,6094.35,Adult Services,Sub Category To Be Classified
360HC LTD,2018-03-26,6270.03,Adult Services,Sub Category To Be Classified
BIG FISH LITTLE FISH,2018-01-29,518.7,Business Services,Agency
BIG FISH LITTLE FISH,2018-01-26,518.7,Business Services,Agency
ANGELCARE UK LTD,2018-03-16,9272.31,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-03-21,9572.12,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-03-27,9680.38,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-03-13,10222.47,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-01-09,10273.31,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-02-21,10293.49,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-02-23,10308.95,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-02-15,10343,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-02-05,10361.18,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-01-15,10713.4,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-01-26,11071.74,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-01-29,11080.12,Adult Services,Sub Category To Be Classified
ANGELCARE UK LTD,2018-01-05,11271.99,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-03-22,1209.72,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-03-22,1343.16,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-02-28,1380.83,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-02-23,1539.41,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-02-09,1545.47,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-02-09,1574.2,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-01-15,1582.69,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-03-27,1585.2,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-02-05,1602.05,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-01-31,1699.41,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-01-09,2490.1,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-01-15,2562.4,Adult Services,Sub Category To Be Classified
JAYS HOMECARE SERVICES LIMITED,2018-01-11,2675.21,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2018-01-16,276857.42,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2018-02-05,282490.48,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2018-03-08,285095.59,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-02-21,1399.18,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-03-26,1928.52,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-03-27,2001.88,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-02-23,2149.92,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-02-23,2152.41,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-03-19,2177.67,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-03-19,2205.26,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-02-21,2288.28,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-01-15,2420.45,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-01-26,2440.79,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-02-09,2488.95,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-01-26,2511.95,Adult Services,Sub Category To Be Classified
CHOICES HOME CARE LTD,2018-01-26,3090.68,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-03-22,2372.11,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-01-29,2518.09,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-03-21,2599.5,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-03-22,2632.04,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-01-29,2676.76,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-03-21,2688.51,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-03-22,2763.35,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-03-22,2787.39,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-02-19,2821.04,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-02-20,2860.53,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-02-15,2865.52,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-03-22,2931.57,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-02-19,2943.87,Adult Services,Sub Category To Be Classified
GP HOMECARE LTD T/A RADIS COMMUNITY CARE,2018-01-29,2974.54,Adult Services,Sub Category To Be Classified
CARE UK CLINICAL SERVICES LTD,2018-03-21,1860,Adult Services,Sub Category To Be Classified
CARE UK CLINICAL SERVICES LTD,2018-03-21,1860,Adult Services,Sub Category To Be Classified
CARE UK CLINICAL SERVICES LTD,2018-01-05,1898.12,Adult Services,Sub Category To Be Classified
CARE UK CLINICAL SERVICES LTD,2018-01-05,1898.12,Adult Services,Sub Category To Be Classified
WILLOWBROOK (HYNDBURN) LTD,2018-01-09,2285.23,Adult Services,Sub Category To Be Classified
WILLOWBROOK (HYNDBURN) LTD,2018-01-11,2424.86,Adult Services,Sub Category To Be Classified
WILLOWBROOK (HYNDBURN) LTD,2018-01-26,2557.97,Adult Services,Sub Category To Be Classified
WILLOWBROOK (HYNDBURN) LTD,2018-01-19,2642.35,Adult Services,Sub Category To Be Classified
WILLOWBROOK (HYNDBURN) LTD,2018-01-26,2692.82,Adult Services,Sub Category To Be Classified
WILLOWBROOK (HYNDBURN) LTD,2018-02-05,3328.84,Adult Services,Sub Category To Be Classified
WILLOWBROOK (HYNDBURN) LTD,2018-02-12,3510.33,Adult Services,Sub Category To Be Classified
WILLOWBROOK (HYNDBURN) LTD,2018-02-21,4826.14,Adult Services,Sub Category To Be Classified
WILLOWBROOK (HYNDBURN) LTD,2018-03-21,4880.55,Adult Services,Sub Category To Be Classified
