Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
GALLAGHER BASSETT INTERNATIONAL LTD,2016-06-06,18150.00,Business Services,Insurance
3SIXTY,2016-05-05,1250.00,"Economic Growth, Culture & Sport",Events
ARTIFACES,2016-04-07,860.00,"Economic Growth, Culture & Sport",Events
BUBBLE OF FUN,2016-05-31,500.00,"Economic Growth, Culture & Sport",Events
THE JOKER ENTERTAINMENT,2016-05-13,1000.00,"Economic Growth, Culture & Sport",Events
WALTON HISTORICAL,2016-06-01,2200.00,Adult Services,Sub Category To Be Classified
WALTON HISTORICAL,2016-04-28,2000.00,Adult Services,Sub Category To Be Classified
WESSEX ARCHAEOLOGY,2016-06-29,13400.00,Environment,Parks and Public Spaces Contractors
WESSEX ARCHAEOLOGY,2016-06-29,2820.00,Environment,Parks and Public Spaces Contractors
ACS HEALTHCARE LTD,2016-06-27,756.50,Adult Services,Sub Category To Be Classified
ACS HEALTHCARE LTD,2016-05-18,2085.00,Adult Services,Sub Category To Be Classified
AIDSERVICE,2016-04-14,586.30,Adult Services,Sub Category To Be Classified
AQUAJOY,2016-05-20,7110.00,Transport,Vehicle and Plant Hire
ARJOHUNTLEIGH UK,2016-05-04,2903.88,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2016-04-01,49241.27,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2016-05-06,503.90,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2016-04-22,52695.97,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2016-06-13,7605.90,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2016-04-22,1560.42,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2016-06-13,51340.20,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2016-06-02,2076.00,Adult Services,Sub Category To Be Classified
ARJOHUNTLEIGH UK,2016-05-18,51192.65,Adult Services,Sub Category To Be Classified
BAKARE BEDS LTD,2016-04-22,8559.00,Adult Services,Sub Category To Be Classified
CEFNDY HEALTHCARE,2016-04-20,1018.08,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-04-07,500.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-05-20,639.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-06-03,1332.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-04-04,2542.35,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-05-13,888.00,Adult Services,Sub Category To Be Classified
CLARK & PARTNERS LTD,2016-05-24,3537.58,Adult Services,Sub Category To Be Classified
DETAILS REDACTED,2016-04-18,1045.00,Adult Services,Sub Category To Be Classified
DETAILS REDACTED,2016-05-26,2023.00,"Economic Growth, Culture & Sport",Events
ENABLE ACCESS,2016-04-22,1560.00,Transport,Vehicle and Plant Hire
FRONTIER THERAPEUTICS,2016-06-01,708.00,Adult Services,Sub Category To Be Classified
GERALD SIMONDS HEALTHCARE LTD,2016-05-10,967.00,Transport,Mobility Vehicles
HARVEST HEALTHCARE,2016-06-13,1199.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-06-07,840.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-06-01,6600.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-06-07,3840.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-06-07,1499.99,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-06-07,2160.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-05-24,2160.00,Property & Asset Management,First Aid
HARVEST HEALTHCARE,2016-05-17,2784.00,Property & Asset Management,First Aid
HEALTH AND CARE,2016-04-14,583.33,Adult Services,Sub Category To Be Classified
INVACARE LTD,2016-04-19,794.00,Transport,Mobility Vehicles
INVACARE LTD,2016-05-24,2333.00,Transport,Mobility Vehicles
INVACARE LTD,2016-05-12,504.00,Transport,Mobility Vehicles
INVACARE LTD,2016-05-12,824.00,Transport,Mobility Vehicles
JAMES LECKEY DESIGN LTD T/A VIDA GLOBAL,2016-05-10,1567.00,Adult Services,Sub Category To Be Classified
JCM SEATING SOLUTIONS LTD,2016-05-10,897.60,Adult Services,Sub Category To Be Classified
JCM SEATING SOLUTIONS LTD,2016-06-01,2678.56,Adult Services,Sub Category To Be Classified
JCM SEATING SOLUTIONS LTD,2016-06-02,1160.10,Adult Services,Sub Category To Be Classified
JCM SEATING SOLUTIONS LTD,2016-05-24,2620.36,Adult Services,Sub Category To Be Classified
JENX LTD T/A JIRAFFE,2016-06-08,1440.40,Adult Services,Sub Category To Be Classified
JENX LTD T/A JIRAFFE,2016-06-01,1844.70,Adult Services,Sub Category To Be Classified
JENX LTD T/A JIRAFFE,2016-06-01,1736.20,Adult Services,Sub Category To Be Classified
JENX LTD T/A JIRAFFE,2016-06-14,2108.40,Adult Services,Sub Category To Be Classified
JLA TOTAL CARE LTD,2016-05-06,2350.08,Adult Services,Sub Category To Be Classified
MORRIS & ALEXANDER LTD,2016-05-25,2040.00,Adult Services,Sub Category To Be Classified
MORRIS & ALEXANDER LTD,2016-06-09,1848.40,Adult Services,Sub Category To Be Classified
MOUNTWAY LTD,2016-05-23,714.00,Transport,Mobility Vehicles
MOUNTWAY LTD,2016-05-23,714.00,Transport,Mobility Vehicles
MOUNTWAY LTD,2016-04-22,3079.80,Transport,Mobility Vehicles
MOUNTWAY LTD,2016-04-22,2856.00,Transport,Mobility Vehicles
NOTTINGHAM REHAB LTD T/A NRS HEALTHCARE,2016-04-22,1475.00,Adult Services,Sub Category To Be Classified
NOTTINGHAM REHAB LTD T/A NRS HEALTHCARE,2016-06-01,1202.50,Adult Services,Sub Category To Be Classified
O T STORES,2016-04-22,2300.00,Adult Services,Sub Category To Be Classified
ONLINE ERGONOMICS,2016-05-13,575.00,Property & Asset Management,Furniture
OTTO BOCK HEALTHCARE PLC,2016-04-20,1681.60,Transport,Mobility Vehicles
OTTO BOCK HEALTHCARE PLC,2016-04-20,1801.08,Transport,Mobility Vehicles
OTTO BOCK HEALTHCARE PLC,2016-05-18,1686.60,Transport,Mobility Vehicles
OTTO BOCK HEALTHCARE PLC,2016-05-11,1141.07,Transport,Mobility Vehicles
OTTO BOCK HEALTHCARE PLC,2016-05-11,1958.00,Transport,Mobility Vehicles
OTTO BOCK HEALTHCARE PLC,2016-06-14,2109.34,Transport,Mobility Vehicles
OTTO BOCK HEALTHCARE PLC,2016-05-13,1699.07,Transport,Mobility Vehicles
OTTO BOCK HEALTHCARE PLC,2016-05-13,1818.07,Transport,Mobility Vehicles
OTTO BOCK HEALTHCARE PLC,2016-04-15,1122.00,Transport,Mobility Vehicles
OTTO BOCK HEALTHCARE PLC,2016-06-27,1059.00,Transport,Mobility Vehicles
POSTURE CARE LTD,2016-05-27,620.00,Transport,Mobility Vehicles
POSTURITE UK LTD,2016-06-30,594.65,Property & Asset Management,Furniture
PRISM MEDICAL UK,2016-05-24,8000.00,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2016-05-17,979.98,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2016-06-22,2730.00,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2016-05-27,647.07,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2016-06-02,12678.67,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2016-05-10,963.40,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2016-05-10,672.00,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2016-05-10,1272.00,Adult Services,Sub Category To Be Classified
PRISM MEDICAL UK,2016-05-11,5450.00,Adult Services,Sub Category To Be Classified
R82 UK LTD,2016-06-09,1763.00,Transport,Mobility Vehicles
R82 UK LTD,2016-06-02,3299.00,Transport,Mobility Vehicles
R82 UK LTD,2016-05-24,1510.00,Transport,Mobility Vehicles
R82 UK LTD,2016-05-20,1519.00,Transport,Mobility Vehicles
RHEALTHCARE,2016-05-24,2900.00,Adult Services,Sub Category To Be Classified
ROMA MEDICAL AIDS LTD,2016-05-25,2080.00,Transport,Mobility Vehicles
ROMA MEDICAL AIDS LTD,2016-05-17,4160.00,Transport,Mobility Vehicles
ROSS AUTO ENGINEERING LTD,2016-06-03,4752.00,Transport,Mobility Vehicles
ROSS AUTO ENGINEERING LTD,2016-04-14,733.80,Transport,Mobility Vehicles
ROSS AUTO ENGINEERING LTD,2016-06-07,837.65,Transport,Mobility Vehicles
ROSS AUTO ENGINEERING LTD,2016-04-12,678.87,Transport,Mobility Vehicles
ROSS AUTO ENGINEERING LTD,2016-05-12,990.85,Transport,Mobility Vehicles
ROSS AUTO ENGINEERING LTD,2016-05-12,5652.00,Transport,Mobility Vehicles
ROSS AUTO ENGINEERING LTD,2016-04-12,4248.00,Transport,Mobility Vehicles
SIDHIL LTD,2016-06-01,3600.00,Property & Asset Management,First Aid
SIDHIL LTD,2016-04-22,8550.00,Property & Asset Management,First Aid
SIDHIL LTD,2016-06-16,5490.00,Property & Asset Management,First Aid
SIDHIL LTD,2016-05-13,2800.00,Property & Asset Management,First Aid
SIDHIL LTD,2016-05-13,1830.00,Property & Asset Management,First Aid
SIDHIL LTD,2016-06-20,16470.00,Property & Asset Management,First Aid
SIDHIL LTD,2016-05-20,1538.50,Property & Asset Management,First Aid
SIMPLE STUFF WORKS,2016-05-27,1141.40,Property & Asset Management,First Aid
SIMPLE STUFF WORKS,2016-05-20,608.50,Property & Asset Management,First Aid
SIMPLE STUFF WORKS,2016-05-20,503.00,Property & Asset Management,First Aid
SIMPLE STUFF WORKS,2016-06-13,758.00,Property & Asset Management,First Aid
SMIRTHWAITE LTD,2016-05-24,514.00,Transport,Mobility Vehicles
SMITCARE LTD,2016-06-14,3300.00,Adult Services,Sub Category To Be Classified
SMITCARE LTD,2016-06-27,1006.98,Adult Services,Sub Category To Be Classified
SUMED INTERNATIONAL UK LTD,2016-05-23,14975.00,Adult Services,Sub Category To Be Classified
SUMED INTERNATIONAL UK LTD,2016-04-22,23960.00,Adult Services,Sub Category To Be Classified
SUMED INTERNATIONAL UK LTD,2016-04-22,5990.00,Adult Services,Sub Category To Be Classified
SUMED INTERNATIONAL UK LTD,2016-05-13,23960.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-06-01,507.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-06-07,511.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-06-07,930.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-05-18,4255.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-05-12,1295.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-05-05,1265.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-05-05,3325.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-04-29,507.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-05-17,1645.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-05-17,2495.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-05-18,667.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-05-18,2610.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-04-18,930.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-06-10,511.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-04-19,725.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-04-15,2495.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-06-07,511.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-06-09,507.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-05-11,1290.03,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-06-10,720.00,Adult Services,Sub Category To Be Classified
SUNRISE MEDICAL LTD,2016-04-22,1295.00,Adult Services,Sub Category To Be Classified
THE HELPING HAND COMPANY LTD,2016-04-15,4828.28,Adult Services,Sub Category To Be Classified
THE HELPING HAND COMPANY LTD,2016-04-29,1240.37,Adult Services,Sub Category To Be Classified
THE HELPING HAND COMPANY LTD,2016-05-20,720.00,Adult Services,Sub Category To Be Classified
THE HELPING HAND COMPANY LTD,2016-04-28,3668.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-05-10,2178.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-05-10,553.80,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-05-10,2280.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-04-06,5525.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-06-03,1176.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-06-16,1104.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-06-16,2100.00,Adult Services,Sub Category To Be Classified
WELLAND MEDICAL -DRIVE MEDICAL LTD,2016-06-16,4420.00,Adult Services,Sub Category To Be Classified
WET ROOMS DIRECT,2016-05-17,1014.00,Property & Asset Management,Building Services - Plumbing
YORKSHIRE CARE EQUIPMENT,2016-05-10,538.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2016-05-24,586.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2016-05-26,4729.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2016-05-18,582.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2016-06-06,640.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2016-06-06,640.00,Adult Services,Sub Category To Be Classified
YORKSHIRE CARE EQUIPMENT,2016-06-17,554.00,Adult Services,Sub Category To Be Classified
ALAMO BUSINESS SYSTEMS LTD,2016-05-18,3425.56,ICT,Services
ALL GAS WAKEFIELD LTD,2016-05-09,728.06,Property & Asset Management,Building Services - Heating
ANOMALY INTERACTIVE LIMITED,2016-04-06,3958.00,Children and Young People,Education & Careers
BSS GROUP,2016-04-28,728.10,Property & Asset Management,Building Services - Plumbing
BUSINESS IT SUPPORT TEAM LTD,2016-06-29,786.48,ICT,Services
CCL COMPUTERS LTD,2016-06-21,975.00,ICT,Hardware (ICT)
CHUBB FIRE & SECURITY LIMITED,2016-06-15,2935.62,Property & Asset Management,Fire Systems / Services / Equipment
CLARK & PARTNERS LTD,2016-04-05,4588.00,Adult Services,Sub Category To Be Classified
COMPLETE IT SYSTEMS,2016-06-02,4159.90,ICT,Services
DENBY CATERING EQUIPMENT LTD,2016-04-18,3295.00,Property & Asset Management,Catering - Equipment
DENBY CATERING EQUIPMENT LTD,2016-04-18,3295.00,Property & Asset Management,Catering - Equipment
DENBY CATERING EQUIPMENT LTD,2016-04-18,2702.00,Property & Asset Management,Catering - Equipment
DENBY CATERING EQUIPMENT LTD,2016-05-12,3154.00,Property & Asset Management,Catering - Equipment
DENBY CATERING EQUIPMENT LTD,2016-06-06,3080.00,Property & Asset Management,Catering - Equipment
DENBY CATERING EQUIPMENT LTD,2016-06-20,1803.00,Property & Asset Management,Catering - Equipment
DENBY CATERING EQUIPMENT LTD,2016-05-10,1715.00,Property & Asset Management,Catering - Equipment
DENBY CATERING EQUIPMENT LTD,2016-04-19,2475.00,Property & Asset Management,Catering - Equipment
EDUFOCUS LTD,2016-04-22,4999.00,ICT,Systems & Software
G J BIRCH LTD T/A CHOOSE AT HOME BLINDS,2016-05-04,508.34,Property & Asset Management,Furniture
G J BIRCH LTD T/A CHOOSE AT HOME BLINDS,2016-04-14,1333.33,Property & Asset Management,Furniture
GOWER CONSULTANTS LTD,2016-06-20,11483.50,ICT,Systems & Software
HILTI (GT BRITAIN) LTD 95090,2016-04-21,565.00,Property & Asset Management,Fire Systems / Services / Equipment
ICT4COLLABORATION,2016-05-19,2468.00,ICT,Services
K P M S COMMERCIAL LTD,2016-06-01,1570.00,ICT,Audio Visual
KARCHER UK LTD,2016-05-27,531.60,Property & Asset Management,Cleaning
LEEDS CITY COUNCIL,2016-06-30,19205.00,n/a,N/A
LYNN WEBSTER CONSULTANTS LTD,2016-04-26,3900.00,Property & Asset Management,Cleaning
LYNN WEBSTER CONSULTANTS LTD,2016-04-26,3250.00,Property & Asset Management,Cleaning
LYNN WEBSTER CONSULTANTS LTD,2016-04-20,2640.00,Property & Asset Management,Cleaning
MTS GROUP,2016-05-09,672.00,Transport,Vehicle and Plant Hire
NEOPOST FINANCE LTD,2016-04-15,1639.55,Business Services,Post - Equipment
NOVATRON SCIENTIFIC LTD,2016-04-01,2535.00,Property & Asset Management,Building Services - Heating
NPS NORTH EAST LTD,2016-05-12,24065.75,Property & Asset Management,Architects
OFFICE SUPPLIES FOR INDUSTRY LIMITED,2016-06-14,3248.35,Property & Asset Management,Furniture
PINDER PLANT LTD,2016-04-06,539.60,Transport,Vehicle and Plant Hire
POSTURITE UK LTD,2016-04-22,671.50,Property & Asset Management,Furniture
R B JOINERY,2016-06-15,1282.06,Property & Asset Management,Building Services - Joinery
R S COMPONENTS LTD,2016-04-01,652.12,Property & Asset Management,Building Services - Electrical
R S COMPONENTS LTD,2016-04-28,652.12,Property & Asset Management,Building Services - Electrical
REXEL T/A PARKER MERCHANTING,2016-04-05,624.00,Property & Asset Management,Building Services - Electrical
RUSSELLS KIRBYMOORSIDE LTD,2016-05-06,5890.00,Transport,Purchase of Fleet Replacements
RUSSELLS KIRBYMOORSIDE LTD,2016-05-06,5890.00,Transport,Purchase of Fleet Replacements
RUSSELLS KIRBYMOORSIDE LTD,2016-05-06,5890.00,Transport,Purchase of Fleet Replacements
RUSSELLS KIRBYMOORSIDE LTD,2016-05-06,5890.00,Transport,Purchase of Fleet Replacements
RUSSELLS KIRBYMOORSIDE LTD,2016-05-06,5890.00,Transport,Purchase of Fleet Replacements
SCHOOLPOD,2016-04-20,5490.00,ICT,Hardware (ICT)
SCHOOLPOD,2016-04-20,5490.00,ICT,Hardware (ICT)
SCHOOLPOD,2016-04-29,5490.00,ICT,Hardware (ICT)
SEBO (UK) LTD,2016-06-01,2067.44,Property & Asset Management,Cleaning
SEBO (UK) LTD,2016-05-27,1830.44,Property & Asset Management,Cleaning
SHAW & SONS LTD,2016-04-20,28940.00,Business Services,Paper & Stationery
THE BIG ORCHARD LTD,2016-06-01,11105.00,Property & Asset Management,Furniture
THE WAKEFIELD WELDING CENTRE LTD,2016-06-28,605.00,Property & Asset Management,Building Services - Metal
THE WAKEFIELD WELDING CENTRE LTD,2016-05-09,910.00,Property & Asset Management,Building Services - Metal
TOUCH AV LTD,2016-05-23,2473.00,ICT,Audio Visual
TOUCH AV LTD,2016-04-13,3552.00,ICT,Audio Visual
TOUCH AV LTD,2016-05-11,2796.00,ICT,Audio Visual
VIP SYSTEM LTD,2016-05-17,868.35,Transport,Servicing Repair Services
VIRGIN MEDIA,2016-04-01,9438.46,ICT,Telecoms (Network & Data)
WEST YORKSHIRE COMBINED AUTHORITY,2016-05-04,3840.00,Transport,Passenger Transport
WICKSTEED LEISURE LTD,2016-06-27,46000.00,Environment,Playground Equipment
WICKSTEED LEISURE LTD,2016-05-17,24011.83,Environment,Playground Equipment
WILKES CATERING SUPPLIES LTD,2016-04-12,724.04,Property & Asset Management,Catering - Food
WILKES CATERING SUPPLIES LTD,2016-05-09,503.76,Property & Asset Management,Catering - Food
YORKSHIRE PURCHASING ORGANISATION,2016-05-31,33294.39,YPO,YPO
YORKSHIRE PURCHASING ORGANISATION,2016-05-19,17741.14,YPO,YPO
YORKSHIRE PURCHASING ORGANISATION,2016-05-19,5453.61,YPO,YPO
YORKSHIRE PURCHASING ORGANISATION,2016-04-22,1219.99,YPO,YPO
YORKSHIRE PURCHASING ORGANISATION,2016-05-27,1653.00,YPO,YPO
YORKSHIRE PURCHASING ORGANISATION,2016-05-11,503.20,YPO,YPO
YORKSHIRE PURCHASING ORGANISATION,2016-05-13,1180.00,YPO,YPO
YORKSHIRE PURCHASING ORGANISATION,2016-04-29,643.90,YPO,YPO
YORKSHIRE PURCHASING ORGANISATION,2016-06-10,2125.00,YPO,YPO
YORKSHIRE PURCHASING ORGANISATION,2016-05-20,1144.00,YPO,YPO
ALERE TOXICOLOGY,2016-05-10,765.50,Environment,Environmental Health - Air
CONNEVANS LTD,2016-04-22,1697.95,Children and Young People,Looked After Children
CONNEVANS LTD,2016-04-26,1697.95,Children and Young People,Looked After Children
CONNEVANS LTD,2016-06-14,1749.95,Children and Young People,Looked After Children
CONNEVANS LTD,2016-05-26,1717.95,Children and Young People,Looked After Children
ELLISONS,2016-05-27,591.60,Children and Young People,Education & Careers
JAMES LECKEY DESIGN LTD T/A VIDA GLOBAL,2016-04-22,1822.00,Adult Services,Sub Category To Be Classified
JAMES LECKEY DESIGN LTD T/A VIDA GLOBAL,2016-05-18,3232.00,Adult Services,Sub Category To Be Classified
JCM SEATING SOLUTIONS LTD,2016-04-22,2627.98,Adult Services,Sub Category To Be Classified
JENX LTD T/A JIRAFFE,2016-06-06,1969.90,Adult Services,Sub Category To Be Classified
MISCO,2016-04-15,535.00,ICT,Hardware (ICT)
OUTWOOD GRANGE ACADEMY,2016-06-30,4848.66,Children and Young People,Education & Careers
PHS GROUP PLC,2016-04-26,894.11,Property & Asset Management,Hygiene
POSTURITE UK LTD,2016-04-28,532.00,Property & Asset Management,Furniture
R82 UK LTD,2016-06-30,2530.00,Transport,Mobility Vehicles
TOUCH AV LTD,2016-05-20,934.00,ICT,Audio Visual
WICKER MOBILITY SHOP,2016-06-28,951.00,Transport,Mobility Vehicles
A & P CHAMBERS LTD,2016-05-05,3385.00,Property & Asset Management,Building Services - Electrical
A & P CHAMBERS LTD,2016-05-05,4795.00,Property & Asset Management,Building Services - Electrical
ADT FIRE & SECURITY PLC,2016-06-02,4706.90,Property & Asset Management,Security
ASHTEAD PLANT HIRE CO LTD T/A EVE TRAKWAY,2016-06-01,1880.00,Property & Asset Management,Building Services - Electrical
AXIELL LTD,2016-04-28,800.00,ICT,Systems & Software
BARRIERS DIRECT,2016-06-01,1391.85,Property & Asset Management,Building Services - Fencing
BOAT BITS UK LTD,2016-04-29,1296.97,Transport,Other Transport Services
BODY DESIGN,2016-06-15,500.00,"Economic Growth, Culture & Sport",Sport
BODY DESIGN,2016-06-15,500.00,"Economic Growth, Culture & Sport",Sport
BRITISH TELECOM PLC,2016-05-09,12672.98,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2016-04-18,4492.08,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2016-04-18,31209.16,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2016-05-13,1683.41,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2016-06-21,6018.58,ICT,Telecoms (Telephone)
BRITISH TELECOM PLC,2016-04-20,1404.69,ICT,Telecoms (Telephone)
CIRRUS RESEARCH PLC,2016-04-12,27291.25,Professional Services,Consultancy
CONNECTED SHOPPING LTD,2016-06-29,799.00,ICT,Systems & Software
EGBERT H TAYLOR & COMPANY LTD,2016-05-24,659.20,Environment,Waste - Plastic Products
EVENT PROP HIRE,2016-06-07,1000.00,"Economic Growth, Culture & Sport",Events
F G ADAMSON & SON,2016-05-10,748.40,Transport,Purchase of Fleet Replacements
FACULTATIEVE TECHNOLOGIES,2016-04-12,27780.00,Environment,Funeral & Crematoria Supplies / Equipment
FACULTATIEVE TECHNOLOGIES,2016-04-12,17480.00,Environment,Funeral & Crematoria Supplies / Equipment
FAIRWAY PRODUCTS,2016-06-08,1051.55,"Economic Growth, Culture & Sport",Sport
GB SPORTS & LEISURE UK LTD,2016-05-23,4887.97,Environment,Playground Equipment
GROUNDCARE MANAGEMENT LTD,2016-05-31,2870.00,Property & Asset Management,Building Services - Groundwork´s
HOWARTH TIMBER & BUILDING SUPPLIES,2016-06-14,527.77,Property & Asset Management,Building Services - Timber
J P LENNARD LTD,2016-06-23,577.66,"Economic Growth, Culture & Sport",Sport
J´S CYCLE SHACK,2016-06-14,2166.63,Highways,Travel Awareness
JHM BUTT & CO LTD,2016-04-07,23590.00,Transport,Fleet Consumables
KARCHER UK LTD,2016-05-09,2067.00,Property & Asset Management,Cleaning
KNOCKOUT ROADSHOW LTD,2016-06-09,800.00,"Economic Growth, Culture & Sport",Sport
LITE - LIGHTING & ILLUMINATION TECHNOLOGY EXPERIENCE LTD,2016-06-21,540.00,Highways,Street Lighting
METRIC GROUP LTD,2016-04-05,858.50,Highways,Urban Traffic Control
METRIC GROUP LTD,2016-05-27,858.50,Highways,Urban Traffic Control
METRIC GROUP LTD,2016-04-15,858.50,Highways,Urban Traffic Control
METRIC GROUP LTD,2016-06-02,858.50,Highways,Urban Traffic Control
MYTEC GROUP LIMITED,2016-05-04,1200.00,Property & Asset Management,Security
MYTEC GROUP LIMITED,2016-06-13,720.00,Property & Asset Management,Security
MYTEC GROUP LIMITED,2016-06-03,720.00,Property & Asset Management,Security
MYTEC GROUP LIMITED,2016-05-09,4162.00,Property & Asset Management,Security
MYTEC GROUP LIMITED,2016-04-06,18391.00,Property & Asset Management,Security
MYTEC GROUP LIMITED,2016-05-19,1270.00,Property & Asset Management,Security
MYTEC GROUP LIMITED,2016-06-21,1570.00,Property & Asset Management,Security
MYTEC GROUP LIMITED,2016-04-20,1593.00,Property & Asset Management,Security
MYTEC GROUP LIMITED,2016-06-27,900.00,Property & Asset Management,Security
MYTEC GROUP LIMITED,2016-06-27,2705.00,Property & Asset Management,Security
NESW MARINE,2016-05-10,736.55,"Economic Growth, Culture & Sport",Sport
PHS GROUP PLC,2016-05-10,1860.04,Property & Asset Management,Hygiene
PHS GROUP PLC,2016-05-10,2552.94,Property & Asset Management,Hygiene
PHS GROUP PLC,2016-05-10,766.80,Property & Asset Management,Hygiene
PHS GROUP PLC,2016-05-05,2348.31,Property & Asset Management,Hygiene
PRIOR ATTIRE,2016-06-01,557.00,Adult Services,Sub Category To Be Classified
PROSPEC LTD,2016-05-31,513.00,"Economic Growth, Culture & Sport",Sport
PUMP & GRIND,2016-05-09,502.00,Property & Asset Management,Building Services - Misc
RCP21,2016-05-23,1800.00,Adult Services,Sub Category To Be Classified
ROWLAND BROTHERS TRADE LTD T/A FIBROUS,2016-04-20,564.00,Environment,Bereavement Services
ROWLAND BROTHERS TRADE LTD T/A FIBROUS,2016-04-20,564.00,Environment,Bereavement Services
RUSSELLS KIRBYMOORSIDE LTD,2016-06-17,7502.34,Transport,Purchase of Fleet Replacements
RUSSELLS KIRBYMOORSIDE LTD,2016-04-08,3135.00,Transport,Purchase of Fleet Replacements
SERVICE SPORT,2016-04-14,500.80,"Economic Growth, Culture & Sport",Sport
SERVICE SPORT,2016-06-30,1245.00,"Economic Growth, Culture & Sport",Sport
SERVICE SPORT,2016-06-10,1795.00,"Economic Growth, Culture & Sport",Sport
SITEBOX LTD,2016-04-04,685.00,Property & Asset Management,Building Services - Misc
SKYGUARD LTD,2016-05-06,8720.00,Property & Asset Management,Security
STERTIL UK LTD,2016-04-07,23425.00,Transport,Servicing Repair Services
SUTCLIFFE PLAY LTD,2016-04-26,795.56,Environment,Playground Equipment
TECHNOGYM UK LTD,2016-04-12,2740.50,"Economic Growth, Culture & Sport",Sport
