Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
DETAILS REDACTED,2014-10-14,600.00,Business Services,Occupational Health - Counselling & Advice
UNIVERSAL COUNSELLING LTD,2014-12-08,560.00,Business Services,Occupational Health - Counselling & Advice
SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,2014-11-24,6584.00,Professional Services,Medical
SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,2014-11-28,8173.00,Professional Services,Medical
SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,2014-12-03,8666.00,Professional Services,Medical
SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,2014-11-24,670.00,Professional Services,Medical
SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,2014-11-28,3045.00,Professional Services,Medical
SHEFFIELD TEACHING HOSPITAL NHS FOUNDATION TRUST,2014-12-03,2433.00,Professional Services,Medical
CARDIFF UNIVERSITY,2014-11-24,500.00,Business Services,Training - Universities
JACOBS,2014-11-14,629.00,Business Services,Banking Services - Debt Collection
UK SEARCH LTD,2014-12-03,537.50,Business Services,Banking Services - Debt Collection
UK SEARCH LTD,2014-12-23,1550.00,Business Services,Banking Services - Debt Collection
RCP21,2014-10-03,14550.00,Adult Services,to be classified
PRICEWATERHOUSECOOPERS LLP,2014-11-11,34785.00,Professional Services,Consultancy
PRICEWATERHOUSECOOPERS LLP,2014-11-26,39923.75,Professional Services,Consultancy
PRICEWATERHOUSECOOPERS LLP,2014-12-18,19015.63,Professional Services,Consultancy
SHARPE PRITCHARD,2014-10-27,6634.00,Professional Services,Legal Services
SHARPE PRITCHARD,2014-11-27,2571.50,Professional Services,Legal Services
SHARPE PRITCHARD,2014-12-24,6572.00,Professional Services,Legal Services
R.T.A ASSOCIATES LTD,2014-11-20,20000.00,Highways,Urban Traffic Control
CONSILIENT CONSULTING LTD,2014-12-16,1725.00,Business Services,Training
LEEDS CITY COUNCIL,2014-10-24,1116.39,n/a,n/a
WYG ENVIRONMENT PLANNING TRANSPORT LTD,2014-10-09,4000.00,Professional Services,Consultancy
WYG ENVIRONMENT PLANNING TRANSPORT LTD,2014-11-12,3000.00,Professional Services,Consultancy
VALUATION OFFICE AGENCY,2014-12-10,1140.00,Professional Services,Government Agencies
VALUATION OFFICE AGENCY,2014-12-10,1140.00,Professional Services,Government Agencies
CARTER TOWLER CHARTERED SURVEYORS,2014-10-21,1250.00,Property & Asset Management,Property Management
ROBSON LIDDLE LIMITED,2014-10-03,2750.00,Professional Services,Consultancy
OYSTER PARTNERSHIP,2014-10-15,797.50,Business Services,Agency
OYSTER PARTNERSHIP,2014-10-24,1988.80,Business Services,Agency
OYSTER PARTNERSHIP,2014-10-24,1929.40,Business Services,Agency
OYSTER PARTNERSHIP,2014-10-24,1980.00,Business Services,Agency
OYSTER PARTNERSHIP,2014-11-05,1925.00,Business Services,Agency
OYSTER PARTNERSHIP,2014-11-06,1050.00,Business Services,Agency
OYSTER PARTNERSHIP,2014-11-12,2035.00,Business Services,Agency
OYSTER PARTNERSHIP,2014-11-18,2052.60,Business Services,Agency
PAH HIGHWAY CONSULTANTS,2014-11-21,4166.67,Highways,Highways Schemes
DTZ DEBENHAM TIE LEUNG,2014-11-11,5000.00,Property & Asset Management,Property Management
MARTIN GAUNT CONSULTANCY LTD,2014-12-01,540.00,Professional Services,Consultancy
GILLESPIES,2014-12-02,5145.00,Environment,Parks and Public Spaces Contractors
CAPSTONE CONSULTING ENGINEERS,2014-12-02,550.00,Professional Services,Consultancy
FLOYDCONSULT,2014-12-16,880.00,Property & Asset Management,Building Services - Misc
GILLESPIES,2014-11-27,2900.00,Environment,Parks and Public Spaces Contractors
GILLESPIES,2014-11-27,2000.00,Environment,Parks and Public Spaces Contractors
MUNRON KEMPTON ASSOCIATES LTD,2014-10-28,9600.00,Professional Services,Consultancy
QA RESEARCH,2014-10-29,7821.50,Business Services,Communications
QA RESEARCH,2014-11-26,2028.00,Business Services,Communications
WALKER MORRIS SOLICITORS,2014-12-05,2510.00,Professional Services,Legal Services
WALKER MORRIS SOLICITORS,2014-12-18,1894.00,Professional Services,Legal Services
CORNERSTONE BARRISTERS,2014-12-05,3375.00,Professional Services,Legal Services
ROAMINE ADVISORY LIMITED,2014-12-23,1800.00,Business Services,Leasing
WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,2014-11-03,10000.00,Adult Services,to be classified
WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,2014-11-03,10000.00,Adult Services,to be classified
WAKEFIELD DISTRICT HOUSING INVOICE PAYMENTS,2014-11-03,10000.00,Adult Services,to be classified
POSITIVE EYE LTD,2014-11-25,598.13,Children and Young People,Looked After Children
THE MID YORKSHIRE HOSPITALS NHS TRUST,2014-10-03,2149.50,Professional Services,Medical
POSITIVE EYE LTD,2014-11-25,538.13,Children and Young People,Looked After Children
POSITIVE EYE LTD,2014-11-25,598.13,Children and Young People,Looked After Children
VALUATION OFFICE AGENCY,2014-11-21,10000.00,Professional Services,Government Agencies
VALUATION OFFICE AGENCY,2014-11-10,2000.00,Professional Services,Government Agencies
MALCOLM STUART PROPERTY CONSULTANTS LLP,2014-11-14,3000.00,Property & Asset Management,Property Management
MIDLAND HR & PAYROLL SOLUTIONS,2014-10-27,1592.38,ICT,ICT - Software
MIDLAND HR & PAYROLL SOLUTIONS,2014-11-05,1634.41,ICT,ICT - Software
RPS BUSINESS HEALTHCARE,2014-10-20,2300.00,Business Services,Occupational Health
RPS BUSINESS HEALTHCARE,2014-12-08,2300.00,Business Services,Occupational Health
CHOREOGRAPHY 2 GO,2014-10-16,2359.20,Children and Young People,Education & Careers
LEEDS COLLEGE OF BUILDING,2014-11-13,9037.16,Children and Young People,Education & Careers
LEEDS COLLEGE OF BUILDING,2014-11-13,4518.58,Children and Young People,Education & Careers
BALTIC TRAINING SERVICES LIMITED,2014-11-05,1408.40,Business Services,Training
BALTIC TRAINING SERVICES LIMITED,2014-11-13,1408.40,Business Services,Training
BALTIC TRAINING SERVICES LIMITED,2014-11-13,1408.40,Business Services,Training
IMPACT LEARNING & DATA SOLUTIONS LTD,2014-11-05,750.00,Children and Young People,Education & Careers
DONCASTER MBC,2014-12-24,1858.00,n/a,n/a
DIMENSIONS TRAINING SOLUTIONS,2014-11-11,2640.00,Children and Young People,Education & Careers
DIMENSIONS TRAINING SOLUTIONS,2014-11-11,3740.00,Children and Young People,Education & Careers
WAKEFIELD RIDING FOR THE DISABLED ASSOCIATION,2014-12-19,645.00,Adult Services,to be classified
CHEVIN HOUSING ASSOCIATION,2014-11-11,1344.00,Adult Services,to be classified
CHEVIN HOUSING ASSOCIATION,2014-11-26,2625.00,Adult Services,to be classified
CHEVIN HOUSING ASSOCIATION,2014-11-26,980.00,Adult Services,to be classified
CHEVIN HOUSING ASSOCIATION,2014-11-26,1148.00,Adult Services,to be classified
ELITE TRAINING SYSTEMS YORKSHIRE,2014-11-19,845.71,Business Services,Training
ELITE TRAINING SYSTEMS YORKSHIRE,2014-11-19,522.00,Business Services,Training
ELITE TRAINING SYSTEMS YORKSHIRE,2014-11-19,879.54,Business Services,Training
ELITE TRAINING SYSTEMS YORKSHIRE,2014-11-19,542.08,Business Services,Training
ELITE TRAINING SYSTEMS YORKSHIRE,2014-11-26,2240.00,Business Services,Training
HOTCHPOTCH LTD,2014-11-11,1960.00,Business Services,Training
HOTCHPOTCH LTD,2014-11-11,975.50,Business Services,Training
ABLE PARTNERSHIP LTD,2014-10-21,1925.00,Adult Services,to be classified
ABLE PARTNERSHIP LTD,2014-10-21,1470.00,Adult Services,to be classified
ABLE PARTNERSHIP LTD,2014-10-21,980.00,Adult Services,to be classified
INCREDIBLE EDIBLE WAKEFIELD,2014-11-19,924.23,Children and Young People,Youth Organisation & Centres
LEARNING CURVE (JAA) LTD,2014-12-19,2465.00,Children and Young People,Education & Careers
ASPIRE2B,2014-12-19,1151.72,Adult Services,to be classified
THE ABLE FARM PROJECT,2014-11-11,1006.25,Business Services,Occupational Health
ROOM 97 CREATIVE ACADEMY,2014-12-22,1110.00,Professional Services,Training
TOTAL SPORTS FOUNDATION CIC,2014-10-22,3280.00,"Economic Growth, Culture & Sport",Sport
NEXT LEVEL SPORTS LTD,2014-12-09,825.00,"Economic Growth, Culture & Sport",Sport
ARRON MOSS HEALTH AND WELLBEING,2014-11-10,550.00,"Economic Growth, Culture & Sport",Sport
OAKFIELD PARK SCHOOL,2014-11-07,895.00,Children and Young People,Education & Careers
SUGAR KANES SCHOOL OF DANCE,2014-10-14,1180.00,Children and Young People,Education & Careers
SAHARA,2014-11-07,755.00,"Economic Growth, Culture & Sport",Sport
THE ERITREAN COMMUNITY ASSOCIATION,2014-12-03,625.00,"Economic Growth, Culture & Sport",Youth Organisation & Centres
AIREDALE AMATEUR BOXING CLUB,2014-11-14,550.00,"Economic Growth, Culture & Sport",Sport
DE LACY ACADEMY,2014-11-07,554.00,Children and Young People,Education & Careers
PMA SPORTS CHARITY,2014-10-14,607.00,"Economic Growth, Culture & Sport",Sport
PMA SPORTS CHARITY,2014-11-03,795.00,"Economic Growth, Culture & Sport",Sport
DETAILS REDACTED,2014-11-14,661.00,"Economic Growth, Culture & Sport",Sport
NEXT LEVEL SPORTS FOUNDATION,2014-10-14,995.00,"Economic Growth, Culture & Sport",Sport
NEXT LEVEL SPORTS FOUNDATION,2014-12-12,975.00,"Economic Growth, Culture & Sport",Sport
HAVERCROFT AND RYHILL SPORTS AND YOUTH CENTRE,2014-10-17,650.00,"Economic Growth, Culture & Sport",Sport
KNOTTINGLEY AND FERRYBRIDGE NEIGHBOURHOOD NETWORK,2014-11-14,1080.00,Adult Services,to be classified
FREESTON ACADEMY,2014-12-10,620.00,Children and Young People,Education & Careers
ENGAGING EDUCATION,2014-12-09,2310.00,Children and Young People,Education & Careers
ALKEMYGOLD LIMITED,2014-12-10,509.40,Business Services,Training
DISABLED LIVING (TRAINING & EXHIBITIONS) LTD,2014-10-01,1300.00,Adult Services,to be classified
THE MID YORKSHIRE HOSPITALS NHS TRUST,2014-10-24,2149.50,Professional Services,Medical
UNIVERSITY OF BIRMINGHAM,2014-10-23,2780.00,Business Services,Training - Universities
LEADING EDGE ASSOCIATES LTD,2014-10-31,900.00,Professional Services,Consultancy
LEEDS CITY COUNCIL,2014-10-17,3000.00,n/a,n/a
ITS LEARNING UK LTD,2014-11-28,3150.00,Children and Young People,Education & Careers
ITS LEARNING UK LTD,2014-11-26,585.00,Children and Young People,Education & Careers
ITS LEARNING UK LTD,2014-11-26,1020.00,Children and Young People,Education & Careers
WAKEFIELD CITY ACADEMY,2014-11-11,500.00,Children and Young People,Education & Careers
ALKEMYGOLD LIMITED,2014-10-17,12808.20,Business Services,Training
NATIONAL CONSORTIUM FOR EXAMINATION RESULTS,2014-11-26,1815.00,Business Services,training - Exam fees
MINSTHORPE ACADEMY TRUST,2014-10-31,555.00,Children and Young People,Education & Careers
RE TODAY SERVICES,2014-10-31,842.40,Children and Young People,Education & Careers
AIREDALE ACADEMY,2014-12-19,700.00,Children and Young People,Education & Careers
NATIONAL COAL MINING MUSEUM TRADING LTD,2014-10-21,925.00,"Economic Growth, Culture & Sport",Museums & Culture
NATIONAL COAL MINING MUSEUM TRADING LTD,2014-10-31,1000.00,"Economic Growth, Culture & Sport",Museums & Culture
OSSETT ACADEMY & SIXTH FORM COLLEGE,2014-12-19,1400.00,Children and Young People,Education & Careers
ITS LEARNING UK LTD,2014-10-08,966.00,Children and Young People,Education & Careers
4 THE LOVE OF MATHS,2014-10-21,2135.90,Children and Young People,Education & Careers
4 THE LOVE OF MATHS,2014-11-26,2120.00,Children and Young People,Education & Careers
ST GILES CE ACADEMY,2014-10-31,1400.00,Children and Young People,Education & Careers
ST GILES CE ACADEMY,2014-12-09,1925.00,Children and Young People,Education & Careers
CREATE,2014-11-26,525.00,Property & Asset Management,Catering - Food
DETAILS REDACTED,2014-10-01,950.00,Children and Young People,Education & Careers
DETAILS REDACTED,2014-11-26,1500.00,Children and Young People,Education & Careers
GILLESPIES,2014-12-16,1100.00,Environment,Parks and Public Spaces Contractors
NPS NORTH EAST LTD,2014-11-04,4648.35,Property & Asset Management,Architects
NPS NORTH EAST LTD,2014-10-01,2080.38,Property & Asset Management,Architects
MICHAEL D JOYCE ASSOCIATES LLP,2014-11-04,4800.00,Professional Services,Consultancy
FERNO UK LTD,2014-10-29,992.25,Adult Services,to be classified
EMQC LTD,2014-10-13,3180.00,Professional Services,Regulation & Certification
MARTIN GAUNT CONSULTANCY LTD,2014-12-18,1871.30,Professional Services,Consultancy
PROVIDING SOLUTIONS LTD,2014-11-19,1200.00,Professional Services,Consultancy
BRADFORD MDC,2014-11-28,850.00,n/a,n/a
CITY OF BRADFORD MDC,2014-11-24,1940.00,n/a,n/a
CITY OF BRADFORD MDC,2014-12-17,882.00,n/a,n/a
BRADFORD MDC,2014-11-28,1002.00,n/a,n/a
IRWIN MITCHELL,2014-10-08,592.00,Professional Services,Legal Services
IRWIN MITCHELL SOLICITORS,2014-11-12,544.00,Professional Services,Legal Services
DETAILS REDACTED,2014-11-14,540.00,Professional Services,Legal Services
DETAILS REDACTED,2014-12-10,1395.00,Professional Services,Legal Services
DETAILS REDACTED,2014-11-07,1170.00,Professional Services,Legal Services
DETAILS REDACTED,2014-10-07,1080.00,Professional Services,Legal Services
DETAILS REDACTED,2014-11-14,3037.50,Professional Services,Legal Services
DETAILS REDACTED,2014-12-05,630.00,Professional Services,Legal Services
YORKSHIRE ANIMAL AMBULANCE LTD,2014-12-11,1161.00,Environment,Animal Services
YORKSHIRE ANIMAL AMBULANCE LTD,2014-12-16,823.68,Environment,Animal Services
YORKSHIRE ANIMAL AMBULANCE LTD,2014-12-16,940.00,Environment,Animal Services
INTUITIVE INTELLIGENT SOLUTIONS,2014-11-20,1060.00,ICT,ICT - Software
DETAILS REDACTED,2014-10-31,722.00,Professional Services,Legal Services
DETAILS REDACTED,2014-12-24,560.00,Professional Services,Legal Services
DETAILS REDACTED,2014-12-12,1782.60,Adult Services,to be classified
DETAILS REDACTED,2014-10-03,970.20,Professional Services,Legal Services
DETAILS REDACTED,2014-10-13,672.92,Professional Services,Legal Services
DETAILS REDACTED,2014-11-28,857.38,Professional Services,Legal Services
TWENTY FOUR SEVEN HSA FOR YOUNG PEOPLE LTD,2014-10-08,1835.15,Children and Young People,Looked After Children
TWENTY FOUR SEVEN HSA FOR YOUNG PEOPLE LTD,2014-10-08,2880.00,Children and Young People,Looked After Children
DETAILS REDACTED,2014-11-28,879.96,Professional Services,Legal Services
DETAILS REDACTED,2014-10-22,547.20,Professional Services,Legal Services
SOCRATES CLINICAL PSYCHOLOGY LTD,2014-11-04,1776.73,Adult Services,to be classified
JWP SOLICITORS,2014-11-28,750.00,Professional Services,Legal Services
JWP SOLICITORS,2014-10-23,4810.55,Professional Services,Legal Services
JWP SOLICITORS,2014-12-05,5493.55,Professional Services,Legal Services
DETAILS REDACTED,2014-11-26,5020.00,Professional Services,Legal Services
DETAILS REDACTED,2014-12-09,950.00,Professional Services,Legal Services
DETAILS REDACTED,2014-11-10,3086.35,Professional Services,Legal Services
DETAILS REDACTED,2014-10-02,567.83,Professional Services,Legal Services
DETAILS REDACTED,2014-11-25,1483.56,Professional Services,Legal Services
DETAILS REDACTED,2014-12-04,733.29,Professional Services,Legal Services
ANGLIA DNA SERVICES LTD,2014-10-14,629.00,Adult Services,to be classified
KING STREET SOLICITORS,2014-11-05,2473.00,Professional Services,Legal Services
KING STREET SOLICITORS,2014-11-28,10609.00,Professional Services,Legal Services
KING STREET SOLICITORS,2014-11-28,697.90,Professional Services,Legal Services
KING STREET SOLICITORS,2014-12-08,4422.00,Professional Services,Legal Services
DETAILS REDACTED,2014-10-15,1425.00,Professional Services,Legal Services
JORDANS SOLICITORS,2014-10-03,500.00,Professional Services,Legal Services
ADVANCED CHILDCARE ASSESSMENTS LTD,2014-11-05,681.40,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-11-10,518.95,Professional Services,Legal Services
RD PSYCHOLOGICAL SERVICES LTD,2014-11-25,951.00,Adult Services,to be classified
JIGSAW DEVELOPMENT SERVICES LTD,2014-11-05,748.00,Professional Services,Legal Services
STOCKPORT PSYCHOLOGY SERVICES,2014-11-03,769.00,Adult Services,to be classified
WRIGHT & CO SOLICITORS,2014-10-15,500.00,Professional Services,Legal Services
DETAILS REDACTED,2014-10-23,2925.49,Professional Services,Legal Services
DETAILS REDACTED,2014-11-19,1513.60,Professional Services,Legal Services
DETAILS REDACTED,2014-11-25,631.76,Professional Services,Legal Services
DETAILS REDACTED,2014-12-05,1200.00,Professional Services,Legal Services
DETAILS REDACTED,2014-12-03,834.80,Professional Services,Legal Services
CARLTON GLASGOW PARTNERSHIP,2014-10-24,633.51,Adult Services,to be classified
DETAILS REDACTED,2014-11-14,509.93,Professional Services,Legal Services
DETAILS REDACTED,2014-12-03,1484.69,Professional Services,Legal Services
DETAILS REDACTED,2014-10-21,525.00,Professional Services,Legal Services
YORKSHIRE INVESTIGATIONS 13 LTD,2014-11-28,3975.00,Professional Services,Consultancy
JONES MYERS,2014-12-05,1504.73,Professional Services,Legal Services
IRWIN MITCHELL SOLICITORS,2014-10-16,3221.50,Professional Services,Legal Services
IRWIN MITCHELL SOLICITORS,2014-11-21,2162.00,Professional Services,Legal Services
IRWIN MITCHELL LLP,2014-11-21,4873.49,Professional Services,Legal Services
IRWIN MITCHELL LLP,2014-11-21,1219.52,Professional Services,Legal Services
IRWIN MITCHELL LLP,2014-12-12,2888.50,Professional Services,Legal Services
BROWNEJACOBSON LLP,2014-10-27,570.00,Professional Services,Legal Services
DETAILS REDACTED,2014-12-08,800.00,Professional Services,Legal Services
DETAILS REDACTED,2014-12-19,1800.00,Professional Services,Legal Services
THE LEEDS TEACHING HOSPITALS NHS TRUST,2014-10-02,589.19,Professional Services,Medical
THE LEEDS TEACHING HOSPITALS NHS TRUST,2014-10-02,866.34,Professional Services,Medical
DETAILS REDACTED,2014-10-20,830.70,Professional Services,Medical
DETAILS REDACTED,2014-10-20,665.00,Professional Services,Medical
DETAILS REDACTED,2014-11-14,2787.75,Professional Services,Medical
DETAILS REDACTED,2014-11-06,1186.80,Professional Services,Medical
DETAILS REDACTED,2014-11-27,750.00,Professional Services,Medical
J L HARPHAM LTD,2014-10-02,2143.65,Professional Services,Legal Services
TOGETHER,2014-10-28,14529.90,Adult Services,to be classified
TOGETHER,2014-11-10,3645.38,Adult Services,to be classified
KPMG LLP,2014-10-28,54206.00,Professional Services,Auditors
KPMG LLP,2014-12-01,1470.00,Professional Services,Auditors
AUDIT COMMISSION,2014-10-06,4000.00,Professional Services,Auditors
G4S CASH SOLUTIONS UK LTD,2014-11-03,8763.26,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2014-11-03,1957.31,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2014-11-24,2303.97,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2014-11-24,7152.38,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2014-12-16,15915.64,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2014-12-17,7219.95,Business Services,Cash Collection
G4S CASH SOLUTIONS UK LTD,2014-12-17,8864.11,Business Services,Cash Collection
HARPINS FUNERAL SERVICE,2014-10-23,1137.50,Environment,Funeral Directors
HARPINS FUNERAL SERVICE,2014-10-23,1214.50,Environment,Funeral Directors
HARPINS FUNERAL SERVICE,2014-10-23,1054.50,Environment,Funeral Directors
HARPINS FUNERAL SERVICE,2014-12-16,1975.00,Environment,Funeral Directors
G E HARTLEY & SON LTD,2014-11-14,820.25,Environment,Funeral Directors
ROBSON AND ELLIS FUNERAL SERVICE,2014-10-13,642.00,Environment,Funeral Directors
ROBSON AND ELLIS FUNERAL SERVICE,2014-12-12,585.00,Environment,Funeral Directors
BENNETT OF MORLEY,2014-11-06,627.00,Environment,Funeral Directors
WM DODGSON  & SON FUNERAL SERVICES,2014-10-02,937.95,Environment,Funeral Directors
WM DODGSON  & SON FUNERAL SERVICES,2014-12-24,594.00,Environment,Funeral Directors
HARPINS FUNERAL SERVICE,2014-11-24,618.40,Environment,Funeral Directors
HOWARTH FUNERAL SERVICE,2014-10-13,3474.00,Environment,Funeral Directors
HOWARTH FUNERAL SERVICE,2014-12-24,675.00,Environment,Funeral Directors
NEW LIFE PRE SCHOOL,2014-10-07,19806.19,Children and Young People,Childcare & Early Years
NEW LIFE PRE SCHOOL,2014-12-17,5290.62,Children and Young People,Childcare & Early Years
THE GRANGE NURSERY,2014-12-17,4110.38,Children and Young People,Childcare & Early Years
CHILDCARE AT SUNBEAM,2014-10-07,18223.88,Children and Young People,Childcare & Early Years
CHILDCARE AT SUNBEAM,2014-12-17,10808.71,Children and Young People,Childcare & Early Years
ST PETERS & ST PAULS PRE SCHOOL,2014-10-07,11458.13,Children and Young People,Childcare & Early Years
ST PETERS & ST PAULS PRE SCHOOL,2014-12-17,4219.99,Children and Young People,Childcare & Early Years
KIRKHAMGATE PRE-SCHOOL,2014-10-07,818.44,Children and Young People,Childcare & Early Years
KIRKHAMGATE PRE-SCHOOL,2014-12-17,714.16,Children and Young People,Childcare & Early Years
FIRST STEPS NURSERY,2014-10-07,6711.19,Children and Young People,Childcare & Early Years
FIRST STEPS NURSERY,2014-12-17,1894.13,Children and Young People,Childcare & Early Years
EARLY BIRDS DAYCARE,2014-12-17,10840.96,Children and Young People,Childcare & Early Years
TOY BOX PRIVATE NURSERY,2014-10-07,31919.06,Children and Young People,Childcare & Early Years
TOY BOX PRIVATE NURSERY,2014-12-17,11178.04,Children and Young People,Childcare & Early Years
BRAMBLY HEDGE DAY NURSERY,2014-10-07,18824.06,Children and Young People,Childcare & Early Years
BRAMBLY HEDGE DAY NURSERY,2014-12-17,7686.04,Children and Young People,Childcare & Early Years
FIRST STEPS DAY NURSERY,2014-10-07,14022.56,Children and Young People,Childcare & Early Years
FIRST STEPS DAY NURSERY,2014-12-17,10329.29,Children and Young People,Childcare & Early Years
EARLYBIRDS DAYCARE LTD,2014-10-07,19912.89,Children and Young People,Childcare & Early Years
ROOKS NEST PRE SCHOOL,2014-10-07,3055.50,Children and Young People,Childcare & Early Years
ROOKS NEST PRE SCHOOL,2014-12-17,1505.93,Children and Young People,Childcare & Early Years
TRINITY PRE-SCHOOL,2014-10-07,4242.54,Children and Young People,Childcare & Early Years
TRINITY PRE-SCHOOL,2014-12-17,17587.31,Children and Young People,Childcare & Early Years
LITTLE ACORNS NURSERY,2014-10-07,30336.75,Children and Young People,Childcare & Early Years
LITTLE ACORNS NURSERY,2014-12-17,12163.80,Children and Young People,Childcare & Early Years
COLLEGE GROVE NURSERY,2014-10-07,1364.06,Children and Young People,Childcare & Early Years
COLLEGE GROVE NURSERY,2014-12-17,551.69,Children and Young People,Childcare & Early Years
HAPPY DAYS NURSERY,2014-10-07,3273.75,Children and Young People,Childcare & Early Years
HAPPY DAYS NURSERY,2014-12-17,18405.75,Children and Young People,Childcare & Early Years
ST JOHNS PRE SCHOOL,2014-10-07,6220.13,Children and Young People,Childcare & Early Years
ST JOHNS PRE SCHOOL,2014-12-17,2378.93,Children and Young People,Childcare & Early Years
LITTLE PEOPLE NURSERY,2014-10-07,818.44,Children and Young People,Childcare & Early Years
STEPPING STONES DAY NURSERY,2014-10-07,7147.69,Children and Young People,Childcare & Early Years
STEPPING STONES DAY NURSERY,2014-12-17,2266.16,Children and Young People,Childcare & Early Years
INGLEBROOK SCHOOL,2014-12-17,3928.50,Children and Young People,Education & Careers
ABACUS NURSERY,2014-10-07,4910.63,Children and Young People,Childcare & Early Years
ABACUS NURSERY,2014-12-17,1636.88,Children and Young People,Childcare & Early Years
BATLEY ROAD PLAYGROUP,2014-10-07,5838.19,Children and Young People,Childcare & Early Years
CHILDCARE @ THE CASTLE,2014-12-17,3435.01,Children and Young People,Childcare & Early Years
CASTLE CHILDRENS CENTRE,2014-10-07,17460.00,Children and Young People,Childcare & Early Years
SUNSHINE KIDS PRE SCHOOL,2014-10-07,3928.50,Children and Young People,Childcare & Early Years
SUNSHINE KIDS PRE SCHOOL,2014-12-17,8300.78,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-12-17,1891.50,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-12-17,873.00,Children and Young People,Childcare & Early Years
STEPPING STONES @ STANLEY ST PETERS,2014-10-07,818.44,Children and Young People,Childcare & Early Years
STEPPING STONES @ STANLEY ST PETERS,2014-12-17,4637.81,Children and Young People,Childcare & Early Years
STANLEY DAY NURSERY,2014-10-07,11392.65,Children and Young People,Childcare & Early Years
STANLEY DAY NURSERY,2014-12-17,582.00,Children and Young People,Childcare & Early Years
STANLEY DAY NURSERY,2014-12-17,4288.37,Children and Young People,Childcare & Early Years
KARENS CHILDCARE,2014-12-17,611.10,Children and Young People,Childcare & Early Years
BADSWORTH NURSERY SCHOOL,2014-10-07,5401.69,Children and Young People,Childcare & Early Years
BADSWORTH NURSERY SCHOOL,2014-12-17,3226.46,Children and Young People,Childcare & Early Years
SILKWOOD PRIVATE DAY NURSERY & CRECHE,2014-10-07,6383.81,Children and Young People,Childcare & Early Years
SILKWOOD PRIVATE DAY NURSERY & CRECHE,2014-12-17,11682.44,Children and Young People,Childcare & Early Years
THE BRIDGE PRE SCHOOL,2014-10-07,5674.50,Children and Young People,Childcare & Early Years
THE BRIDGE PRE SCHOOL,2014-12-17,2662.65,Children and Young People,Childcare & Early Years
JUST LEARNING NURSERY,2014-12-17,9191.23,Children and Young People,Childcare & Early Years
RAINBOW CHILDCARE,2014-10-07,10803.38,Children and Young People,Childcare & Early Years
RAINBOW CHILDCARE,2014-12-17,5638.13,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-12-17,1746.00,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-10-07,818.44,Children and Young People,Childcare & Early Years
HAPPY DAYS CHILDRENS CENTRE,2014-10-07,11458.13,Children and Young People,Childcare & Early Years
HAPPY DAYS CHILDRENS CENTRE,2014-12-17,2868.78,Children and Young People,Childcare & Early Years
OUTWOOD PRE SCHOOL,2014-10-07,7606.01,Children and Young People,Childcare & Early Years
OUTWOOD PRE SCHOOL,2014-12-17,2535.34,Children and Young People,Childcare & Early Years
WRENTHORPE PRE SCHOOL,2014-10-07,3764.81,Children and Young People,Childcare & Early Years
WRENTHORPE PRE SCHOOL,2014-12-17,2491.69,Children and Young People,Childcare & Early Years
LITTLE STARS PRE SCHOOL,2014-10-07,13640.63,Children and Young People,Childcare & Early Years
LITTLE STARS PRE SCHOOL,2014-12-17,4464.43,Children and Young People,Childcare & Early Years
BUTTERFLYS DAY NURSERY,2014-10-07,21252.10,Children and Young People,Childcare & Early Years
BUTTERFLYS DAY NURSERY,2014-12-17,8187.41,Children and Young People,Childcare & Early Years
SAFE N SOUND DAY NURSERY,2014-10-07,18442.13,Children and Young People,Childcare & Early Years
SAFE N SOUND DAY NURSERY,2014-12-17,6089.18,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-10-07,2455.31,Children and Young People,Looked After Children
ST LUKES NURSERY,2014-10-07,19096.88,Children and Young People,Childcare & Early Years
ST LUKES NURSERY,2014-10-07,26190.00,Children and Young People,Childcare & Early Years
ST LUKES NURSERY,2014-12-17,11366.95,Children and Young People,Childcare & Early Years
ST LUKES NURSERY,2014-12-17,7886.10,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-10-07,1309.50,Children and Young People,Childcare & Early Years
DETAILS REDACTED,2014-12-17,945.75,Children and Young People,Childcare & Early Years
ALTOFTS PRIVATE DAY NURSERY,2014-10-07,8566.31,Children and Young People,Childcare & Early Years
