Organisational Unit,Payment Date,Amount,Benificiary Name
Adult Social Care,2016-03-01,408.85,Findmeatemp.Com
City Development,2016-03-01,3.66,Findmeatemp.Com
Central & Corporate,2016-03-01,310.24,Findmeatemp.Com
Central & Corporate,2016-03-01,533.89,Findmeatemp.Com
Adult Social Care,2016-03-01,918.34,Findmeatemp.Com
Adult Social Care,2016-03-01,62.04,Findmeatemp.Com
Childrens Services,2016-03-01,227.85,Findmeatemp.Com
Adult Social Care,2016-03-01,75.48,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-01,1.72,Findmeatemp.Com
Adult Social Care,2016-03-01,226.44,Findmeatemp.Com
Childrens Services,2016-03-01,1077.12,Findmeatemp.Com
Central & Corporate,2016-03-01,1475.31,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-01,241.00,Findmeatemp.Com
City Development,2016-03-01,3.75,Findmeatemp.Com
City Development,2016-03-01,2459.21,Findmeatemp.Com
City Development,2016-03-01,2848.86,Findmeatemp.Com
Adult Social Care,2016-03-01,499.59,Findmeatemp.Com
Childrens Services,2016-03-01,387.92,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-01,1.72,Findmeatemp.Com
Strategic Landlord,2016-03-01,816.48,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-01,390.00,Findmeatemp.Com
Adult Social Care,2016-03-01,339.66,Findmeatemp.Com
Adult Social Care,2016-03-01,147.52,Findmeatemp.Com
Adult Social Care,2016-03-01,0.37,Findmeatemp.Com
Childrens Services,2016-03-01,653.54,Findmeatemp.Com
Childrens Services,2016-03-01,3.70,Findmeatemp.Com
Adult Social Care,2016-03-01,81.77,Findmeatemp.Com
Adult Social Care,2016-03-01,124.08,Findmeatemp.Com
Central & Corporate,2016-03-01,533.89,Findmeatemp.Com
Adult Social Care,2016-03-01,166.53,Findmeatemp.Com
Childrens Services,2016-03-08,195.30,Findmeatemp.Com
Adult Social Care,2016-03-08,78.96,Findmeatemp.Com
Adult Social Care,2016-03-08,308.55,Findmeatemp.Com
Adult Social Care,2016-03-08,1293.51,Findmeatemp.Com
Central & Corporate,2016-03-08,425.67,Findmeatemp.Com
Adult Social Care,2016-03-08,475.80,Findmeatemp.Com
Adult Social Care,2016-03-08,1112.62,Findmeatemp.Com
Environment & Housing,2016-03-08,212.94,Findmeatemp.Com
Adult Social Care,2016-03-08,667.46,Findmeatemp.Com
Adult Social Care,2016-03-08,944.18,Findmeatemp.Com
Adult Social Care,2016-03-08,125.80,Findmeatemp.Com
Childrens Services,2016-03-08,197.40,Findmeatemp.Com
Childrens Services,2016-03-08,653.80,Findmeatemp.Com
Adult Social Care,2016-03-08,2.32,Findmeatemp.Com
Childrens Services,2016-03-08,1388.16,Findmeatemp.Com
Adult Social Care,2016-03-08,734.66,Findmeatemp.Com
Adult Social Care,2016-03-08,0.43,Findmeatemp.Com
Childrens Services,2016-03-08,924.05,Findmeatemp.Com
Adult Social Care,2016-03-08,176.10,Findmeatemp.Com
Environment & Housing,2016-03-08,676.64,Findmeatemp.Com
Childrens Services,2016-03-08,58.59,Findmeatemp.Com
Childrens Services,2016-03-08,4.62,Findmeatemp.Com
Childrens Services,2016-03-08,1079.95,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,275.84,Findmeatemp.Com
Childrens Services,2016-03-08,97.65,Findmeatemp.Com
Environment & Housing,2016-03-08,367.68,Findmeatemp.Com
Environment & Housing,2016-03-08,590.91,Findmeatemp.Com
Adult Social Care,2016-03-08,1.98,Findmeatemp.Com
Childrens Services,2016-03-08,234.36,Findmeatemp.Com
Environment & Housing,2016-03-08,81.52,Findmeatemp.Com
Central & Corporate,2016-03-08,533.89,Findmeatemp.Com
Childrens Services,2016-03-08,58.59,Findmeatemp.Com
Adult Social Care,2016-03-08,78.96,Findmeatemp.Com
Adult Social Care,2016-03-08,370.20,Findmeatemp.Com
Adult Social Care,2016-03-08,800.45,Findmeatemp.Com
Childrens Services,2016-03-08,1048.61,Findmeatemp.Com
City Development,2016-03-08,621.68,Findmeatemp.Com
Adult Social Care,2016-03-08,1.29,Findmeatemp.Com
Childrens Services,2016-03-08,247.38,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,213.60,Findmeatemp.Com
Adult Social Care,2016-03-08,84.60,Findmeatemp.Com
Adult Social Care,2016-03-08,0.68,Findmeatemp.Com
Childrens Services,2016-03-08,234.36,Findmeatemp.Com
Environment & Housing,2016-03-08,349.84,Findmeatemp.Com
Adult Social Care,2016-03-08,1.72,Findmeatemp.Com
Central & Corporate,2016-03-08,998.26,Findmeatemp.Com
Childrens Services,2016-03-08,593.59,Findmeatemp.Com
Environment & Housing,2016-03-08,264.15,Findmeatemp.Com
Environment & Housing,2016-03-08,427.88,Findmeatemp.Com
Central & Corporate,2016-03-08,781.35,Findmeatemp.Com
Environment & Housing,2016-03-08,608.67,Findmeatemp.Com
Childrens Services,2016-03-08,3.99,Findmeatemp.Com
Environment & Housing,2016-03-08,264.93,Findmeatemp.Com
Adult Social Care,2016-03-08,56.40,Findmeatemp.Com
Adult Social Care,2016-03-08,98.72,Findmeatemp.Com
Adult Social Care,2016-03-08,520.66,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,78.39,Findmeatemp.Com
Childrens Services,2016-03-08,197.40,Findmeatemp.Com
Citizens And Communities,2016-03-08,791.80,Findmeatemp.Com
Adult Social Care,2016-03-08,81.78,Findmeatemp.Com
Adult Social Care,2016-03-08,53.58,Findmeatemp.Com
Adult Social Care,2016-03-08,317.20,Findmeatemp.Com
Strategic Landlord,2016-03-08,1164.31,Findmeatemp.Com
Adult Social Care,2016-03-08,169.20,Findmeatemp.Com
Environment & Housing,2016-03-08,572.37,Findmeatemp.Com
Adult Social Care,2016-03-08,188.70,Findmeatemp.Com
Adult Social Care,2016-03-08,464.19,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,275.84,Findmeatemp.Com
Adult Social Care,2016-03-08,581.17,Findmeatemp.Com
Environment & Housing,2016-03-08,621.73,Findmeatemp.Com
Adult Social Care,2016-03-08,655.28,Findmeatemp.Com
Adult Social Care,2016-03-08,415.13,Findmeatemp.Com
Adult Social Care,2016-03-08,94.35,Findmeatemp.Com
Childrens Services,2016-03-08,726.95,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,233.04,Findmeatemp.Com
Adult Social Care,2016-03-08,1140.17,Findmeatemp.Com
Strategic Landlord,2016-03-08,3.70,Findmeatemp.Com
Adult Social Care,2016-03-08,132.08,Findmeatemp.Com
Environment & Housing,2016-03-08,390.48,Findmeatemp.Com
Adult Social Care,2016-03-08,138.32,Findmeatemp.Com
Childrens Services,2016-03-08,1061.19,Findmeatemp.Com
Adult Social Care,2016-03-08,338.40,Findmeatemp.Com
Adult Social Care,2016-03-08,0.40,Findmeatemp.Com
Childrens Services,2016-03-08,4.63,Findmeatemp.Com
Adult Social Care,2016-03-08,70.50,Findmeatemp.Com
Adult Social Care,2016-03-08,931.99,Findmeatemp.Com
Adult Social Care,2016-03-08,364.82,Findmeatemp.Com
Adult Social Care,2016-03-08,205.60,Findmeatemp.Com
Adult Social Care,2016-03-08,132.08,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,194.20,Findmeatemp.Com
Adult Social Care,2016-03-08,84.60,Findmeatemp.Com
Citizens And Communities,2016-03-08,3.95,Findmeatemp.Com
Strategic Landlord,2016-03-08,496.14,Findmeatemp.Com
Childrens Services,2016-03-08,1114.19,Findmeatemp.Com
Adult Social Care,2016-03-08,73.32,Findmeatemp.Com
Adult Social Care,2016-03-08,452.86,Findmeatemp.Com
Adult Social Care,2016-03-08,81.77,Findmeatemp.Com
Environment & Housing,2016-03-08,349.84,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,230.60,Findmeatemp.Com
Environment & Housing,2016-03-08,347.12,Findmeatemp.Com
Central & Corporate,2016-03-08,1504.23,Findmeatemp.Com
Adult Social Care,2016-03-08,455.39,Findmeatemp.Com
Adult Social Care,2016-03-08,94.35,Findmeatemp.Com
Childrens Services,2016-03-08,197.40,Findmeatemp.Com
Adult Social Care,2016-03-08,158.60,Findmeatemp.Com
Adult Social Care,2016-03-08,211.32,Findmeatemp.Com
Environment & Housing,2016-03-08,628.05,Findmeatemp.Com
Environment & Housing,2016-03-08,594.32,Findmeatemp.Com
Adult Social Care,2016-03-08,0.60,Findmeatemp.Com
Environment & Housing,2016-03-08,0.96,Findmeatemp.Com
Environment & Housing,2016-03-08,117.82,Findmeatemp.Com
Adult Social Care,2016-03-08,293.28,Findmeatemp.Com
Adult Social Care,2016-03-08,320.78,Findmeatemp.Com
Childrens Services,2016-03-08,4.64,Findmeatemp.Com
Strategic Landlord,2016-03-08,1260.96,Findmeatemp.Com
Adult Social Care,2016-03-08,509.49,Findmeatemp.Com
Adult Social Care,2016-03-08,0.40,Findmeatemp.Com
Environment & Housing,2016-03-08,477.94,Findmeatemp.Com
Environment & Housing,2016-03-08,175.28,Findmeatemp.Com
Adult Social Care,2016-03-08,158.60,Findmeatemp.Com
Environment & Housing,2016-03-08,574.24,Findmeatemp.Com
Adult Social Care,2016-03-08,1.72,Findmeatemp.Com
Adult Social Care,2016-03-08,400.44,Findmeatemp.Com
Adult Social Care,2016-03-08,166.53,Findmeatemp.Com
Adult Social Care,2016-03-08,84.60,Findmeatemp.Com
Environment & Housing,2016-03-08,478.32,Findmeatemp.Com
Childrens Services,2016-03-08,188.79,Findmeatemp.Com
Strategic Landlord,2016-03-08,784.88,Findmeatemp.Com
Childrens Services,2016-03-08,1052.28,Findmeatemp.Com
Adult Social Care,2016-03-08,166.53,Findmeatemp.Com
Adult Social Care,2016-03-08,358.51,Findmeatemp.Com
Adult Social Care,2016-03-08,704.34,Findmeatemp.Com
Adult Social Care,2016-03-08,918.34,Findmeatemp.Com
Adult Social Care,2016-03-08,897.97,Findmeatemp.Com
Adult Social Care,2016-03-08,728.08,Findmeatemp.Com
Adult Social Care,2016-03-08,452.86,Findmeatemp.Com
Adult Social Care,2016-03-08,169.20,Findmeatemp.Com
Childrens Services,2016-03-08,897.97,Findmeatemp.Com
Adult Social Care,2016-03-08,0.40,Findmeatemp.Com
Environment & Housing,2016-03-08,608.67,Findmeatemp.Com
Central & Corporate,2016-03-08,533.89,Findmeatemp.Com
Childrens Services,2016-03-08,234.36,Findmeatemp.Com
Central & Corporate,2016-03-08,776.63,Findmeatemp.Com
Central & Corporate,2016-03-08,1219.54,Findmeatemp.Com
Environment & Housing,2016-03-08,572.37,Findmeatemp.Com
Adult Social Care,2016-03-08,69.19,Findmeatemp.Com
Environment & Housing,2016-03-08,416.62,Findmeatemp.Com
Environment & Housing,2016-03-08,238.48,Findmeatemp.Com
Adult Social Care,2016-03-08,423.00,Findmeatemp.Com
Environment & Housing,2016-03-08,244.56,Findmeatemp.Com
Central & Corporate,2016-03-08,505.05,Findmeatemp.Com
Childrens Services,2016-03-08,4.32,Findmeatemp.Com
Childrens Services,2016-03-08,639.56,Findmeatemp.Com
Childrens Services,2016-03-08,4.64,Findmeatemp.Com
Environment & Housing,2016-03-08,612.15,Findmeatemp.Com
Adult Social Care,2016-03-08,317.20,Findmeatemp.Com
Childrens Services,2016-03-08,1098.80,Findmeatemp.Com
Adult Social Care,2016-03-08,188.70,Findmeatemp.Com
Adult Social Care,2016-03-08,94.35,Findmeatemp.Com
Adult Social Care,2016-03-08,4.23,Findmeatemp.Com
Adult Social Care,2016-03-08,832.65,Findmeatemp.Com
Adult Social Care,2016-03-08,94.35,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,58.26,Findmeatemp.Com
Strategic Landlord,2016-03-08,1205.03,Findmeatemp.Com
Childrens Services,2016-03-08,227.85,Findmeatemp.Com
Adult Social Care,2016-03-08,118.95,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,179.84,Findmeatemp.Com
Adult Social Care,2016-03-08,918.34,Findmeatemp.Com
Childrens Services,2016-03-08,197.40,Findmeatemp.Com
Strategic Landlord,2016-03-08,1312.94,Findmeatemp.Com
Adult Social Care,2016-03-08,1.18,Findmeatemp.Com
Childrens Services,2016-03-08,195.30,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,758.24,Findmeatemp.Com
Childrens Services,2016-03-08,1085.10,Findmeatemp.Com
Adult Social Care,2016-03-08,39.86,Findmeatemp.Com
Adult Social Care,2016-03-08,253.80,Findmeatemp.Com
Adult Social Care,2016-03-08,758.53,Findmeatemp.Com
Environment & Housing,2016-03-08,574.24,Findmeatemp.Com
Adult Social Care,2016-03-08,3.00,Findmeatemp.Com
Environment & Housing,2016-03-08,71.12,Findmeatemp.Com
Adult Social Care,2016-03-08,352.24,Findmeatemp.Com
Childrens Services,2016-03-08,1052.28,Findmeatemp.Com
Adult Social Care,2016-03-08,1.20,Findmeatemp.Com
Adult Social Care,2016-03-08,94.35,Findmeatemp.Com
Adult Social Care,2016-03-08,855.89,Findmeatemp.Com
Adult Social Care,2016-03-08,869.70,Findmeatemp.Com
Adult Social Care,2016-03-08,56.40,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,155.36,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,473.36,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,144.72,Findmeatemp.Com
Environment & Housing,2016-03-08,356.04,Findmeatemp.Com
Adult Social Care,2016-03-08,94.35,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,1.36,Findmeatemp.Com
Adult Social Care,2016-03-08,317.20,Findmeatemp.Com
Adult Social Care,2016-03-08,943.16,Findmeatemp.Com
Environment & Housing,2016-03-08,391.32,Findmeatemp.Com
Adult Social Care,2016-03-08,757.20,Findmeatemp.Com
Childrens Services,2016-03-08,4.64,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,0.74,Findmeatemp.Com
Adult Social Care,2016-03-08,323.13,Findmeatemp.Com
Adult Social Care,2016-03-08,98.28,Findmeatemp.Com
Childrens Services,2016-03-08,481.74,Findmeatemp.Com
Central & Corporate,2016-03-08,432.88,Findmeatemp.Com
Adult Social Care,2016-03-08,1001.18,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,199.28,Findmeatemp.Com
Adult Social Care,2016-03-08,123.27,Findmeatemp.Com
Childrens Services,2016-03-08,486.92,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,377.18,Findmeatemp.Com
Environment & Housing,2016-03-08,163.04,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,182.05,Findmeatemp.Com
Adult Social Care,2016-03-08,910.10,Findmeatemp.Com
Environment & Housing,2016-03-08,423.61,Findmeatemp.Com
Adult Social Care,2016-03-08,647.85,Findmeatemp.Com
Childrens Services,2016-03-08,1111.11,Findmeatemp.Com
Adult Social Care,2016-03-08,317.20,Findmeatemp.Com
Environment & Housing,2016-03-08,471.76,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-08,1.80,Findmeatemp.Com
Environment & Housing,2016-03-08,513.60,Findmeatemp.Com
Adult Social Care,2016-03-08,0.43,Findmeatemp.Com
Childrens Services,2016-03-08,1018.82,Findmeatemp.Com
Central & Corporate,2016-03-08,538.50,Findmeatemp.Com
Adult Social Care,2016-03-08,870.80,Findmeatemp.Com
Childrens Services,2016-03-15,858.55,Findmeatemp.Com
Childrens Services,2016-03-15,1028.99,Findmeatemp.Com
Adult Social Care,2016-03-15,208.68,Findmeatemp.Com
Childrens Services,2016-03-15,303.84,Findmeatemp.Com
Adult Social Care,2016-03-15,703.82,Findmeatemp.Com
Adult Social Care,2016-03-15,88.06,Findmeatemp.Com
Adult Social Care,2016-03-15,158.60,Findmeatemp.Com
Childrens Services,2016-03-15,1449.29,Findmeatemp.Com
Childrens Services,2016-03-15,1066.35,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,468.68,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,479.82,Findmeatemp.Com
Adult Social Care,2016-03-15,4.64,Findmeatemp.Com
Adult Social Care,2016-03-15,138.38,Findmeatemp.Com
Adult Social Care,2016-03-15,103.74,Findmeatemp.Com
Adult Social Care,2016-03-15,67.68,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,275.84,Findmeatemp.Com
Adult Social Care,2016-03-15,910.10,Findmeatemp.Com
Adult Social Care,2016-03-15,513.24,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,100.24,Findmeatemp.Com
Adult Social Care,2016-03-15,122.94,Findmeatemp.Com
Childrens Services,2016-03-15,4.62,Findmeatemp.Com
Adult Social Care,2016-03-15,3.60,Findmeatemp.Com
Childrens Services,2016-03-15,863.99,Findmeatemp.Com
Strategic Landlord,2016-03-15,988.32,Findmeatemp.Com
Adult Social Care,2016-03-15,107.04,Findmeatemp.Com
Adult Social Care,2016-03-15,214.32,Findmeatemp.Com
Environment & Housing,2016-03-15,442.88,Findmeatemp.Com
Environment & Housing,2016-03-15,440.25,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,727.16,Findmeatemp.Com
Adult Social Care,2016-03-15,84.60,Findmeatemp.Com
Adult Social Care,2016-03-15,1065.88,Findmeatemp.Com
Adult Social Care,2016-03-15,56.40,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,250.32,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,513.23,Findmeatemp.Com
Adult Social Care,2016-03-15,999.18,Findmeatemp.Com
Adult Social Care,2016-03-15,413.18,Findmeatemp.Com
Environment & Housing,2016-03-15,163.35,Findmeatemp.Com
Childrens Services,2016-03-15,195.30,Findmeatemp.Com
Childrens Services,2016-03-15,481.74,Findmeatemp.Com
Environment & Housing,2016-03-15,676.64,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,1014.08,Findmeatemp.Com
Central & Corporate,2016-03-15,533.89,Findmeatemp.Com
Adult Social Care,2016-03-15,627.72,Findmeatemp.Com
Environment & Housing,2016-03-15,763.26,Findmeatemp.Com
Childrens Services,2016-03-15,1028.99,Findmeatemp.Com
Adult Social Care,2016-03-15,776.62,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,291.72,Findmeatemp.Com
Adult Social Care,2016-03-15,918.34,Findmeatemp.Com
Adult Social Care,2016-03-15,75.48,Findmeatemp.Com
Childrens Services,2016-03-15,481.74,Findmeatemp.Com
Environment & Housing,2016-03-15,230.56,Findmeatemp.Com
Adult Social Care,2016-03-15,496.91,Findmeatemp.Com
Adult Social Care,2016-03-15,49.36,Findmeatemp.Com
Adult Social Care,2016-03-15,132.08,Findmeatemp.Com
Adult Social Care,2016-03-15,84.60,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,153.30,Findmeatemp.Com
Childrens Services,2016-03-15,0.43,Findmeatemp.Com
Childrens Services,2016-03-15,4.64,Findmeatemp.Com
Childrens Services,2016-03-15,197.40,Findmeatemp.Com
City Development,2016-03-15,914.88,Findmeatemp.Com
Childrens Services,2016-03-15,4.64,Findmeatemp.Com
Adult Social Care,2016-03-15,166.53,Findmeatemp.Com
Adult Social Care,2016-03-15,62.90,Findmeatemp.Com
Adult Social Care,2016-03-15,201.27,Findmeatemp.Com
City Development,2016-03-15,48.30,Findmeatemp.Com
Childrens Services,2016-03-15,4.64,Findmeatemp.Com
Adult Social Care,2016-03-15,664.20,Findmeatemp.Com
Strategic Landlord,2016-03-15,604.92,Findmeatemp.Com
Adult Social Care,2016-03-15,1072.83,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,482.40,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,476.11,Findmeatemp.Com
Adult Social Care,2016-03-15,320.78,Findmeatemp.Com
Central & Corporate,2016-03-15,533.89,Findmeatemp.Com
Adult Social Care,2016-03-15,50.76,Findmeatemp.Com
Environment & Housing,2016-03-15,607.51,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,414.16,Findmeatemp.Com
Childrens Services,2016-03-15,662.87,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,758.24,Findmeatemp.Com
Childrens Services,2016-03-15,1449.29,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,63.36,Findmeatemp.Com
Childrens Services,2016-03-15,4.63,Findmeatemp.Com
Adult Social Care,2016-03-15,67.68,Findmeatemp.Com
Childrens Services,2016-03-15,427.70,Findmeatemp.Com
Central & Corporate,2016-03-15,533.89,Findmeatemp.Com
Adult Social Care,2016-03-15,973.68,Findmeatemp.Com
Adult Social Care,2016-03-15,918.34,Findmeatemp.Com
Childrens Services,2016-03-15,1447.58,Findmeatemp.Com
Childrens Services,2016-03-15,0.86,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,248.66,Findmeatemp.Com
Adult Social Care,2016-03-15,933.88,Findmeatemp.Com
Environment & Housing,2016-03-15,676.64,Findmeatemp.Com
Childrens Services,2016-03-15,49.24,Findmeatemp.Com
Childrens Services,2016-03-15,1.52,Findmeatemp.Com
Adult Social Care,2016-03-15,123.27,Findmeatemp.Com
Strategic Landlord,2016-03-15,1312.95,Findmeatemp.Com
Childrens Services,2016-03-15,70.50,Findmeatemp.Com
Adult Social Care,2016-03-15,333.06,Findmeatemp.Com
Childrens Services,2016-03-15,4.64,Findmeatemp.Com
Childrens Services,2016-03-15,638.62,Findmeatemp.Com
Adult Social Care,2016-03-15,158.60,Findmeatemp.Com
Adult Social Care,2016-03-15,259.13,Findmeatemp.Com
Adult Social Care,2016-03-15,944.18,Findmeatemp.Com
Childrens Services,2016-03-15,3.69,Findmeatemp.Com
Adult Social Care,2016-03-15,503.20,Findmeatemp.Com
Adult Social Care,2016-03-15,73.32,Findmeatemp.Com
City Development,2016-03-15,195.68,Findmeatemp.Com
Adult Social Care,2016-03-15,4.64,Findmeatemp.Com
Adult Social Care,2016-03-15,88.06,Findmeatemp.Com
Adult Social Care,2016-03-15,284.82,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,229.10,Findmeatemp.Com
Childrens Services,2016-03-15,1047.21,Findmeatemp.Com
Childrens Services,2016-03-15,4.64,Findmeatemp.Com
Adult Social Care,2016-03-15,201.28,Findmeatemp.Com
Strategic Landlord,2016-03-15,3.70,Findmeatemp.Com
Central & Corporate,2016-03-15,490.61,Findmeatemp.Com
Adult Social Care,2016-03-15,188.70,Findmeatemp.Com
Adult Social Care,2016-03-15,1.97,Findmeatemp.Com
Adult Social Care,2016-03-15,90.24,Findmeatemp.Com
Adult Social Care,2016-03-15,84.60,Findmeatemp.Com
Adult Social Care,2016-03-15,366.60,Findmeatemp.Com
Central & Corporate,2016-03-15,1140.86,Findmeatemp.Com
Adult Social Care,2016-03-15,162.56,Findmeatemp.Com
Environment & Housing,2016-03-15,441.68,Findmeatemp.Com
City Development,2016-03-15,93.42,Findmeatemp.Com
Adult Social Care,2016-03-15,118.44,Findmeatemp.Com
Environment & Housing,2016-03-15,606.87,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,97.10,Findmeatemp.Com
Adult Social Care,2016-03-15,88.06,Findmeatemp.Com
Adult Social Care,2016-03-15,1.44,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,946.17,Findmeatemp.Com
Central & Corporate,2016-03-15,998.27,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,40.88,Findmeatemp.Com
Central & Corporate,2016-03-15,776.62,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,502.10,Findmeatemp.Com
Adult Social Care,2016-03-15,0.84,Findmeatemp.Com
Adult Social Care,2016-03-15,181.14,Findmeatemp.Com
Childrens Services,2016-03-15,1052.28,Findmeatemp.Com
Adult Social Care,2016-03-15,816.79,Findmeatemp.Com
Adult Social Care,2016-03-15,228.93,Findmeatemp.Com
Adult Social Care,2016-03-15,476.52,Findmeatemp.Com
Adult Social Care,2016-03-15,50.76,Findmeatemp.Com
Adult Social Care,2016-03-15,88.05,Findmeatemp.Com
Adult Social Care,2016-03-15,162.56,Findmeatemp.Com
Adult Social Care,2016-03-15,59.22,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,479.82,Findmeatemp.Com
Childrens Services,2016-03-15,1449.29,Findmeatemp.Com
Adult Social Care,2016-03-15,3.60,Findmeatemp.Com
Childrens Services,2016-03-15,981.18,Findmeatemp.Com
Adult Social Care,2016-03-15,999.18,Findmeatemp.Com
City Development,2016-03-15,914.88,Findmeatemp.Com
Adult Social Care,2016-03-15,160.56,Findmeatemp.Com
Adult Social Care,2016-03-15,2.63,Findmeatemp.Com
Childrens Services,2016-03-15,653.80,Findmeatemp.Com
Childrens Services,2016-03-15,806.50,Findmeatemp.Com
Adult Social Care,2016-03-15,166.53,Findmeatemp.Com
Adult Social Care,2016-03-15,1062.60,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,74.06,Findmeatemp.Com
Adult Social Care,2016-03-15,1125.44,Findmeatemp.Com
Adult Social Care,2016-03-15,45.12,Findmeatemp.Com
Adult Social Care,2016-03-15,105.66,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,468.68,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,1.72,Findmeatemp.Com
Adult Social Care,2016-03-15,197.40,Findmeatemp.Com
Environment & Housing,2016-03-15,81.28,Findmeatemp.Com
Adult Social Care,2016-03-15,62.04,Findmeatemp.Com
Childrens Services,2016-03-15,897.97,Findmeatemp.Com
Childrens Services,2016-03-15,1449.29,Findmeatemp.Com
Adult Social Care,2016-03-15,572.36,Findmeatemp.Com
Childrens Services,2016-03-15,959.61,Findmeatemp.Com
Adult Social Care,2016-03-15,229.59,Findmeatemp.Com
Central & Corporate,2016-03-15,630.48,Findmeatemp.Com
Adult Social Care,2016-03-15,182.41,Findmeatemp.Com
Strategic Landlord,2016-03-15,1208.79,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,427.84,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,239.52,Findmeatemp.Com
Adult Social Care,2016-03-15,1084.56,Findmeatemp.Com
Childrens Services,2016-03-15,4.64,Findmeatemp.Com
Environment & Housing,2016-03-15,574.24,Findmeatemp.Com
Central & Corporate,2016-03-15,107.70,Findmeatemp.Com
Adult Social Care,2016-03-15,166.53,Findmeatemp.Com
Childrens Services,2016-03-15,626.43,Findmeatemp.Com
Childrens Services,2016-03-15,912.77,Findmeatemp.Com
Adult Social Care,2016-03-15,946.75,Findmeatemp.Com
Adult Social Care,2016-03-15,4.23,Findmeatemp.Com
Adult Social Care,2016-03-15,2.30,Findmeatemp.Com
Childrens Services,2016-03-15,1449.29,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,63.36,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,102.80,Findmeatemp.Com
Adult Social Care,2016-03-15,211.32,Findmeatemp.Com
Childrens Services,2016-03-15,411.89,Findmeatemp.Com
Adult Social Care,2016-03-15,166.53,Findmeatemp.Com
Adult Social Care,2016-03-15,75.48,Findmeatemp.Com
Strategic Landlord,2016-03-15,340.80,Findmeatemp.Com
Adult Social Care,2016-03-15,176.12,Findmeatemp.Com
City Development,2016-03-15,455.10,Findmeatemp.Com
Environment & Housing,2016-03-15,516.40,Findmeatemp.Com
Adult Social Care,2016-03-15,364.80,Findmeatemp.Com
Childrens Services,2016-03-15,433.47,Findmeatemp.Com
Childrens Services,2016-03-15,1052.28,Findmeatemp.Com
Central & Corporate,2016-03-15,1504.23,Findmeatemp.Com
Adult Social Care,2016-03-15,1028.99,Findmeatemp.Com
Environment & Housing,2016-03-15,595.12,Findmeatemp.Com
Adult Social Care,2016-03-15,781.82,Findmeatemp.Com
Childrens Services,2016-03-15,1449.29,Findmeatemp.Com
Civic Enterprise Leeds,2016-03-15,379.64,Findmeatemp.Com
Environment & Housing,2016-03-15,510.30,Findmeatemp.Com
Adult Social Care,2016-03-15,1.29,Findmeatemp.Com
