Payment Date,Benificiary Name,Amount
2013-07-19,CHUBB FIRE MECHANICAL,384.00
2013-07-11,CIC,-2892.83
2013-07-09,CIC,1235.85
2013-07-09,CIC,7362.00
2013-07-09,CIC,9605.40
2013-07-09,CIC,80392.00
2013-07-24,CIEH,478.95
2013-07-25,CIEH,424.30
2013-07-04,CIS PROPERTIES,22500.00
2013-07-06,CIS PROPERTIES,3023.25
2013-07-27,CIS PROPERTIES,943.39
2013-07-13,CITY CENTRE CHAPLAINCY,500.00
2013-07-10,CITY CLEAN,536.25
2013-07-18,CITYBUILD (YHN USE ONLY ),3323.08
2013-07-18,CITYBUILD (YHN USE ONLY ),1142.90
2013-07-18,CITYBUILD (YHN USE ONLY ),5255.81
2013-07-18,CITYBUILD (YHN USE ONLY ),4490.76
2013-07-18,CITYBUILD (YHN USE ONLY ),5049.94
2013-07-18,CITYBUILD (YHN USE ONLY ),4005.11
2013-07-18,CITYBUILD (YHN USE ONLY ),4700.79
2013-07-18,CITYBUILD (YHN USE ONLY ),3819.31
2013-07-18,CITYBUILD (YHN USE ONLY ),4736.87
2013-07-18,CITYBUILD (YHN USE ONLY ),1612.00
2013-07-18,CITYBUILD (YHN USE ONLY ),816.81
2013-07-18,CITYBUILD (YHN USE ONLY ),7562.02
2013-07-18,CITYBUILD (YHN USE ONLY ),3695.71
2013-07-18,CITYBUILD (YHN USE ONLY ),4004.81
2013-07-06,CIVICA UK LTD,2550.00
2013-07-03,CLASSIC MASONRY LTD,345.00
2013-07-20,CLEAPSS,3477.80
2013-07-21,CLEAR CHANNEL UK LTD,2450.00
2013-07-03,CLEVELAND CABLE COMPANY LTD,4107.00
2013-07-20,CLEVELAND CABLE COMPANY LTD,625.00
2013-07-06,CLICK TRAVEL LIMITED,6108.13
2013-07-13,CLICK TRAVEL LIMITED,7801.59
2013-07-27,CLICK TRAVEL LIMITED,5545.52
2013-07-20,CLICK TRAVEL LIMITED,8830.78
2013-07-24,CLOWNING AROUND,346.50
2013-07-25,CLOWNING AROUND,288.75
2013-07-25,CLOWNING AROUND,378.00
2013-07-25,CLOWNING AROUND,598.50
2013-07-19,CMC NORTHEAST,255.04
2013-07-02,COBLE HOUSE AKARI CARE LTD,-459.12
2013-08-01,COBLE HOUSE AKARI CARE LTD,-459.12
2013-07-04,COBLE HOUSE AKARI CARE LTD,1717.04
2013-08-01,COBLE HOUSE AKARI CARE LTD,1717.04
2013-07-31,COCA-COLA ENTERPRISES LTD,344.60
2013-07-22,COLAS LTD,6166.10
2013-07-02,COLLINGWOOD COURT,-526.00
2013-08-01,COLLINGWOOD COURT,-526.00
2013-07-02,COLLINGWOOD COURT,3547.68
2013-07-30,COLLINGWOOD COURT,3547.68
2013-07-17,COMENSURA LTD,4082.08
2013-07-12,COMENSURA LTD,4029.73
2013-07-08,COMENSURA LTD,2918.41
2013-07-14,COMENSURA LTD,37251.23
2013-07-03,COMENSURA LTD,45000.47
2013-07-27,COMENSURA LTD,41164.50
2013-07-25,COMENSURA LTD,36079.88
2013-07-17,COMENSURA LTD,2373.18
2013-07-21,COMENSURA LTD,910.94
2013-07-21,COMENSURA LTD,976.08
2013-07-05,COMENSURA LTD,2373.18
2013-07-17,COMENSURA LTD,6788.37
2013-07-24,COMENSURA LTD,4594.48
2013-07-31,COMENSURA LTD,5479.23
2013-07-12,COMENSURA LTD,5764.42
2013-07-05,COMENSURA LTD,5236.77
2013-07-27,COMENSURA LTD,7684.77
2013-07-28,COMENSURA LTD,5226.54
2013-07-30,COMFORT CALL LTD,1850.86
2013-07-24,COMFORT CALL LTD,2088.68
2013-07-02,COMFORT HOUSE,-13083.17
2013-08-01,COMFORT HOUSE,-13281.07
2013-07-02,COMFORT HOUSE,41980.58
2013-07-02,COMFORT HOUSE,1744.00
2013-07-30,COMFORT HOUSE,41814.14
2013-07-30,COMFORT HOUSE,1744.00
2013-07-02,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,-12.29
2013-07-30,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,-12.29
2013-07-09,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,-12.29
2013-07-15,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,-12.29
2013-07-23,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,-12.29
2013-07-02,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,24511.98
2013-07-30,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,22703.08
2013-07-09,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,24053.95
2013-07-17,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,24384.83
2013-07-25,COMM & HOUSING SUPPORTING PEOPLE-SUBSIDY,26486.31
2013-07-24,COMMERCIAL COVERINGS LTD,2366.00
2013-07-17,COMMERCIAL SURVEYING HEREFORD,910.80
2013-07-17,COMMERCIAL SURVEYING HEREFORD,1379.84
2013-08-01,COMMLINKS,1440.00
2013-07-04,COMMUNISIS,797.30
2013-07-24,COMMUNITY FOUNDATION,15000.00
2013-07-02,COMMUNITY INTEGRATED CARE,-315.20
2013-07-30,COMMUNITY INTEGRATED CARE,-315.20
2013-07-04,COMMUNITY INTEGRATED CARE,2505.44
2013-07-30,COMMUNITY INTEGRATED CARE,2505.44
2013-07-11,COMMUNITY INTEGRATED CARE,4137.00
2013-07-27,COMMUNITY TRANSPORT,460.00
2013-07-04,CONIFER LODGE,3707.16
2013-08-01,CONIFER LODGE,3707.16
2013-07-28,CONNIE LEWCOCK RESOURCE CENTRE,406.86
2013-07-26,CONNIE LEWCOCK RESOURCE CENTRE,13.90
2013-07-17,CONTINENTAL SPORTS LTD,5219.11
2013-07-04,CONTINUUM GROUP,27200.00
2013-07-04,CONTINUUM GROUP,15800.00
2013-07-04,CONTINUUM GROUP,15000.00
2013-07-04,CONTINUUM GROUP,13200.00
2013-07-05,CO-OPERATIVE BANK PLC,60.00
2013-07-05,CO-OPERATIVE BANK PLC,272.00
2013-08-02,COOPERATIVE FUNERAL SERVICE,780.00
2013-08-01,COQUET TRUST,1332.00
2013-07-30,COQUET TRUST,939.36
2013-08-01,COQUET TRUST,1044.00
2013-07-19,COQUET TRUST,1714.20
2013-07-19,COQUET TRUST,360.00
2013-07-19,COQUET TRUST,1838.50
2013-07-28,COQUET TRUST,666.00
2013-07-24,COQUET TRUST,4848.00
2013-07-24,COQUET TRUST,252.00
2013-07-24,COQUET TRUST,360.00
2013-07-24,COQUET TRUST,432.00
2013-07-10,COQUET TRUST,492.00
2013-07-08,COQUET TRUST,1404.48
2013-07-16,COQUET TRUST,1034.72
2013-07-16,COQUET TRUST,2522.72
2013-07-18,COQUET TRUST,1034.72
2013-07-04,COQUET TRUST,2522.72
2013-07-17,COQUET TRUST,721.89
2013-07-11,COQUET TRUST,26825.72
2013-07-09,COQUET TRUST,-7217.28
2013-07-09,COQUET TRUST,10692.00
2013-07-09,COQUET TRUST,4769.10
2013-07-09,COQUET TRUST,161257.40
2013-08-02,COQUET TRUST,3615.32
2013-07-12,CORDALE INDUSTRIAL SERVICES LIMITED,347.00
2013-07-12,CORDALE INDUSTRIAL SERVICES LIMITED,325.00
2013-07-26,CORDALE INDUSTRIAL SERVICES LIMITED,345.00
2013-07-17,CORDALE INDUSTRIAL SERVICES LIMITED,365.00
2013-07-02,CORDINGLEY HOUSE,-311.40
2013-07-30,CORDINGLEY HOUSE,-311.40
2013-07-02,CORDINGLEY HOUSE,5912.52
2013-07-30,CORDINGLEY HOUSE,5912.52
2013-07-04,CORE ASSETS FOSTERINGLTD,81323.10
2013-07-17,CORE ASSETS FOSTERINGLTD,469.20
2013-08-01,CORE ASSETS FOSTERINGLTD,256.68
2013-07-18,CORE ASSETS FOSTERINGLTD,469.20
2013-08-02,CORE ASSETS FOSTERINGLTD,350.06
2013-08-02,CORE ASSETS FOSTERINGLTD,490.00
2013-07-19,CORMETON ELECTRONICS,356.02
2013-07-29,CORMETON ELECTRONICS,593.62
2013-07-08,CORONA ENERGY,789.66
2013-07-08,CORONA ENERGY,2429.41
2013-07-08,CORONA ENERGY,17.61
2013-07-08,CORONA ENERGY,1171.78
2013-07-08,CORONA ENERGY,2087.64
2013-07-08,CORONA ENERGY,534.61
2013-07-08,CORONA ENERGY,311.49
2013-07-08,CORONA ENERGY,5728.36
2013-07-08,CORONA ENERGY,135.88
2013-07-08,CORONA ENERGY,953.59
2013-07-08,CORONA ENERGY,365.04
2013-07-08,CORONA ENERGY,1108.38
2013-07-08,CORONA ENERGY,68.07
2013-07-08,CORONA ENERGY,138.13
2013-07-08,CORONA ENERGY,158.78
2013-07-08,CORONA ENERGY,252.12
2013-07-08,CORONA ENERGY,763.52
2013-07-08,CORONA ENERGY,516.28
2013-07-08,CORONA ENERGY,642.43
2013-07-08,CORONA ENERGY,161.08
2013-07-08,CORONA ENERGY,219.27
2013-07-08,CORONA ENERGY,1659.07
2013-07-08,CORONA ENERGY,78.50
2013-07-10,CORONA ENERGY,156.79
2013-07-10,CORONA ENERGY,18.91
2013-07-10,CORONA ENERGY,128.25
2013-07-10,CORONA ENERGY,550.44
2013-07-10,CORONA ENERGY,647.51
2013-07-10,CORONA ENERGY,259.40
2013-07-10,CORONA ENERGY,1159.85
2013-07-10,CORONA ENERGY,870.25
2013-07-10,CORONA ENERGY,398.17
2013-07-10,CORONA ENERGY,607.77
2013-07-10,CORONA ENERGY,254.18
2013-07-10,CORONA ENERGY,378.36
2013-07-10,CORONA ENERGY,636.68
2013-07-10,CORONA ENERGY,165.12
2013-07-10,CORONA ENERGY,17.36
2013-07-10,CORONA ENERGY,698.90
2013-07-10,CORONA ENERGY,4241.39
2013-07-10,CORONA ENERGY,159.51
2013-07-10,CORONA ENERGY,72.62
2013-07-10,CORONA ENERGY,244.68
2013-07-10,CORONA ENERGY,91.68
2013-07-17,CORONA ENERGY,477.00
2013-07-08,CORONA ENERGY,7617.20
2013-07-08,CORONA ENERGY,437.44
2013-07-08,CORONA ENERGY,461.18
2013-07-10,CORONA ENERGY,518.64
2013-07-08,CORONA ENERGY,234.92
2013-07-10,CORONA ENERGY,230.28
2013-07-08,CORONA ENERGY,268.12
2013-07-10,CORONA ENERGY,97.20
2013-07-10,CORONA ENERGY,1174.34
2013-07-10,CORONA ENERGY,323.46
2013-07-10,CORONA ENERGY,173.77
2013-07-10,CORONA ENERGY,95.91
2013-07-10,CORONA ENERGY,435.47
2013-07-08,CORONA ENERGY,435.06
2013-07-08,CORONA ENERGY,254.83
2013-07-08,CORONA ENERGY,583.37
2013-07-08,CORONA ENERGY,129.01
2013-07-08,CORONA ENERGY,51.46
2013-07-08,CORONA ENERGY,1743.74
2013-07-08,CORONA ENERGY,60.15
2013-07-08,CORONA ENERGY,70.06
2013-07-08,CORONA ENERGY,68.99
2013-07-08,CORONA ENERGY,53.63
2013-07-08,CORONA ENERGY,85.91
2013-07-10,CORONA ENERGY,1209.81
2013-07-10,CORONA ENERGY,302.63
2013-07-10,CORONA ENERGY,639.63
2013-07-10,CORONA ENERGY,966.00
2013-07-10,CORONA ENERGY,641.13
2013-07-10,CORONA ENERGY,1172.84
2013-07-10,CORONA ENERGY,5163.11
2013-07-10,CORONA ENERGY,22.11
2013-07-10,CORONA ENERGY,2164.62
2013-07-10,CORONA ENERGY,422.07
2013-07-10,CORONA ENERGY,393.92
2013-07-10,CORONA ENERGY,690.66
2013-07-10,CORONA ENERGY,179.54
2013-07-10,CORONA ENERGY,13583.32
2013-07-10,CORONA ENERGY,2802.59
2013-07-10,CORONA ENERGY,88.62
2013-07-10,CORONA ENERGY,6084.54
2013-07-10,CORONA ENERGY,8060.39
2013-07-10,CORONA ENERGY,6375.55
2013-07-10,CORONA ENERGY,3744.35
2013-07-10,CORONA ENERGY,6283.50
2013-07-10,CORONA ENERGY,517.77
2013-07-10,CORONA ENERGY,1763.68
2013-07-10,CORONA ENERGY,533.86
2013-07-10,CORONA ENERGY,412.88
2013-07-10,CORONA ENERGY,1243.51
2013-07-10,CORONA ENERGY,17.36
2013-07-10,CORONA ENERGY,379.23
2013-07-10,CORONA ENERGY,477.47
2013-07-10,CORONA ENERGY,13069.87
2013-07-10,CORONA ENERGY,268.89
2013-07-10,CORONA ENERGY,62.62
2013-07-10,CORONA ENERGY,871.14
2013-07-10,CORONA ENERGY,15.19
2013-07-10,CORONA ENERGY,333.70
2013-07-10,CORONA ENERGY,121.58
2013-07-10,CORONA ENERGY,116.59
2013-07-10,CORONA ENERGY,1314.38
2013-07-10,CORONA ENERGY,712.55
2013-07-10,CORONA ENERGY,93.00
2013-07-10,CORONA ENERGY,133.25
2013-07-17,CORONA ENERGY,1399.49
2013-07-10,CORONA ENERGY,1818.19
2013-07-10,CORONA ENERGY,4752.66
2013-07-10,CORONA ENERGY,1.30
2013-07-10,CORONA ENERGY,1779.29
2013-07-10,CORONA ENERGY,-1030.95
2013-07-10,CORONA ENERGY,177.94
2013-07-10,CORONA ENERGY,36728.51
2013-07-10,CORONA ENERGY,8262.89
2013-07-10,CORONA ENERGY,237.85
2013-07-10,CORONA ENERGY,468.10
2013-07-10,CORONA ENERGY,28.52
2013-07-10,CORONA ENERGY,62.18
2013-07-10,CORONA ENERGY,250.13
2013-07-10,CORONA ENERGY,6980.42
2013-07-10,CORONA ENERGY,1937.93
2013-07-10,CORONA ENERGY,1489.68
2013-07-10,CORONA ENERGY,23647.57
2013-07-10,CORONA ENERGY,93.28
2013-07-10,CORONA ENERGY,35.56
2013-07-04,CORTECH DEVELOPMENTS LTD,876.15
2013-07-02,COTSWOLD SPA RETIREMENT HOTELS,-486.00
2013-07-30,COTSWOLD SPA RETIREMENT HOTELS,-486.00
2013-07-04,COTSWOLD SPA RETIREMENT HOTELS,1717.04
2013-07-30,COTSWOLD SPA RETIREMENT HOTELS,1717.04
2013-07-18,COUNTRYSIDE LEGAL INDEMNITIES,1250.00
2013-07-18,COUNTRYWIDE CARE HOMES,-537.56
2013-07-16,COUNTRYWIDE CARE HOMES,-546.48
2013-07-18,COUNTRYWIDE CARE HOMES,1885.32
2013-07-16,COUNTRYWIDE CARE HOMES,1802.60
2013-07-18,CRAGHALL,-775.08
2013-07-18,CRAGHALL,3875.40
2013-07-18,CRAGSTON COURT,-972.00
2013-07-16,CRAGSTON COURT,-486.00
2013-07-16,CRAGSTON COURT,6892.81
2013-07-18,CRAGSTON COURT,15979.36
2013-07-18,CRAGSTON COURT,4988.71
2013-07-18,CRAGSTON COURT,439.16
2013-07-18,CRAGSTON COURT,439.16
2013-07-19,CRANEX LTD,276.00
2013-07-02,CRANLEA N H,1592.92
2013-07-30,CRANLEA N H,1592.92
2013-07-04,CRANLEA N H,-8624.92
2013-07-30,CRANLEA N H,-8225.71
2013-07-04,CRANLEA N H,35372.00
2013-07-04,CRANLEA N H,2152.00
2013-08-01,CRANLEA N H,34162.85
2013-08-01,CRANLEA N H,2152.00
2013-07-01,CRANLEA RESIDENTIAL HOME,16649.68
2013-07-27,CREATIVE SPACE MANAGEMENT LTD,3000.00
2013-07-02,CRISIS,4539.08
2013-07-31,CRISIS UK,468.75
2013-07-31,CROMWELL POLYTHENE LTD,640.80
2013-07-31,CROMWELL POLYTHENE LTD,2079.60
2013-07-31,CROMWELL POLYTHENE LTD,866.50
2013-07-02,CROSSINGS,2499.77
2013-07-02,CROSSINGS,3190.46
2013-08-01,CROSSLING LTD,279.70
2013-07-24,CROSSLING LTD,483.40
2013-07-24,CROSSLING LTD,510.10
2013-07-24,CROSSLING LTD,512.88
2013-07-24,CROSSLING LTD,279.00
2013-07-24,CROSSLING LTD,294.96
2013-07-24,CROSSLING LTD,326.16
2013-07-24,CROSSLING LTD,347.96
2013-07-26,CROSSLING LTD,390.86
2013-07-26,CROSSLING LTD,304.80
2013-07-24,CROSSLING LTD,598.00
2013-07-24,CROSSLING LTD,454.18
2013-07-27,CROSSLING LTD,585.47
2013-07-24,CROSSLING LTD,420.00
2013-07-26,CROSSLING LTD,328.98
2013-07-24,CROSSLING LTD,495.00
2013-07-24,CROSSLING LTD,265.40
2013-07-24,CROSSLING LTD,629.40
2013-07-30,CROSSLING LTD,275.00
2013-07-22,CROSSLING LTD,302.50
2013-07-24,CROSSLING LTD,312.60
2013-07-26,CROSSLING LTD,386.10
2013-07-26,CROSSLING LTD,320.10
2013-07-26,CROSSLING LTD,381.40
2013-07-24,CROSSLING LTD,363.46
2013-07-22,CROSSLING LTD,278.72
2013-07-22,CROSSLING LTD,288.60
2013-07-27,CROSSLING LTD,1417.28
2013-07-25,CROSSLING LTD,329.92
2013-08-01,CROSSLING LTD,1216.10
2013-07-26,CROSSLING LTD,691.89
2013-07-26,CROSSLING LTD,336.20
2013-07-24,CROWN DECORATIVE PRODUCTS LTD,297.60
2013-07-23,CRUDDAS PARK EARLY YEARS CENTRE,175.00
2013-07-23,CRUDDAS PARK EARLY YEARS CENTRE,160.00
2013-07-23,CRUDDAS PARK EARLY YEARS CENTRE,255.08
2013-07-23,CRUDDAS PARK EARLY YEARS CENTRE,26.67
2013-07-13,CSA WAVERLEY LTD,21524.90
2013-07-14,CSL(COMMUNICATIONS)LTD,312.00
2013-07-17,CSSP,712.50
2013-07-02,CSV LOCAL VOLUNTEERING,11032.84
2013-07-04,CULVERDENE DAY NURSERY,509.25
2013-07-27,CULVERDENE DAY NURSERY,368.60
2013-07-26,D R SUMMERS PROPERTY MAINTENANCE,650.00
2013-07-22,D R SUMMERS PROPERTY MAINTENANCE,450.00
2013-07-02,D2 YOUTH ZONE LTD,6862.31
2013-07-02,DAILY DZESSIKA CIC,2744.56
2013-07-04,DALE POWER SOLUTIONS,495.00
2013-07-05,DALE POWER SOLUTIONS,495.00
2013-07-17,DALROD,396.00
2013-08-01,DALTONS CARE HOME,25650.00
2013-07-03,DANCE NORTH LTD,15000.00
2013-07-21,DANCE SACKS,300.00
2013-07-06,DARLINGTON BOROUGH COUNCIL,121747.00
2013-07-15,DAS LAW,9149.00
2013-07-14,DATASTOR,1186.50
2013-07-04,DATASTOR,937.30
2013-07-31,DATASTOR,839.23
2013-08-01,DATASTOR,529.65
2013-07-31,DATASTOR,497.46
2013-07-31,DATASTOR,497.46
2013-07-31,DATASTOR,283.32
2013-07-27,DATASTOR,284.32
2013-08-02,DAVID JOHNSON TAXIS,1500.00
2013-07-10,DAVID JOHNSON TAXIS,1890.00
2013-07-02,DEAFLINK,8006.18
2013-07-02,DEFOE  COURT CARE HOME,-611.32
2013-08-01,DEFOE  COURT CARE HOME,-611.32
2013-07-02,DEFOE  COURT CARE HOME,1885.76
2013-07-30,DEFOE  COURT CARE HOME,1885.76
2013-07-21,DELAVAL PROPERTIES LTD,2150.00
2013-07-21,DELL COMPUTER CORPORATION LTD,331.49
2013-07-19,DELL COMPUTER CORPORATION LTD,454.49
2013-07-21,DELL COMPUTER CORPORATION LTD,1003.12
2013-07-24,DELL COMPUTER CORPORATION LTD,549.00
2013-07-24,DELL COMPUTER CORPORATION LTD,537.60
2013-07-24,DELL COMPUTER CORPORATION LTD,921.61
2013-07-13,DELOITTE & TOUCHE,3200.00
2013-07-10,DELTA ONE SECURITY SERVICES LTD,3048.68
2013-07-02,DEMENTIA CARE PARTNERSHIP,1756.62
2013-07-18,DEMENTIA CARE PARTNERSHIP,1756.62
2013-07-08,DEMENTIA CARE PARTNERSHIP,1928.69
2013-07-21,DEMENTIA CARE PARTNERSHIP,1779.74
2013-07-18,DEMENTIA CARE PARTNERSHIP,1786.59
2013-07-13,DEMENTIA CARE PARTNERSHIP,39062.40
2013-07-02,DEMENTIA CARE PARTNERSHIP,15134.22
2013-07-09,DEMENTIA CARE PARTNERSHIP,8432.14
2013-07-09,DEMENTIA CARE PARTNERSHIP,4926.87
2013-07-09,DEMENTIA CARE PARTNERSHIP,97.52
2013-07-09,DEMENTIA CARE PARTNERSHIP,463.22
2013-07-09,DEMENTIA CARE PARTNERSHIP,41287.68
2013-07-09,DEMENTIA CARE PARTNERSHIP,1474.56
2013-07-09,DEMENTIA CARE PARTNERSHIP,1474.56
2013-07-16,DENE PARK HOUSE,1228.60
2013-07-16,DENE PARK HOUSE,-5816.36
2013-07-16,DENE PARK HOUSE,-4279.12
2013-07-16,DENE PARK HOUSE,17440.00
2013-07-18,DENE PARK HOUSE,16351.16
2013-07-18,DENE PARK HOUSE,1756.64
2013-07-16,DENE PARK HOUSE,5269.92
2013-07-16,DENE PARK HOUSE,439.16
2013-07-16,DENE PARK HOUSE,28752.71
2013-07-18,DENECROFT,-5414.72
2013-07-18,DENECROFT,14904.00
2013-08-01,DENNHOFER WINES LTD,615.12
2013-07-19,DENNHOFER WINES LTD,859.86
2013-07-24,DENNIS EAGLE LTD,466.86
2013-07-01,DENNIS EAGLE LTD,582.11
2013-07-04,DENTON TRAVEL,350.00
2013-07-04,DENTON TRAVEL,700.00
2013-07-29,DENTON TRAVEL,295.00
2013-07-29,DENTON TRAVEL,270.00
2013-07-29,DENTON TRAVEL,390.00
2013-07-29,DENTON TRAVEL,290.65
2013-07-29,DENTON TRAVEL,300.00
2013-07-29,DENTON TRAVEL,310.00
2013-07-29,DENTON TRAVEL,350.00
2013-07-29,DENTON TRAVEL,280.00
2013-07-29,DENTON TRAVEL,350.00
2013-07-29,DENTON TRAVEL,288.00
2013-07-31,DENTON TRAVEL,500.00
2013-07-31,DENTON TRAVEL,300.00
2013-07-31,DENTON TRAVEL,390.00
2013-07-08,DENTON TRAVEL,490.00
2013-07-08,DENTON TRAVEL,560.00
2013-07-08,DENTON TRAVEL,780.00
2013-07-10,DENTON TRAVEL,576.00
2013-07-10,DENTON TRAVEL,700.00
2013-07-08,DENTON TRAVEL,540.00
2013-07-08,DENTON TRAVEL,590.00
2013-07-10,DENTON TRAVEL,532.52
2013-07-08,DENTON TRAVEL,540.00
2013-07-08,DENTON TRAVEL,320.00
2013-07-08,DENTON TRAVEL,480.00
2013-07-10,DENTON TRAVEL,360.00
2013-07-10,DENTON TRAVEL,780.00
2013-07-10,DENTON TRAVEL,700.00
2013-07-08,DENTON TRAVEL,1000.00
2013-07-08,DENTON TRAVEL,348.00
2013-07-08,DENTON TRAVEL,600.00
2013-07-08,DENTON TRAVEL,360.00
2013-07-08,DENTON TRAVEL,600.00
2013-07-08,DENTON TRAVEL,505.67
2013-07-10,DENTON TRAVEL,620.00
2013-07-10,DENTON TRAVEL,450.00
2013-07-24,DENTON TRAVEL,480.00
2013-07-24,DENTON TRAVEL,780.00
2013-07-24,DENTON TRAVEL,780.00
2013-07-24,DENTON TRAVEL,700.00
2013-07-24,DENTON TRAVEL,560.00
2013-07-24,DENTON TRAVEL,620.00
2013-07-24,DENTON TRAVEL,700.00
2013-07-24,DENTON TRAVEL,581.30
2013-07-24,DENTON TRAVEL,540.00
2013-07-24,DENTON TRAVEL,1000.00
2013-07-24,DENTON TRAVEL,600.00
2013-07-24,DENTON TRAVEL,348.00
2013-07-24,DENTON TRAVEL,360.00
2013-07-24,DENTON TRAVEL,600.00
2013-07-24,DENTON TRAVEL,480.00
2013-07-24,DENTON TRAVEL,500.00
2013-07-24,DENTON TRAVEL,450.00
2013-07-24,DENTON TRAVEL,320.00
2013-07-24,DENTON TRAVEL,576.00
2013-07-25,DENTON TRAVEL,590.00
2013-07-02,DENTON TRAVEL,490.00
2013-07-19,DENTON TRAVEL,294.00
2013-07-10,DENTON TRAVEL,490.00
2013-07-10,DENTON TRAVEL,357.50
2013-07-10,DENTON TRAVEL,360.00
2013-07-05,DENTON YOUNG PEOPLES PROJECT,3385.00
2013-07-12,DENTON YOUNG PEOPLES PROJECT,317.50
2013-07-11,DEPENDABLE BODIES (NEWCASTLE) LTD,822.54
2013-07-04,DEPOSIT PROTECTION SERVICE,2335.67
2013-07-04,DEPOSIT PROTECTION SERVICE,2773.33
2013-07-14,DEPOSIT PROTECTION SERVICE,1668.00
2013-07-18,DEPOSIT PROTECTION SERVICE,2305.33
2013-07-18,DEPOSIT PROTECTION SERVICE,2275.00
2013-07-18,DEPOSIT PROTECTION SERVICE,2266.33
2013-07-24,DEPOSIT PROTECTION SERVICE,1625.00
2013-07-13,DEPOSIT PROTECTION SERVICE,2305.33
2013-07-13,DEPOSIT PROTECTION SERVICE,2275.00
2013-07-13,DEPOSIT PROTECTION SERVICE,2266.33
2013-07-12,DEPT. FOR WORKS & PENSIONS ONLY,600.00
2013-07-28,DERE STREET BARRISTERS,725.00
2013-07-12,DERWENT LIFT SERVICES LTD,357.33
2013-08-02,DERWENTHAUGH BOAT STATION,50000.00
2013-07-21,DESKTOP SOLUTIONS LTD,400.00
2013-07-25,DFP TV,997.50
2013-07-25,DFP TV,1001.25
2013-08-02,DIFFERENTIA DESIGN,512.50
2013-07-11,DIMENSIONS,13266.00
2013-07-09,DIMENSIONS,-172.32
2013-07-09,DIMENSIONS,-4307.08
2013-07-09,DIMENSIONS,3099.60
2013-07-09,DIMENSIONS,639.60
2013-07-09,DIMENSIONS,68999.99
2013-07-18,DIMENSIONS (UK) LTD,1178.28
2013-07-11,DINNINGTON FENCING CO LTD,510.00
2013-07-30,DIPTON MANOR CARE HOME,-622.77
2013-07-30,DIPTON MANOR CARE HOME,2570.92
2013-07-03,DIRECT CARS,476.00
2013-07-31,DIRECT CARS,344.00
2013-07-31,DIRECT CARS,559.30
2013-07-07,DIRECT TRAINING ASSOCIATES LTD,3130.00
2013-07-05,DIRECT TRAINING ASSOCIATES LTD,3130.00
2013-07-02,DISABILITY NORTH INVOICES,13696.41
2013-07-19,DISABILITY NORTH PAYROLL,2278.88
2013-07-19,DISABILITY NORTH PAYROLL,-3075.21
2013-07-19,DISABILITY NORTH PAYROLL,-2224.24
2013-07-19,DISABILITY NORTH PAYROLL,-1056.72
2013-07-19,DISABILITY NORTH PAYROLL,755.73
2013-07-17,DISABILITY NORTH PAYROLL,28476.41
2013-07-17,DISABILITY NORTH PAYROLL,75445.89
2013-07-17,DISABILITY NORTH PAYROLL,1712.00
2013-07-17,DISABILITY NORTH PAYROLL,7613.84
2013-07-17,DISABILITY NORTH PAYROLL,4269.29
2013-07-19,DISABILITY NORTH PAYROLL,14944.45
2013-07-14,DIXONS OF WESTERHOPE (CALOR GAS),296.10
2013-07-26,DIXONS OF WESTERHOPE (CALOR GAS),260.07
2013-07-26,DIXONS OF WESTERHOPE (CALOR GAS),829.85
2013-07-25,DIXONS OF WESTERHOPE (CALOR GAS),829.85
2013-07-01,DJ MINIBUSES,435.00
2013-07-21,DJ MINIBUSES,435.00
2013-07-24,DJ MINIBUSES,435.00
2013-07-15,DJ MINIBUSES,435.00
2013-07-15,DJ MINIBUSES,435.00
2013-07-31,DJ MINIBUSES,1060.00
2013-07-31,DJ MINIBUSES,1080.00
2013-07-31,DJ MINIBUSES,1065.00
2013-07-31,DJ MINIBUSES,1060.00
2013-07-31,DJ MINIBUSES,1060.00
2013-07-29,DJ MINIBUSES,980.00
2013-07-29,DJ MINIBUSES,1085.00
2013-07-31,DJ MINIBUSES,960.00
2013-07-29,DJ MINIBUSES,1120.00
2013-07-31,DJ MINIBUSES,1060.00
2013-07-24,DJ MINIBUSES,1680.00
2013-07-24,DJ MINIBUSES,1615.00
2013-07-24,DJ MINIBUSES,1590.00
2013-07-24,DJ MINIBUSES,1605.00
2013-07-24,DJ MINIBUSES,1630.00
2013-07-24,DJ MINIBUSES,1435.00
2013-07-24,DJ MINIBUSES,1590.00
2013-07-17,DJW SERVICES,498.75
2013-07-01,DMH STALLARD LLP,5750.00
2013-07-12,DOLPHIN STAIR LIFTS,350.00
2013-07-30,DORMA UK LTD,293.50
2013-07-16,DORMA UK LTD,322.51
2013-07-04,DOVE ADOLESCENT SERVICES,14482.16
2013-07-17,DPC SCREEDING LTD,896.00
2013-07-14,DPC SCREEDING LTD,859.00
