Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600025,2223,201811,O2 (UK) LTD,10,2019-02-25
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600025,2232,201811,O2 (UK) LTD,25,2019-02-25
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600025,2261,201811,O2 (UK) LTD,10,2019-02-25
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600025,2265,201811,O2 (UK) LTD,10,2019-02-25
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600025,2268,201811,O2 (UK) LTD,28.75,2019-02-25
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600025,2269,201811,O2 (UK) LTD,10,2019-02-25
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600025,2281,201811,O2 (UK) LTD,10,2019-02-25
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600025,2320,201811,O2 (UK) LTD,12.82,2019-02-25
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600025,2325,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,41243661,1,201811,POSTAGE BY PHONE-PITNEY BOWES,19921.46,2019-02-11
Corporate Resources,Supplies and Services,Comms & Computing,41244509,1,201811,POSTAGE BY PHONE-PITNEY BOWES,11,2019-02-20
Corporate Resources,Supplies and Services,Comms & Computing,41244509,2,201811,POSTAGE BY PHONE-PITNEY BOWES,9954.38,2019-02-20
Corporate Resources,Supplies and Services,Comms & Computing,60600024,715,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1199,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1182,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1292,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Transfer Payments,Transfer Payments,148030231,1,201811,WEIGHTMANS LLP,1380.48,2019-02-12
Corporate Resources,Supplies and Services,Comms & Computing,44019861,1,201811,KINGSFIELD COMPUTER PRODUCTS,444.53,2019-02-12
Corporate Resources,Supplies and Services,Comms & Computing,44026270,0,201811,TRUSTMARQUE SOLUTIONS LTD,781.06,2019-02-05
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1037,201811,O2 (UK) LTD,10.46,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,2123,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1116,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1946,201811,O2 (UK) LTD,10,2019-02-25
Office of the Chief Executive,Supplies and Services,Catering & Provisions,41243624,1,201811,BALTIC CONTEMPORARY VISUAL ARTS TRADING LTD,660,2019-02-08
Corporate Resources,Supplies and Services,Miscellaneous Supplies,41243434,1,201811,ALLPAY LTD,2843.74,2019-02-05
Corporate Resources,Supplies and Services,Comms & Computing,44026658,0,201811,LOGOTECH SYSTEMS,3500,2019-02-13
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1797,201811,O2 (UK) LTD,4.21,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,2061,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,2096,201811,O2 (UK) LTD,12.44,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,2099,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,214,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,466,201811,O2 (UK) LTD,4.5,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,725,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,735,201811,O2 (UK) LTD,18.04,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,804,201811,O2 (UK) LTD,13.25,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,808,201811,O2 (UK) LTD,13.25,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,818,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,976,201811,O2 (UK) LTD,4.5,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1086,201811,O2 (UK) LTD,4.5,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1214,201811,O2 (UK) LTD,4.5,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1901,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2370,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41244301,1,201811,ASKEWS LIBRARY SERVICES LTD,2407.77,2019-02-25
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44025832,0,201811,BOLINDA DIGITAL LIMITED,3000,2019-02-04
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44025967,0,201811,ASKEWS LIBRARY SERVICES LTD,2724.05,2019-02-04
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44026123,0,201811,BOLINDA DIGITAL LIMITED,2000,2019-02-04
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44027397,0,201811,ASKEWS LIBRARY SERVICES LTD,3030.45,2019-02-18
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44027910,1,201811,WF HOWES LTD,935,2019-02-25
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44027910,2,201811,WF HOWES LTD,243.75,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1197,201811,O2 (UK) LTD,6.6,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1663,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,222,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1255,201811,O2 (UK) LTD,5.79,2019-02-25
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",44027187,0,201811,T HAYNES CHORLEY & CO LTD T/A SPECTRUM PLASTICS,1192,2019-02-18
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1710,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,587,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,44025833,0,201811,BIBLIOTHECA LIMITED,5466.02,2019-02-01
Corporate Resources,Supplies and Services,Comms & Computing,44027854,0,201811,FARONICS (EMEA) LTD,749.65,2019-02-20
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1308,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,326,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,44025996,0,201811,MILLGATE COMPUTER SYSTEMS LIMITED,1647.84,2019-02-04
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44025007,0,201811,SIDE BY SIDE ARTS CIC,1350,2019-02-05
Corporate Resources,Employees,Agency Staff,60091307,24,201811,GEOMETRIC RESULTS INTERNATIONAL LTD,604.77,2019-02-06
Corporate Resources,Employees,Agency Staff,60091308,7,201811,GEOMETRIC RESULTS INTERNATIONAL LTD,604.77,2019-02-13
Corporate Resources,Employees,Agency Staff,60091309,6,201811,GEOMETRIC RESULTS INTERNATIONAL LTD,604.77,2019-02-13
Corporate Resources,Employees,Agency Staff,60091310,59,201811,GEOMETRIC RESULTS INTERNATIONAL LTD,604.77,2019-02-13
Corporate Resources,Employees,Indirect Employee Expenses,148030185,1,201811,TYNE & WEAR PENSION FUND,73531,2019-02-07
Corporate Resources,Supplies and Services,Comms & Computing,60600024,552,201811,O2 (UK) LTD,9.77,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,766,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,772,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,779,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1722,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1758,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,44,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,339,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1803,201811,O2 (UK) LTD,13.46,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2141,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2218,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2225,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41243110,1,201811,REDACTED - Personal Information,750,2019-02-04
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44025989,0,201811,64 MILLION ARTISTS,2000,2019-02-05
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44027245,0,201811,64 MILLION ARTISTS,677.18,2019-02-13
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44027531,0,201811,64 MILLION ARTISTS,2000,2019-02-15
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",44024599,0,201811,2 WAY TENANCY SOLUTIONS CIC,1592,2019-02-05
Corporate Resources,Premises,Security & Insurance,148030406,1,201811,MARSH LTD,641.24,2019-02-27
Corporate Resources,Premises,Security & Insurance,148030408,1,201811,MARSH LTD,9537.92,2019-02-27
Corporate Resources,Supplies and Services,Comms & Computing,60600024,115,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,117,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,268,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,360,201811,O2 (UK) LTD,4.21,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,413,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,786,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,827,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,832,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,836,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,848,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,903,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,906,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,921,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,925,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,929,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,934,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,935,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,945,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,946,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,949,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,951,201811,O2 (UK) LTD,2.63,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,953,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1106,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1119,201811,O2 (UK) LTD,3.52,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1123,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1137,201811,O2 (UK) LTD,4.21,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1176,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1189,201811,O2 (UK) LTD,4.21,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1203,201811,O2 (UK) LTD,4.21,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,1400,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,2090,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,2189,201811,O2 (UK) LTD,4.21,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,2207,201811,O2 (UK) LTD,18.22,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,2213,201811,O2 (UK) LTD,18.22,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,5,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,7,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,9,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,11,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,22,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,669,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,680,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,733,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,853,201811,O2 (UK) LTD,4.5,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,998,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1001,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1002,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1003,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1135,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1142,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1145,201811,O2 (UK) LTD,3.8,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1191,201811,O2 (UK) LTD,4.5,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1281,201811,O2 (UK) LTD,4.5,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1283,201811,O2 (UK) LTD,4.5,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1289,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1390,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1395,201811,O2 (UK) LTD,4.5,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1480,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1815,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2002,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2057,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2082,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2085,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2088,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2094,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2098,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2101,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2326,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Other Running Costs,44027068,0,201811,LEE DOBSON PHOTOGRAPHY LTD,500,2019-02-13
Corporate Resources,Premises,Rep & Maint,44028457,0,201811,SUSTAIN LANDSCAPES LTD,1400,2019-02-27
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41243724,1,201811,FAIRBAIRN MARQUEES,650,2019-02-11
Corporate Resources,Supplies and Services,Comms & Computing,60600024,833,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2296,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Premises,Energy,44026966,0,201811,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2043.92,2019-02-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41244205,1,201811,ALISON BLACK LTD T/A SPORTMAX,82.7,2019-02-18
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41244205,2,201811,ALISON BLACK LTD T/A SPORTMAX,404.75,2019-02-18
Corporate Resources,Supplies and Services,Comms & Computing,60600024,909,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2087,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Premises,Energy,41243372,1,201811,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1663.7,2019-02-11
Corporate Resources,Premises,Energy,44026965,0,201811,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2008.77,2019-02-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41244224,1,201811,ALISON BLACK LTD T/A SPORTMAX,1004.3,2019-02-18
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41244437,1,201811,BRENNTAG UK LTD,483.42,2019-02-18
Corporate Resources,Supplies and Services,Comms & Computing,60600024,799,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600024,869,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,13,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2033,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Catering & Provisions,41243204,1,201811,CAFFE GABRIELE LTD,513.62,2019-02-11
Corporate Resources,Supplies and Services,Catering & Provisions,60177929,2,201811,HOPWELLS LTD,300.19,2019-02-05
Corporate Resources,Supplies and Services,Catering & Provisions,60177935,1,201811,BATLEYS LTD,558.68,2019-02-05
Corporate Resources,Supplies and Services,Catering & Provisions,60177935,2,201811,BATLEYS LTD,198.13,2019-02-05
Corporate Resources,Supplies and Services,Catering & Provisions,60178614,0,201811,BATLEYS LTD,303.75,2019-02-13
Corporate Resources,Supplies and Services,Catering & Provisions,60178614,1,201811,BATLEYS LTD,589.58,2019-02-13
Corporate Resources,Supplies and Services,Catering & Provisions,60178616,2,201811,HOPWELLS LTD,87.99,2019-02-13
Corporate Resources,Supplies and Services,Catering & Provisions,60178616,3,201811,HOPWELLS LTD,247.41,2019-02-13
Corporate Resources,Supplies and Services,Catering & Provisions,60178974,1,201811,BATLEYS LTD,773.48,2019-02-20
Corporate Resources,Supplies and Services,Catering & Provisions,60178974,2,201811,BATLEYS LTD,254.36,2019-02-20
Corporate Resources,Supplies and Services,Catering & Provisions,60178978,2,201811,HOPWELLS LTD,220.76,2019-02-20
Corporate Resources,Supplies and Services,Catering & Provisions,60179127,1,201811,BATLEYS LTD,254.24,2019-02-27
Corporate Resources,Supplies and Services,Catering & Provisions,60179127,2,201811,BATLEYS LTD,736.44,2019-02-27
Corporate Resources,Supplies and Services,Catering & Provisions,60179129,0,201811,HOPWELLS LTD,196.38,2019-02-27
Corporate Resources,Supplies and Services,Catering & Provisions,60179129,2,201811,HOPWELLS LTD,189.13,2019-02-27
Corporate Resources,Supplies and Services,Catering & Provisions,60179129,5,201811,HOPWELLS LTD,131.98,2019-02-27
Corporate Resources,Premises,Energy,44026968,0,201811,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,1871.08,2019-02-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41243960,1,201811,BRENNTAG UK LTD,495.78,2019-02-18
Corporate Resources,Premises,Energy,44026963,0,201811,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2044.83,2019-02-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41244201,1,201811,ALISON BLACK LTD T/A SPORTMAX,172.8,2019-02-18
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41244201,2,201811,ALISON BLACK LTD T/A SPORTMAX,1218.7,2019-02-18
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41242859,1,201811,BRENNTAG UK LTD,958.64,2019-02-04
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41244436,1,201811,BRENNTAG UK LTD,914.1,2019-02-18
Corporate Resources,Supplies and Services,Comms & Computing,60600024,169,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2329,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Premises,Energy,44026964,0,201811,CENTRICA BUSINESS SOLUTIONS (GENERATIONS) LIMITED,2070.2,2019-02-12
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41243387,1,201811,ALISON BLACK LTD T/A SPORTMAX,570,2019-02-04
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41243351,1,201811,BRENNTAG UK LTD,696.28,2019-02-04
Corporate Resources,Supplies and Services,Comms & Computing,60600024,837,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,2321,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Supplies and Services,Comms & Computing,60600024,258,201811,O2 (UK) LTD,9.35,2019-02-14
Corporate Resources,Supplies and Services,Comms & Computing,60600025,1495,201811,O2 (UK) LTD,10,2019-02-25
Corporate Resources,Third Party Payments,Third Party Payments,44027416,0,201811,NEWCASTLEGATESHEAD INITIATIVE,13904.17,2019-02-18
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",60600024,2404,201811,O2 (UK) LTD,9.35,2019-02-14
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",60600024,2405,201811,O2 (UK) LTD,0.04,2019-02-14
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",60600025,2503,201811,O2 (UK) LTD,10,2019-02-25
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",60600025,2504,201811,O2 (UK) LTD,0.22,2019-02-25
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000902,0,201811,REDACTED - Personal Information,696.12,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000903,0,201811,REDACTED - Personal Information,578.82,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000904,0,201811,REDACTED - Personal Information,933.38,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000908,0,201811,REDACTED - Personal Information,646.06,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000909,0,201811,REDACTED - Personal Information,704.81,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000910,0,201811,REDACTED - Personal Information,945.13,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000915,0,201811,A BROWN,1183.58,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000918,0,201811,REDACTED - Personal Information,788.66,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000921,0,201811,A LEWIS,1642.56,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000889,0,201811,REDACTED - Personal Information,819,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000890,0,201811,REDACTED - Personal Information,540.54,2019-02-05
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600024,195,201811,O2 (UK) LTD,9.35,2019-02-14
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600024,1263,201811,O2 (UK) LTD,9.21,2019-02-14
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600025,1781,201811,O2 (UK) LTD,10,2019-02-25
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44026016,0,201811,TECHNOLOGY TEACHING SYSTEMS LTD,1253.3,2019-02-12
"Care, Wellbeing & Learning",Supplies and Services,"Furn, Equip & Mats",44027909,0,201811,WATERSTONES BOOKSELLERS LTD,556.32,2019-02-20
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600024,453,201811,O2 (UK) LTD,9.35,2019-02-14
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600024,515,201811,O2 (UK) LTD,9.35,2019-02-14
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600025,865,201811,O2 (UK) LTD,10,2019-02-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600025,1823,201811,O2 (UK) LTD,10,2019-02-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600025,1649,201811,O2 (UK) LTD,18.88,2019-02-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600024,1507,201811,O2 (UK) LTD,9.35,2019-02-14
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600025,2001,201811,O2 (UK) LTD,10,2019-02-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600024,92,201811,O2 (UK) LTD,9.35,2019-02-14
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600024,1868,201811,O2 (UK) LTD,9.35,2019-02-14
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600024,2162,201811,O2 (UK) LTD,9.35,2019-02-14
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600025,789,201811,O2 (UK) LTD,10,2019-02-25
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600025,1636,201811,O2 (UK) LTD,10,2019-02-25
