Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Resources and Digital,Supplies and Services,Comms & Computing,60600037,823,202002,O2 (UK) LTD,2.46,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,824,202002,O2 (UK) LTD,1.59,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,835,202002,O2 (UK) LTD,1.64,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,836,202002,O2 (UK) LTD,0.28,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,837,202002,O2 (UK) LTD,0.23,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,838,202002,O2 (UK) LTD,4.35,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,839,202002,O2 (UK) LTD,3.25,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,840,202002,O2 (UK) LTD,0.16,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,841,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,842,202002,O2 (UK) LTD,15.36,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,843,202002,O2 (UK) LTD,0.68,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,844,202002,O2 (UK) LTD,2.84,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,845,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,846,202002,O2 (UK) LTD,7.80,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,847,202002,O2 (UK) LTD,0.15,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,848,202002,O2 (UK) LTD,0.54,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,855,202002,O2 (UK) LTD,1.08,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,856,202002,O2 (UK) LTD,0.17,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,857,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,858,202002,O2 (UK) LTD,0.81,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,859,202002,O2 (UK) LTD,25.70,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,860,202002,O2 (UK) LTD,0.14,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,867,202002,O2 (UK) LTD,0.19,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,868,202002,O2 (UK) LTD,3.81,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,869,202002,O2 (UK) LTD,0.21,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,870,202002,O2 (UK) LTD,0.16,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,871,202002,O2 (UK) LTD,9.32,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,872,202002,O2 (UK) LTD,0.18,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,879,202002,O2 (UK) LTD,33.89,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,880,202002,O2 (UK) LTD,1.05,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,882,202002,O2 (UK) LTD,0.23,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,883,202002,O2 (UK) LTD,0.74,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,884,202002,O2 (UK) LTD,0.31,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,894,202002,O2 (UK) LTD,0.10,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,895,202002,O2 (UK) LTD,1.57,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,896,202002,O2 (UK) LTD,0.16,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,897,202002,O2 (UK) LTD,0.61,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,898,202002,O2 (UK) LTD,0.32,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,899,202002,O2 (UK) LTD,2.55,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,903,202002,O2 (UK) LTD,1.89,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,904,202002,O2 (UK) LTD,0.12,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,905,202002,O2 (UK) LTD,2.29,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,906,202002,O2 (UK) LTD,3.11,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,907,202002,O2 (UK) LTD,0.11,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,915,202002,O2 (UK) LTD,1.88,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,916,202002,O2 (UK) LTD,0.17,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,917,202002,O2 (UK) LTD,0.19,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,919,202002,O2 (UK) LTD,0.05,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,920,202002,O2 (UK) LTD,1.48,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,927,202002,O2 (UK) LTD,0.63,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,930,202002,O2 (UK) LTD,1.71,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,931,202002,O2 (UK) LTD,0.20,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,932,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,939,202002,O2 (UK) LTD,0.25,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,941,202002,O2 (UK) LTD,0.52,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,942,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,943,202002,O2 (UK) LTD,0.17,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,944,202002,O2 (UK) LTD,0.19,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,951,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,952,202002,O2 (UK) LTD,0.16,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,954,202002,O2 (UK) LTD,0.14,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,955,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,956,202002,O2 (UK) LTD,0.17,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,963,202002,O2 (UK) LTD,2.06,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,964,202002,O2 (UK) LTD,0.18,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,965,202002,O2 (UK) LTD,0.21,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,966,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,967,202002,O2 (UK) LTD,9.07,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,968,202002,O2 (UK) LTD,8.32,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,975,202002,O2 (UK) LTD,0.13,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,976,202002,O2 (UK) LTD,2.11,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,978,202002,O2 (UK) LTD,0.29,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,979,202002,O2 (UK) LTD,0.93,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,980,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,984,202002,O2 (UK) LTD,0.19,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,985,202002,O2 (UK) LTD,0.17,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,986,202002,O2 (UK) LTD,4.70,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,988,202002,O2 (UK) LTD,1.88,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,989,202002,O2 (UK) LTD,1.66,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,996,202002,O2 (UK) LTD,0.15,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,997,202002,O2 (UK) LTD,0.19,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,998,202002,O2 (UK) LTD,0.33,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1000,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1001,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1008,202002,O2 (UK) LTD,0.18,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1009,202002,O2 (UK) LTD,0.61,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1010,202002,O2 (UK) LTD,6.30,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1011,202002,O2 (UK) LTD,2.89,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1012,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1013,202002,O2 (UK) LTD,0.26,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1020,202002,O2 (UK) LTD,0.21,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1021,202002,O2 (UK) LTD,0.05,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1022,202002,O2 (UK) LTD,0.15,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1023,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1024,202002,O2 (UK) LTD,2.77,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1025,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1032,202002,O2 (UK) LTD,0.15,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1033,202002,O2 (UK) LTD,15.67,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1034,202002,O2 (UK) LTD,0.30,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1038,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1039,202002,O2 (UK) LTD,0.19,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1040,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1050,202002,O2 (UK) LTD,1.97,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1051,202002,O2 (UK) LTD,3.60,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1052,202002,O2 (UK) LTD,0.63,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1053,202002,O2 (UK) LTD,0.18,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1054,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1055,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1062,202002,O2 (UK) LTD,26.76,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1063,202002,O2 (UK) LTD,0.16,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1065,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1066,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1067,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1069,202002,O2 (UK) LTD,0.23,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1071,202002,O2 (UK) LTD,0.35,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1072,202002,O2 (UK) LTD,0.21,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1073,202002,O2 (UK) LTD,12.18,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1074,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1075,202002,O2 (UK) LTD,0.35,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1076,202002,O2 (UK) LTD,0.92,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1083,202002,O2 (UK) LTD,5.71,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1084,202002,O2 (UK) LTD,2.03,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1085,202002,O2 (UK) LTD,18.68,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1086,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1087,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1088,202002,O2 (UK) LTD,1.53,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1095,202002,O2 (UK) LTD,3.64,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1096,202002,O2 (UK) LTD,0.13,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1097,202002,O2 (UK) LTD,0.23,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1098,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1099,202002,O2 (UK) LTD,3.78,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1107,202002,O2 (UK) LTD,1.92,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1108,202002,O2 (UK) LTD,0.14,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1109,202002,O2 (UK) LTD,0.18,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1110,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1111,202002,O2 (UK) LTD,0.16,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1112,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1119,202002,O2 (UK) LTD,0.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1120,202002,O2 (UK) LTD,5.56,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1121,202002,O2 (UK) LTD,0.52,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1122,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1123,202002,O2 (UK) LTD,0.28,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1124,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1131,202002,O2 (UK) LTD,29.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1132,202002,O2 (UK) LTD,0.15,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1133,202002,O2 (UK) LTD,0.38,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1134,202002,O2 (UK) LTD,0.14,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1135,202002,O2 (UK) LTD,0.11,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1136,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1143,202002,O2 (UK) LTD,0.31,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1144,202002,O2 (UK) LTD,3.37,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1145,202002,O2 (UK) LTD,0.18,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1146,202002,O2 (UK) LTD,3.89,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1147,202002,O2 (UK) LTD,0.21,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1148,202002,O2 (UK) LTD,2.63,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1155,202002,O2 (UK) LTD,1.48,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1156,202002,O2 (UK) LTD,7.82,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1158,202002,O2 (UK) LTD,0.13,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1159,202002,O2 (UK) LTD,0.32,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1160,202002,O2 (UK) LTD,8.82,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1167,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1168,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1170,202002,O2 (UK) LTD,5.73,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1171,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1172,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1179,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1180,202002,O2 (UK) LTD,1.54,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1182,202002,O2 (UK) LTD,0.11,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1183,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1184,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1191,202002,O2 (UK) LTD,0.13,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1192,202002,O2 (UK) LTD,0.18,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1193,202002,O2 (UK) LTD,0.10,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1194,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1195,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1196,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1206,202002,O2 (UK) LTD,1.58,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1207,202002,O2 (UK) LTD,2.49,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1208,202002,O2 (UK) LTD,19.92,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1210,202002,O2 (UK) LTD,0.36,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1212,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1213,202002,O2 (UK) LTD,2.47,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1214,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1224,202002,O2 (UK) LTD,0.12,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1225,202002,O2 (UK) LTD,21.28,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1226,202002,O2 (UK) LTD,0.34,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1227,202002,O2 (UK) LTD,1.49,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1229,202002,O2 (UK) LTD,0.16,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1230,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1231,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1232,202002,O2 (UK) LTD,13.20,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1239,202002,O2 (UK) LTD,22.71,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1240,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1241,202002,O2 (UK) LTD,3.78,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1242,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1243,202002,O2 (UK) LTD,2.49,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1244,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1254,202002,O2 (UK) LTD,1.88,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1255,202002,O2 (UK) LTD,0.23,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1256,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1257,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1258,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1259,202002,O2 (UK) LTD,10.13,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1263,202002,O2 (UK) LTD,0.16,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1264,202002,O2 (UK) LTD,0.15,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1265,202002,O2 (UK) LTD,2.03,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1266,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1267,202002,O2 (UK) LTD,0.46,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1275,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1276,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1277,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1278,202002,O2 (UK) LTD,2.82,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1280,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1287,202002,O2 (UK) LTD,1.54,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1288,202002,O2 (UK) LTD,0.16,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1289,202002,O2 (UK) LTD,0.18,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1290,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1291,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1292,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1299,202002,O2 (UK) LTD,2.25,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1300,202002,O2 (UK) LTD,2.76,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1301,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1303,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1304,202002,O2 (UK) LTD,0.56,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1313,202002,O2 (UK) LTD,15.68,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1314,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1315,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1316,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1323,202002,O2 (UK) LTD,0.12,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1324,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1325,202002,O2 (UK) LTD,1.53,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1326,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1327,202002,O2 (UK) LTD,4.08,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1328,202002,O2 (UK) LTD,2.44,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1335,202002,O2 (UK) LTD,31.81,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1336,202002,O2 (UK) LTD,3.25,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1337,202002,O2 (UK) LTD,2.60,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1339,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1340,202002,O2 (UK) LTD,1.02,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1347,202002,O2 (UK) LTD,3.16,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1348,202002,O2 (UK) LTD,1.66,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1349,202002,O2 (UK) LTD,1.62,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1350,202002,O2 (UK) LTD,0.19,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1351,202002,O2 (UK) LTD,0.11,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1352,202002,O2 (UK) LTD,3.01,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1371,202002,O2 (UK) LTD,1.50,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1372,202002,O2 (UK) LTD,0.62,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1374,202002,O2 (UK) LTD,1.75,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1376,202002,O2 (UK) LTD,2.23,2020-05-27
Resources and Digital,Supplies and Services,Comms & Computing,60600037,1377,202002,O2 (UK) LTD,0.14,2020-05-27
