Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1692,201911,O2 (UK) LTD,1.16,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1693,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1698,201911,O2 (UK) LTD,0.06,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1699,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1704,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1705,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1706,201911,O2 (UK) LTD,1.99,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1710,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1711,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1712,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1716,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1717,201911,O2 (UK) LTD,4.04,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1718,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1723,201911,O2 (UK) LTD,1.62,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1724,201911,O2 (UK) LTD,4.16,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1728,201911,O2 (UK) LTD,0.77,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1729,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1730,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1734,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1735,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1736,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1740,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1741,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1742,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1746,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1747,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1748,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1752,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1753,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1758,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1759,201911,O2 (UK) LTD,3.89,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1760,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1764,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1765,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1766,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1770,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1772,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1779,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1780,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1781,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1790,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1794,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1795,201911,O2 (UK) LTD,0.10,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1796,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1800,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1801,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1802,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1806,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1807,201911,O2 (UK) LTD,0.07,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1808,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1812,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1813,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1814,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1818,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1819,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1824,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1825,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1826,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1830,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1831,201911,O2 (UK) LTD,1.62,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1832,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1837,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1838,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1842,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1843,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1844,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1850,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1854,201911,O2 (UK) LTD,1.75,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1856,201911,O2 (UK) LTD,2.98,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1860,201911,O2 (UK) LTD,4.87,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1861,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1862,201911,O2 (UK) LTD,2.98,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1866,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1867,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1868,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1872,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1873,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1874,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1880,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1886,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1891,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1892,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1896,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1897,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1903,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1908,201911,O2 (UK) LTD,6.06,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1909,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1910,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1914,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1915,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1916,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1920,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1921,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1922,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1923,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1924,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1929,201911,O2 (UK) LTD,1.01,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1930,201911,O2 (UK) LTD,0.35,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1931,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1938,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1939,201911,O2 (UK) LTD,0.06,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1940,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1944,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1945,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1950,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1951,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1956,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1957,201911,O2 (UK) LTD,0.27,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1958,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1962,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1963,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1964,201911,O2 (UK) LTD,1.06,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1968,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1969,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1970,201911,O2 (UK) LTD,1.57,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1974,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1975,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1976,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1981,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1982,201911,O2 (UK) LTD,1.74,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1986,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1987,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1988,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1992,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1993,201911,O2 (UK) LTD,0.77,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1998,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,1999,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2000,201911,O2 (UK) LTD,0.70,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2001,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2002,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2003,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2008,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2009,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2013,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2014,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2015,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2019,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2020,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2021,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2025,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2026,201911,O2 (UK) LTD,2.10,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2031,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2032,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2033,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2037,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2038,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2043,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2044,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2045,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2052,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2054,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2055,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2056,201911,O2 (UK) LTD,0.87,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2057,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2061,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2062,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2063,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2067,201911,O2 (UK) LTD,3.04,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2068,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2069,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2073,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2074,201911,O2 (UK) LTD,4.64,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2075,201911,O2 (UK) LTD,1.86,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2079,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2080,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2085,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2092,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2093,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2097,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2098,201911,O2 (UK) LTD,0.70,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2099,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2103,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2104,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2110,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2111,201911,O2 (UK) LTD,4.11,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2117,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2121,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2122,201911,O2 (UK) LTD,2.41,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2123,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2127,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2128,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2133,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2134,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2135,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2140,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2141,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2146,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2147,201911,O2 (UK) LTD,1.75,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2151,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2152,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2153,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2157,201911,O2 (UK) LTD,1.08,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2158,201911,O2 (UK) LTD,0.02,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2159,201911,O2 (UK) LTD,0.86,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2163,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2164,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2165,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2170,201911,O2 (UK) LTD,0.07,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2175,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2177,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2181,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2182,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2183,201911,O2 (UK) LTD,0.02,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2188,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2189,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2193,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2194,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2195,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2199,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2201,201911,O2 (UK) LTD,3.00,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2214,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2215,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2216,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2219,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,Comms & Computing,60600034,2225,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",148034066,1,201911,VIRGIN MEDIA PAYMENTS LTD,590.00,2020-02-04
Corporate Services & Governance,Employees,Indirect Employee Expenses,41269671,1,201911,N.E. REGIONAL EMPLOYERS ORGANISATION,650.00,2020-02-03
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",41269672,1,201911,N.E. REGIONAL EMPLOYERS ORGANISATION,850.00,2020-02-03
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600033,1038,201911,O2 (UK) LTD,1.50,2020-02-11
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600034,1416,201911,O2 (UK) LTD,1.50,2020-02-12
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44067819,0,201911,TREATMENT SOLUTIONS,4166.66,2020-02-26
Corporate Services & Governance,Income: Customer and Client Receipts,Customer & Client Receipts,41270554,1,201911,DWP RM RECEIPTS AND SDP,1815.66,2020-02-12
Corporate Services & Governance,Employees,Indirect Employee Expenses,44063117,0,201911,DRAEGER LTD,945.00,2020-02-05
Corporate Services & Governance,Employees,Indirect Employee Expenses,44067517,0,201911,ELIESHA TRAINING LTD,4865.00,2020-02-20
Corporate Services & Governance,Employees,Indirect Employee Expenses,44068028,0,201911,ACAS,1845.00,2020-02-26
Corporate Services & Governance,Employees,Indirect Employee Expenses,44068203,0,201911,NATAS ASBESTOS TRAINING LTD,3000.00,2020-02-28
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001502,5,201911,CLICK TRAVEL LTD,15.80,2020-02-21
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001502,25,201911,CLICK TRAVEL LTD,7.80,2020-02-21
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001512,9,201911,CLICK TRAVEL LTD,40.50,2020-02-28
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001512,10,201911,CLICK TRAVEL LTD,76.50,2020-02-28
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001512,15,201911,CLICK TRAVEL LTD,40.50,2020-02-28
Corporate Services & Governance,Transport,Public Transport and Taxi Fares,300001512,24,201911,CLICK TRAVEL LTD,76.50,2020-02-28
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",44066360,0,201911,RAINTON ARENA LTD,3600.00,2020-02-10
Corporate Services & Governance,Employees,Indirect Employee Expenses,44064188,0,201911,HIGHFIELD AWARDING BODY FOR COMPLIANCE LIMITED,783.00,2020-02-27
Corporate Services & Governance,Employees,Indirect Employee Expenses,44066666,0,201911,EPILEPSY AWARENESS LTD,1020.00,2020-02-25
Corporate Services & Governance,Employees,Indirect Employee Expenses,44067519,0,201911,MAYBO LTD,1980.00,2020-02-20
Corporate Services & Governance,Employees,Indirect Employee Expenses,44066692,0,201911,NORTHUMBRIA UNIVERSITY,700.00,2020-02-12
Corporate Services & Governance,Employees,Indirect Employee Expenses,44067575,0,201911,NORTHUMBRIA UNIVERSITY,560.00,2020-02-21
Corporate Services & Governance,Employees,Indirect Employee Expenses,44067576,0,201911,NORTHUMBRIA UNIVERSITY,560.00,2020-02-21
Corporate Services & Governance,Employees,Indirect Employee Expenses,44065016,0,201911,NORTHUMBRIA UNIVERSITY,700.00,2020-02-05
Corporate Services & Governance,Employees,Indirect Employee Expenses,44065020,0,201911,NORTHUMBRIA UNIVERSITY,700.00,2020-02-05
Corporate Services & Governance,Employees,Indirect Employee Expenses,44066690,1,201911,NORTHUMBRIA UNIVERSITY,1864.00,2020-02-12
Corporate Services & Governance,Employees,Indirect Employee Expenses,44066691,0,201911,NORTHUMBRIA UNIVERSITY,1864.00,2020-02-12
