Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039155,1,202005,Barclaycard - Global Commercial Payments,219.38,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039162,1,202005,Barclaycard - Global Commercial Payments,3.34,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039165,1,202005,Barclaycard - Global Commercial Payments,56.10,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039282,1,202005,Barclaycard - Global Commercial Payments,15.70,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039283,1,202005,Barclaycard - Global Commercial Payments,128.40,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039284,1,202005,Barclaycard - Global Commercial Payments,70.52,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039289,1,202005,Barclaycard - Global Commercial Payments,23.00,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039303,1,202005,Barclaycard - Global Commercial Payments,32.80,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039390,1,202005,Barclaycard - Global Commercial Payments,68.44,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200039437,1,202005,Barclaycard - Global Commercial Payments,176.50,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035851,1,202005,Barclaycard - Global Commercial Payments,94.77,2020-08-25
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200033794,1,202005,Barclaycard - Global Commercial Payments,56.44,2020-08-14
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035758,1,202005,Barclaycard - Global Commercial Payments,98.36,2020-08-14
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200036099,1,202005,Barclaycard - Global Commercial Payments,31.58,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200037752,1,202005,Barclaycard - Global Commercial Payments,23.73,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200015806,1,202005,Barclaycard - Global Commercial Payments,19.93,2020-08-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200023971,1,202005,Barclaycard - Global Commercial Payments,29.37,2020-08-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200024378,1,202005,Barclaycard - Global Commercial Payments,13.30,2020-08-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200029441,1,202005,Barclaycard - Global Commercial Payments,26.88,2020-08-28
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200038720,1,202005,Barclaycard - Global Commercial Payments,69.94,2020-08-18
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034262,1,202005,Barclaycard - Global Commercial Payments,4.15,2020-08-14
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035313,1,202005,Barclaycard - Global Commercial Payments,74.95,2020-08-25
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200035654,1,202005,Barclaycard - Global Commercial Payments,6.30,2020-08-25
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200037042,1,202005,Barclaycard - Global Commercial Payments,12.59,2020-08-25
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034208,1,202005,Barclaycard - Global Commercial Payments,186.99,2020-08-14
"Housing, Environment and Healthy Communities",Supplies and Services,"Furn, Equip & Mats",200034500,1,202005,Barclaycard - Global Commercial Payments,125.81,2020-08-14
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200038857,1,202005,Barclaycard - Global Commercial Payments,180.00,2020-08-11
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200032820,1,202005,Barclaycard - Global Commercial Payments,21.00,2020-08-05
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200035020,1,202005,Barclaycard - Global Commercial Payments,242.25,2020-08-05
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200039674,1,202005,Barclaycard - Global Commercial Payments,14.54,2020-08-18
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200038455,1,202005,Barclaycard - Global Commercial Payments,10.97,2020-08-18
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200034463,1,202005,Barclaycard - Global Commercial Payments,251.36,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200035009,1,202005,Barclaycard - Global Commercial Payments,706.40,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200035010,1,202005,Barclaycard - Global Commercial Payments,356.50,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200035171,1,202005,Barclaycard - Global Commercial Payments,313.95,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200035453,1,202005,Barclaycard - Global Commercial Payments,100.80,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200035454,1,202005,Barclaycard - Global Commercial Payments,18.00,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200037568,1,202005,Barclaycard - Global Commercial Payments,287.78,2020-08-18
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200039658,1,202005,Barclaycard - Global Commercial Payments,106.68,2020-08-18
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200024972,1,202005,Barclaycard - Global Commercial Payments,28.59,2020-08-06
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200024973,1,202005,Barclaycard - Global Commercial Payments,20.98,2020-08-06
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200030896,1,202005,Barclaycard - Global Commercial Payments,510.79,2020-08-05
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200012654,1,202005,Barclaycard - Global Commercial Payments,21.42,2020-08-24
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200031641,1,202005,Barclaycard - Global Commercial Payments,525.16,2020-08-03
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200034382,1,202005,Barclaycard - Global Commercial Payments,51.65,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200038589,1,202005,Barclaycard - Global Commercial Payments,107.40,2020-08-11
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200031106,1,202005,Barclaycard - Global Commercial Payments,52.68,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200033456,1,202005,Barclaycard - Global Commercial Payments,40.00,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200034281,1,202005,Barclaycard - Global Commercial Payments,9.86,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200034743,1,202005,Barclaycard - Global Commercial Payments,21.17,2020-08-12
Schools,Supplies and Services,"Furn, Equip & Mats",200038635,1,202005,Barclaycard - Global Commercial Payments,138.00,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200039010,1,202005,Barclaycard - Global Commercial Payments,10.30,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200039011,1,202005,Barclaycard - Global Commercial Payments,5.10,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200036929,1,202005,Barclaycard - Global Commercial Payments,66.67,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200036930,1,202005,Barclaycard - Global Commercial Payments,66.67,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200036990,1,202005,Barclaycard - Global Commercial Payments,44.88,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200037244,1,202005,Barclaycard - Global Commercial Payments,72.45,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200037245,1,202005,Barclaycard - Global Commercial Payments,7.50,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200037590,1,202005,Barclaycard - Global Commercial Payments,46.67,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200037802,1,202005,Barclaycard - Global Commercial Payments,19.84,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038657,1,202005,Barclaycard - Global Commercial Payments,26.00,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039113,1,202005,Barclaycard - Global Commercial Payments,29.17,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200039114,1,202005,Barclaycard - Global Commercial Payments,102.50,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200037225,1,202005,Barclaycard - Global Commercial Payments,55.07,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038323,1,202005,Barclaycard - Global Commercial Payments,69.75,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038324,1,202005,Barclaycard - Global Commercial Payments,69.00,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038583,1,202005,Barclaycard - Global Commercial Payments,64.68,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038584,1,202005,Barclaycard - Global Commercial Payments,41.96,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038585,1,202005,Barclaycard - Global Commercial Payments,14.85,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038586,1,202005,Barclaycard - Global Commercial Payments,18.32,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038587,1,202005,Barclaycard - Global Commercial Payments,13.32,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038588,1,202005,Barclaycard - Global Commercial Payments,26.67,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038764,1,202005,Barclaycard - Global Commercial Payments,18.74,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038765,1,202005,Barclaycard - Global Commercial Payments,17.85,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038522,1,202005,Barclaycard - Global Commercial Payments,15.83,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038523,1,202005,Barclaycard - Global Commercial Payments,3.29,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038524,1,202005,Barclaycard - Global Commercial Payments,3.29,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038525,1,202005,Barclaycard - Global Commercial Payments,3.29,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038526,1,202005,Barclaycard - Global Commercial Payments,3.29,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038527,1,202005,Barclaycard - Global Commercial Payments,3.29,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038528,1,202005,Barclaycard - Global Commercial Payments,3.29,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038529,1,202005,Barclaycard - Global Commercial Payments,3.29,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038530,1,202005,Barclaycard - Global Commercial Payments,3.29,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038531,1,202005,Barclaycard - Global Commercial Payments,3.29,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038532,1,202005,Barclaycard - Global Commercial Payments,3.29,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038690,1,202005,Barclaycard - Global Commercial Payments,6.50,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038691,1,202005,Barclaycard - Global Commercial Payments,6.55,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038692,1,202005,Barclaycard - Global Commercial Payments,58.26,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038693,1,202005,Barclaycard - Global Commercial Payments,4.63,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038766,1,202005,Barclaycard - Global Commercial Payments,8.73,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038848,1,202005,Barclaycard - Global Commercial Payments,24.16,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038914,1,202005,Barclaycard - Global Commercial Payments,24.96,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038204,1,202005,Barclaycard - Global Commercial Payments,6.87,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038740,1,202005,Barclaycard - Global Commercial Payments,1.66,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038821,1,202005,Barclaycard - Global Commercial Payments,37.54,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200039037,1,202005,Barclaycard - Global Commercial Payments,13.33,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200039038,1,202005,Barclaycard - Global Commercial Payments,13.33,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200039039,1,202005,Barclaycard - Global Commercial Payments,13.33,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200039040,1,202005,Barclaycard - Global Commercial Payments,13.33,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038492,1,202005,Barclaycard - Global Commercial Payments,19.16,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038817,1,202005,Barclaycard - Global Commercial Payments,37.54,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038818,1,202005,Barclaycard - Global Commercial Payments,37.54,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038819,1,202005,Barclaycard - Global Commercial Payments,37.54,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038820,1,202005,Barclaycard - Global Commercial Payments,37.54,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038822,1,202005,Barclaycard - Global Commercial Payments,37.54,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200023115,1,202005,Barclaycard - Global Commercial Payments,8.32,2020-08-12
Schools,Supplies and Services,"Furn, Equip & Mats",200038205,1,202005,Barclaycard - Global Commercial Payments,12.10,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038566,1,202005,Barclaycard - Global Commercial Payments,39.13,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038697,1,202005,Barclaycard - Global Commercial Payments,34.08,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038699,1,202005,Barclaycard - Global Commercial Payments,1.46,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038850,1,202005,Barclaycard - Global Commercial Payments,54.13,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200039067,1,202005,Barclaycard - Global Commercial Payments,9.58,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038454,1,202005,Barclaycard - Global Commercial Payments,9.16,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200038521,1,202005,Barclaycard - Global Commercial Payments,21.36,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200038656,1,202005,Barclaycard - Global Commercial Payments,47.37,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038749,1,202005,Barclaycard - Global Commercial Payments,176.74,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038899,1,202005,Barclaycard - Global Commercial Payments,80.99,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038136,1,202005,Barclaycard - Global Commercial Payments,206.28,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200038137,1,202005,Barclaycard - Global Commercial Payments,189.81,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200038181,1,202005,Barclaycard - Global Commercial Payments,490.76,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200038244,1,202005,Barclaycard - Global Commercial Payments,8.39,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200038345,1,202005,Barclaycard - Global Commercial Payments,138.83,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200038508,1,202005,Barclaycard - Global Commercial Payments,21.87,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038509,1,202005,Barclaycard - Global Commercial Payments,19.99,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038571,1,202005,Barclaycard - Global Commercial Payments,15.09,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038572,1,202005,Barclaycard - Global Commercial Payments,50.79,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038754,1,202005,Barclaycard - Global Commercial Payments,7.33,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038755,1,202005,Barclaycard - Global Commercial Payments,63.80,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038834,1,202005,Barclaycard - Global Commercial Payments,8.68,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038835,1,202005,Barclaycard - Global Commercial Payments,99.50,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038836,1,202005,Barclaycard - Global Commercial Payments,68.49,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039051,1,202005,Barclaycard - Global Commercial Payments,29.00,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039052,1,202005,Barclaycard - Global Commercial Payments,43.30,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039118,1,202005,Barclaycard - Global Commercial Payments,47.96,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039119,1,202005,Barclaycard - Global Commercial Payments,71.44,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039159,1,202005,Barclaycard - Global Commercial Payments,79.00,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039710,1,202005,Barclaycard - Global Commercial Payments,8.76,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038357,1,202005,Barclaycard - Global Commercial Payments,104.13,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038377,1,202005,Barclaycard - Global Commercial Payments,43.36,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038378,1,202005,Barclaycard - Global Commercial Payments,246.34,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038520,1,202005,Barclaycard - Global Commercial Payments,109.85,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038743,1,202005,Barclaycard - Global Commercial Payments,12.49,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039029,1,202005,Barclaycard - Global Commercial Payments,125.65,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038459,1,202005,Barclaycard - Global Commercial Payments,21.65,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038851,1,202005,Barclaycard - Global Commercial Payments,13.35,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038852,1,202005,Barclaycard - Global Commercial Payments,5.99,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038853,1,202005,Barclaycard - Global Commercial Payments,6.50,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038854,1,202005,Barclaycard - Global Commercial Payments,9.56,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038855,1,202005,Barclaycard - Global Commercial Payments,5.99,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038919,1,202005,Barclaycard - Global Commercial Payments,6.26,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038920,1,202005,Barclaycard - Global Commercial Payments,9.99,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038958,1,202005,Barclaycard - Global Commercial Payments,9.99,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038206,1,202005,Barclaycard - Global Commercial Payments,19.87,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038207,1,202005,Barclaycard - Global Commercial Payments,5.39,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038289,1,202005,Barclaycard - Global Commercial Payments,7.49,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038427,1,202005,Barclaycard - Global Commercial Payments,5.94,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038428,1,202005,Barclaycard - Global Commercial Payments,34.08,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038429,1,202005,Barclaycard - Global Commercial Payments,81.67,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038494,1,202005,Barclaycard - Global Commercial Payments,12.22,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038564,1,202005,Barclaycard - Global Commercial Payments,5.99,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039042,1,202005,Barclaycard - Global Commercial Payments,7.99,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039100,1,202005,Barclaycard - Global Commercial Payments,224.98,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038742,1,202005,Barclaycard - Global Commercial Payments,588.32,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200037414,1,202005,Barclaycard - Global Commercial Payments,7.66,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200037470,1,202005,Barclaycard - Global Commercial Payments,12.16,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038264,1,202005,Barclaycard - Global Commercial Payments,9.90,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038263,1,202005,Barclaycard - Global Commercial Payments,6.66,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038335,1,202005,Barclaycard - Global Commercial Payments,7.99,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038336,1,202005,Barclaycard - Global Commercial Payments,2.97,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038337,1,202005,Barclaycard - Global Commercial Payments,56.42,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200036989,1,202005,Barclaycard - Global Commercial Payments,62.91,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038478,1,202005,Barclaycard - Global Commercial Payments,12.73,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038479,1,202005,Barclaycard - Global Commercial Payments,7.08,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200038545,1,202005,Barclaycard - Global Commercial Payments,118.80,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039018,1,202005,Barclaycard - Global Commercial Payments,39.99,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200039362,1,202005,Barclaycard - Global Commercial Payments,22.50,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200039398,1,202005,Barclaycard - Global Commercial Payments,26.67,2020-08-25
Schools,Supplies and Services,"Furn, Equip & Mats",200037699,1,202005,Barclaycard - Global Commercial Payments,56.98,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200037964,1,202005,Barclaycard - Global Commercial Payments,19.99,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038026,1,202005,Barclaycard - Global Commercial Payments,4.03,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038254,1,202005,Barclaycard - Global Commercial Payments,20.83,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038317,1,202005,Barclaycard - Global Commercial Payments,90.82,2020-08-11
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200038678,1,202005,Barclaycard - Global Commercial Payments,7.50,2020-08-04
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200038771,1,202005,Barclaycard - Global Commercial Payments,8.33,2020-08-04
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200038929,1,202005,Barclaycard - Global Commercial Payments,14.65,2020-08-04
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039440,1,202005,Barclaycard - Global Commercial Payments,2.48,2020-08-18
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039099,1,202005,Barclaycard - Global Commercial Payments,55.95,2020-08-25
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039231,1,202005,Barclaycard - Global Commercial Payments,29.88,2020-08-11
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200031635,1,202005,Barclaycard - Global Commercial Payments,18.75,2020-08-10
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037758,1,202005,Barclaycard - Global Commercial Payments,42.25,2020-08-11
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200037919,1,202005,Barclaycard - Global Commercial Payments,19.23,2020-08-11
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200038959,1,202005,Barclaycard - Global Commercial Payments,14.88,2020-08-25
"Children, Adults and Families",Supplies and Services,"Furn, Equip & Mats",200039255,1,202005,Barclaycard - Global Commercial Payments,109.88,2020-08-25
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200039672,1,202005,Barclaycard - Global Commercial Payments,461.02,2020-08-18
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200039716,1,202005,Barclaycard - Global Commercial Payments,11.92,2020-08-18
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200034736,1,202005,Barclaycard - Global Commercial Payments,1.45,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200035311,1,202005,Barclaycard - Global Commercial Payments,503.03,2020-08-12
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200039671,1,202005,Barclaycard - Global Commercial Payments,28.50,2020-08-18
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200038992,1,202005,Barclaycard - Global Commercial Payments,47.21,2020-08-18
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200039286,1,202005,Barclaycard - Global Commercial Payments,154.83,2020-08-18
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200038487,1,202005,Barclaycard - Global Commercial Payments,18.74,2020-08-04
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200038488,1,202005,Barclaycard - Global Commercial Payments,10.00,2020-08-04
Public Health and Wellbeing,Supplies and Services,"Furn, Equip & Mats",200038489,1,202005,Barclaycard - Global Commercial Payments,8.25,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038484,1,202005,Barclaycard - Global Commercial Payments,53.75,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038485,1,202005,Barclaycard - Global Commercial Payments,32.00,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038552,1,202005,Barclaycard - Global Commercial Payments,56.00,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038553,1,202005,Barclaycard - Global Commercial Payments,25.44,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038733,1,202005,Barclaycard - Global Commercial Payments,31.53,2020-08-11
Schools,Supplies and Services,"Furn, Equip & Mats",200038838,1,202005,Barclaycard - Global Commercial Payments,10.17,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038945,1,202005,Barclaycard - Global Commercial Payments,10.00,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038230,1,202005,Barclaycard - Global Commercial Payments,19.99,2020-08-04
Schools,Supplies and Services,"Furn, Equip & Mats",200038915,1,202005,Barclaycard - Global Commercial Payments,78.32,2020-08-18
Schools,Supplies and Services,"Furn, Equip & Mats",200039006,1,202005,Barclaycard - Global Commercial Payments,8.33,2020-08-18
