Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,898,201704,O2 (UK) LTD,10.09,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,902,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,906,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,921,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,924,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,925,201704,O2 (UK) LTD,13.08,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,926,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,928,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,934,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,937,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1001,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1051,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1131,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1161,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1176,201704,O2 (UK) LTD,10.03,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1211,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1325,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1329,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1350,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1366,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1370,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1467,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1469,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1471,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1474,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1475,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1476,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1478,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1483,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1499,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1512,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1538,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1555,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1619,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1659,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1668,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1678,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1699,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1700,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1734,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1737,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1741,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1745,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1756,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1758,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1775,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1801,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1816,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1835,201704,O2 (UK) LTD,10.04,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1846,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1854,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1877,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1879,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1903,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1921,201704,O2 (UK) LTD,4.5,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1925,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,Comms & Computing,60600006,1927,201704,O2 (UK) LTD,10,2017-07-28
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",41203282,1,201704,GIBSIDE HOTEL,437.5,2017-07-26
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",41203283,1,201704,GIBSIDE HOTEL,495.83,2017-07-26
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",41203286,1,201704,GIBSIDE HOTEL,495.83,2017-07-26
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",41203288,1,201704,GIBSIDE HOTEL,495.83,2017-07-26
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",41203289,1,201704,GIBSIDE HOTEL,495.83,2017-07-26
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",60600005,1924,201704,O2 (UK) LTD,10,2017-07-12
Corporate Services & Governance,Supplies and Services,"Licenses, Housing, Fees",60600006,1931,201704,O2 (UK) LTD,10,2017-07-28
Corporate Resources,Supplies and Services,Comms & Computing,41201507,1,201704,POSTAGE BY PHONE-PITNEY BOWES,19900.00,2017-07-13
Corporate Resources,Supplies and Services,Comms & Computing,60600005,980,201704,O2 (UK) LTD,10,2017-07-12
Corporate Resources,Supplies and Services,Comms & Computing,60600005,989,201704,O2 (UK) LTD,10,2017-07-12
Corporate Resources,Supplies and Services,Comms & Computing,60600006,983,201704,O2 (UK) LTD,10,2017-07-28
Corporate Resources,Supplies and Services,Comms & Computing,60600006,985,201704,O2 (UK) LTD,10,2017-07-28
Corporate Resources,Supplies and Services,"Furn, Equip & Mats",41202002,33,201704,CANON (UK) LTD,7.73,2017-07-19
Corporate Resources,Supplies and Services,Comms & Computing,148025026,5,201704,DO NOT USE - PLASE CONTACT CORPORATE ICT EXT 3761,179.94,2017-07-27
Corporate Resources,Supplies and Services,Comms & Computing,60600005,510,201704,O2 (UK) LTD,10,2017-07-12
Corporate Resources,Supplies and Services,Comms & Computing,60600005,512,201704,O2 (UK) LTD,10,2017-07-12
Corporate Resources,Supplies and Services,Comms & Computing,60600005,1205,201704,O2 (UK) LTD,10,2017-07-12
Corporate Resources,Supplies and Services,Comms & Computing,60600005,1380,201704,O2 (UK) LTD,10,2017-07-12
Corporate Resources,Supplies and Services,Comms & Computing,60600006,561,201704,O2 (UK) LTD,10,2017-07-28
Corporate Resources,Supplies and Services,Comms & Computing,60600006,708,201704,O2 (UK) LTD,10,2017-07-28
Corporate Resources,Supplies and Services,Comms & Computing,60600006,1204,201704,O2 (UK) LTD,10,2017-07-28
Corporate Resources,Supplies and Services,Comms & Computing,60600006,1384,201704,O2 (UK) LTD,10,2017-07-28
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41201355,1,201704,TRINITY CHAMBERS,1000.00,2017-07-10
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",147037487,1,201704,CLEAR LAW LLP,7500.00,2017-07-24
Corporate Resources,Transfer Payments,Transfer Payments,147037228,1,201704,CLEAR LAW LLP,500,2017-07-03
Corporate Resources,Third Party Payments,Third Party Payments,41203203,1,201704,MISHCON DE REYA,2000.00,2017-07-24
Corporate Resources,Third Party Payments,Third Party Payments,41203203,2,201704,MISHCON DE REYA,67.77,2017-07-24
Office of the Chief Executive,Supplies and Services,Catering & Provisions,41201128,2,201704,NORTH MUSIC TRUST,650,2017-07-17
Corporate Resources,Supplies and Services,"Licenses, Housing, Fees",41203521,1,201704,CAPITA TREASURY SOLUTIONS LIMITED,485,2017-07-28
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202000,4,201704,CANON (UK) LTD,179.11,2017-07-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,15,201704,CANON (UK) LTD,66.57,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,16,201704,CANON (UK) LTD,1.84,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,17,201704,CANON (UK) LTD,23.19,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,18,201704,CANON (UK) LTD,0.26,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202000,6,201704,CANON (UK) LTD,179.11,2017-07-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,23,201704,CANON (UK) LTD,17.25,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,24,201704,CANON (UK) LTD,6.42,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,25,201704,CANON (UK) LTD,20.95,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,26,201704,CANON (UK) LTD,0.95,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202000,9,201704,CANON (UK) LTD,179.11,2017-07-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,37,201704,CANON (UK) LTD,98.41,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,38,201704,CANON (UK) LTD,39,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,31,201704,CANON (UK) LTD,5.16,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,32,201704,CANON (UK) LTD,5.29,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202000,2,201704,CANON (UK) LTD,179.11,2017-07-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,8,201704,CANON (UK) LTD,22.28,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,9,201704,CANON (UK) LTD,0.9,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,10,201704,CANON (UK) LTD,6.55,2017-07-19
Communities & Environment,Supplies and Services,Comms & Computing,148024853,143,201704,VIRGIN MEDIA PAYMENTS LTD,13.55,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024858,144,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,143,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024860,141,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024860,148,201704,VIRGIN MEDIA PAYMENTS LTD,1.03,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024853,152,201704,VIRGIN MEDIA PAYMENTS LTD,0.13,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024858,147,201704,VIRGIN MEDIA PAYMENTS LTD,0.95,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,151,201704,VIRGIN MEDIA PAYMENTS LTD,1.34,2017-07-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202000,10,201704,CANON (UK) LTD,179.11,2017-07-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,39,201704,CANON (UK) LTD,35.61,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,40,201704,CANON (UK) LTD,0.42,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,41,201704,CANON (UK) LTD,8.39,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,42,201704,CANON (UK) LTD,0.1,2017-07-19
Communities & Environment,Supplies and Services,Comms & Computing,148024853,105,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024853,108,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024858,106,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024858,109,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,105,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,108,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024860,108,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024853,135,201704,VIRGIN MEDIA PAYMENTS LTD,1.15,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024858,136,201704,VIRGIN MEDIA PAYMENTS LTD,1.44,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,134,201704,VIRGIN MEDIA PAYMENTS LTD,0.02,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,135,201704,VIRGIN MEDIA PAYMENTS LTD,0.92,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024860,105,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024860,133,201704,VIRGIN MEDIA PAYMENTS LTD,0.91,2017-07-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,6,201704,CANON (UK) LTD,14.65,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,7,201704,CANON (UK) LTD,12.89,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202000,5,201704,CANON (UK) LTD,179.11,2017-07-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,19,201704,CANON (UK) LTD,25.11,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,20,201704,CANON (UK) LTD,1.87,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,21,201704,CANON (UK) LTD,15.29,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,22,201704,CANON (UK) LTD,0.3,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202000,8,201704,CANON (UK) LTD,179.11,2017-07-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,34,201704,CANON (UK) LTD,40.07,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,35,201704,CANON (UK) LTD,21.09,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,36,201704,CANON (UK) LTD,0.36,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202000,7,201704,CANON (UK) LTD,179.11,2017-07-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,27,201704,CANON (UK) LTD,39.32,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,28,201704,CANON (UK) LTD,1.39,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,29,201704,CANON (UK) LTD,10.12,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,30,201704,CANON (UK) LTD,0.76,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,43,201704,CANON (UK) LTD,11.43,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,44,201704,CANON (UK) LTD,11.6,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202000,3,201704,CANON (UK) LTD,179.11,2017-07-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,11,201704,CANON (UK) LTD,33.68,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,12,201704,CANON (UK) LTD,0.12,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,13,201704,CANON (UK) LTD,9.9,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,14,201704,CANON (UK) LTD,0.44,2017-07-19
Communities & Environment,Supplies and Services,Comms & Computing,60600006,1413,201704,O2 (UK) LTD,26.5,2017-07-28
Communities & Environment,Employees,Indirect Employee Expenses,148024808,1,201704,TYNE & WEAR PENSION FUND,9628.00,2017-07-07
Communities & Environment,Employees,Indirect Employee Expenses,148024805,1,201704,TYNE & WEAR PENSION FUND,11940.00,2017-07-07
Communities & Environment,Employees,Indirect Employee Expenses,148024830,1,201704,TYNE & WEAR PENSION FUND,9101.00,2017-07-10
Communities & Environment,Employees,Indirect Employee Expenses,148024969,1,201704,TYNE & WEAR PENSION FUND,1277.00,2017-07-21
Communities & Environment,Premises,Rep & Maint,41202726,1,201704,STATUS SECURITY SYSTEMS LTD,426.19,2017-07-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202000,1,201704,CANON (UK) LTD,179.11,2017-07-14
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,1,201704,CANON (UK) LTD,6.21,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,2,201704,CANON (UK) LTD,77.45,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,3,201704,CANON (UK) LTD,3.36,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,4,201704,CANON (UK) LTD,132.54,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",41202002,5,201704,CANON (UK) LTD,37,2017-07-19
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43958167,0,201704,ARJ CRE8 LTD,972,2017-07-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43958167,1,201704,ARJ CRE8 LTD,2700.00,2017-07-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43958167,2,201704,ARJ CRE8 LTD,320,2017-07-12
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43958167,3,201704,ARJ CRE8 LTD,484,2017-07-12
Communities & Environment,Supplies and Services,"Printing, Stationery etc",43961844,0,201704,UNIQUE MAGAZINES LIMITED,2403.25,2017-07-25
Communities & Environment,Supplies and Services,Comms & Computing,148024853,112,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024853,113,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024853,114,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024858,113,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024858,114,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024858,115,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,112,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,113,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,114,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024860,112,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024860,113,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024860,114,201704,VIRGIN MEDIA PAYMENTS LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024853,133,201704,VIRGIN MEDIA PAYMENTS LTD,0.71,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024853,134,201704,VIRGIN MEDIA PAYMENTS LTD,0.04,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024858,134,201704,VIRGIN MEDIA PAYMENTS LTD,0.58,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024858,135,201704,VIRGIN MEDIA PAYMENTS LTD,0.1,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,132,201704,VIRGIN MEDIA PAYMENTS LTD,0.01,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,148024859,133,201704,VIRGIN MEDIA PAYMENTS LTD,0.02,2017-07-12
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43961789,0,201704,SELINA FELLOWS RETAIL AND MARKETING CONSULTANCY,1441.00,2017-07-25
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43957640,0,201704,ASKEWS LIBRARY SERVICES LTD,3297.80,2017-07-05
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43957664,0,201704,WF HOWES LTD,961.2,2017-07-05
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43957904,0,201704,ASKEWS LIBRARY SERVICES LTD,2259.74,2017-07-07
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43958320,0,201704,ASKEWS LIBRARY SERVICES LTD,1924.21,2017-07-07
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43958575,0,201704,MAGNA LARGE PRINT,713.44,2017-07-11
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43959342,0,201704,ASKEWS LIBRARY SERVICES LTD,2632.78,2017-07-13
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43960318,0,201704,ASKEWS LIBRARY SERVICES LTD,1177.83,2017-07-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43960320,0,201704,ASKEWS LIBRARY SERVICES LTD,1750.29,2017-07-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43960543,0,201704,ASKEWS LIBRARY SERVICES LTD,3135.74,2017-07-21
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43960684,1,201704,BIBLIOTHECA LIMITED,428.1,2017-07-28
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43961460,0,201704,MAGNA LARGE PRINT,713.44,2017-07-25
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43961464,1,201704,MAGNA LARGE PRINT,566.61,2017-07-25
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43961467,0,201704,MAGNA LARGE PRINT,669.63,2017-07-25
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43961708,0,201704,ULVERSCROFT LARGE PRINT BOOKS,1873.12,2017-07-25
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43961719,0,201704,ULVERSCROFT LARGE PRINT BOOKS,1230.04,2017-07-25
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43961800,0,201704,T HAYNES CHORLEY & CO LTD T/A SPECTRUM PLASTICS,1275.00,2017-07-25
Communities & Environment,Supplies and Services,Comms & Computing,60600005,785,201704,O2 (UK) LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,60600006,966,201704,O2 (UK) LTD,10,2017-07-28
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43957929,0,201704,WESCO UK LTD,464.8,2017-07-05
Communities & Environment,Supplies and Services,"Furn, Equip & Mats",43957929,2,201704,WESCO UK LTD,3.5,2017-07-05
Communities & Environment,Supplies and Services,Comms & Computing,60600005,1278,201704,O2 (UK) LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,60600005,1748,201704,O2 (UK) LTD,1.26,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,60600006,1290,201704,O2 (UK) LTD,10,2017-07-28
Communities & Environment,Supplies and Services,Comms & Computing,60600006,1774,201704,O2 (UK) LTD,2.16,2017-07-28
Communities & Environment,Supplies and Services,"Licenses, Housing, Fees",43961335,0,201704,MUCKLE LLP,1150.00,2017-07-21
Communities & Environment,Supplies and Services,Comms & Computing,60600005,670,201704,O2 (UK) LTD,10,2017-07-12
Communities & Environment,Employees,Agency Staff,60091227,21,201704,DE POEL MANAGED SERVICES LIMITED,429.52,2017-07-04
Communities & Environment,Employees,Agency Staff,60091228,15,201704,DE POEL MANAGED SERVICES LIMITED,538.72,2017-07-13
Communities & Environment,Employees,Agency Staff,60091229,17,201704,DE POEL MANAGED SERVICES LIMITED,560.56,2017-07-20
Communities & Environment,Employees,Agency Staff,60091230,31,201704,DE POEL MANAGED SERVICES LIMITED,757.12,2017-07-28
Communities & Environment,Supplies and Services,Comms & Computing,60600005,187,201704,O2 (UK) LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,60600005,326,201704,O2 (UK) LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,60600005,685,201704,O2 (UK) LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,60600005,726,201704,O2 (UK) LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,60600005,1468,201704,O2 (UK) LTD,10,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,60600005,1879,201704,O2 (UK) LTD,11.09,2017-07-12
Communities & Environment,Supplies and Services,Comms & Computing,60600006,163,201704,O2 (UK) LTD,10,2017-07-28
Communities & Environment,Supplies and Services,Comms & Computing,60600006,314,201704,O2 (UK) LTD,10,2017-07-28
Communities & Environment,Supplies and Services,Comms & Computing,60600006,657,201704,O2 (UK) LTD,10,2017-07-28
Communities & Environment,Supplies and Services,Comms & Computing,60600006,680,201704,O2 (UK) LTD,10,2017-07-28
Communities & Environment,Supplies and Services,Comms & Computing,60600006,1042,201704,O2 (UK) LTD,10.21,2017-07-28
