Strgrpcc(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1105,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1106,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1107,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1108,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1110,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1111,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1112,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1114,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1116,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1117,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1119,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1122,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1153,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1162,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1199,201803,O2 (UK) LTD,1.14,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1266,201803,O2 (UK) LTD,4.5,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1387,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1393,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1398,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1399,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1404,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1405,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1409,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1414,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1420,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1421,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1422,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1455,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1946,201803,O2 (UK) LTD,4.5,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1951,201803,O2 (UK) LTD,4.5,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,2052,201803,O2 (UK) LTD,4.43,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3177,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1345,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3010,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3165,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3166,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3169,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3171,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3175,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3209,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3656,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3661,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1029,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1234,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,2043,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,2044,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,2050,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,2053,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,2054,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,2058,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,2074,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2980,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2981,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2982,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1171,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1172,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1178,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,503,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,505,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4130,201803,O2 (UK) LTD,0.35,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,678,201803,O2 (UK) LTD,0.99,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,2020,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,2145,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600016,685,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3155,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1435,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,2137,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,296,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,307,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,325,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,346,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,351,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2922,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3217,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3218,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3369,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3372,201803,O2 (UK) LTD,4.5,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3373,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3375,201803,O2 (UK) LTD,4.5,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4151,201803,O2 (UK) LTD,10.18,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,33,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,81,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,91,201803,O2 (UK) LTD,4.5,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,134,201803,O2 (UK) LTD,4.5,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,764,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,797,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1390,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1392,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1663,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1665,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1669,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1675,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1676,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3151,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3830,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,572,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1434,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1588,201803,O2 (UK) LTD,17.24,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1592,201803,O2 (UK) LTD,17.24,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1595,201803,O2 (UK) LTD,17.24,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000591,1,201803,REDACTED - Personal Information,1066,2018-06-21
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000591,2,201803,REDACTED - Personal Information,537.19,2018-06-21
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000591,7,201803,DR S WILKINSON,539.08,2018-06-21
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000591,10,201803,REDACTED - Personal Information,525,2018-06-21
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000591,11,201803,REDACTED - Personal Information,728.37,2018-06-21
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000591,12,201803,REDACTED - Personal Information,1254.08,2018-06-21
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000591,14,201803,REDACTED - Personal Information,889.77,2018-06-21
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000596,6,201803,REDACTED - Personal Information,1438.2,2018-06-26
"Care, Wellbeing & Learning",Supplies and Services,"Licenses, Housing, Fees",300000596,7,201803,REDACTED - Personal Information,538.46,2018-06-26
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,20,201803,ZAYIS RAANON,1363.8,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,14,201803,SIGHT SERVICE,7938.5,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,0,201803,AQUILA WAY (SP),3762.59,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,2,201803,AQUILA WAY (SP),7685.97,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,3,201803,AQUILA WAY (SP),10762.89,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,8,201803,BYKER BRIDGE HOUSING ASSOC LTD,2394.61,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,11,201803,HAVEN (TYNESIDE) LTD,4615.38,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,1,201803,TYNESIDE CYRENIANS,5000,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,4,201803,AQUILA WAY (SP),1070.58,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,7,201803,SSAFA FORCES HELP,1692.3,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,13,201803,CREATIVE SUPPORT,10219.78,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,17,201803,STONHAM HOUSING ASSOC,7724.35,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,18,201803,STONHAM HOUSING ASSOC,6119.81,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,19,201803,STONHAM HOUSING ASSOC,11955.13,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,5,201803,MENTAL HEALTH CONCERN,4141,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,9,201803,MENTAL HEALTH MATTERS,1324.27,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,12,201803,ISOS HOUSING LTD,1636.07,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,6,201803,RICHMOND FELLOWSHIP,2390.53,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,15,201803,STONHAM HOUSING ASSOC,5661.13,2018-06-27
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,60040478,10,201803,KEYRING - LIVING SUPPORT NETWORK,2743.13,2018-06-27
Communities & Environment,Supplies and Services,"Grants, Contribs & Subs",300000571,2,201803,WINLATON CENTRE,1000,2018-06-08
Communities & Environment,Supplies and Services,"Grants, Contribs & Subs",300000571,4,201803,BENSHAM AND SALTWELL ALIVE,1400,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,198,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,236,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,508,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,2860,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,2895,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,3274,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,4073,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,4111,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,4149,201803,O2 (UK) LTD,4.5,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,4197,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,4200,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,4203,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600016,4204,201803,O2 (UK) LTD,10,2018-06-08
Communities & Environment,Supplies and Services,Comms & Computing,60600017,121,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,658,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,783,201803,O2 (UK) LTD,4.5,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,913,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,983,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1085,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1098,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1183,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1189,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1196,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1265,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1308,201803,O2 (UK) LTD,10,2018-06-22
Communities & Environment,Supplies and Services,Comms & Computing,60600017,1857,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,43997713,1,201803,OLM SYSTEMS LTD,4900,2018-06-01
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,490,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,492,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2843,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2845,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2855,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2862,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2870,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2919,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3374,201803,O2 (UK) LTD,4.5,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3621,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3864,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3948,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3949,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3951,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4003,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4154,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4158,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4231,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4234,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4271,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4275,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4277,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,51,201803,O2 (UK) LTD,20.33,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,210,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,214,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,221,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,222,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,224,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,226,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,227,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,232,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,239,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,334,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,474,201803,O2 (UK) LTD,4.5,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,761,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,762,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,766,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,767,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,769,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,773,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,774,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,775,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,877,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1933,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1995,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2857,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1079,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41228404,1,201803,TYNESIDE WOMENS HEALTH PROJECT,9021.75,2018-06-27
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2927,201803,O2 (UK) LTD,4.5,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,2940,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,719,201803,O2 (UK) LTD,4.5,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,720,201803,O2 (UK) LTD,10.12,2018-06-22
"Care, Wellbeing & Learning",Third Party Payments,Third Party Payments,41226103,1,201803,NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,3822,2018-06-13
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3842,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4245,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,4248,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,172,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,179,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,436,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1137,201803,O2 (UK) LTD,16.58,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,446,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,488,201803,O2 (UK) LTD,0.35,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,611,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3026,201803,O2 (UK) LTD,0.63,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3044,201803,O2 (UK) LTD,10,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1527,201803,O2 (UK) LTD,0.29,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1618,201803,O2 (UK) LTD,1.44,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1633,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1802,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600017,1884,201803,O2 (UK) LTD,10,2018-06-22
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,342,201803,O2 (UK) LTD,2.3,2018-06-08
"Care, Wellbeing & Learning",Supplies and Services,Comms & Computing,60600016,3538,201803,O2 (UK) LTD,2.45,2018-06-08
