Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name(T),Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Transport,R,Community,Repairs & Maintenance,Hire of Vehicles/Plant,2016-07-27,NORTHGATE VEHICLE HIRE LTD,4656912,326.3,ihmt
Harrogate Borough Council,Transport,R,Community,Repairs & Maintenance,Hire of Vehicles/Plant,2016-07-27,NORTHGATE VEHICLE HIRE LTD,4656913,326.3,ihmt
Harrogate Borough Council,Transport,R,Community,Repairs & Maintenance,Hire of Vehicles/Plant,2016-07-27,NORTHGATE VEHICLE HIRE LTD,4656914,326.3,ihmt
Harrogate Borough Council,Transport,R,Community,Repairs & Maintenance,Hire of Vehicles/Plant,2016-07-27,NORTHGATE VEHICLE HIRE LTD,4656719,334.75,PROPERTY SERVICES
Harrogate Borough Council,Transport,R,Community,Repairs & Maintenance,Hire of Vehicles/Plant,2016-07-27,NORTHGATE VEHICLE HIRE LTD,4656717,483.6,PROPERTY SERVICES
Harrogate Borough Council,Transport,R,Community,Repairs & Maintenance,Hire of Vehicles/Plant,2016-07-20,NORTHGATE VEHICLE HIRE LTD,4656917,1266.19,ihmt
Harrogate Borough Council,Transport,R,Community,Repairs & Maintenance,Hire of Vehicles/Plant,2016-07-27,NORTHGATE VEHICLE HIRE LTD,4656909,1410.35,ihmt
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-06,NORTON INTERIORS LTD,1628608,2909.00,235272/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-20,NORTON INTERIORS LTD,1629284,3153.00,233169/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-13,NORTON INTERIORS LTD,1628910,3461.65,235008/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-27,NORTON INTERIORS LTD,1629556,3978.00,235954/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-27,NORTON INTERIORS LTD,1629555,5101.00,235247/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-13,OCS ENVIRONMENTAL SERVICES LTD,1628609,210,233782/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-13,OCS ENVIRONMENTAL SERVICES LTD,1628610,280,233215/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-27,OCS ENVIRONMENTAL SERVICES LTD,1629559,397,234141/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-13,OCS ENVIRONMENTAL SERVICES LTD,1625815,652,233046/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-18,ORSIS (UK) LIMITED,4655153,5697.80,remote transmission of meter or data logger
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-20,SSE CONTRACTING LTD,1629297,302.4,234605/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-20,SSE CONTRACTING LTD,1629296,435.78,234543/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-20,SSE CONTRACTING LTD,1629298,673.3,235745/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-20,SSE CONTRACTING LTD,1629295,972.58,234508/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-20,SSE CONTRACTING LTD,1629293,2357.40,227992/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-06,THE TEX SERVICES GROUP,1625824,320,232538/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-06,THE TEX SERVICES GROUP,1625825,320,232490/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-06,THE TEX SERVICES GROUP,1628612,660,228876/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2016-07-13,THE TEX SERVICES GROUP,1628912,380,234620/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2016-07-13,TUNSTON CONSTRUCTION LTD,1628915,223.6,204821/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2016-07-27,TUNSTON CONSTRUCTION LTD,1629562,358,227991/2
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2016-07-06,TUNSTON CONSTRUCTION LTD,1628616,399.25,218209/2
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2016-07-13,TUNSTON CONSTRUCTION LTD,1628916,1712.99,235912/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-06,TUNSTON CONSTRUCTION LTD,1628614,266.84,228069/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-13,TUNSTON CONSTRUCTION LTD,1628913,850,235910/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-27,WALTER HARTLEY LTD,1629575,230,234998/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-06,WALTER HARTLEY LTD,1628622,247,233603/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-27,WALTER HARTLEY LTD,1629578,461,235132/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-27,WALTER HARTLEY LTD,1629576,550.25,234999/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-06,WALTER HARTLEY LTD,1628624,4355.00,230082/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2016-07-06,WALTER HARTLEY LTD,1628617,4545.00,234877/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2016-07-27,WALTER HARTLEY LTD,1629579,282.5,234359/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2016-07-27,WALTER HARTLEY LTD,1629580,325,234358/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2016-07-27,WALTER HARTLEY LTD,1629569,485,234352/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2016-07-27,WALTER HARTLEY LTD,1629577,1045.00,234360/1
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Waste Disposal Charges,2016-07-11,WETHERBY SKIP HIRE SERVICES,4656697,915,PROPERTY SERVICES
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Waste Disposal Charges,2016-07-04,WETHERBY SKIP HIRE SERVICES,4655203,2933.33,ihmt
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Waste Disposal Charges,2016-07-04,WETHERBY SKIP HIRE SERVICES,4655201,3150.00,ihmt
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Waste Disposal Charges,2016-07-04,WETHERBY SKIP HIRE SERVICES,4655202,3623.33,ihmt
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Materials,2016-07-18,WOLSELEY UK LTD,4656222,920.77,ihmt
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Materials,2016-07-18,WOLSELEY UK LTD,4656223,1031.74,ihmt
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Materials,2016-07-27,WOLSELEY UK LTD,4657272,1153.89,PROP SRVS
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Materials,2016-07-27,WOLSELEY UK LTD,4657270,1182.75,PROP SRVS
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Materials,2016-07-11,WOLSELEY UK LTD,4655244,3231.29,ihmt
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2016-07-06,YORKSHIRE SEAMLESS GUTTERS UK,1628625,1350.00,233623/1
Harrogate Borough Council,Premises,R,Community,Technical,Payments to Ext Contractors,2016-07-13,BRAMBLEDOWN LANDSCAPES,4656747,1970.00,
Harrogate Borough Council,Premises,R,Community,Technical,Payments to Ext Contractors,2016-07-13,COLTON SIGNS,4655322,582.5,
Harrogate Borough Council,Premises,R,Community,Technical,Payments to Ext Contractors,2016-07-13,PROLUDIC LTD,4656399,302.36,
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2016-07-27,BRITISH GAS TRADING LTD,4657767,306.76,GAS - HEWITSON COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2016-07-27,BRITISH GAS TRADING LTD,4657766,308.19,GAS - CARLTON LODGE
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655860,395.2,
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2016-07-27,BRITISH GAS TRADING LTD,4657773,427.9,"GAS - MAPLE CREEK, MASHAM (COMMUNAL)"
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655849,607.92,"GAS - MAPLE CREEK, MASHAM (COMMUNAL)"
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2016-07-27,BRITISH GAS TRADING LTD,4657772,611.02,GAS - BONDGATE COURT COMMUNITY HALL
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655865,766.52,GAS - HEWITSON COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2016-07-04,BRITISH GAS TRADING LTD,4655825,1082.06,GAS - BONDGATE COURT COMMUNITY HALL
Harrogate Borough Council,Employees,R,Community,Wardens Service,Other Employee Expenses,2016-07-18,DALESIDE NURSERIES LTD,4655667,285,
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-27,NPOWER LTD,4656813,244.7,ELEC - HEWITSON COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-06,NPOWER LTD,4655428,257.7,ELEC - HEWITSON COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-06,NPOWER LTD,4655467,269.82,ELEC - HEWITSON COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-27,NPOWER LTD,4656802,305.13,ELEC - BLOSSOMGATE COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-06,NPOWER LTD,4655417,329.4,ELEC - BLOSSOMGATE COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-27,NPOWER LTD,4656804,341.38,ELEC - CARLTON LODGE
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-06,NPOWER LTD,4655444,346.26,ELEC - CARLTON LODGE
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-06,NPOWER LTD,4655466,348.73,ELEC - BLOSSOMGATE COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-06,NPOWER LTD,4655473,373.98,ELEC - CARLTON LODGE
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-27,NPOWER LTD,4656803,459.69,ELEC - BONDGATE COURT COMMUNITY HALL
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-06,NPOWER LTD,4655416,475.83,ELEC - BONDGATE COURT COMMUNITY HALL
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-06,NPOWER LTD,4655465,481.04,ELEC - BONDGATE COURT COMMUNITY HALL
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2016-07-06,NPOWER LTD,4655415,720.86,"ELEC - MAPLE CREEK, MASHAM (COMMUNAL)"
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-27,NPOWER LTD,4656813,12.3,ELEC - HEWITSON COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-06,NPOWER LTD,4655428,12.99,ELEC - HEWITSON COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-06,NPOWER LTD,4655467,13.65,ELEC - HEWITSON COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-27,NPOWER LTD,4656802,15.3,ELEC - BLOSSOMGATE COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-06,NPOWER LTD,4655417,16.58,ELEC - BLOSSOMGATE COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-27,NPOWER LTD,4656804,17.66,ELEC - CARLTON LODGE
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-06,NPOWER LTD,4655444,18.3,ELEC - CARLTON LODGE
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-06,NPOWER LTD,4655466,17.72,ELEC - BLOSSOMGATE COURT
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-06,NPOWER LTD,4655473,19.78,ELEC - CARLTON LODGE
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-27,NPOWER LTD,4656803,23.92,ELEC - BONDGATE COURT COMMUNITY HALL
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-06,NPOWER LTD,4655416,24.77,ELEC - BONDGATE COURT COMMUNITY HALL
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-06,NPOWER LTD,4655465,25.08,ELEC - BONDGATE COURT COMMUNITY HALL
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2016-07-06,NPOWER LTD,4655415,37.11,"ELEC - MAPLE CREEK, MASHAM (COMMUNAL)"
Harrogate Borough Council,Supplies and Services,R,Community,Wardens Service,Dispersed Alarm Equipment,2016-07-27,TUNSTALL HEALTHCARE (UK) LTD,4657048,4120.10,
Harrogate Borough Council,Supplies and Services,R,Community,Wardens Service,Wel being Charges,2016-07-06,WEALDEN & EASTBOURNE LIFELINE LTD,4656559,2549.52,Monitoring services
Harrogate Borough Council,Supplies and Services,C,Community,Waste & Environmental Services Unit,Equipment,2016-07-20,FG ADAMSON & SON,4655303,540,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Marketing/Promotion,2016-07-06,BEYOND DIGITAL,4656321,3848.00,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2016-07-11,BRENNTAG UK LIMITED,4655942,89,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2016-07-11,BRENNTAG UK LIMITED,4655942,22,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2016-07-11,BRENNTAG UK LIMITED,4655942,222,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Fuel/Oil,2016-07-11,BRENNTAG UK LIMITED,4655942,133,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-13,BROOK STREET (UK) LTD,4656748,246.12,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-20,BROOK STREET (UK) LTD,4657282,328.28,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-20,BROOK STREET (UK) LTD,4657441,328.28,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-20,BROOK STREET (UK) LTD,4657251,418.84,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-20,BROOK STREET (UK) LTD,4657283,418.84,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-20,BROOK STREET (UK) LTD,4657284,418.84,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-27,BROOK STREET (UK) LTD,4657583,418.84,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-27,BROOK STREET (UK) LTD,4657598,418.84,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-27,BROOK STREET (UK) LTD,4657599,418.84,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-27,BROOK STREET (UK) LTD,4657686,418.84,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-27,BROOK STREET (UK) LTD,4657903,418.84,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-06,BROOK STREET (UK) LTD,4656335,433.64,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-25,BROOK STREET (UK) LTD,4656751,433.64,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-13,BROOK STREET (UK) LTD,4656752,433.64,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-13,BROOK STREET (UK) LTD,4656753,433.64,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-11,BROOK STREET (UK) LTD,4656756,433.64,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-11,BROOK STREET (UK) LTD,4656759,433.64,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-11,BROOK STREET (UK) LTD,4656760,433.64,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-11,BROOK STREET (UK) LTD,4656758,439.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-04,BROOK STREET (UK) LTD,4654592,464.12,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-27,BROOK STREET (UK) LTD,4657907,621.16,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-27,BROOK STREET (UK) LTD,4657907,339.88,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-11,BROOK STREET (UK) LTD,4656757,433.64,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-11,BROOK STREET (UK) LTD,4656757,439.5,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-11,BROOK STREET (UK) LTD,4656757,269.56,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-20,BROOK STREET (UK) LTD,4657249,418.84,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-20,BROOK STREET (UK) LTD,4657249,837.68,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-27,BROOK STREET (UK) LTD,4657693,418.84,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-27,BROOK STREET (UK) LTD,4657693,837.68,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-04,BROOK STREET (UK) LTD,4654606,373.56,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-04,BROOK STREET (UK) LTD,4654606,464.12,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2016-07-04,BROOK STREET (UK) LTD,4654606,464.12,
