Body Name,Expenditure Category(T),Capital/ Revenue,Service Label(T),Service Code(T),Expenditure Code,Expenditure Code(T),Payment Date,Supplier Name,Supplier Name(T),Transaction No.,Net Amount,Narrative
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,369465/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,369466/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,108.59,369467/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-23,228979,SURE MAINTENANCE LIMITED,1807163,121.00,360101/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,348341/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,348376/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356382/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356384/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356421/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356423/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356427/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356431/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356432/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356434/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356436/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356437/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356438/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356439/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356440/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356441/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356442/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356443/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356444/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356445/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356446/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356450/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356452/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356470/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356472/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356489/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356490/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356491/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356492/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356498/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356500/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356625/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356627/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356628/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356629/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356630/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356631/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356632/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356634/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356635/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356637/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356645/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356649/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356650/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356658/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356661/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356666/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356669/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356683/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356699/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356705/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356706/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356709/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356727/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356745/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356890/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356961/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356969/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356973/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356977/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356982/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,356983/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,357949/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360264/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360273/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360274/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360275/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360276/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360277/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360279/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360281/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360282/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360283/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360284/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360285/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360286/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360287/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360288/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360289/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360290/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360291/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360292/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360293/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360294/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360295/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360296/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360297/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360298/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360299/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360300/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360301/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360302/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360304/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360305/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360306/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360307/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360308/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360309/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360310/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360313/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360315/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360316/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360317/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360318/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360319/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360320/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360321/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360322/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360323/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360324/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360325/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360327/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360328/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360329/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360330/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360331/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360337/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360338/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360339/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360340/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360341/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360342/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360343/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360344/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360345/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360346/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360347/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360348/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360349/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360350/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360351/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360352/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360353/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360354/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360355/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360356/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360357/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360358/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360359/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360360/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360361/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360362/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360363/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360364/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360365/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360366/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360367/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360368/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360369/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360370/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360371/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360372/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360373/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360375/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360377/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360378/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360379/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360380/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360382/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360383/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360384/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360386/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360387/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360388/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360389/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360390/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360391/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360392/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360394/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360396/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360399/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360401/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360402/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360404/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360405/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360406/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360407/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360408/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360409/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360411/1
HR,Premises,C,Community,Repairs & Maintenance,076,Heating  Maintenance,2022-03-09,228979,SURE MAINTENANCE LIMITED,1806577,108.59,360414/1
