Body Name,Expenditure Category,Captial/ Revenue,Service Label,Service Code,Expenditure Code,Payment date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Grant to Harrogate Theatre,2017-10-16,HARROGATE THEATRE,4684706,24225.00,Quarter 2 Grant 1718
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Grant to Harrogate Theatre,2017-10-16,HARROGATE THEATRE,4684748,24225.00,Quarter 3 Grant 1718
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Arts,Other Supplies & Services,2017-10-11,RIPON INTERNATIONAL FESTIVAL,4683503,3000.00,
Harrogate Borough Council,Transport,R,Economy & Culture,Building Control,Travel,2017-10-25,REDFERN TRAVEL LTD,4685126,135.2,REDACTED - PERSONAL DATA
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-16,ACORN ANALYTICAL SERVICES LTD,4682342,275,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-09,AIRE VALLEY REWINDS,4680624,640.8,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-25,BIOCHEMICA WATER LTD,4684798,287.5,Legionella Monitoring  June 17
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-25,BIOCHEMICA WATER LTD,4684787,1075.00,Legionella Monitoring  September 17
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-25,BIOCHEMICA WATER LTD,4684788,1075.00,Legionella Monitoring  August 17
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-25,BIOCHEMICA WATER LTD,4684797,1075.00,Legionella Monitoring  July 17
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-02,BROOKES JOINERY LIMITED,4684026,392,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-25,C PRESTON MASONRY,4684659,342,work to Spa Lane monument Starbeck
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-25,C PRESTON MASONRY,4684659,225,work to Spa Lane monument Starbeck
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-25,C PRESTON MASONRY,4684659,225,work to Spa Lane monument Starbeck
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-02,C PRESTON MASONRY,4683887,750,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-02,C PRESTON MASONRY,4683887,750,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-02,C PRESTON MASONRY,4683887,1047.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2017-10-09,CARELINE SECURITY LTD,4684467,365,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683768,322.59,GAS - SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683770,257.85,GAS - SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683771,186.75,GAS - SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683782,194.81,GAS - STONEFALL CEMETERY (OFFICE)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683750,207.39,GAS - MERCER GALLERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683775,208.87,GAS - ROYAL BATHS (EX TIC & TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683744,205.64,GAS - KILLINGHALL MOOR CHANGING ROOMS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683731,265.36,GAS - EXHIBITION HALLS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683753,350.48,GAS - RIPON LEISURE CENTRE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683751,738.02,GAS - PUMP ROOM MUSEUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683736,60.03,GAS - HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683736,1192.08,GAS - HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683732,1446.74,GAS - EXHIBITION HALLS G & H
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683779,1472.72,GAS - STARBECK POOL
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683754,2212.18,GAS - RIPON SPA BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683783,2674.26,GAS - STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683748,3495.89,GAS - KNARESBOROUGH POOL
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4684472,5070.42,Gas bill underpayment
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Gas,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683739,4134.28,GAS - HYDRO
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683768,25.72,GAS - SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683770,17.39,GAS - SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683771,9.83,GAS - SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683782,17.8,GAS - STONEFALL CEMETERY (OFFICE)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683750,11.18,GAS - MERECR GALLERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683775,13.03,GAS - ROYAL BATHS (EX TIC & TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683744,18.12,GAS - KILLINGHALL MOOR CHANGING ROOMS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683731,10.89,GAS - EXHIBITION HALLS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683753,15.29,GAS - RIPON LEISURE CENTRE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683751,72.73,GAS - PUMP ROOM MUSEUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683732,136.48,GAS - EXHIBITION HALLS G & H
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683779,115.67,GAS - STARBECK POOL
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683754,165.25,GAS - RIPON SPA BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683783,230.94,GAS - STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683748,311.98,GAS - KNARESBOROUGH POOL
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2017-10-18,CORONA ENERGY RETAIL 4 LTD,4683739,335.79,GAS - HYDRO
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683198,1100.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-04,COXON BROTHERS,4683196,160,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-04,COXON BROTHERS,4683196,230,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-04,COXON BROTHERS,4683196,60,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-04,COXON BROTHERS,4683196,80,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-04,COXON BROTHERS,4683196,40,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-04,COXON BROTHERS,4683196,30,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-04,COXON BROTHERS,4683196,60,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-04,COXON BROTHERS,4683196,100,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-04,COXON BROTHERS,4683196,680,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,600,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,280,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,340,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,265,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,525,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,575,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,75,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,920,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,105,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,200,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,250,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,495,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,210,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,230,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2017-10-11,COXON BROTHERS,4683206,150,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-16,CRYOSERVICE LTD,4682491,513.08,TURKISH BATHS EQUIPMENT AC
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-11,DALE POWER SOLUTIONS PLC,4683203,305.37,Generator Maintenance
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-11,DALE POWER SOLUTIONS PLC,4683203,305.37,Generator Maintenance
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-11,DALE POWER SOLUTIONS PLC,4683203,610.76,Generator Maintenance
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-25,DALEBUILD LTD,4683288,13031.61,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-25,DALESAUNA LTD,4685181,344.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-16,DALESAUNA LTD,4684580,288.39,Starbeck Swimming Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-02,DALESAUNA LTD,4684123,327.27,Hydro Swimming Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-25,DALESAUNA LTD,4684522,400,Knaresborough Swimming Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-04,DALESAUNA LTD,4683383,425,Turkish Baths  and  Health Spa
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-25,DALESAUNA LTD,4684436,800,Hydro Swimming Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-30,DALESAUNA LTD,4685587,311.91,Turkish Baths  and  Health Spa
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-11,DUFFIELDS,4683068,420,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-18,ESPM LIMITED,4684001,1180.00,Handrail Repairs To Hydro
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-25,FACULTATIEVE TECHNOLOGIES LTD,4684660,1683.00,PARTS REQUIRED TO COMPLETE 12 MONTHLY SERVICE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-25,GARBUTT SERVICES,4684060,793,Claro Road Depot
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-25,GARBUTT SERVICES,4684241,1043.00,HIC Replaced compressor pump unit
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Maintenance - DEC,Other Consultants Fees,2017-10-25,GVA GRIMLEY LTD,4684975,3309.67,Harrogate Borough Council  2010 Rating List Appeals
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Maintenance - DEC,Other Consultants Fees,2017-10-25,GVA GRIMLEY LTD,4684975,5911.36,Harrogate Borough Council  2010 Rating List Appeals
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Maintenance - DEC,Other Consultants Fees,2017-10-25,GVA GRIMLEY LTD,4684975,5332.97,Harrogate Borough Council  2010 Rating List Appeals
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Maintenance - DEC,Other Consultants Fees,2017-10-25,GVA GRIMLEY LTD,4684975,13190.64,Harrogate Borough Council  2010 Rating List Appeals
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Maintenance - DEC,Other Consultants Fees,2017-10-25,GVA GRIMLEY LTD,4684975,1425.08,Harrogate Borough Council  2010 Rating List Appeals
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Maintenance - DEC,Other Consultants Fees,2017-10-25,GVA GRIMLEY LTD,4684975,2938.95,Harrogate Borough Council  2010 Rating List Appeals
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Building Maintenance - DEC,Other Consultants Fees,2017-10-25,GVA GRIMLEY LTD,4684975,3652.16,Harrogate Borough Council  2010 Rating List Appeals
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-11,HARROGATE SCAFFOLDING,4683015,378,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Roof Servicing,2017-10-25,HAVEN BUILDING & MAINTENANCE LTD,4685023,450,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Roof Servicing,2017-10-25,HAVEN BUILDING & MAINTENANCE LTD,4685461,450,Mercer Gallery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-09,HAVEN BUILDING & MAINTENANCE LTD,4684406,450,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-25,J HEWSON (BUILDERS) LTD,4685359,2419.21,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-18,JACKSON LIFT SERVICES LIMITED,4684424,1089.00,Jubilee Car Park
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682739,637.5,Harrogate International Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682739,382.5,Harrogate International Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,42,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,119.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,119.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,119.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,119.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,179.49,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,239.32,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,JACKSON LIFT SERVICES LIMITED,4682824,179.49,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-25,JOHNSON TECHNICAL SOLUTIONS LTD,4684567,150,Harlow Tower Royal Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-25,JOHNSON TECHNICAL SOLUTIONS LTD,4684567,90,Harlow Tower Royal Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2017-10-25,MARK Mc CORRIE,4684584,840,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-25,NEWTON ELECTRICAL CONTRACTORS UK LTD,4684146,240.74,Installation of Outside Lights at the Giraffe House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-04,NEWTON ELECTRICAL CONTRACTORS UK LTD,4682785,718.8,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-25,NEWTON ELECTRICAL CONTRACTORS UK LTD,4684174,833,New Lights Access Platform
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-16,NEWTON ELECTRICAL CONTRACTORS UK LTD,4683630,1354.56,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-04,NEWTON ELECTRICAL CONTRACTORS UK LTD,4682795,1722.75,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-04,NEWTON ELECTRICAL CONTRACTORS UK LTD,4682795,556.75,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-04,NEWTON ELECTRICAL CONTRACTORS UK LTD,4682795,556.75,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-25,NEWTON ELECTRICAL CONTRACTORS UK LTD,4684147,3443.00,Fire Reforn Electrical Work
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-04,NEWTON ELECTRICAL CONTRACTORS UK LTD,4682793,5586.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-04,NEWTON ELECTRICAL CONTRACTORS UK LTD,4682796,8303.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2017-10-16,NEWTON ELECTRICAL CONTRACTORS UK LTD,4683631,9519.00,Carry out Electrical Condition Report and Documentation 501  1900 per circuit
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-25,NEWTON ELECTRICAL CONTRACTORS UK LTD,4684382,1881.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2017-10-04,NEWTON ELECTRICAL CONTRACTORS UK LTD,4682794,3724.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2017-10-04,NORTH YORKSHIRE MOUNTED RANGER,4683844,385,
