Body Name,Expenditure Category(T),Capital/ Revenue,Service Label(T),Service Code(T),Expenditure Code,Expenditure Code(T),Payment Date,Supplier Name,Supplier Name(T),Transaction No.,Net Amount,Narrative
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-01,200290,ARCO LTD,3638057,243.36,
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200290,ARCO LTD,3638832,300.74,
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-08,200290,ARCO LTD,3638818,306.60,
O8,Premises,A,Community,Technical,087,Payments to Ext Contractors,2021-12-13,204635,BOB COWELL,3639678,1500.00,
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-22,200876,CLAD SAFETY PRODUCTS,3639456,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-22,200876,CLAD SAFETY PRODUCTS,3639456,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-22,200876,CLAD SAFETY PRODUCTS,3639456,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-22,200876,CLAD SAFETY PRODUCTS,3639456,19.45,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-22,200876,CLAD SAFETY PRODUCTS,3639456,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-29,200876,CLAD SAFETY PRODUCTS,3639446,367.80,
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-29,200876,CLAD SAFETY PRODUCTS,3639602,119.90,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-29,200876,CLAD SAFETY PRODUCTS,3639602,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-29,200876,CLAD SAFETY PRODUCTS,3639602,179.85,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-29,200876,CLAD SAFETY PRODUCTS,3639602,21.00,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-29,200876,CLAD SAFETY PRODUCTS,3639602,21.00,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,21.00,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,25.50,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,25.50,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,25.50,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-15,200876,CLAD SAFETY PRODUCTS,3638883,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-01,200876,CLAD SAFETY PRODUCTS,3638066,25.50,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-01,200876,CLAD SAFETY PRODUCTS,3638066,119.90,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-01,200876,CLAD SAFETY PRODUCTS,3638066,25.50,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-01,200876,CLAD SAFETY PRODUCTS,3638066,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-01,200876,CLAD SAFETY PRODUCTS,3638066,29.50,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-01,200876,CLAD SAFETY PRODUCTS,3638066,179.85,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-01,200876,CLAD SAFETY PRODUCTS,3638066,59.95,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-01,200876,CLAD SAFETY PRODUCTS,3638066,25.50,Protective Clothing
O8,Supplies and Services,K,Community,Technical,242,Protective Clothing,2021-12-01,200876,CLAD SAFETY PRODUCTS,3638066,25.50,Protective Clothing
O8,Premises,A,Community,Technical,087,Payments to Ext Contractors,2021-12-22,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3640551,530.00,
O8,Premises,A,Community,Technical,087,Payments to Ext Contractors,2021-12-22,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3640553,540.00,
O8,Premises,A,Community,Technical,087,Payments to Ext Contractors,2021-12-22,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3640552,600.00,
O8,Premises,A,Community,Technical,087,Payments to Ext Contractors,2021-12-06,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3639385,1030.00,removed moss and debris from the site
O8,Premises,A,Community,Technical,087,Payments to Ext Contractors,2021-12-15,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3640153,1120.00,
O8,Premises,A,Community,Technical,087,Payments to Ext Contractors,2021-12-29,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3640507,1130.00,
O8,Premises,A,Community,Technical,087,Payments to Ext Contractors,2021-12-22,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3640550,1185.00,
O8,Premises,A,Community,Technical,087,Payments to Ext Contractors,2021-12-06,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3639386,1310.00,
O8,Premises,A,Community,Technical,087,Payments to Ext Contractors,2021-12-20,204633,PARK LANE SERVICES (KNARESBOROUGH) LTD,3640417,1660.00,Childrens Play Areas  Qtrly Inspections
O8,Premises,K,Community,Technical,101,Reactive Repairs & Maint - Bldgs,2021-12-29,203275,PAUL YATES TOOL HIRE,3639631,498.60,
O8,Premises,C,Community,Wardens Service,111,Gas,2021-12-13,226329,CORONA ENERGY RETAIL 4 LTD,3639707,335.54,Gas - Blossomgate Court
O8,Premises,C,Community,Wardens Service,111,Gas,2021-12-13,226329,CORONA ENERGY RETAIL 4 LTD,3639739,322.36,Gas - Collins Court
O8,Premises,C,Community,Wardens Service,111,Gas,2021-12-13,226329,CORONA ENERGY RETAIL 4 LTD,3639711,433.42,Gas - Carlton Lodge
O8,Premises,C,Community,Wardens Service,111,Gas,2021-12-13,226329,CORONA ENERGY RETAIL 4 LTD,3639733,455.01,Gas - Hewitson Court
O8,Premises,C,Community,Wardens Service,111,Gas,2021-12-13,226329,CORONA ENERGY RETAIL 4 LTD,3639748,753.98,Gas - Maple Creek - Masham (Communal)
O8,Premises,C,Community,Wardens Service,111,Gas,2021-12-13,226329,CORONA ENERGY RETAIL 4 LTD,3639723,1181.67,Gas - Bondgate Court Community Hall
O8,Supplies and Services,C,Community,Wardens Service,348,Wel being Charges,2021-12-29,222199,DORO CARE (UK) LTD,3639669,2067.22,
O8,Premises,C,Community,Wardens Service,112,Electricity,2021-12-06,205479,EON T/A NPOWER,3639377,230.14,Elec - Collins Court
O8,Premises,C,Community,Wardens Service,112,Electricity,2021-12-13,205479,EON T/A NPOWER,3639860,300.21,Elec - Maple Creek - Masham (Communal)
O8,Premises,C,Community,Wardens Service,112,Electricity,2021-12-13,205479,EON T/A NPOWER,3639802,320.34,Elec - Maple Creek - Masham (Communal)
O8,Premises,C,Community,Wardens Service,112,Electricity,2021-12-06,205479,EON T/A NPOWER,3639357,321.83,Elec - Carlton Lodge
O8,Premises,C,Community,Wardens Service,112,Electricity,2021-12-06,205479,EON T/A NPOWER,3639369,354.77,Elec - Hewitson Court
O8,Premises,C,Community,Wardens Service,112,Electricity,2021-12-06,205479,EON T/A NPOWER,3639371,376.62,Elec - Blossomgate Court
O8,Premises,C,Community,Wardens Service,112,Electricity,2021-12-06,205479,EON T/A NPOWER,3639374,428.30,Elec - Bondgate Court Community Hall
O8,Premises,C,Community,Wardens Service,132,Fixtures & Fittings,2021-12-08,218362,JLA TOTAL CARE LTD,3639097,331.04,
O8,Premises,C,Community,Wardens Service,132,Fixtures & Fittings,2021-12-08,218362,JLA TOTAL CARE LTD,3639115,331.04,
O8,Supplies and Services,C,Community,Wardens Service,174,Dispersed Alarm Equipment,2021-12-01,204674,TUNSTALL HEALTHCARE (UK) LTD,3639004,2019.00,
O8,Supplies and Services,B,Community,Waste & Environmental Services Unit,171,Equipment,2021-12-08,201056,DENNIS EAGLE LTD,3638900,193190.00,
O8,Supplies and Services,B,Community,Waste & Environmental Services Unit,171,Equipment,2021-12-22,201056,DENNIS EAGLE LTD,3640500,196305.00,
O8,Supplies and Services,B,Community,Waste & Environmental Services Unit,171,Equipment,2021-12-08,201056,DENNIS EAGLE LTD,3638899,237302.00,
O8,Transport,A,Community,Waste & Recycling,451,Fuel/Oil,2021-12-13,200227,ALLSTAR BUSINESS SOLUTIONS LTD,3639392,66.34,AS60046921
O8,Supplies and Services,A,Community,Waste & Recycling,210,Purchase of Bin Liners,2021-12-01,201011,CROMWELL POLYTHENE LTD,3638052,1252.50,Purchase of Bin Liners
O8,Supplies and Services,A,Community,Waste & Recycling,210,Purchase of Bin Liners,2021-12-22,201011,CROMWELL POLYTHENE LTD,3639452,1677.20,Purchase of Bin Liners
O8,Transport,A,Community,Waste & Recycling,451,Fuel/Oil,2021-12-29,227388,DIGRAPH TRANSPORT SERVICES LTD,3639506,160.80,Claro Road Depot
O8,Transport,A,Community,Waste & Recycling,451,Fuel/Oil,2021-12-29,227388,DIGRAPH TRANSPORT SERVICES LTD,3639506,375.20,Claro Road Depot
O8,Transport,A,Community,Waste & Recycling,451,Fuel/Oil,2021-12-29,227388,DIGRAPH TRANSPORT SERVICES LTD,3639506,26.80,Claro Road Depot
O8,Transport,A,Community,Waste & Recycling,451,Fuel/Oil,2021-12-29,227388,DIGRAPH TRANSPORT SERVICES LTD,3639506,107.20,Claro Road Depot
O8,Supplies and Services,A,Community,Waste & Recycling,438,Recycling Payments,2021-12-08,224558,NORTH YORKSHIRE COUNTY COUNCIL WASTE MANAGEMENT SERVICES,3639157,1651.46,Greenwaste
O8,Supplies and Services,A,Community,Waste & Recycling,299,Other Services,2021-12-13,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3640054,2975.00,Other Services
O8,Supplies and Services,A,Community,Waste & Recycling,299,Other Services,2021-12-13,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3640054,350.00,Other Services
O8,Supplies and Services,A,Community,Waste & Recycling,299,Other Services,2021-12-06,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3639258,2925.00,Other Services
O8,Supplies and Services,A,Community,Waste & Recycling,299,Other Services,2021-12-06,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3639258,490.00,Other Services
O8,Supplies and Services,A,Community,Waste & Recycling,299,Other Services,2021-12-29,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3640732,3775.00,Other Services
O8,Supplies and Services,A,Community,Waste & Recycling,299,Other Services,2021-12-29,220730,RB RECYCLING (SCARBOROUGH) LIMITED,3640732,490.00,Other Services
O8,Transport,A,Community,Waste & Recycling,461,Hire of Vehicles/Plant,2021-12-01,230359,RIVERSIDE TRUCK RENTAL LIMITED,3638993,4557.00,
O8,Supplies and Services,A,Community,Waste & Recycling,176,Purchase of Bulk Containers,2021-12-15,208410,STRAIGHT MANUFACTURING LTD,3639175,8712.00,Purchase of Bulk Containers
O8,Supplies and Services,A,Corporate Affairs,Accountancy,292,Credit Card Services,2021-12-01,200179,ADELANTE SOFTWARE LTD,3638811,589.02,ConnectPay Invoice for Period 01102021 to 31102021
O8,Employees,K,Corporate Affairs,Accountancy,048,Staff Advertising,2021-12-01,226270,BLUETOWNONLINE LTD,3638949,648.00,Staff Advertising
O8,Supplies and Services,A,Corporate Affairs,Benefits,268,Other Consultants Fees,2021-12-08,203079,NEC SOFTWARE SOLUTIONS UK LTD,3639130,825.01,
O8,Transfer Payments,A,Corporate Affairs,Benefits,576,Rent Allowances,2021-12-22,230771,Redacted - Personal Data,3640646,483.28,PQ Emergency payment
O8,Supplies and Services,A,Corporate Affairs,Chief Executive,383,Subscriptions,2021-12-01,209424,SOLACE GROUP,3639142,350.00,
O8,Supplies and Services,K,Corporate Affairs,Committee Administration,368,Member Training Costs,2021-12-29,228803,FIFIELD TRAINING LTD,3639621,700.00,Other Members Costs
O8,Premises,A,Corporate Affairs,Communications & Marketing,131,Signs,2021-12-06,201170,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,3639079,3249.00,Signs
O8,Supplies and Services,A,Corporate Affairs,Domestic Revenues,433,Other Supplies & Services,2021-12-22,200928,CIVICA UK LTD,3639206,20775.00,
O8,Supplies and Services,A,Corporate Affairs,Domestic Revenues,433,Other Supplies & Services,2021-12-29,210682,EXPERIAN LTD,3640173,1847.00,
O8,Supplies and Services,A,Corporate Affairs,Domestic Revenues,433,Other Supplies & Services,2021-12-29,203079,NEC SOFTWARE SOLUTIONS UK LTD,3639468,1950.00,
O8,Supplies and Services,A,Corporate Affairs,Domestic Revenues,433,Other Supplies & Services,2021-12-29,203079,NEC SOFTWARE SOLUTIONS UK LTD,3639467,3120.00,
O8,Supplies and Services,A,Corporate Affairs,Elections,269,Electoral Registration Fees,2021-12-20,207905,ADARE SEC  LIMITED,3640405,329.11,Electoral Registration Fees
O8,Supplies and Services,A,Corporate Affairs,Elections,269,Electoral Registration Fees,2021-12-20,207905,ADARE SEC  LIMITED,3640404,513.85,Electoral Registration Fees
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,205184,ALLHALLOWGATE METHODIST CHURCH,5259080,400.00,Allhallowgate Methodist Church 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,207649,BECKWITHSHAW VILLAGE HALL,5259152,256.00,Beckwithshaw Village Hall 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,215935,BILTON COMMUNITY CENTRE,5259164,250.00,Bilton Community Centre 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,200481,BILTON CRICKET CLUB,5259077,450.00,Bilton Cricket Club 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,219599,BOROUGHBRIDGE METHODIST CHURCH,5259146,350.00,Boroughbridge Methodist Church 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,223054,CHAIN LANE COMMUNITY HUB,5259165,296.00,Chain Lane Community Hub 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,200846,CHRIST CHURCH PCC,5259139,400.00,Christ Church P C C 2021-11-25
O8,Supplies and Services,A,Corporate Affairs,Elections,251,External Printing/Typesetting,2021-12-06,201312,CIVICA ELECTION SERVICES LIMITED,3639391,1094.52,Xpress Print
O8,Supplies and Services,A,Corporate Affairs,Elections,269,Electoral Registration Fees,2021-12-15,201312,CIVICA ELECTION SERVICES LIMITED,3640257,6281.71,Electoral Registration Fees
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,208402,FOLLIFOOT VILLAGE HALL COMMITTEE,5259081,285.00,Follifoot Village Hall 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,206905,GRANTLEY VILLAGE HALL,5259114,300.00,Grantley Village Hall 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,201741,HARLOW COMMUNITY CENTRE ASSOC,5259126,270.00,Harlow Community Centre Association 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,205185,HARROGATE ROAD METHODIST CHURCH,5259089,480.00,Harrogate Road Methodist Church 2021-11-25
O8,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,221030,HOLY TRINITY CHURCH,3639500,250.00,Room R 4 Election Hire
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,230399,JENNYFIELD EVANGELICAL CHURCH,5259083,350.00,Jennyfield Evangelical Church 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,220285,MARTON-CUM-GRAFTON MEMORIAL HALL,5259090,260.00,Marton cum Grafton Memorial Hall 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,202764,MASHAM TOWN HALL TRUSTEES,5259078,288.00,Masham Town Hall Community Charity 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,203246,PANNAL MEMORIAL INSTITUTE,5259101,280.00,Pannal Memorial Institute 2021-11-25
O8,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-29,214365,ST GEORGES SOCIAL CLUB,3640751,275.00,PQ Police Fire and Crime Commissioner Election 021221 Reissue trans 5259094
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,214365,ST GEORGES SOCIAL CLUB,5259094,275.00,St Georges Social Club 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,228408,ST JOSEPH«S CATHOLIC CHURCH HARROGATE,5259163,320.00,St Joseph`s 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,203976,ST MARK«S CHURCH PCC,5259154,592.00,St Marks Church P C C 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,203982,ST WILFRIDS PCC,5259157,350.00,St Wilfrids P C C 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,211130,THE RICHARD KAY CHARITY,5259145,250.00,The Richard Kay Charity 2021-11-25
PI,Premises,A,Corporate Affairs,Elections,122,Hire of Accommodation,2021-12-06,204531,WOODLANDS METHODIST CHURCH,5259096,300.00,Woodlands Methodist Church 2021-11-25
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,254,Photocopiers,2021-12-15,200293,ARENA GROUP LTD,3639425,238.33,CNFJ54541
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,254,Photocopiers,2021-12-22,200293,ARENA GROUP LTD,3640287,335.04,Serial NoCIGF10236
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,246,Stationery/Office Consumables,2021-12-29,226236,MOROAK T/A BLAKE ENVELOPES,3640505,250.80,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,246,Stationery/Office Consumables,2021-12-15,226236,MOROAK T/A BLAKE ENVELOPES,3640172,294.50,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,246,Stationery/Office Consumables,2021-12-15,226236,MOROAK T/A BLAKE ENVELOPES,3640172,294.50,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,246,Stationery/Office Consumables,2021-12-29,202964,NETWORK PRINT & DESIGN,3640736,174.00,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,246,Stationery/Office Consumables,2021-12-29,202964,NETWORK PRINT & DESIGN,3640736,174.00,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,345,Computer Consumables,2021-12-15,229556,PICK PROTECTION LTD,3638840,1800.00,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-08,203662,ROYAL MAIL GROUP LTD,3639024,277.64,Postage
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-15,203662,ROYAL MAIL GROUP LTD,3639443,906.94,Postage
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,254,Photocopiers,2021-12-20,203884,SIEMENS FINANCIAL SERVICES LTD,3640275,7970.68,A9080110
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,261,Books & Publications,2021-12-06,204153,THE COPYRIGHT LICENSING AGENCY LTD,3639106,2181.74,Books and Publications
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-20,226241,WHISTL UK LIMITED,3640046,231.04,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-06,226241,WHISTL UK LIMITED,3639015,338.28,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-29,226241,WHISTL UK LIMITED,3640044,347.48,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-29,226241,WHISTL UK LIMITED,3640044,-9.20,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-29,226241,WHISTL UK LIMITED,3640044,9.20,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-13,226241,WHISTL UK LIMITED,3639164,-4.80,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-13,226241,WHISTL UK LIMITED,3639164,368.58,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-13,226241,WHISTL UK LIMITED,3639164,4.80,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-13,226241,WHISTL UK LIMITED,3639166,993.94,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-06,226241,WHISTL UK LIMITED,3639016,1071.75,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-20,226241,WHISTL UK LIMITED,3640048,1154.94,
O8,Supplies and Services,K,Corporate Affairs,Facilities Management,301,Postage,2021-12-29,226241,WHISTL UK LIMITED,3640045,1761.12,
O8,Employees,K,Corporate Affairs,Human Resources,019,Temporary Staff,2021-12-08,200591,BROOK STREET (UK) LTD,3639277,520.22,Temporary Staff
O8,Employees,K,Corporate Affairs,Human Resources,019,Temporary Staff,2021-12-08,200591,BROOK STREET (UK) LTD,3639493,520.22,Temporary Staff
O8,Employees,K,Corporate Affairs,Improvement & Development (Policy & Improvement to 31/3/15),055,Corporate Training,2021-12-08,227889,AZURE CONSULTING LTD,3638171,695.00,Corporate Training
O8,Supplies and Services,B,Corporate Affairs,ITD,346,Intangible Assets & licences 1 yr plus,2021-12-22,204227,AVOIRA LIMITED,3639448,9.50,
O8,Supplies and Services,B,Corporate Affairs,ITD,346,Intangible Assets & licences 1 yr plus,2021-12-22,204227,AVOIRA LIMITED,3639448,1206.00,
O8,Supplies and Services,B,Corporate Affairs,ITD,346,Intangible Assets & licences 1 yr plus,2021-12-22,204227,AVOIRA LIMITED,3639448,120.00,
O8,Supplies and Services,K,Corporate Affairs,ITD,352,Computer Investment spending from Reserves,2021-12-22,230492,CERTES IT SERVICE SOLUTIONS LTD,3639447,2000.00,
O8,Supplies and Services,K,Corporate Affairs,ITD,352,Computer Investment spending from Reserves,2021-12-22,230492,CERTES IT SERVICE SOLUTIONS LTD,3639496,8000.00,
O8,Supplies and Services,K,Corporate Affairs,ITD,352,Computer Investment spending from Reserves,2021-12-22,230492,CERTES IT SERVICE SOLUTIONS LTD,3639497,10000.00,
O8,Supplies and Services,K,Corporate Affairs,ITD,335,Software & Hardware Maintenance (just Software to 31.3.13),2021-12-29,230637,DECIPHER INNOVATION LIMITED,3639486,212.50,
O8,Supplies and Services,B,Corporate Affairs,ITD,339,Fixed Assets greater than 5k,2021-12-01,211810,DELL CORPORATION LTD,3638898,4228.24,
O8,Supplies and Services,K,Corporate Affairs,ITD,335,Software & Hardware Maintenance (just Software to 31.3.13),2021-12-13,219971,DELTASCHEME LTD,3640137,8952.00,Terminals-Wiring/Installation
O8,Supplies and Services,B,Corporate Affairs,ITD,339,Fixed Assets greater than 5k,2021-12-08,214296,INSIGHT DIRECT (UK) LIMITED,3638917,1131.49,
O8,Supplies and Services,K,Corporate Affairs,ITD,335,Software & Hardware Maintenance (just Software to 31.3.13),2021-12-22,230074,JACOB BAILEY LIMITED,3640219,1062.50,
O8,Supplies and Services,K,Corporate Affairs,ITD,335,Software & Hardware Maintenance (just Software to 31.3.13),2021-12-06,226892,JADU CREATIVE LIMITED,3639352,27000.00,
O8,Supplies and Services,B,Corporate Affairs,ITD,339,Fixed Assets greater than 5k,2021-12-01,210480,KINGSFIELD COMPUTER PRODUCTS LTD,3638069,9.95,
O8,Supplies and Services,B,Corporate Affairs,ITD,339,Fixed Assets greater than 5k,2021-12-01,210480,KINGSFIELD COMPUTER PRODUCTS LTD,3638069,1349.50,
O8,Supplies and Services,K,Corporate Affairs,ITD,313,Mobile Telephony,2021-12-01,203109,O2,3639137,2296.96,5807565
O8,Supplies and Services,B,Corporate Affairs,ITD,339,Fixed Assets greater than 5k,2021-12-15,203303,PHOENIX SOFTWARE LTD,3639198,37168.44,
O8,Supplies and Services,K,Corporate Affairs,ITD,335,Software & Hardware Maintenance (just Software to 31.3.13),2021-12-22,204345,TRUSTMARQUE SOLUTIONS LTD,3639135,16144.26,Trustwave MailMarshal OnPremises Essentials 1 Year
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,215737,VIRGIN MEDIA BUSINESS,3640168,750.04,885051801
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,137.51,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,109.37,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,275.74,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,9.90,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,30.44,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,19.80,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,49.51,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,29.73,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,40.76,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,39.60,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,29.70,929033
O8,Supplies and Services,K,Corporate Affairs,ITD,305,Telephone Rental and Calls,2021-12-15,203101,VIRGIN MEDIA PAYMENTS LTD,3640158,9.90,929033
