Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691065,45.73,Gas - Mercer Gallery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691063,47.32,Gas - Knaresborough House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691058,46.6,Gas - Scottsdale House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691090,55.58,Gas - Pump Room Museum
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691059,85.3,Gas - Exhibition Halls G & H
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691029,116.4,Gas - Ripon Leisure Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691052,196.23,Gas - Exhibition Halls
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691068,183.93,Gas - Starbeck Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691076,206.05,Gas - Stonefall Crematorium
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4690928,255.08,Gas - Ripon Spa Baths
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691069,322.53,Gas - Harlow Hill Nursery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691031,359.54,Gas - Knaresborough Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4690945,493.21,Gas - Hydro
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-26,DALEBUILD LTD,4693076,400,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-14,DALESAUNA LTD,4691100,232.97,REDACTED - PERSONAL DATA
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-21,DALESAUNA LTD,4691778,470,REDACTED - PERSONAL DATA
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,DALESAUNA LTD,4691777,229.58,Knaresborough Swimming Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,DALESAUNA LTD,4691803,344.5,Hydro Swimming Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-28,E.A. GIBBS AND SON LTD,4693081,2320.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-26,E.A. GIBBS AND SON LTD,4693082,698,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-14,FACULTATIEVE TECHNOLOGIES LTD,4690429,364.1,CREDIT NOTE AGAINST VARIOUS INVOICES
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-14,FACULTATIEVE TECHNOLOGIES LTD,4691288,995.42,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-14,FACULTATIEVE TECHNOLOGIES LTD,4691446,2740.56,FROM STANDARD QUOTATION SENT
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-21,GARBUTT SERVICES,4692658,404.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-28,GARBUTT SERVICES,4691920,904,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-28,GARBUTT SERVICES,4691919,1500.00,Harlow Nurseries
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-28,GRAHAM BAILEY STONE MASONRY RESTORATION,4691986,348,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-26,HARROGATE SCAFFOLDING,4693173,630,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-14,HARROGATE SCAFFOLDING,4692239,687.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-28,HAVEN BUILDING & MAINTENANCE LTD,4692829,2700.00,Stray Pond Changing Rooms
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-28,HAVEN BUILDING & MAINTENANCE LTD,4692829,1500.00,Stray Pond Changing Rooms
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-28,HAVEN BUILDING & MAINTENANCE LTD,4692829,1500.00,Stray Pond Changing Rooms
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-14,HILL CANNON CONSULTING LLP,4691527,395,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-14,HILL CANNON CONSULTING LLP,4691526,2700.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-26,ICE PLUMBING AND WATER SERVICES LTD,4692553,228.65,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-26,ICE PLUMBING AND WATER SERVICES LTD,4692552,255,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-05,J HEWSON (BUILDERS) LTD,4691552,2060.00,HIC
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-26,JACKSON LIFT SERVICES LIMITED,4693303,637.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-26,JACKSON LIFT SERVICES LIMITED,4693303,382.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,179.49,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,119.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,119.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,119.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,179.49,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,239.32,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,179.49,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692634,42,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,179.49,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,119.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,119.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,119.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,179.49,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,239.32,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,179.49,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,59.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-21,JACKSON LIFT SERVICES LIMITED,4692646,42,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-12,JAPS ENGINEERING,4692016,320,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-12,METRO ROD LTD,4690941,1350.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-05,METRO ROD LTD,4691849,1540.00,King Street Workshops
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-14,NEWTON ELECTRICAL CONTRACTORS UK LTD,4692455,410,Replace 32 x Lamps Around the Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-19,NEWTON ELECTRICAL CONTRACTORS UK LTD,4691660,9893.66,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Rents & Wayleaves,2018-02-19,NORTH YORKSHIRE COUNTY COUNCIL,4692869,625,RENT DUE IN ADVANCE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2018-02-07,NORTH YORKSHIRE MOUNTED RANGER,4691825,420,SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-05,NORTH YORKSHIRE MOUNTED RANGER,4691823,375,CIVIC CENTRE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-07,NORTH YORKSHIRE MOUNTED RANGER,4691829,385,PATROLS CLARO ROAD 38500
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692585,201.97,Elec - Sun Pavilion
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692598,233.63,"Elec - Sun Pavilion, Verandah"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692655,239.4,Elec - Knaresborough House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692569,243.8,Elec - Jennyfields CC
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692566,369.04,Elec - Mercer Gallery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692574,388.69,Elec - Ripon Town Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692677,618.72,Elec - Stonefall Cemetery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692577,782.84,Elec - Harlow Hill Nursery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692580,1011.54,Elec - Starbeck Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692571,1284.86,Elec - Ripon Spa Baths
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692578,1394.16,Elec - Tower St MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692582,1466.31,Elec - Ripon Leisure Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692567,1833.10,Elec - Nidderdale Swimming Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692584,2196.24,Elec - Conyngham Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692588,2304.59,Elec - Jubilee MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692573,3564.63,Elec - Royal Baths (exTIC & Turkish)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-26,NPOWER LTD,4692008,3635.53,ELEC - ROYAL BATHS (exTIC & TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-14,NPOWER LTD,4692009,3891.17,ELEC - ROYAL BATHS (exTIC & TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-14,NPOWER LTD,4692010,4573.10,ELEC - ROYAL BATHS (exTIC & TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692586,4668.22,Elec - Victoria MSCP inc PCs
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-14,NPOWER LTD,4691998,4673.62,ELEC - ROYAL BATHS (exTIC &TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692587,5092.53,Elec - Knapping Mount Offices
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electricity,2018-02-28,NPOWER LTD,4692576,34719.21,Elec - HIC (inc Queens Suite)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692585,8.88,Elec - Sun Pavilion
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692598,10.92,"Elec - Sun Pavilion, Verandah"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692655,11.19,Elec - Knaresborough House
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692569,10.52,Elec - Jennyfields CC
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692566,17.18,Elec - Mercer Gallery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692574,18.33,Elec - Ripon Town Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692677,29.15,Elec - Stonefall Cemetery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692577,42.12,Elec - Harlow Hill Nursery
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692580,48.76,Elec - Starbeck Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692571,60.45,Elec - Ripon Spa Baths
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692578,72.25,Elec - Tower St MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692582,66.01,Elec - Ripon Leisure Centre
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692567,93.12,Elec - Nidderdale Swimming Pool
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692584,112.66,Elec - Conyngham Hall
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692588,112.62,Elec - Jubilee MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692573,180.77,Elec - Royal Baths (exTIC & Turkish)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-26,NPOWER LTD,4692008,182.13,ELEC - ROYAL BATHS (exTIC & TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,NPOWER LTD,4692009,193.81,ELEC - ROYAL BATHS (exTIC & TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,NPOWER LTD,4692010,234.19,ELEC - ROYAL BATHS (exTIC & TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692586,226.84,Elec - Victoria MSCP inc PCs
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-14,NPOWER LTD,4691998,248.74,ELEC - ROYAL BATHS (exTIC &TURKISH)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692587,245.38,Elec - Knapping Mount Offices
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Climate Change Levy,2018-02-28,NPOWER LTD,4692576,1884.91,Elec - HIC (inc Queens Suite)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2018-02-14,PHS GROUP PLC,4690827,1170.00,credit trans 4690638
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2018-02-14,PHS GROUP PLC,4690826,240.14,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2018-02-28,PHS GROUP PLC,4693197,1436.97,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Cleaning & Hygiene Services,2018-02-14,PHS GROUP PLC,4690638,2454.40,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Heating Oil,2018-02-14,RIX PETROLEUM (HULL) LIMITED,4690795,2394.45,Gas Oil
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-19,ROBINSONS FACILITIES SERVICES,4681994,220.6,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-14,ROBINSONS FACILITIES SERVICES,4691174,1996.22,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Electrical Repairs & Maint,2018-02-21,ROBINSONS LIGHTING LTD,4692866,890,WORKS AT THE TURKISH BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Reactive Repairs & Maint - Bldgs,2018-02-26,ROBINSONS LIGHTING LTD,4693124,560,WORKS AT THE TURKISH BATHS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Fire & Secuirty (01/04/16) - prev was Security Systems-Inst & Maint,2018-02-28,ROSSE SYSTEMS,4692251,393.37,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-07,ROSSE SYSTEMS,4690482,567.75,FIRE ALARM SERVICEMAINTENANCE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-07,ROSSE SYSTEMS,4690482,147,FIRE ALARM SERVICEMAINTENANCE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-07,ROSSE SYSTEMS,4690482,491.25,FIRE ALARM SERVICEMAINTENANCE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-07,ROSSE SYSTEMS,4690482,45.5,FIRE ALARM SERVICEMAINTENANCE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,Compliance Works(01/04/16) - prev was Fire Systems-Inst & Maint,2018-02-07,ROSSE SYSTEMS,4690482,930.25,FIRE ALARM SERVICEMAINTENANCE
