Body Name,Expenditure Category(T),Capital/ Revenue,Service Label(T),Service Code(T),Expenditure Code,Expenditure Code(T),Payment Date,Supplier Name,Supplier Name(T),Transaction No.,Net Amount,Narrative
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-06,201835,HELP-LINK UK LTD,1722381,98.16,297509/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-06,201835,HELP-LINK UK LTD,1722381,98.16,297512/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-06,201835,HELP-LINK UK LTD,1722381,98.16,297501/1
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-06,201835,HELP-LINK UK LTD,1722381,98.16,297517/1
O8,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-27,225263,HUNT & SYKES SAFETY SERVICES LTD,3578683,360,
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-06,228106,INNERCITY ROOFING (YORKSHIRE) LTD,1722391,232.96,300598/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-27,228106,INNERCITY ROOFING (YORKSHIRE) LTD,1723174,465.38,301730/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-27,228106,INNERCITY ROOFING (YORKSHIRE) LTD,1723177,479.68,300881/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-27,228106,INNERCITY ROOFING (YORKSHIRE) LTD,1723175,521.78,301728/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-27,228106,INNERCITY ROOFING (YORKSHIRE) LTD,1723171,768.2,301735/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722486,59.83,301071/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722486,59.83,301069/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722486,21,301075/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722486,21,301074/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722486,59.83,301073/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722486,59.83,301072/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722486,59.83,301070/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722487,21,301082/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722487,21,301081/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722487,59.83,301080/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722487,59.83,301077/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722487,59.83,301079/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722487,59.83,301078/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-13,220099,JACKSON LIFT SERVICES LIMITED,1722487,59.83,301076/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-27,220099,JACKSON LIFT SERVICES LIMITED,1723178,59.83,302104/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-27,220099,JACKSON LIFT SERVICES LIMITED,1723178,59.83,302114/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-27,220099,JACKSON LIFT SERVICES LIMITED,1723178,21,302117/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-27,220099,JACKSON LIFT SERVICES LIMITED,1723178,21,302119/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-27,220099,JACKSON LIFT SERVICES LIMITED,1723178,59.83,302113/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-27,220099,JACKSON LIFT SERVICES LIMITED,1723178,59.83,302116/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-27,220099,JACKSON LIFT SERVICES LIMITED,1723178,59.83,302120/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-27,220099,JACKSON LIFT SERVICES LIMITED,1723178,59.83,302115/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-06,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722397,763.1,285242/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722725,590.27,298652/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-06,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722398,594.27,289251/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-13,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722488,594.27,296764/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723180,594.27,298624/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723190,594.27,300373/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723181,612.4,296583/2
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722719,612.45,295378/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722720,612.45,294008/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723182,612.45,298664/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723188,612.45,298782/2
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723186,614.42,299452/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723191,614.42,297302/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722722,617.87,295579/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722724,617.87,294064/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722726,617.87,298661/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723185,658.02,298832/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-13,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722489,658.57,295447/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722723,658.57,297104/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722727,658.57,298626/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723187,658.57,298134/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723189,658.57,299612/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1722721,678.7,295323/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723183,688.42,296373/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723179,864.24,295087/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1723184,1224.84,296646/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-06,204759,MASTERDOR LIMITED,1722399,711.49,293587/3
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-06,227934,MCHALE CONTRACTS & PLANT ENVIRONMENTAL LLP,1722406,310,299087/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-06,227934,MCHALE CONTRACTS & PLANT ENVIRONMENTAL LLP,1722407,356.65,300283/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227934,MCHALE CONTRACTS & PLANT ENVIRONMENTAL LLP,1723198,460.65,299764/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-13,227934,MCHALE CONTRACTS & PLANT ENVIRONMENTAL LLP,1722494,465.6,295400/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227934,MCHALE CONTRACTS & PLANT ENVIRONMENTAL LLP,1723202,480.65,300845/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,227934,MCHALE CONTRACTS & PLANT ENVIRONMENTAL LLP,1723200,835,300407/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-20,223679,METRO ROD LTD,1722731,220,297209/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-13,223679,METRO ROD LTD,1722498,273,300016/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-13,223679,METRO ROD LTD,1722501,287.5,298756/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-13,223679,METRO ROD LTD,1722503,825,290844/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-06,208594,NETSAT AERIALS LTD,1722167,1040.00,298672/1
O8,Supplies and Services,C,Community,Repairs & Maintenance,201,Materials,2019-03-20,202996,NIPS LTD,3578184,290,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579223,212,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579227,230,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579236,230,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579536,230,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579234,254,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579194,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579195,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579196,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579198,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579199,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579200,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579201,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579202,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579203,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579204,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579205,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579212,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579213,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579214,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579215,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579216,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579217,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579218,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579219,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579220,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579228,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579229,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579231,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579232,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579237,258,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-20,200249,NORTHGATE VEHICLE HIRE LTD,3578712,330.72,
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-18,200249,NORTHGATE VEHICLE HIRE LTD,3579197,296.7,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579210,435.2,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579211,435.2,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-27,200249,NORTHGATE VEHICLE HIRE LTD,3579238,440,IHMT
O8,Transport,C,Community,Repairs & Maintenance,461,Hire of Vehicles/Plant,2019-03-04,200249,NORTHGATE VEHICLE HIRE LTD,3572613,841.03,IHMT
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-06,218297,NORTON INTERIORS LTD,1722415,3586.00,300404/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-13,218297,NORTON INTERIORS LTD,1722504,3631.91,297787/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-06,218297,NORTON INTERIORS LTD,1722416,4050.02,299565/1
HR,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-20,218297,NORTON INTERIORS LTD,1722741,4747.12,299953/1
O8,Supplies and Services,C,Community,Repairs & Maintenance,201,Materials,2019-03-20,203606,RIPON ENGINEERING SUPPLIES LTD,3577747,316.25,IHMT
HR,Premises,C,Community,Repairs & Maintenance,76,Heating  Maintenance,2019-03-13,226261,ROBINSONS FACILITIES SERVICES,1722514,323.14,300509/1
O8,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,223854,TETLEYS ELECTRICAL LTD,3580192,110,
O8,Premises,C,Community,Repairs & Maintenance,98,Planned Repairs,2019-03-27,223854,TETLEYS ELECTRICAL LTD,3580192,110,
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-06,222988,THE TEX SERVICES GROUP,1722420,240,293941/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-06,222988,THE TEX SERVICES GROUP,1722421,240,293936/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-06,222988,THE TEX SERVICES GROUP,1722422,240,293945/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-06,222988,THE TEX SERVICES GROUP,1722423,240,293944/1
HR,Premises,C,Community,Repairs & Maintenance,73,Electrical Repairs & Maint,2019-03-20,222988,THE TEX SERVICES GROUP,1722743,280,291181/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-20,222988,THE TEX SERVICES GROUP,1722742,240,300079/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-20,221478,TUNSTON CONSTRUCTION LTD,1722744,279.12,292074/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-20,221478,TUNSTON CONSTRUCTION LTD,1722745,426.57,295784/1
HR,Premises,C,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2019-03-27,207220,WHARFEDALE DECORATIONS LTD,1723227,2052.00,297277/1
O8,Supplies and Services,C,Community,Repairs & Maintenance,201,Materials,2019-03-11,204528,WOLSELEY UK LTD,3578364,290.01,IHMT
O8,Supplies and Services,C,Community,Repairs & Maintenance,201,Materials,2019-03-20,204528,WOLSELEY UK LTD,3579683,447.84,IHMT
O8,Supplies and Services,C,Community,Repairs & Maintenance,201,Materials,2019-03-04,204528,WOLSELEY UK LTD,3576895,891.27,IHMT
O8,Supplies and Services,C,Community,Repairs & Maintenance,201,Materials,2019-03-25,204528,WOLSELEY UK LTD,3579685,1276.10,IHMT
O8,Supplies and Services,C,Community,Repairs & Maintenance,201,Materials,2019-03-20,204528,WOLSELEY UK LTD,3579681,1399.05,IHMT
O8,Supplies and Services,C,Community,Repairs & Maintenance,201,Materials,2019-03-11,204528,WOLSELEY UK LTD,3578531,1571.38,IHMT
O8,Supplies and Services,A,Community,Strategic Development,263,Marketing/Promotion,2019-03-13,222553,BRAND YORKSHIRE LTD,3577860,599,Marketing/Promotion
O8,Premises,A,Community,Strategic Development,131,Signs,2019-03-27,200921,COLTON SIGNS,3578837,226,SUPPLY FLORAL DISPLAY STAND SIGN
O8,Premises,A,Community,Strategic Development,131,Signs,2019-03-13,200921,COLTON SIGNS,3577783,268.8,SUPPLY FLORAL DISPLAY STAND SIGN
O8,Supplies and Services,A,Community,Strategic Development,263,Marketing/Promotion,2019-03-27,218968,COUNTING SOLUTIONS LTD T/A PFM UK,3578834,1930.00,
O8,Supplies and Services,A,Community,Strategic Development,202,Hort Materials - Direct Purchase,2019-03-20,202421,KNOX SAWMILLS LTD,3578557,343.14,HARROGATE BOROUGH COUNCIL
O8,Supplies and Services,A,Community,Strategic Development,263,Marketing/Promotion,2019-03-20,226164,MORGARD COURT LTD T/A GARDNERS,3578167,1360.00,Marketing/Promotion
O8,Supplies and Services,A,Community,Strategic Development,263,Marketing/Promotion,2019-03-06,226236,MOROAK T/A BLAKE ENVELOPES,3576952,360,Marketing/Promotion
O8,Supplies and Services,A,Community,Strategic Development,263,Marketing/Promotion,2019-03-27,226236,MOROAK T/A BLAKE ENVELOPES,3578895,360,Marketing/Promotion
O8,Supplies and Services,A,Community,Strategic Development,263,Marketing/Promotion,2019-03-06,226236,MOROAK T/A BLAKE ENVELOPES,3576951,380,Marketing/Promotion
O8,Premises,A,Community,Strategic Development,87,Payments to Ext Contractors,2019-03-18,216459,NIDDERDALE FORESTRY,3579381,250,Payments to Ext Contractors
O8,Supplies and Services,A,Community,Strategic Development,263,Marketing/Promotion,2019-03-06,203378,PROFESSIONAL PAPER SUPPLIES LTD,3576853,229.9,Marketing/Promotion
O8,Employees,A,Community,Technical,54,Non Qualification Training,2019-03-18,216600,APSE,3579544,1521.87,
O8,Supplies and Services,A,Community,Technical,242,Protective Clothing,2019-03-13,204247,BERENDSEN UK LTD,3578544,997.48,Claro Rd Supplies
O8,Employees,A,Community,Technical,54,Non Qualification Training,2019-03-06,200997,CRAVEN COLLEGE,3578664,840,
O8,Premises,A,Community,Technical,87,Payments to Ext Contractors,2019-03-04,217839,FRESH-AIR FITNESS,3579345,426.5,
O8,Supplies and Services,A,Community,Technical,171,Equipment,2019-03-27,215851,HAZCHEM SAFETY LLP,3578736,337.39,
O8,Premises,K,Community,Technical,87,Payments to Ext Contractors,2019-03-27,225709,ICE WATCH LTD,3579277,5675.00,
O8,Supplies and Services,A,Community,Technical,242,Protective Clothing,2019-03-20,215271,LANDSCAPE SUPPLY COMPANY,3578037,50.34,Protective Clothing
O8,Supplies and Services,A,Community,Technical,242,Protective Clothing,2019-03-20,215271,LANDSCAPE SUPPLY COMPANY,3578037,29.8,Protective Clothing
O8,Supplies and Services,A,Community,Technical,242,Protective Clothing,2019-03-20,215271,LANDSCAPE SUPPLY COMPANY,3578037,29.8,Protective Clothing
O8,Supplies and Services,A,Community,Technical,242,Protective Clothing,2019-03-20,215271,LANDSCAPE SUPPLY COMPANY,3578037,100.68,Protective Clothing
O8,Supplies and Services,A,Community,Technical,242,Protective Clothing,2019-03-20,215271,LANDSCAPE SUPPLY COMPANY,3578037,50.34,Protective Clothing
O8,Supplies and Services,A,Community,Technical,242,Protective Clothing,2019-03-20,215271,LANDSCAPE SUPPLY COMPANY,3578037,50.34,Protective Clothing
O8,Supplies and Services,A,Community,Technical,242,Protective Clothing,2019-03-20,215271,LANDSCAPE SUPPLY COMPANY,3578037,50.34,Protective Clothing
O8,Premises,A,Community,Technical,87,Payments to Ext Contractors,2019-03-27,226461,NATURE SIGN DESIGN,3579982,920,Payments to Ext Contractors
O8,Premises,A,Community,Technical,87,Payments to Ext Contractors,2019-03-27,226461,NATURE SIGN DESIGN,3579982,680,Payments to Ext Contractors
O8,Premises,A,Community,Technical,87,Payments to Ext Contractors,2019-03-27,226461,NATURE SIGN DESIGN,3579982,95,Payments to Ext Contractors
O8,Premises,A,Community,Technical,87,Payments to Ext Contractors,2019-03-13,205770,PLAYSAFETY LTD,3578255,395,
O8,Premises,A,Community,Technical,87,Payments to Ext Contractors,2019-03-13,205770,PLAYSAFETY LTD,3578255,116,
O8,Premises,A,Community,Technical,87,Payments to Ext Contractors,2019-03-06,203394,PUBLIC SECTOR SOFTWARE LTD,3578263,2445.00,Payments to Ext Contractors
O8,Transport,A,Community,Technical,471,Travel,2019-03-11,218268,REDFERN TRAVEL LTD,3576883,12.2,Redacted- Personal data
O8,Premises,C,Community,Wardens Service,111,Gas,2019-03-18,226329,CORONA ENERGY RETAIL 4 LTD,3578099,430.43,GAS - COLLINS COURT
O8,Premises,C,Community,Wardens Service,111,Gas,2019-03-18,226329,CORONA ENERGY RETAIL 4 LTD,3578131,584.65,Gas - Hewitson Court
O8,Premises,C,Community,Wardens Service,111,Gas,2019-03-18,226329,CORONA ENERGY RETAIL 4 LTD,3578127,588.57,Gas - Carlton Lodge
O8,Premises,C,Community,Wardens Service,111,Gas,2019-03-18,226329,CORONA ENERGY RETAIL 4 LTD,3578060,694.57,Gas- Blossomgate Court
O8,Premises,C,Community,Wardens Service,111,Gas,2019-03-18,226329,CORONA ENERGY RETAIL 4 LTD,3578138,1091.70,Gas - Maple Creek - Masham (Communal)
O8,Premises,C,Community,Wardens Service,111,Gas,2019-03-20,226329,CORONA ENERGY RETAIL 4 LTD,3578091,1375.71,GAS - BONDGATE COURT COMMUNITY HALL
O8,Premises,C,Community,Wardens Service,112,Electricity,2019-03-27,205479,NPOWER LTD,3579023,259.23,Elec - Maple Creek Masham (Communal)
O8,Premises,C,Community,Wardens Service,112,Electricity,2019-03-27,205479,NPOWER LTD,3579023,11.85,Elec - Maple Creek Masham (Communal)
O8,Premises,C,Community,Wardens Service,112,Electricity,2019-03-27,205479,NPOWER LTD,3579092,285.47,Elec - Hewitson Court
O8,Premises,C,Community,Wardens Service,112,Electricity,2019-03-27,205479,NPOWER LTD,3579089,349.32,Elec - Carlton Lodge
O8,Premises,C,Community,Wardens Service,112,Electricity,2019-03-27,205479,NPOWER LTD,3579094,400.86,Elec - Blossomgate Court
O8,Premises,C,Community,Wardens Service,112,Electricity,2019-03-27,205479,NPOWER LTD,3579110,426.18,Elec - Bondgate Court Community Hall
O8,Supplies and Services,C,Community,Wardens Service,348,Wel being Charges,2019-03-11,222199,WEALDEN & EASTBOURNE LIFELINE LTD,3578878,2224.95,Monitoring services
O8,Premises,C,Community,Wardens Service,126,Water & Sewerage,2019-03-18,204616,YORKSHIRE WATER PLC,3579677,286.54,WATER - CARLTON LODGE
O8,Supplies and Services,B,Community,Waste & Environmental Services Unit,171,Equipment,2019-03-20,221350,AEBI SCHMIDT UK LTD,3579745,68174.00,
O8,Supplies and Services,B,Community,Waste & Environmental Services Unit,171,Equipment,2019-03-20,221350,AEBI SCHMIDT UK LTD,3579745,220,
O8,Supplies and Services,B,Community,Waste & Environmental Services Unit,171,Equipment,2019-03-20,221350,AEBI SCHMIDT UK LTD,3579745,220,
