Supplier Name,Category Family,Invoice GL Date,Spend
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-12,448298.11
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-13,64251.59
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-13,28151.29
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-13,30632.75
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-13,52229.40
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,256164.66
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,340700.96
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,687740.43
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,123872.05
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,276768.28
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,680942.08
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,331995.45
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,187899.00
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,587934.40
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,573291.40
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,1102101.10
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,366575.59
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,71494.11
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,31803.26
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,328477.86
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-14,36772.56
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-15,88954.77
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-15,47977.09
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-15,39849.97
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-15,185015.30
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-15,1971598.71
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-15,282315.51
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-16,67441.89
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-16,1056146.48
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-16,222354.70
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-16,492764.21
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-16,33062.35
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-19,209360.09
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-19,51233.03
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-19,138991.11
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-19,114828.59
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-19,86739.90
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-19,30795.27
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,55808.63
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,294011.62
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,85026.08
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,25562.57
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,73433.18
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,109535.87
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,71467.66
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,130603.18
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,542167.88
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,26634.51
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,46266.21
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,43403.20
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,66567.97
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-20,62714.19
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-21,28159.27
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-21,53377.76
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-22,296143.45
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-22,41095.66
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-22,124078.30
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-22,81130.01
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-22,43413.44
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-22,57382.12
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-26,135727.19
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-26,68829.76
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-27,42333.16
Balfour Beatty Rail Ltd (RS Alliance Use Only),Track,2021-04-28,65062.53
Bruton Knowles,Land & Property Acquisitions (incl. Business Consultancy),2021-04-09,78940.74
Bruton Knowles,Land & Property Acquisitions (incl. Business Consultancy),2021-04-09,71500.00
Buckingham Group Contracting Ltd,Buildings,2021-04-01,490544.76
Buckingham Group Contracting Ltd,Buildings,2021-04-01,125463.03
Buckingham Group Contracting Ltd,Buildings,2021-04-07,331653.01
Buckingham Group Contracting Ltd,Buildings,2021-04-12,47230.08
Buckingham Group Contracting Ltd,Buildings,2021-04-13,73171.44
Buckingham Group Contracting Ltd,Buildings,2021-04-19,161450.11
Buckingham Group Contracting Ltd,Buildings,2021-04-22,258359.00
Buckingham Group Contracting Ltd,Buildings,2021-04-26,246354.43
Buckingham Group Contracting Ltd,General Civils,2021-04-11,49768.13
Buckingham Group Contracting Ltd,Professional Services Direct,2021-04-19,40947.70
Buckingham Group Contracting Ltd,Professional Services Direct,2021-04-25,307206.08
Buckingham Group Contracting Ltd,Professional Services Direct,2021-04-29,26435.99
C R Reynolds Ltd,Buildings,2021-04-01,432102.91
C R Reynolds Ltd,Buildings,2021-04-13,698707.76
C Spencer Ltd,Electrification and Fixed Plant,2021-04-01,149646.85
C Spencer Ltd,Electrification and Fixed Plant,2021-04-22,207246.60
CPMS Ltd,Buildings,2021-04-01,122605.00
CPMS Ltd,Buildings,2021-04-08,59537.14
CPMS Ltd,Buildings,2021-04-22,49411.46
CPMS Ltd,Buildings,2021-04-22,29717.96
CPMS Ltd,Buildings,2021-04-22,70160.96
CPMS Ltd,Buildings,2021-04-22,51951.80
CPMS Ltd,Buildings,2021-04-28,100000.00
Carillion Powerlines Ltd (in Liquidation),Electrification and Fixed Plant,2021-04-01,1565305.28
Carillion Powerlines Ltd (in Liquidation),Electrification and Fixed Plant,2021-04-12,2103673.00
Centregreat Rail Ltd,Buildings,2021-04-19,924268.19
Centregreat Rail Ltd,General Civils,2021-04-11,32549.30
Centregreat Rail Ltd,General Civils,2021-04-12,310130.23
Centregreat Rail Ltd,General Civils,2021-04-13,205043.55
Centregreat Rail Ltd,General Civils,2021-04-14,36562.13
Centregreat Rail Ltd,General Civils,2021-04-16,284453.21
Chevron Traffic Management Ltd,Infrastructure Support Services,2021-04-09,29918.77
Colas Rail Ltd,Signalling,2021-04-13,348967.92
Colas Rail Ltd,Signalling,2021-04-14,416628.66
Colas Rail Ltd,Signalling,2021-04-16,514477.35
Colas Rail Ltd,Signalling,2021-04-20,857151.00
Colas Rail Ltd,Signalling,2021-04-26,191439.30
Colas Rail Ltd,Signalling,2021-04-28,384303.78
Colas Rail Ltd,Track,2021-04-01,1542073.00
Colas Rail Ltd,Track,2021-04-28,201275.93
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-04,26583.48
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-06,415136.50
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-06,40552.30
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,305905.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,151373.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,46635.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,59642.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,371255.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,106456.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,52143.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,1252522.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,181148.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,336445.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,152991.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,1036712.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,406485.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,65854.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,48356.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,410467.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,209395.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,97293.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,128121.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,59697.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,37883.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,56272.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,27911.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,43580.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-07,357427.18
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-08,131396.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-08,1421092.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-08,219056.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-08,367765.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-09,395429.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-09,2454607.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-13,30775.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-13,27097.79
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-13,66437.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-13,35181.59
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-13,59109.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-14,28745.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-14,59387.79
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-20,190397.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-23,234161.10
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-23,228919.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-23,255767.36
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-23,58806.37
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,1170596.90
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,187768.30
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,293502.87
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,68039.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,63141.52
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,44112.85
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,226576.11
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,51317.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,390500.85
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,386722.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-26,25767.22
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-27,131397.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-27,44576.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-27,39811.02
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,1022902.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,125244.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,200503.60
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,1037179.67
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,796380.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,456563.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,464452.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,378714.02
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,490691.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,84765.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,75979.23
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,35728.04
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,260343.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,475099.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,414932.92
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,33685.16
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-29,55428.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-30,1916925.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-30,72074.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-30,751866.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-30,423571.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-30,74860.00
Colas Rail Ltd (RS Alliance Use Only),Track,2021-04-30,910104.00
Collaborative Project Management Services Ltd,Professional Services Direct,2021-04-13,56430.00
Colt Construction Ltd,Buildings,2021-04-07,32058.25
Colt Construction Ltd,Buildings,2021-04-07,43557.59
Colt Construction Ltd,Buildings,2021-04-07,47692.12
Colt Construction Ltd,Buildings,2021-04-08,25580.58
Colt Construction Ltd,Buildings,2021-04-08,33105.63
Colt Construction Ltd,Buildings,2021-04-08,41594.50
Colt Construction Ltd,Buildings,2021-04-09,56169.00
Colt Construction Ltd,Buildings,2021-04-16,49646.67
Colt Construction Ltd,Buildings,2021-04-16,52698.92
Colt Construction Ltd,Buildings,2021-04-26,686785.57
Colt Construction Ltd,Buildings,2021-04-26,133484.00
Colt Construction Ltd,General Civils,2021-04-09,128217.85
Complete Environmental Services Ltd t/a Complete Drain Clearance,Infrastructure Support Services,2021-04-13,30456.00
Complete Environmental Services Ltd t/a Complete Drain Clearance,Infrastructure Support Services,2021-04-13,26730.00
Construction Marine Ltd,Buildings,2021-04-07,40913.94
Construction Marine Ltd,Buildings,2021-04-12,36877.83
Construction Marine Ltd,Buildings,2021-04-15,57574.30
Construction Marine Ltd,Buildings,2021-04-15,40486.11
Construction Marine Ltd,Buildings,2021-04-15,46719.23
Construction Marine Ltd,Buildings,2021-04-15,44744.61
Construction Marine Ltd,Buildings,2021-04-27,28601.95
Construction Marine Ltd,Buildings,2021-04-27,47915.97
Construction Marine Ltd,Buildings,2021-04-27,26316.94
Construction Marine Ltd,General Civils,2021-04-01,266542.34
Construction Marine Ltd,General Civils,2021-04-01,60641.43
Construction Marine Ltd,General Civils,2021-04-01,30356.57
Construction Marine Ltd,General Civils,2021-04-13,53291.69
Construction Marine Ltd,General Civils,2021-04-14,30106.54
Construction Marine Ltd,General Civils,2021-04-14,40527.92
Construction Marine Ltd,General Civils,2021-04-14,126837.23
Construction Marine Ltd,General Civils,2021-04-14,57112.11
Construction Marine Ltd,General Civils,2021-04-14,95099.01
Construction Marine Ltd,General Civils,2021-04-14,335954.26
Construction Marine Ltd,General Civils,2021-04-14,234661.49
Construction Marine Ltd,General Civils,2021-04-14,193215.73
Construction Marine Ltd,General Civils,2021-04-14,179150.08
Construction Marine Ltd,General Civils,2021-04-14,93606.56
Construction Marine Ltd,General Civils,2021-04-14,107873.87
Construction Marine Ltd,General Civils,2021-04-14,91101.74
Construction Marine Ltd,General Civils,2021-04-14,147155.10
Construction Marine Ltd,General Civils,2021-04-15,32261.05
Construction Marine Ltd,General Civils,2021-04-26,25890.71
Construction Marine Ltd,General Civils,2021-04-27,59584.70
Construction Marine Ltd,General Civils,2021-04-27,76236.52
Construction Marine Ltd,General Civils,2021-04-27,58606.92
Construction Marine Ltd,General Civils,2021-04-27,180050.04
Coombes Forestry Ltd,Infrastructure Support Services,2021-04-08,584984.92
Coombes Forestry Ltd,Infrastructure Support Services,2021-04-08,53850.00
Coombes Forestry Ltd,Infrastructure Support Services,2021-04-12,789085.16
Coombes Forestry Ltd,Infrastructure Support Services,2021-04-13,37747.20
Coombes Forestry Ltd,Infrastructure Support Services,2021-04-15,428099.87
Coombes Forestry Ltd,Infrastructure Support Services,2021-04-20,39397.60
Coombes Forestry Ltd,Infrastructure Support Services,2021-04-21,66660.00
Coombes Forestry Ltd,Infrastructure Support Services,2021-04-29,261155.44
Costain Ltd,Buildings,2021-04-15,3703704.54
Coyle Personnel plc,Contingent Labour,2021-04-27,25055.96
D-SEC Ltd,Buildings,2021-04-08,37469.27
D-SEC Ltd,Buildings,2021-04-08,49927.53
D-SEC Ltd,Buildings,2021-04-08,31140.00
D-SEC Ltd,Buildings,2021-04-21,89561.73
D-SEC Ltd,Buildings,2021-04-21,29694.49
D-SEC Ltd,Buildings,2021-04-21,35666.45
DYWIDAG Ltd,General Civils,2021-04-08,35440.51
DYWIDAG Ltd,General Civils,2021-04-08,70385.21
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2021-04-06,54000.00
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2021-04-07,303500.00
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2021-04-26,48067.64
Dyer & Butler,Buildings,2021-04-01,36106.78
Dyer & Butler,Buildings,2021-04-01,38115.44
Dyer & Butler,Buildings,2021-04-01,556846.00
Dyer & Butler,Buildings,2021-04-01,141058.75
Dyer & Butler,Buildings,2021-04-13,51340.27
Dyer & Butler,Buildings,2021-04-13,120441.05
Dyer & Butler,Buildings,2021-04-14,69300.56
Dyer & Butler,Buildings,2021-04-14,49935.04
Dyer & Butler,Buildings,2021-04-14,84665.21
Dyer & Butler,Buildings,2021-04-16,52375.25
Dyer & Butler,Buildings,2021-04-20,82401.69
Dyer & Butler,Buildings,2021-04-21,25807.75
Dyer & Butler,Buildings,2021-04-21,378589.52
Dyer & Butler,Buildings,2021-04-21,175129.84
Dyer & Butler,Buildings,2021-04-21,36852.77
Dyer & Butler,Buildings,2021-04-26,522559.68
Dyer & Butler,Buildings,2021-04-26,810062.88
Dyer & Butler,Buildings,2021-04-28,196574.76
Dyer & Butler,Buildings,2021-04-28,68991.15
Dyer & Butler,Buildings,2021-04-29,361577.89
Dyer & Butler,Buildings,2021-04-30,259258.61
Dyer & Butler,Buildings,2021-04-30,50017.53
Dyer & Butler,Buildings,2021-04-30,99817.28
Dyer & Butler,Buildings,2021-04-30,1549792.94
Dyer & Butler,General Civils,2021-04-01,71233.85
Dyer & Butler,General Civils,2021-04-01,79856.49
Dyer & Butler,General Civils,2021-04-01,51617.02
Dyer & Butler,General Civils,2021-04-08,606888.41
Dyer & Butler,General Civils,2021-04-13,52688.02
Dyer & Butler,General Civils,2021-04-14,28040.08
Dyer & Butler,General Civils,2021-04-16,207224.55
Dyer & Butler,General Civils,2021-04-16,31295.59
Dyer & Butler,General Civils,2021-04-16,45272.73
Dyer & Butler,General Civils,2021-04-16,25969.47
Dyer & Butler,General Civils,2021-04-16,59283.88
Dyer & Butler,General Civils,2021-04-19,123932.07
Dyer & Butler,General Civils,2021-04-19,127270.15
Dyer & Butler,General Civils,2021-04-20,185655.88
Dyer & Butler,General Civils,2021-04-21,41593.28
Dyer & Butler,General Civils,2021-04-21,76833.57
Dyer & Butler,General Civils,2021-04-21,40521.34
Dyer & Butler,General Civils,2021-04-21,39120.49
Dyer & Butler,General Civils,2021-04-22,223865.79
Dyer & Butler,General Civils,2021-04-30,71235.28
Dyer & Butler,Track,2021-04-14,27940.09
Dyer & Butler,Track,2021-04-30,237296.54
EDF Energy Customers Ltd,Utilities,2021-04-15,29417561.93
East West Rail Phase 2 Alliance,General Civils,2021-04-16,19713923.40
Ede & Wilkinson Ltd,Buildings,2021-04-22,105608.56
Ede & Wilkinson Ltd,Buildings,2021-04-28,59736.57
Ede & Wilkinson Ltd,Buildings,2021-04-28,45272.65
Environmental Forestry UK Ltd,Infrastructure Support Services,2021-04-08,45000.00
Environmental Forestry UK Ltd,Infrastructure Support Services,2021-04-09,110000.00
Environmental Forestry UK Ltd,Infrastructure Support Services,2021-04-12,91757.00
Environmental Forestry UK Ltd,Infrastructure Support Services,2021-04-12,85969.71
Environmental Forestry UK Ltd,Infrastructure Support Services,2021-04-15,49800.00
Environmental Forestry UK Ltd,Infrastructure Support Services,2021-04-26,47203.65
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2021-04-15,2532640.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2021-04-26,25600.00
Fourway Communication Ltd,Telecoms,2021-04-27,458445.72
Furrer & Frey AG,Professional Services Direct,2021-04-23,293999.50
Galliford Try Building 2014 Ltd,Buildings,2021-04-01,29448.41
Galliford Try Building 2014 Ltd,Buildings,2021-04-12,27730.86
Galliford Try Building 2014 Ltd,Buildings,2021-04-12,118581.69
Galliford Try Building 2014 Ltd,Buildings,2021-04-12,37397.39
Galliford Try Building 2014 Ltd,Buildings,2021-04-12,99914.99
Galliford Try Building 2014 Ltd,General Civils,2021-04-21,77000.00
Galliford Try Building 2014 Ltd,General Civils,2021-04-26,382193.06
Ganymede Solutions Ltd,Contingent Labour,2021-04-19,28446.00
Global Rail Construction Ltd,General Civils,2021-04-19,873554.76
Global Rail Construction Ltd,General Civils,2021-04-23,318944.24
Govia Thameslink Railway Ltd,Buildings,2021-04-16,814125.00
Ground Control Ltd,Infrastructure Support Services,2021-04-01,136087.51
Ground Control Ltd,Infrastructure Support Services,2021-04-12,181914.52
Ground Control Ltd,Infrastructure Support Services,2021-04-15,265582.26
Ground Control Ltd,Infrastructure Support Services,2021-04-15,37916.03
Ground Control Ltd,Infrastructure Support Services,2021-04-21,56249.22
Ground Control Ltd,Infrastructure Support Services,2021-04-29,97824.46
Ground Control Ltd,Infrastructure Support Services,2021-04-29,174837.40
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2021-04-15,31235.53
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2021-04-15,121029.10
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2021-04-19,25147.30
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2021-04-23,142265.10
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2021-04-23,68000.00
Hitachi Rail Ltd,Signalling,2021-04-21,8115800.86
Hitachi Rail STS UK Ltd,Signalling,2021-04-13,327459.72
Hochtief (Uk) Construction Ltd,Buildings,2021-04-01,3095875.85
Hochtief (Uk) Construction Ltd,Buildings,2021-04-22,2825402.09
Homegrown Timber (Rail) Ltd,Infrastructure Support Services,2021-04-08,212036.69
Homegrown Timber (Rail) Ltd,Infrastructure Support Services,2021-04-21,120328.34
Infrasig Ltd,Signalling,2021-04-08,236380.99
Infrasig Ltd,Signalling,2021-04-09,58282.42
J Murphy & Sons Ltd,Buildings,2021-04-01,163876.68
J Murphy & Sons Ltd,Buildings,2021-04-01,38655.46
J Murphy & Sons Ltd,Buildings,2021-04-12,364631.34
J Murphy & Sons Ltd,Buildings,2021-04-12,27813.00
J Murphy & Sons Ltd,Buildings,2021-04-14,25929.83
J Murphy & Sons Ltd,Buildings,2021-04-15,77700.96
J Murphy & Sons Ltd,Buildings,2021-04-15,763535.53
J Murphy & Sons Ltd,Buildings,2021-04-19,132954.18
J Murphy & Sons Ltd,Buildings,2021-04-21,709307.76
J Murphy & Sons Ltd,Buildings,2021-04-26,39606.21
J Murphy & Sons Ltd,Buildings,2021-04-26,44086.83
J Murphy & Sons Ltd,Buildings,2021-04-28,42823.47
J Murphy & Sons Ltd,Electrification and Fixed Plant,2021-04-01,1628372.61
J Murphy & Sons Ltd,Electrification and Fixed Plant,2021-04-14,40002.49
J Murphy & Sons Ltd,Electrification and Fixed Plant,2021-04-14,25035.72
J Murphy & Sons Ltd,Electrification and Fixed Plant,2021-04-14,212271.61
J Murphy & Sons Ltd,Electrification and Fixed Plant,2021-04-21,42022.39
J Murphy & Sons Ltd,Electrification and Fixed Plant,2021-04-23,5762792.23
J Murphy & Sons Ltd,Electrification and Fixed Plant,2021-04-28,39588.61
J Murphy & Sons Ltd,Electrification and Fixed Plant,2021-04-28,31777.32
J Murphy & Sons Ltd,General Civils,2021-04-01,1546172.77
J Murphy & Sons Ltd,General Civils,2021-04-01,52831.77
J Murphy & Sons Ltd,General Civils,2021-04-06,188421.75
J Murphy & Sons Ltd,General Civils,2021-04-07,70095.00
J Murphy & Sons Ltd,General Civils,2021-04-07,26175.81
J Murphy & Sons Ltd,General Civils,2021-04-08,144042.44
J Murphy & Sons Ltd,General Civils,2021-04-08,47048.99
J Murphy & Sons Ltd,General Civils,2021-04-08,217032.48
J Murphy & Sons Ltd,General Civils,2021-04-08,43952.08
J Murphy & Sons Ltd,General Civils,2021-04-08,135757.55
J Murphy & Sons Ltd,General Civils,2021-04-08,26115.36
J Murphy & Sons Ltd,General Civils,2021-04-09,47387.62
J Murphy & Sons Ltd,General Civils,2021-04-09,30507.62
J Murphy & Sons Ltd,General Civils,2021-04-11,78291.44
J Murphy & Sons Ltd,General Civils,2021-04-12,809020.05
J Murphy & Sons Ltd,General Civils,2021-04-12,37432.17
J Murphy & Sons Ltd,General Civils,2021-04-12,317596.91
J Murphy & Sons Ltd,General Civils,2021-04-12,743397.18
J Murphy & Sons Ltd,General Civils,2021-04-12,471742.30
J Murphy & Sons Ltd,General Civils,2021-04-12,73114.86
J Murphy & Sons Ltd,General Civils,2021-04-12,1109726.12
J Murphy & Sons Ltd,General Civils,2021-04-13,30791.06
J Murphy & Sons Ltd,General Civils,2021-04-13,44165.85
J Murphy & Sons Ltd,General Civils,2021-04-13,196510.21
J Murphy & Sons Ltd,General Civils,2021-04-13,104948.85
J Murphy & Sons Ltd,General Civils,2021-04-13,45043.63
J Murphy & Sons Ltd,General Civils,2021-04-13,205747.35
J Murphy & Sons Ltd,General Civils,2021-04-13,785688.79
J Murphy & Sons Ltd,General Civils,2021-04-13,449588.17
J Murphy & Sons Ltd,General Civils,2021-04-13,136252.00
J Murphy & Sons Ltd,General Civils,2021-04-13,559920.45
J Murphy & Sons Ltd,General Civils,2021-04-13,26336.02
J Murphy & Sons Ltd,General Civils,2021-04-13,26772.40
J Murphy & Sons Ltd,General Civils,2021-04-13,192834.45
J Murphy & Sons Ltd,General Civils,2021-04-13,92033.00
J Murphy & Sons Ltd,General Civils,2021-04-14,234202.44
J Murphy & Sons Ltd,General Civils,2021-04-14,108472.99
J Murphy & Sons Ltd,General Civils,2021-04-14,87691.59
J Murphy & Sons Ltd,General Civils,2021-04-14,39262.55
J Murphy & Sons Ltd,General Civils,2021-04-14,116380.75
