Supplier Name,Category Family,Invoice GL Date,Spend
Currie & Brown (UK) Ltd,Professional Services Direct,2018-05-17,29126.30
Customer Research Technology Ltd t/a ViewPoint,Land & Property Acquisitions (incl. Business Consultancy),2018-05-02,55014.00
Cyberhawk Innovations Ltd,Logistics,2018-05-30,38013.60
D-SEC Ltd,Buildings,2018-05-03,47497.15
D-SEC Ltd,Buildings,2018-05-20,36400.00
DB Cargo (UK) Ltd,Logistics,2018-05-23,229997.84
DB Cargo (UK) Ltd,Logistics,2018-05-17,1912176.53
DB Cargo (UK) Ltd,Logistics,2018-05-23,919112.02
DB Cargo (UK) Ltd,Logistics,2018-05-03,26195.88
DB Cargo (UK) Ltd,Logistics,2018-05-02,97526.76
DGauge Ltd,Information Technology,2018-05-24,61200.00
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-05-14,187980.99
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-05-02,149424.43
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-05-02,129115.59
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-05-03,43689.77
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-05-11,27016.20
DHL Supply Chain t/a Exel Europe Ltd,Logistics,2018-05-23,1158445.49
DHL Supply Chain t/a Exel Europe Ltd,Logistics,2018-05-23,62309.51
DHL Supply Chain t/a Exel Europe Ltd,Logistics,2018-05-23,611322.31
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-05-11,28572.30
DHL Supply Chain t/a Exel Europe Ltd,Railway Spares,2018-05-11,25166.05
Data Track Technology Plc,Telecoms,2018-05-21,63465.25
Datum Monitoring Services Ltd,General Civils,2018-05-11,27189.73
Datum Monitoring Services Ltd,General Civils,2018-05-17,33829.32
Datum Monitoring Services Ltd,General Civils,2018-05-03,31775.20
Deloitte LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-09,81944.00
Deloitte LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-21,106966.00
Deloitte LLP t/a Deloitte Real Estate,Land & Property Acquisitions (incl. Business Consultancy),2018-05-23,59500.00
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-08,102782.00
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-21,36110.00
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-18,53604.80
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-11,66528.93
Dentons UK and Middle East LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-23,105000.00
Dignity Funerals Ltd,Infrastructure Support Services,2018-05-10,67000.00
Dignity Funerals Ltd,Infrastructure Support Services,2018-05-24,85800.00
Dignity Funerals Ltd,Infrastructure Support Services,2018-05-10,82000.00
Direct Rail Services Ltd,Logistics,2018-05-09,305596.80
Direct Rail Services Ltd,Logistics,2018-05-09,275243.94
Direct Rail Services Ltd,Logistics,2018-05-31,212403.70
Direct Rail Services Ltd,Logistics,2018-05-16,100674.00
Direct Rail Services Ltd,Logistics,2018-05-09,27296.00
Dividend Training Ltd,Information Technology,2018-05-03,29250.00
Donald Ward Ltd,Logistics,2018-05-10,70977.54
Dyer & Butler,General Civils,2018-05-24,36641.55
Dyer & Butler,General Civils,2018-05-24,34442.85
Dyer & Butler,General Civils,2018-05-24,32374.19
Dyer & Butler,General Civils,2018-05-24,150997.94
Dyer & Butler,Buildings,2018-05-27,44003.60
Dyer & Butler,General Civils,2018-05-15,120040.70
Dyer & Butler,General Civils,2018-05-25,38205.34
Dyer & Butler,General Civils,2018-05-16,242008.00
Dyer & Butler,General Civils,2018-05-08,97879.81
Dyer & Butler,General Civils,2018-05-29,39205.28
Dyer & Butler,General Civils,2018-05-16,107030.03
Dyer & Butler,General Civils,2018-05-15,69186.39
Dyer & Butler,Buildings,2018-05-18,97433.65
Dyer & Butler,General Civils,2018-05-17,386714.29
Dyer & Butler,Plant and Tools,2018-05-02,25952.68
Dyer & Butler,General Civils,2018-05-24,29374.54
Dyer & Butler,General Civils,2018-05-22,34778.13
Dyer & Butler,Buildings,2018-05-24,63169.69
EDC Systems Ltd t/a Traffilog UK,Road Fleet,2018-05-16,81400.00
EDC Systems Ltd t/a Traffilog UK,Road Fleet,2018-05-16,49807.50
EDF Energy Customers Ltd,Utilities,2018-05-14,66593.00
EDF Energy Customers Ltd,Utilities,2018-05-14,26687752.98
EDM Ltd,Information Technology,2018-05-01,38883.75
Eaglestar Projects Ltd,Professional Services Direct,2018-05-15,66373.00
East Coast Main Line Company Ltd t/a Virgin Trains East Coast,Rail Fleet,2018-05-15,25391.07
East Coast Main Line Company Ltd t/a Virgin Trains East Coast,Regulatory Charges,2018-05-20,28506.73
East Midlands Trains Ltd,Regulatory Charges,2018-05-25,90997.47
East Midlands Trains Ltd,Recruitment Services,2018-05-14,158086.83
East Midlands Trains Ltd,On Track Machines,2018-05-14,127504.50
East Midlands Trains Ltd,Buildings,2018-05-14,52811.00
East West Rail Phase 2 Alliance,General Civils,2018-05-11,3546252.00
Echo Managed Services Ltd,Facilities - Soft Services,2018-05-14,207477.92
Echo Managed Services Ltd,Facilities - Soft Services,2018-05-14,29383.04
Ede & Wilkinson Ltd,Security Solutions,2018-05-29,123968.37
Ede & Wilkinson Ltd,Buildings,2018-05-31,35385.25
Ede & Wilkinson Ltd,Buildings,2018-05-24,55250.17
Ede & Wilkinson Ltd,Buildings,2018-05-24,42190.71
Ede & Wilkinson Ltd,Buildings,2018-05-24,39556.49
Ede & Wilkinson Ltd,Buildings,2018-05-24,46208.88
Ede & Wilkinson Ltd,Buildings,2018-05-29,42002.55
Ede & Wilkinson Ltd,Buildings,2018-05-22,26020.72
Ede & Wilkinson Ltd,Buildings,2018-05-29,43031.52
Ede & Wilkinson Ltd,Buildings,2018-05-09,177633.22
Ede & Wilkinson Ltd,Buildings,2018-05-29,26820.99
Ede & Wilkinson Ltd,Buildings,2018-05-29,26720.25
Efficio Consulting,Land & Property Acquisitions (incl. Business Consultancy),2018-05-02,25125.00
Electricity North West Ltd,Electrification and Fixed Plant,2018-05-17,29488.89
Engineering Integration Ltd,Professional Services Direct,2018-05-22,38975.50
Engineering Integration Ltd,Professional Services Direct,2018-05-20,30610.00
Environmental Forestry UK Ltd,Infrastructure Support Services,2018-05-15,105082.18
Environmental Forestry UK Ltd,Infrastructure Support Services,2018-05-23,65068.46
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-24,409000.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-22,40000.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-15,118415.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-22,117485.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-22,115000.00
Ernst & Young LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-03,147500.00
Europcar Group UK Ltd,Road Fleet,2018-05-20,252463.85
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-09,122500.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-14,200000.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-11,46207.64
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-04,25200.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-09,59579.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-09,107936.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-16,54848.75
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-09,158000.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-11,122000.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-21,95000.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-11,34197.40
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-13,46017.00
Eversheds Sutherland (International) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-14,31996.75
Excess Baggage (Stations) Ltd,Facilities - Soft Services,2018-05-20,83031.00
Faithful + Gould,Professional Services Direct,2018-05-04,27900.00
Faithful + Gould,Information Technology,2018-05-24,65000.00
Fiberweb Geosynthetics Ltd,,2018-05-03,27993.76
Fiberweb Geosynthetics Ltd,,2018-05-03,27047.10
Findlay Irvine Ltd,Plant and Tools,2018-05-08,27610.40
Findlay Irvine Ltd,Plant and Tools,2018-05-08,27610.40
Findlay Irvine Ltd,Plant and Tools,2018-05-14,27610.40
Finning (UK) Ltd,On Track Machines,2018-05-09,95591.60
Finning (UK) Ltd,On Track Machines,2018-05-09,92534.96
First Greater Western Ltd,Regulatory Charges,2018-05-17,573200.00
First Greater Western Ltd,Regulatory Charges,2018-05-17,669534.00
First Greater Western Ltd,Regulatory Charges,2018-05-08,121052.79
First Greater Western Ltd,Regulatory Charges,2018-05-08,113950.90
First Greater Western Ltd,Regulatory Charges,2018-05-31,463113.76
First Greater Western Ltd,Regulatory Charges,2018-05-31,608557.41
First Greater Western Ltd,Regulatory Charges,2018-05-31,462042.49
First Greater Western Ltd,Regulatory Charges,2018-05-24,99325.22
First Greater Western Ltd,Regulatory Charges,2018-05-17,44593.05
First Greater Western Ltd,Regulatory Charges,2018-05-24,331129.50
First Greater Western Ltd,Buildings,2018-05-01,1019000.00
Folglade Pipe & Fittings Ltd,Plant and Tools,2018-05-03,30498.00
Fone-Alarm Installations Ltd,Telecoms,2018-05-02,292339.87
Fone-Alarm Installations Ltd,Telecoms,2018-05-29,161485.28
Fourway Communication Ltd,Telecoms,2018-05-29,297067.13
Francis & Lewis International Ltd,Plant and Tools,2018-05-11,26989.44
Frankham Consultancy Group Ltd,Professional Services Direct,2018-05-14,68805.45
Freightliner HeavyHaul Ltd,Logistics,2018-05-01,783283.22
Freightliner HeavyHaul Ltd,Logistics,2018-05-04,1752038.67
Freightliner HeavyHaul Ltd,Logistics,2018-05-22,880002.60
Freightliner HeavyHaul Ltd,Logistics,2018-05-15,1752038.67
Freightliner Ltd,Regulatory Charges,2018-05-17,31116.54
Freightliner Ltd,Regulatory Charges,2018-05-17,28324.31
Frequentis AG,Telecoms,2018-05-22,247761.15
Frequentis AG,Telecoms,2018-05-17,329657.70
Fugro NL Land B.V.,Professional Services Direct,2018-05-27,48753.68
Fugro NL Land B.V.,Professional Services Direct,2018-05-27,27906.51
Fugro NL Land B.V.,Professional Services Direct,2018-05-27,45605.73
Fugro NL Land B.V.,Intelligent Infrastructure,2018-05-24,52447.53
Fugro NL Land B.V.,Intelligent Infrastructure,2018-05-24,170386.83
Fujitsu Services Ltd,Telecoms,2018-05-23,201364.40
Fullmen Ltd,Plant and Tools,2018-05-04,77157.08
Fullmen Ltd,Plant and Tools,2018-05-08,50362.00
Fullmen Ltd,Plant and Tools,2018-05-04,58504.60
Fullmen Ltd,Plant and Tools,2018-05-31,28905.00
Furrer & Frey AG,Professional Services Direct,2018-05-22,69427.30
Furrer & Frey AG,Plant and Tools,2018-05-08,36459.62
Furrer & Frey AG,Professional Services Direct,2018-05-23,43741.25
Furrer & Frey AG,Plant and Tools,2018-05-15,32493.50
Furrer & Frey AG,Plant and Tools,2018-05-08,25836.93
Furrer & Frey AG,Plant and Tools,2018-05-24,43911.22
Fuse Rail Ltd,Electrification and Fixed Plant,2018-05-04,73903.55
Fusion Business Solutions (UK) Ltd,Information Technology,2018-05-24,100000.00
Fusion Business Solutions (UK) Ltd,Information Technology,2018-05-24,48333.33
GAI-TRONICS,Telecoms,2018-05-01,37368.00
GAI-TRONICS,Telecoms,2018-05-11,35956.20
GB Railfreight Ltd,Regulatory Charges,2018-05-29,130648.78
GB Railfreight Ltd,Logistics,2018-05-01,1289810.09
GB Railfreight Ltd,Logistics,2018-05-01,415520.62
GB Railfreight Ltd,Logistics,2018-05-01,112100.18
GB Railfreight Ltd,Logistics,2018-05-14,83448.00
GB Railfreight Ltd,Logistics,2018-05-14,42681.80
GB Railfreight Ltd,Logistics,2018-05-22,621437.25
GB Railfreight Ltd,Logistics,2018-05-22,112100.18
GB Railfreight Ltd,Logistics,2018-05-02,1289810.09
GB Railfreight Ltd,Logistics,2018-05-14,1234677.02
GB Railfreight Ltd,Logistics,2018-05-25,180007.88
GB Railfreight Ltd,Logistics,2018-05-25,1234677.02
GB Railfreight Ltd,Logistics,2018-05-04,1289810.09
GB Railfreight Ltd,Telecoms,2018-05-25,28119.80
GVA Grimley Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-05-02,42680.00
Galliford Try Construction (UK) Ltd,Buildings,2018-05-01,59097.54
Galliford Try Construction (UK) Ltd,Buildings,2018-05-08,352623.10
Galliford Try Construction (UK) Ltd,Buildings,2018-05-09,1586398.71
Galliford Try Construction (UK) Ltd,Buildings,2018-05-17,93595.19
Galliford Try Construction (UK) Ltd,Buildings,2018-05-14,663646.68
Galliford Try Construction (UK) Ltd,Buildings,2018-05-15,451500.31
Ganymede Solutions Ltd,Contingent Labour,2018-05-29,45812.05
Gartner UK Ltd,Information Technology,2018-05-18,145700.00
Geismar UK Ltd,On Track Plant,2018-05-23,342184.00
Geismar UK Ltd,On Track Plant,2018-05-03,434236.00
Geismar UK Ltd,On Track Plant,2018-05-03,434236.00
Geismar UK Ltd,On Track Plant,2018-05-01,434236.00
Geismar UK Ltd,On Track Plant,2018-05-23,349576.00
Geismar UK Ltd,On Track Plant,2018-05-23,434236.00
Geobear Infrastructure Ltd,General Civils,2018-05-16,106945.50
Geoffrey Osborne Ltd,Buildings,2018-05-22,234731.77
Geoffrey Osborne Ltd,Buildings,2018-05-04,49640.84
Geoffrey Osborne Ltd,Professional Services Direct,2018-05-21,46820.00
Geoffrey Osborne Ltd,Buildings,2018-05-09,154591.32
Geoffrey Osborne Ltd,Buildings,2018-05-04,28876.35
Geoffrey Osborne Ltd,Buildings,2018-05-04,34216.60
Geoffrey Osborne Ltd,Buildings,2018-05-02,38156.68
Geoffrey Osborne Ltd,Buildings,2018-05-31,41699.24
Geoffrey Osborne Ltd,Buildings,2018-05-02,258330.10
Geoffrey Osborne Ltd,Buildings,2018-05-02,59611.52
Geoffrey Osborne Ltd,Buildings,2018-05-11,45990.42
Geoffrey Osborne Ltd,Buildings,2018-05-02,30461.72
Geoffrey Osborne Ltd,Buildings,2018-05-02,66269.55
Geoffrey Osborne Ltd,Buildings,2018-05-31,56469.39
Geoffrey Osborne Ltd,General Civils,2018-05-04,94057.37
Geoffrey Osborne Ltd,Buildings,2018-05-25,144176.39
Geoffrey Osborne Ltd,Buildings,2018-05-02,165000.00
Geoffrey Osborne Ltd,Buildings,2018-05-17,86748.00
Geoffrey Osborne Ltd,General Civils,2018-05-22,60000.00
Geoffrey Osborne Ltd,Buildings,2018-05-24,118799.34
Geoffrey Osborne Ltd,Professional Services Direct,2018-05-11,51209.64
Geoffrey Osborne Ltd,Professional Services Direct,2018-05-31,83268.12
Geoffrey Osborne Ltd,General Civils,2018-05-11,94512.84
Geoffrey Osborne Ltd,General Civils,2018-05-31,40540.11
Geoffrey Osborne Ltd,General Civils,2018-05-14,33330.74
Geoffrey Osborne Ltd,General Civils,2018-05-31,65513.98
Geoffrey Osborne Ltd,General Civils,2018-05-11,34115.02
Geoffrey Osborne Ltd,General Civils,2018-05-31,50764.48
Geoffrey Osborne Ltd,General Civils,2018-05-11,42412.50
Geoffrey Osborne Ltd,Buildings,2018-05-31,37209.64
Geoffrey Osborne Ltd,General Civils,2018-05-11,140000.00
Geoffrey Osborne Ltd,General Civils,2018-05-21,290442.33
Geoffrey Osborne Ltd,General Civils,2018-05-31,442691.76
Geoffrey Osborne Ltd,Professional Services Direct,2018-05-10,103736.54
Geoffrey Osborne Ltd,Buildings,2018-05-14,64981.26
Geoffrey Osborne Ltd,General Civils,2018-05-18,150000.00
Geoffrey Osborne Ltd,General Civils,2018-05-11,109395.00
Geoffrey Osborne Ltd,Buildings,2018-05-18,67815.60
Geoffrey Osborne Ltd,General Civils,2018-05-14,176672.49
Geoffrey Osborne Ltd,General Civils,2018-05-31,130048.19
Geoffrey Osborne Ltd,Professional Services Direct,2018-05-10,40692.85
Geoffrey Osborne Ltd,General Civils,2018-05-14,171324.99
Geoffrey Osborne Ltd,General Civils,2018-05-31,277453.62
George Corderoy & Co,Professional Services Direct,2018-05-22,42724.59
George Corderoy & Co,Professional Services Direct,2018-05-16,34028.95
Giffen Group Ltd,Electrification and Fixed Plant,2018-05-09,65315.75
Giffen Group Ltd,Professional Services Direct,2018-05-09,35886.29
Giffen Group Ltd,Electrification and Fixed Plant,2018-05-09,118206.22
Gioconda Ltd,Professional Services Direct,2018-05-23,38150.00
Gleeds Cost Management Ltd,Professional Services Direct,2018-05-23,280278.80
Global Rail Construction Ltd,Contingent Labour,2018-05-16,45072.86
Global Rail Construction Ltd,General Civils,2018-05-04,256584.03
Gorkana Group Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-05-17,28590.00
Govia Thameslink Railway Ltd,Buildings,2018-05-31,169175.77
Govia Thameslink Railway Ltd,Regulatory Charges,2018-05-21,276504.35
Govia Thameslink Railway Ltd,Regulatory Charges,2018-05-21,172649.77
Govia Thameslink Railway Ltd,Regulatory Charges,2018-05-04,241459.25
Govia Thameslink Railway Ltd,Regulatory Charges,2018-05-04,161444.66
Govia Thameslink Railway Ltd,Regulatory Charges,2018-05-31,106000.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-05-21,57000.00
Govia Thameslink Railway Ltd,Regulatory Charges,2018-05-21,264076.00
Ground Control Ltd,Infrastructure Support Services,2018-05-24,36708.00
Ground Control Ltd,Infrastructure Support Services,2018-05-27,30896.00
Ground Control Ltd,Infrastructure Support Services,2018-05-14,74502.98
Ground Control Ltd,Infrastructure Support Services,2018-05-16,58657.75
Ground Control Ltd,Infrastructure Support Services,2018-05-16,70756.96
Ground Control Ltd,Infrastructure Support Services,2018-05-09,38301.30
Ground Control Ltd,Infrastructure Support Services,2018-05-22,93878.06
Ground Control Ltd,Infrastructure Support Services,2018-05-14,145371.01
Ground Control Ltd,Infrastructure Support Services,2018-05-14,96475.02
H & M Security Services Ltd,Security Solutions,2018-05-03,46700.61
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-05-10,423870.58
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-05-16,126452.00
H W Martin (Fencing Contractors) Ltd,Infrastructure Support Services,2018-05-16,97106.33
HaCon Ingenieurgesellschaft mbH,Information Technology,2018-05-04,818133.49
HaCon Ingenieurgesellschaft mbH,Information Technology,2018-05-04,451107.38
Haigh Rail Ltd,Track,2018-05-17,37639.32
Harsco Rail Ltd,On Track Machines,2018-05-17,92564.50
Harsco Rail Ltd,On Track Machines,2018-05-17,357127.64
Harsco Rail Ltd,On Track Machines,2018-05-10,601590.64
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-05-01,49314.60
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-05-01,43106.40
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-05-01,43106.40
Hawker Siddeley Switchgear Ltd,Plant and Tools,2018-05-01,43106.40
Hedson Rail Ltd,Electrification and Fixed Plant,2018-05-11,67305.51
Hedson Rail Ltd,Professional Services Direct,2018-05-03,25305.50
Hire Station Ltd,Plant and Tools,2018-05-10,26033.58
Hire Station Ltd,Plant and Tools,2018-05-11,104314.47
Hire Station Ltd,Plant and Tools,2018-05-04,63241.13
Hire Station Ltd,Plant and Tools,2018-05-18,43501.60
Hitachi Capital Vehicle Solutions Ltd,Road Fleet,2018-05-10,51014.92
Hitachi Rail Europe Ltd,Signalling,2018-05-24,1357124.45
Hitachi Rail Europe Ltd,Signalling,2018-05-02,51600.00
Hochtief (Uk) Construction Ltd,Buildings,2018-05-10,211692.84
Holland UK LLC,On Track Plant,2018-05-25,442389.39
Holland UK LLC,On Track Plant,2018-05-25,63198.48
Holland UK LLC,On Track Plant,2018-05-27,442389.39
Horizon Utility Supplies Ltd,Electrification and Fixed Plant,2018-05-01,26400.00
Howells Railway Products Ltd,,2018-05-09,30000.00
Howells Railway Products Ltd,,2018-05-09,26653.20
Howells Railway Products Ltd,,2018-05-09,44422.00
Hurley Palmer Flatt Ltd,Professional Services Direct,2018-05-09,30000.00
IBM (UK) Ltd,Information Technology,2018-05-30,98350.00
ITM Communications Ltd,Information Technology,2018-05-01,45420.24
Infra Safety Services Labour Ltd,Contingent Labour,2018-05-03,27450.85
Infrasig Ltd,Signalling,2018-05-31,166685.56
Insight Software Development LLP,Information Technology,2018-05-03,73750.00
Instalcom Ltd,Telecoms,2018-05-02,37004.86
Integrate Systems Engineering Ltd,Information Technology,2018-05-17,76250.00
Interflon (UK) Ltd,Supplies and Services,2018-05-15,34405.44
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,36156.12
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,36156.12
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,39080.72
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,39080.72
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,123644.04
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,123644.04
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,117393.15
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,117393.15
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,79120.96
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,79120.96
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,113045.31
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,113045.31
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,94781.92
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,94781.92
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,65586.70
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,65586.70
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,89822.62
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,89822.62
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,175848.92
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,130446.67
Interserve (Facilities Management) Ltd,Facilities - Soft Services,2018-05-11,130446.67
Interserve FS (UK) Ltd,Security Solutions,2018-05-01,26904.60
Invitial Ltd,Telecoms,2018-05-23,26250.00
J Murphy & Sons Ltd,General Civils,2018-05-14,113832.58
J Murphy & Sons Ltd,General Civils,2018-05-08,63124.02
J Murphy & Sons Ltd,General Civils,2018-05-03,81879.84
J Murphy & Sons Ltd,General Civils,2018-05-29,27351.68
J Murphy & Sons Ltd,General Civils,2018-05-29,421001.30
J Murphy & Sons Ltd,Buildings,2018-05-29,276074.96
J Murphy & Sons Ltd,Buildings,2018-05-01,28768.51
J Murphy & Sons Ltd,Buildings,2018-05-29,26263.75
J Murphy & Sons Ltd,General Civils,2018-05-17,250000.00
J Murphy & Sons Ltd,Buildings,2018-05-01,93241.07
J Murphy & Sons Ltd,General Civils,2018-05-15,66895.00
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-05-11,105682.11
J Murphy & Sons Ltd,General Civils,2018-05-09,103660.70
J Murphy & Sons Ltd,Buildings,2018-05-25,746084.00
J Murphy & Sons Ltd,General Civils,2018-05-23,92924.54
J Murphy & Sons Ltd,General Civils,2018-05-10,56258.68
J Murphy & Sons Ltd,General Civils,2018-05-14,476942.75
J Murphy & Sons Ltd,General Civils,2018-05-14,276711.25
J Murphy & Sons Ltd,General Civils,2018-05-14,77462.84
J Murphy & Sons Ltd,Professional Services Direct,2018-05-22,48733.63
J Murphy & Sons Ltd,General Civils,2018-05-24,211353.63
J Murphy & Sons Ltd,General Civils,2018-05-24,112345.62
J Murphy & Sons Ltd,General Civils,2018-05-24,54395.17
J Murphy & Sons Ltd,General Civils,2018-05-24,67175.28
J Murphy & Sons Ltd,General Civils,2018-05-24,41739.81
J Murphy & Sons Ltd,General Civils,2018-05-24,42031.00
J Murphy & Sons Ltd,General Civils,2018-05-29,109624.84
J Murphy & Sons Ltd,General Civils,2018-05-14,197725.37
J Murphy & Sons Ltd,General Civils,2018-05-29,100681.85
J Murphy & Sons Ltd,Buildings,2018-05-31,112217.25
J Murphy & Sons Ltd,General Civils,2018-05-14,39951.04
J Murphy & Sons Ltd,General Civils,2018-05-14,30126.25
J Murphy & Sons Ltd,General Civils,2018-05-14,25270.64
J Murphy & Sons Ltd,General Civils,2018-05-25,364280.00
J Murphy & Sons Ltd,General Civils,2018-05-14,56182.94
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-05-18,650964.03
J Murphy & Sons Ltd,Electrification and Fixed Plant,2018-05-23,524447.57
J Murphy & Sons Ltd,General Civils,2018-05-31,28024.96
JSD Research & Development Ltd,Rail Fleet,2018-05-02,471089.97
JSD Research & Development Ltd,Rail Fleet,2018-05-18,89970.90
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-15,60687.37
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-17,25404.94
JSS Rail Ltd t/a Sisk Rail,Track,2018-05-21,51463.02
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-01,60875.08
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-14,27271.25
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-01,41589.58
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-14,68215.72
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-14,26397.43
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-14,33180.28
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-12,166173.95
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-09,79787.76
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-18,27109.51
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-12,319380.34
JSS Rail Ltd t/a Sisk Rail,Buildings,2018-05-15,52193.85
JSS Rail Ltd t/a Sisk Rail,Infrastructure Support Services,2018-05-14,27984.57
Jacobs UK Ltd,Professional Services Direct,2018-05-09,28864.38
Jacobs UK Ltd,Professional Services Direct,2018-05-17,30382.22
Jacobs UK Ltd,Professional Services Direct,2018-05-24,26938.45
Jacobs UK Ltd,Professional Services Direct,2018-05-03,50000.00
Jacobs UK Ltd,Professional Services Direct,2018-05-21,79226.67
Jacobs UK Ltd,Professional Services Direct,2018-05-03,171486.93
Jacobs UK Ltd,Professional Services Direct,2018-05-27,930047.12
Jacobs UK Ltd,Professional Services Direct,2018-05-03,497995.84
Jacobs UK Ltd,Professional Services Direct,2018-05-30,457613.80
Jacobs UK Ltd,Professional Services Direct,2018-05-27,110958.35
Jacobs UK Ltd,Professional Services Direct,2018-05-03,217349.99
Jacobs UK Ltd,Professional Services Direct,2018-05-21,88850.83
Jacobs UK Ltd,Professional Services Direct,2018-05-27,110958.35
John Graham Construction Ltd,General Civils,2018-05-21,36371.16
John Graham Construction Ltd,General Civils,2018-05-15,65798.08
Jones Lang Lasalle Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-05-15,27445.00
KPMG LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-05-22,400000.00
